// Incomplete, bruteforced from opcodes-791-1583.txt and opcodes-793-1527.txt
cc_getcolour,399
cc_getscrollx,297
cc_getscrolly,71
cc_gettext,1074
cc_getmodelzoom,648
cc_getmodelangle_x,1130
cc_getmodelangle_z,127
cc_getmodelangle_y,218
cc_gettrans,538
cc_getmodelxof,63
cc_getmodelyof,1014
cc_getgraphic,1121
cc_param,887
cc_get2dangle,62
cc_getgraphicdimensions,158
cc_getfontmetrics,275
cc_getinvobject,568
cc_getinvcount,325
cc_getid,401
cc_gettargetmask,1120
cc_getop,245
cc_getopbase,331
if_getx,181
if_gety,829
if_getwidth,226
if_getheight,996
if_gethide,1034
if_getlayer,1050
if_getparentlayer,950
if_getcolour,837
if_getscrollx,827
if_getscrolly,1086
if_gettext,994
if_getscrollwidth,191
if_getscrollheight,98
if_getmodelzoom,637
if_getmodelangle_x,528
if_getmodelangle_z,935
if_getmodelangle_y,567
if_gettrans,387
if_getmodelxof,603
if_getmodelyof,556
if_getgraphic,743
if_get2dangle,85
if_getmodel,425
if_getgraphicdimensions,180
if_getfontmetrics,566
if_getinvobject,202
if_getinvcount,752
if_hassub,516
if_getnextsubid,554
if_hassubmodal,242
if_hassuboverlay,44
if_gettargetmask,1137
if_getop,420
if_getopbase,121
if_getcharindexatpos,95
if_getcharposatindex,1105
clientclock,330
inv_getobj,826
inv_getnum,1000
inv_total,504
inv_totalcat,456
inv_size,889
inv_stockbase,821
stat,498
stat_base,398
stat_visible_xp,687
stat_base_actual,535
stat_visible_xp_actual,58
coord,250
coordx,946
coordy,559
coordz,129
coordx_fine,123
coordy_fine,552
coordz_fine,342
movecoord_fine,296
coord_gridtofine,864
map_members,684
map_preload,965
map_loadedpercent,1070
invother_getobj,940
invother_getnum,1128
staffmodlevel,1043
reboottimer,277
map_world,270
runenergy_visible,1021
runweight_visible,321
playermod,506
playermodlevel,6
playermember,349
comlevel_active,686
gender,1060
map_quickchat,18
inv_freespace,133
inv_totalparam,970
map_lang,609
movecoord,549
applet_hasfocus,73
frombilling,571
get_mousex,26
get_mousey,845
get_active_minimenu_entry,707
get_minimenu_length,317
npc_find_active_minimenu_entry,484
player_find_active_minimenu_entry,1133
get_currentcursor,532
get_mousebuttons,450
get_minimenu_target,786
enum_string,774
enum,628
enum_hasoutput,519
enum_getoutputcount,748
enum_getreversecount,582
enum_getreverseindex,931
friend_count,878
friend_getname,800
friend_getworld,81
friend_getrank,1125
friend_getnotes,890
friend_getworldflags,731
friend_test,682
friend_getworldname,695
clan_getchatdisplayname,771
clan_getchatcount,339
clan_getchatusername,268
clan_getchatuserworld,792
clan_getchatuserrank,386
clan_getchatminkick,423
clan_getchatrank,3
ignore_count,495
ignore_getname,393
ignore_getnotes,583
ignore_test,1015
clan_isself,377
clan_getchatownername,430
clan_getchatuserworldname,103
friend_platform,201
friend_getslotfromname,488
playercountry,136
clan_getchatusername_unfiltered,140
ignore_getname_unfiltered,1099
friend_is_referrer,262
friend_is_referred,476
activeclansettings_find_listened,319
activeclansettings_find_affined,168
activeclansettings_getclanname,1029
activeclansettings_getallowunaffined,284
activeclansettings_getranktalk,536
activeclansettings_getrankkick,921
activeclansettings_getaffinedcount,108
activeclansettings_getaffineddisplayname,431
activeclansettings_getaffinedrank,1127
activeclansettings_getbannedcount,78
activeclansettings_getbanneddisplayname,1104
activeclansettings_getcurrentowner_slot,1113
activeclansettings_getaffinedslot,437
activeclansettings_getsortedaffinedslot,606
activeclanchannel_find_listened,279
activeclanchannel_find_affined,941
activeclanchannel_getclanname,588
activeclanchannel_getrankkick,288
activeclanchannel_getranktalk,930
activeclanchannel_getusercount,276
activeclanchannel_getuserdisplayname,491
activeclanchannel_getuserrank,303
activeclanchannel_getuserworld,857
activeclanchannel_getuserslot,333
activeclanchannel_getsorteduserslot,846
clanprofile_find,227
stockmarket_getoffertype,117
stockmarket_getofferitem,899
stockmarket_getofferprice,951
stockmarket_getoffercount,877
stockmarket_getoffercompletedcount,732
stockmarket_getoffercompletedgold,518
stockmarket_isofferempty,643
stockmarket_isofferfinished,1144
stockmarket_isofferadding,25
add,708
sub,794
multiply,834
divide,40
random,801
randominc,880
interpolate,1078
setbit,607
clearbit,1090
testbit,282
modulo,522
pow,219
invpow,143
and,340
or,373
min,404
max,142
scale,756
random_sound_pitch,169
hsvtorgb,199
append_num,594
append,261
append_signnum,1082
get_col_tag,842
lowercase,27
fromdate,232
tostring,412
compare,991
paraheight,86
parawidth,318
text_switch,910
escape,521
append_char,989
char_isprintable,1035
char_isalphanumeric,157
char_isnumeric,1114
string_length,433
substring,939
removetags,597
string_indexof_char,1038
string_indexof_string,605
char_tolowercase,1071
char_touppercase,632
tostring_localised,190
stringwidth,725
string_distance,773
format_datetime_from_minutes,271
clanforumqfc_tostring,885
oc_name,458
oc_iop,139
oc_cost,213
oc_stackable,599
oc_category,653
oc_cert,1056
oc_uncert,902
oc_wearpos,600
oc_wearpos2,451
oc_members,621
oc_param,893
oc_icursor,766
oc_find,738
oc_findnext,341
oc_minimenu_colour,860
nc_param,614
struct_param,1026
bas_getanim_ready,747
chat_gethistory_byuid,646
chat_getfilter_private,228
chat_playername,125
chat_getfilter_trade,427
chat_playername_unfiltered,1010
chatcat_getdesc,267
chatcat_getsubcatcount,429
chatcat_getsubcat,852
chatcat_getphrasecount,254
chatcat_getphrase,463
chatphrase_gettext,662
chatphrase_getautoresponsecount,828
chatphrase_getautoresponse,131
chatcat_getsubcatshortcut,759
chatphrase_getdynamiccommandcount,416
chatphrase_getdynamiccommand,1131
chatphrase_getdynamiccommandparam_enum,474
chatphrase_find,217
chatphrase_findnext,844
keyheld_alt,410
keyheld_ctrl,563
keyheld_shift,338
worldmap_3dview_active,763
worldmap_3dview_getcoordfine,170
worldmap_getmap,808
worldmap_getmapname,895
worldmap_getsize,791
worldmap_getdisplayposition,923
worldmap_getconfigorigin,24
worldmap_getconfigbounds,1045
worldmap_listelement_start,36
worldmap_listelement_next,161
worldmap_coordinmap,60
worldmap_getconfigzoom,208
worldmap_isloaded,716
worldmap_getdisplaycoord,1141
worldmap_getdisableelements,727
worldmap_getcurrentmap,907
fullscreen_enter,977
fullscreen_modecount,832
fullscreen_getmode,379
fullscreen_lastmode,847
getwindowmode,1112
getdefaultwindowmode,352
spline_length,490
minimenuopen,835
getclipboard,702
java_version_supported,696
has_html5,911
cam_getangle_xa,505
cam_getangle_ya,1081
cam2_getcontrolmode,675
cam2_getlookatmode,724
cam2_getpositionmode,726
cam2_getpositionentity_angleoffsets,1073
cam2_addeffect_shake,959
cam2_addeffect_ztilt,151
cam2_isenabled,894
login_hoptime,1089
login_ban_duration,308
create_reply,515
create_email_validate_reply,400
create_name_validate_reply,739
create_suggest_name_reply,979
create_connect_reply,896
login_disallowresult,452
lobby_entergamereply,1057
lobby_enterlobbyreply,192
has_signonkey,613
userflowflags,200
create_under13,660
login_last_transfer_reply,962
login_inprogress,344
login_queue_position,357
login_disallowtrigger,802
login_accountappeal,596
detailget_brightness,744
detailget_removeroofs_option,968
detailget_grounddecor_on,544
detailget_flickering_on,370
detailget_spotshadows_on,509
detailget_hardshadows,265
detailget_lightdetail_high,831
detailget_waterdetail_high,166
detailget_fog_on,850
detailget_antialiasing,353
detailget_antialiasing_quality,137
detailget_stereo,77
detailget_soundvol,428
detailget_musicvol,160
detailget_bgsoundvol,1037
detailget_particles,380
detailget_antialiasing_default,472
detailget_bloom,198
detailget_idleanims,1042
detailget_groundblending,672
detailget_toolkit,830
detailget_toolkit_default,178
detailget_cpuusage,372
detailget_texturing,641
detailget_maxscreensize,37
detailget_speechvol,706
detailget_loginvol,492
detailget_safemode,688
detailget_canchoosesafemode,462
detailget_chosesafemode,286
detailget_skydetail,630
detailget_drawdistance,315
viewport_geteffectivesize,884
date_minutes,336
date_runeday,1069
date_runeday_fromdate,1044
date_runeday_todate,194
date_minutes_fromruneday,64
worldlist_fetch,67
worldlist_start,711
worldlist_next,955
worldlist_switch,216
worldlist_specific,34
worldlist_specific_thisworld,471
mec_text,88
userdetail_quickchat,919
userdetail_lobby_membership,247
userdetail_lobby_recoveryday,215
userdetail_lobby_unreadmessages,751
userdetail_lobby_lastloginday,210
userdetail_lobby_emailstatus,334
userdetail_lobby_ccexpiry,134
userdetail_lobby_graceexpiry,28
userdetail_dob,224
userdetail_lobby_playage,861
autosetup_dosetup,236
autosetup_getlevel,283
video_advert_play,557
video_advert_has_finished,79
boost_advert_exists,1004
boost_advert_available,964
detailcanmod_antialiasing_quality,126
detailcanmod_particles,241
detailcanmod_buildarea,132
detailcanmod_maxscreensize,499
detailcanmod_toolkit_default,59
detailcanmod_skydetail,426
detailcanset_antialiasing_quality,963
detailcanset_particles,849
detailcanset_buildarea,524
detailcanset_maxscreensize,916
detailcanset_toolkit_default,294
detailcanset_skydetail,35
get_npc_vislevel,956
get_entity_screen_position,446
if_get_gamescreen,1107
if_set_gamescreen_enabled,146
get_entity_overlay_height,273
get_npc_stat,823
is_targeted_entity,807
npc_type,507
get_loc_screen_position,629
get_obj_screen_position,69
get_loc_overlay_height,359
get_obj_overlay_height,1117
get_loc_bounding_box,366
get_obj_bounding_box,43
get_entity_bounding_box,576
quest_finished,841
sound_group_start,715
sound_group_stop,649
sound_vorbis_volume_rate_group,1046
preload_percent,514
shader_preload_throttle,385
fps_stats,810
runjavascript,105
