// Incomplete, bruteforced from opcodes-869-1416.txt
lobby_enterlobby_social_network,1253
viewport_setfov,870
viewport_setzoom,270
viewport_clampfov,1142
worldlist_sort,80
worldlist_pingworlds,888
if_triggerop,708
force_interface_drag,344
cancel_interface_drag,1111
targetmode_active,377
targetmode_cancel,38
autosetup_sethigh,308
autosetup_setmedium,1136
autosetup_setlow,899
autosetup_setmin,758
autosetup_setcustom,767
autosetup_blackflaglast,619
video_advert_force_remove,539
video_advert_allow_skip,233
bug_report,242
array_sort,7
cc_find,17
if_find,1151
cc_getx,590
cc_gety,241
cc_getwidth,245
cc_getheight,843
cc_gethide,372
cc_getlayer,1190
cc_getparentlayer,1075
cc_getcolour,384
cc_getscrollx,771
cc_getscrolly,498
cc_gettext,1071
cc_getmodelzoom,278
cc_getmodelangle_x,355
cc_getmodelangle_z,792
cc_getmodelangle_y,690
cc_gettrans,665
cc_getmodelxof,1081
cc_getmodelyof,398
cc_getgraphic,275
cc_param,160
cc_get2dangle,1045
cc_getmodel,164
cc_getgraphicdimensions,552
cc_getfontmetrics,923
cc_getinvobject,775
cc_getinvcount,805
cc_getid,702
cc_gettargetmask,268
cc_getop,419
cc_getopbase,435
if_getx,1076
if_gety,808
if_getwidth,462
if_getheight,591
if_gethide,511
if_getlayer,49
if_getparentlayer,437
if_getcolour,533
if_getscrollx,598
if_getscrolly,470
if_gettext,1015
if_getscrollwidth,800
if_getscrollheight,329
if_getmodelzoom,1218
if_getmodelangle_x,831
if_getmodelangle_z,549
if_getmodelangle_y,433
if_gettrans,196
if_getmodelxof,824
if_getmodelyof,370
if_getgraphic,357
if_get2dangle,326
if_getmodel,87
if_getgraphicdimensions,447
if_getfontmetrics,364
if_getinvobject,928
if_getinvcount,157
if_hassub,1171
if_getnextsubid,999
if_hassubmodal,1094
if_hassuboverlay,538
if_gettargetmask,42
if_getop,1000
if_getopbase,106
if_getcharindexatpos,714
if_getcharposatindex,583
clientclock,101
inv_getobj,668
inv_getnum,1003
inv_total,328
inv_totalcat,457
inv_size,1106
inv_stockbase,75
inv_getvar,1179
stat,192
stat_base,1156
stat_visible_xp,95
stat_base_actual,724
stat_visible_xp_actual,965
facing_fine,330
coord,739
coordx,544
coordy,681
coordz,602
coordx_fine,1108
coordy_fine,990
coordz_fine,909
coordlevel_fine,1079
movecoord_fine,167
coord_gridtofine,55
map_members,568
map_preload,977
map_loadedpercent,1009
invother_getobj,797
invother_getnum,672
staffmodlevel,663
reboottimer,1183
map_world,1247
runenergy_visible,6
runweight_visible,651
playermod,1250
playermodlevel,1006
playermember,1188
comlevel_active,34
gender,723
map_quickchat,138
inv_freespace,122
inv_totalparam,721
map_lang,622
movecoord,243
applet_hasfocus,89
frombilling,1020
get_mousex,571
get_mousey,352
get_active_minimenu_entry,979
get_minimenu_length,425
npc_find_active_minimenu_entry,428
get_currentcursor,180
get_mousebuttons,202
get_minimenu_target,338
enum_string,392
enum,1034
enum_hasoutput,371
enum_getoutputcount,1148
enum_getreversecount,335
enum_getreverseindex,1261
friend_count,1023
friend_getname,893
friend_getworld,576
friend_getrank,529
friend_getnotes,801
friend_getworldflags,522
friend_test,910
friend_getworldname,597
clan_getchatdisplayname,1101
clan_getchatcount,343
clan_getchatusername,895
clan_getchatuserworld,1078
clan_getchatuserrank,851
clan_getchatminkick,913
clan_getchatrank,434
ignore_count,1184
ignore_getname,645
ignore_getnotes,555
ignore_test,1012
clan_isself,387
clan_getchatownername,212
clan_getchatuserworldname,1246
friend_platform,764
friend_getslotfromname,82
playercountry,88
clan_getchatusername_unfiltered,1117
ignore_getname_unfiltered,992
friend_is_referrer,545
friend_is_referred,890
activeclansettings_find_listened,901
activeclansettings_find_affined,201
activeclansettings_getclanname,503
activeclansettings_getallowunaffined,468
activeclansettings_getranktalk,310
activeclansettings_getrankkick,39
activeclansettings_getaffinedcount,449
activeclansettings_getaffineddisplayname,282
activeclansettings_getaffinedrank,1097
activeclansettings_getbannedcount,1040
activeclansettings_getbanneddisplayname,463
activeclansettings_getcurrentowner_slot,45
activeclansettings_getaffinedslot,365
activeclansettings_getsortedaffinedslot,402
activeclanchannel_find_listened,517
activeclanchannel_find_affined,1056
activeclanchannel_getclanname,725
activeclanchannel_getrankkick,830
activeclanchannel_getranktalk,1230
activeclanchannel_getusercount,567
activeclanchannel_getuserdisplayname,479
activeclanchannel_getuserrank,652
activeclanchannel_getuserworld,249
activeclanchannel_getuserslot,1194
activeclanchannel_getsorteduserslot,20
clanprofile_find,96
stockmarket_getoffertype,141
stockmarket_getofferitem,185
stockmarket_getofferprice,705
stockmarket_getoffercount,774
stockmarket_getoffercompletedcount,815
stockmarket_getoffercompletedgold,1060
stockmarket_isofferempty,1039
stockmarket_isofferfinished,531
stockmarket_isofferadding,518
add,1254
sub,47
multiply,624
divide,1208
random,307
randominc,807
interpolate,1199
addpercent,804
setbit,811
clearbit,400
testbit,883
modulo,388
pow,380
invpow,806
and,283
or,1152
min,1133
max,985
scale,1120
random_sound_pitch,36
hsvtorgb,1185
append_num,1070
append,835
append_signnum,1197
get_col_tag,1134
lowercase,187
fromdate,91
tostring,1028
compare,953
paraheight,334
parawidth,975
paraline,61
text_switch,695
escape,865
append_char,53
char_isprintable,1205
char_isalphanumeric,908
char_isnumeric,738
string_length,1204
substring,250
removetags,10
string_indexof_char,27
string_indexof_string,687
char_tolowercase,782
char_touppercase,230
tostring_localised,861
stringwidth,309
string_distance,429
format_datetime_from_minutes,418
clanforumqfc_tostring,290
oc_name,135
oc_iop,175
oc_cost,816
oc_stackable,1212
oc_category,612
oc_hasvarobj,955
oc_cert,486
oc_uncert,1067
oc_wearpos,920
oc_wearpos2,52
oc_members,952
oc_param,1140
oc_icursor,930
oc_find,306
oc_findnext,887
oc_minimenu_colour,669
nc_param,311
lc_param,1229
struct_param,750
seqlength,500
bas_getanim_ready,420
chat_getfilter_public,1100
chat_gethistory_byuid,718
chat_lastuid,497
chat_clear,315
chat_getfilter_private,258
chat_playername,5
chat_getfilter_trade,680
chat_getnextuid,653
chat_getprevuid,130
chat_playername_unfiltered,40
chatcat_getdesc,366
chatcat_getsubcatcount,1064
chatcat_getsubcat,967
chatcat_getphrasecount,609
chatcat_getphrase,822
chatphrase_gettext,720
chatphrase_getautoresponsecount,711
chatphrase_getautoresponse,73
chatcat_getsubcatshortcut,796
chatphrase_getdynamiccommandcount,452
chatphrase_getdynamiccommand,654
chatphrase_getdynamiccommandparam_enum,113
chatphrase_find,1146
chatphrase_findnext,1232
keyheld_alt,1227
keyheld_ctrl,339
keyheld_shift,1240
fullscreen_enter,26
fullscreen_modecount,222
fullscreen_getmode,1011
fullscreen_lastmode,926
getwindowmode,1203
getdefaultwindowmode,898
spline_length,1125
minimenuopen,978
getclipboard,274
has_html5,48
has_nxt,394
cam_getangle_xa,44
cam_getangle_ya,313
cam2_getcontrolmode,234
cam2_getlookatmode,915
cam2_getpositionmode,374
cam2_getpositionentity_angleoffsets,137
cam2_addeffect_shake,1
cam2_addeffect_ztilt,615
cam2_isenabled,1096
login_reply,1242
login_hoptime,289
login_ban_duration,905
create_reply,981
create_email_validate_reply,1164
create_name_validate_reply,177
create_suggest_name_reply,521
create_connect_reply,347
login_disallowresult,385
lobby_entergamereply,379
lobby_enterlobbyreply,599
userflowflags,403
create_under13,111
login_last_transfer_reply,472
login_inprogress,727
login_queue_position,731
login_disallowtrigger,1073
login_accountappeal,987
viewport_geteffectivesize,183
viewport_getzoom,550
date_minutes,1024
date_runeday,1260
date_runeday_fromdate,852
date_runeday_todate,892
date_minutes_fromruneday,859
worldlist_fetch,753
worldlist_start,79
worldlist_next,802
worldlist_switch,1226
worldlist_specific,847
worldlist_specific_thisworld,1005
if_gettop,506
mec_text,991
mec_category,986
mec_param,1180
userdetail_quickchat,616
userdetail_lobby_membership,1161
userdetail_lobby_unreadmessages,527
userdetail_lobby_lastloginday,735
userdetail_lobby_emailstatus,1144
userdetail_lobby_ccexpiry,1114
userdetail_lobby_graceexpiry,1037
userdetail_dob,247
userdetail_lobby_playage,707
autosetup_dosetup,914
autosetup_getlevel,286
video_advert_play,817
video_advert_has_finished,154
get_npc_vislevel,228
get_entity_screen_position,1252
if_get_gamescreen,512
if_set_gamescreen_enabled,537
get_entity_overlay_height,575
get_npc_stat,510
is_npc_active,873
is_targeted_entity,996
npc_type,508
get_loc_screen_position,837
get_obj_screen_position,963
get_loc_overlay_height,917
get_obj_overlay_height,152
get_loc_bounding_box,460
get_obj_bounding_box,121
get_entity_bounding_box,1138
quest_finished,378
sound_group_start,461
sound_group_stop,627
sound_vorbis_volume_rate_group,828
preload_percent,327
shader_preload_throttle,325
fps_stats,213
runjavascript,176
worldmap_3dview_active,24
worldmap_3dview_getcoordfine,983
worldmap_getmap,972
worldmap_getmapname,257
worldmap_getsize,655
worldmap_getdisplayposition,1168
worldmap_getconfigorigin,125
worldmap_getconfigbounds,105
worldmap_listelement_start,635
worldmap_listelement_next,484
worldmap_coordinmap,874
worldmap_getconfigzoom,389
worldmap_isloaded,15
worldmap_getdisplaycoord,277
worldmap_getdisableelements,210
worldmap_getcurrentmap,214
player_group_find,886
player_group_member_count,416
player_group_member_get_same_world_var,209
player_group_member_get_rank,98
player_group_member_get_team,1091
player_group_member_get_last_seen_node_id,287
player_group_member_get_status,215
player_group_member_is_online,129
player_group_member_get_displayname,880
player_group_member_get_join_xp,393
player_group_member_is_owner,360
player_group_banned_count,516
player_group_banned_get_displayname,628
player_group_get_displayname,1046
player_group_get_max_size,658
player_group_get_overall_status,558
player_group_get_owner_slot,1025
ttv_login,171
ttv_login_getstate,848
ttv_logout,488
ttv_library_getstate,736
ttv_library_request,261
ttv_stream_getstate,844
ttv_stream_start,391
ttv_stream_stop,959
ttv_stream_settitle,109
ttv_stream_getviewers,868
ttv_stream_getquality,395
ttv_chat_sendmessage,960
ttv_webcam_supported,184
ttv_webcam_getdevice_count,197
ttv_webcam_getdevice_byindex,179
ttv_webcam_getdevice_byuniquename,1256
ttv_webcam_getcap_count,790
ttv_webcam_getcap_byindex,944
ttv_webcam_getcap_byuniqueid,732
ttv_webcam_start,317
ttv_webcam_stop,1084
ttv_webcam_flip,1018
ttv_livestreams_update,345
ttv_livestreams_getstream_start,934
ttv_livestreams_getstream_next,471
ttv_hasprerequisites,589
os_ismac,29
os_iswindows,505
os_islinux,1257
os_physicalmemorysize,1072
os_driver_outdated,1099
os_driver_vendor,443
telemetry_get_group_count,65
telemetry_get_group_index,1195
telemetry_get_group_id,273
telemetry_get_row_count,1031
telemetry_get_row_index,1027
telemetry_get_row_id,821
telemetry_is_row_pinned,726
telemetry_get_column_count,439
telemetry_get_column_index,997
telemetry_get_column_id,587
telemetry_get_grid_value,1010
db_find,168
db_find_with_count,253
db_findnext,524
db_getfield,601
db_getfieldcount,703
detail_brightness,580
detail_removeroofs_option,252
detail_grounddecor_on,784
detail_flickering_on,156
detail_spotshadows_on,149
detail_hardshadows,263
detail_shadowquality,630
detail_lightdetail_high,84
detail_waterdetail_high,662
detail_fog_on,118
detail_antialiasing,1159
detail_antialiasing_quality,699
detail_stereo,440
detail_soundvol,104
detail_musicvol,700
detail_bgsoundvol,1224
detail_removeroofs_option_override,181
detail_particles,825
detail_antialiasing_default,535
detail_buildarea,660
detail_bloom,763
detail_customcursors,600
detail_idleanims,356
detail_groundblending,786
detail_toolkit,789
detail_toolkit_default,200
detail_cpuusage,526
detail_texturing,636
detail_maxscreensize,163
detail_speechvol,1169
detail_loginvol,71
detail_loadingscreentype,112
detail_drawdistance,701
detail_skydetail,1055
detailget_brightness,683
detailget_removeroofs_option,92
detailget_grounddecor_on,931
detailget_flickering_on,146
detailget_spotshadows_on,1043
detailget_hardshadows,1135
detailget_shadowquality,124
detailget_lightdetail_high,1014
detailget_waterdetail_high,935
detailget_fog_on,642
detailget_antialiasing,971
detailget_antialiasing_quality,259
detailget_stereo,182
detailget_soundvol,785
detailget_musicvol,543
detailget_bgsoundvol,1176
detailget_particles,998
detailget_antialiasing_default,0
detailget_bloom,1123
detailget_idleanims,1004
detailget_groundblending,540
detailget_toolkit,337
detailget_toolkit_default,1198
detailget_cpuusage,1255
detailget_texturing,897
detailget_maxscreensize,1032
detailget_speechvol,342
detailget_loginvol,1215
detailget_safemode,186
detailget_canchoosesafemode,41
detailget_chosesafemode,359
detailget_skydetail,431
detailget_drawdistance,465
detailcanmod_grounddecor,155
detailcanmod_spotshadows,67
detailcanmod_hardshadows,593
detailcanmod_shadowquality,1207
detailcanmod_waterdetail,1157
detailcanmod_antialiasing,464
detailcanmod_antialiasing_quality,501
detailcanmod_particles,1174
detailcanmod_buildarea,1129
detailcanmod_bloom,614
detailcanmod_groundblending,1036
detailcanmod_texturing,513
detailcanmod_maxscreensize,1132
detailcanmod_toolkit_default,768
detailcanmod_skydetail,1220
detailcanset_hardshadows,819
detailcanset_shadowquality,974
detailcanset_waterdetail,459
detailcanset_antialiasing_quality,1154
detailcanset_particles,272
detailcanset_buildarea,368
detailcanset_bloom,1080
detailcanset_texturing,81
detailcanset_maxscreensize,466
detailcanset_toolkit_default,1053
detailcanset_skydetail,1112
detail_lightingquality,891
detail_antialiasingmode,756
detail_ambientocclusion,397
detail_reflections,747
detail_vsync,937
detailget_lightingquality,46
detailget_antialiasingmode,869
detailget_ambientocclusion,169
detailget_reflections,988
detailget_vsync,788
detailcanmod_lightingquality,812
detailcanmod_antialiasingmode,743
detailcanmod_ambientocclusion,846
detailcanmod_reflections,115
detailcanmod_vsync,297
detailcanset_lightingquality,1175
detailcanset_antialiasingmode,320
detailcanset_ambientocclusion,405
detailcanset_reflections,407
detailcanset_vsync,296
autosetup_setultra,578
unknown_command_7,875
unknown_command_8,579
autosetup_dosetupstatus,1007
