// Incomplete, bruteforced from opcodes-799-1515.txt and opcodes-800-572.txt
cam2_setlookatmaxspeed_axis,427
cam2_setpositionmaxspeed_axis,842
cam2_setcollisionmode,709
cam2_updateeffect_ztilt,654
cam2_setlinearmovementmode,510
cam2_setspringproperties,286
cam2_setpositionangularinterpolation,352
cam2_enable,1059
cam2_setsnapdistances,543
cam2_resetsnapdistances,118
login_continue,636
login_resetreply,776
resend_uid_passport_request,13
create_availablerequest,467
create_name_availablerequest,230
create_suggest_name_request,676
create_createrequest,949
create_connectrequest,860
create_step_reached,15
lobby_entergame,914
lobby_enterlobby,920
lobby_leavelobby,900
create_setunder13,591
login_cancel,946
lobby_enterlobby_social_network,542
detail_brightness,74
detail_removeroofs_option,1060
detail_grounddecor_on,190
detail_flickering_on,778
detail_spotshadows_on,1058
detail_hardshadows,878
detail_lightdetail_high,243
detail_waterdetail_high,668
detail_fog_on,17
detail_antialiasing,806
detail_antialiasing_quality,808
detail_stereo,495
detail_soundvol,623
detail_musicvol,1118
detail_bgsoundvol,582
detail_particles,323
detail_antialiasing_default,976
detail_buildarea,706
detail_bloom,168
detail_customcursors,75
detail_idleanims,760
detail_groundblending,500
detail_toolkit,224
detail_toolkit_default,498
detail_cpuusage,1028
detail_texturing,677
detail_maxscreensize,204
detail_speechvol,649
detail_loginvol,188
detail_loadingscreentype,292
detail_drawdistance,459
detail_skydetail,1072
viewport_setfov,307
viewport_setzoom,370
viewport_clampfov,277
worldlist_sort,164
worldlist_pingworlds,483
force_interface_drag,734
cancel_interface_drag,1126
targetmode_active,812
targetmode_cancel,477
autosetup_sethigh,284
autosetup_setmedium,707
autosetup_setlow,317
autosetup_setmin,894
autosetup_setcustom,457
autosetup_blackflaglast,276
video_advert_force_remove,717
video_advert_allow_skip,26
boost_advert_launch,1114
bug_report,161
array_sort,531
cc_find,765
if_find,336
cc_getx,888
cc_gety,117
cc_getwidth,275
cc_getheight,1093
cc_gethide,205
cc_getlayer,720
cc_getparentlayer,1025
cc_getcolour,479
cc_getscrollx,318
cc_getscrolly,600
cc_gettext,42
cc_getmodelzoom,466
cc_getmodelangle_x,28
cc_getmodelangle_z,1029
cc_getmodelangle_y,102
cc_gettrans,240
cc_getmodelxof,1064
cc_getmodelyof,1113
cc_getgraphic,1087
cc_param,437
cc_get2dangle,903
cc_getgraphicdimensions,966
cc_getfontmetrics,432
cc_getinvobject,185
cc_getinvcount,405
cc_getid,820
cc_gettargetmask,473
cc_getop,1095
cc_getopbase,278
if_getx,83
if_gety,451
if_getwidth,150
if_getheight,491
if_gethide,358
if_getlayer,998
if_getparentlayer,91
if_getcolour,487
if_getscrollx,951
if_getscrolly,418
if_gettext,861
if_getscrollwidth,21
if_getscrollheight,436
if_getmodelzoom,833
if_getmodelangle_x,771
if_getmodelangle_z,699
if_getmodelangle_y,804
if_gettrans,137
if_getmodelxof,876
if_getmodelyof,826
if_getgraphic,545
if_get2dangle,104
if_getmodel,96
if_getgraphicdimensions,384
if_getfontmetrics,958
if_getinvobject,171
if_getinvcount,56
if_hassub,557
if_getnextsubid,978
if_hassubmodal,766
if_hassuboverlay,101
if_gettargetmask,682
if_getop,396
if_getopbase,319
if_getcharindexatpos,562
if_getcharposatindex,372
clientclock,939
inv_getobj,922
inv_getnum,227
inv_total,32
inv_totalcat,429
inv_size,739
inv_stockbase,144
stat,642
stat_base,506
stat_visible_xp,663
stat_base_actual,742
stat_visible_xp_actual,694
coord,782
coordx,453
coordy,47
coordz,972
coordx_fine,1121
coordy_fine,233
coordz_fine,1119
movecoord_fine,178
coord_gridtofine,529
map_members,246
map_preload,800
map_loadedpercent,823
invother_getobj,335
invother_getnum,503
staffmodlevel,632
reboottimer,518
map_world,14
runenergy_visible,807
runweight_visible,449
playermod,46
playermodlevel,697
playermember,70
comlevel_active,1143
gender,460
map_quickchat,1073
inv_freespace,19
inv_totalparam,881
map_lang,862
movecoord,705
applet_hasfocus,398
frombilling,324
get_mousex,1033
get_mousey,484
get_active_minimenu_entry,777
get_minimenu_length,175
npc_find_active_minimenu_entry,1034
player_find_active_minimenu_entry,977
get_currentcursor,301
get_mousebuttons,297
get_minimenu_target,746
enum_string,208
enum,426
enum_hasoutput,803
enum_getoutputcount,255
enum_getreversecount,270
enum_getreverseindex,287
friend_count,430
friend_getname,1019
friend_getworld,271
friend_getrank,264
friend_getnotes,18
friend_getworldflags,38
friend_test,899
friend_getworldname,391
clan_getchatdisplayname,621
clan_getchatcount,1051
clan_getchatusername,112
clan_getchatuserworld,439
clan_getchatuserrank,1094
clan_getchatminkick,655
clan_getchatrank,614
ignore_count,1101
ignore_getname,592
ignore_getnotes,295
ignore_test,1089
clan_isself,1134
clan_getchatownername,775
clan_getchatuserworldname,521
friend_platform,732
friend_getslotfromname,251
playercountry,669
clan_getchatusername_unfiltered,339
ignore_getname_unfiltered,120
friend_is_referrer,153
friend_is_referred,960
activeclansettings_find_listened,422
activeclansettings_find_affined,100
activeclansettings_getclanname,138
activeclansettings_getallowunaffined,513
activeclansettings_getranktalk,189
activeclansettings_getrankkick,492
activeclansettings_getaffinedcount,341
activeclansettings_getaffineddisplayname,896
activeclansettings_getaffinedrank,1012
activeclansettings_getbannedcount,257
activeclansettings_getbanneddisplayname,4
activeclansettings_getcurrentowner_slot,502
activeclansettings_getaffinedslot,461
activeclansettings_getsortedaffinedslot,716
activeclanchannel_find_listened,869
activeclanchannel_find_affined,187
activeclanchannel_getclanname,626
activeclanchannel_getrankkick,356
activeclanchannel_getranktalk,547
activeclanchannel_getusercount,1077
activeclanchannel_getuserdisplayname,852
activeclanchannel_getuserrank,658
activeclanchannel_getuserworld,16
activeclanchannel_getuserslot,584
activeclanchannel_getsorteduserslot,182
clanprofile_find,821
stockmarket_getoffertype,730
stockmarket_getofferitem,774
stockmarket_getofferprice,69
stockmarket_getoffercount,667
stockmarket_getoffercompletedcount,470
stockmarket_getoffercompletedgold,485
stockmarket_isofferempty,618
stockmarket_isofferfinished,595
stockmarket_isofferadding,77
add,156
sub,338
multiply,681
divide,915
random,789
randominc,701
interpolate,841
setbit,299
clearbit,196
testbit,203
modulo,1128
pow,226
invpow,1131
and,606
or,1120
min,652
max,253
scale,223
random_sound_pitch,721
hsvtorgb,909
append_num,1070
append,131
append_signnum,535
get_col_tag,947
lowercase,220
fromdate,853
tostring,763
compare,825
paraheight,0
parawidth,839
text_switch,967
escape,752
append_char,488
char_isprintable,300
char_isalphanumeric,656
char_isnumeric,464
string_length,442
substring,816
removetags,561
string_indexof_char,386
string_indexof_string,76
char_tolowercase,930
char_touppercase,496
tostring_localised,1109
stringwidth,1129
string_distance,447
format_datetime_from_minutes,92
clanforumqfc_tostring,1132
oc_name,1024
oc_iop,959
oc_cost,657
oc_stackable,661
oc_category,581
oc_cert,755
oc_uncert,963
oc_wearpos,678
oc_wearpos2,911
oc_members,768
oc_param,45
oc_icursor,544
oc_find,1031
oc_findnext,552
oc_minimenu_colour,516
nc_param,234
struct_param,170
seqlength,347
bas_getanim_ready,928
chat_gethistory_byuid,128
chat_getfilter_private,1022
chat_playername,883
chat_getfilter_trade,620
chat_getnextuid,994
chat_getprevuid,141
chat_playername_unfiltered,107
chatcat_getdesc,217
chatcat_getsubcatcount,1056
chatcat_getsubcat,263
chatcat_getphrasecount,73
chatcat_getphrase,194
chatphrase_gettext,252
chatphrase_getautoresponsecount,350
chatphrase_getautoresponse,97
chatcat_getsubcatshortcut,756
chatphrase_getdynamiccommandcount,1040
chatphrase_getdynamiccommand,1068
chatphrase_getdynamiccommandparam_enum,455
chatphrase_find,434
chatphrase_findnext,981
keyheld_alt,231
keyheld_ctrl,1057
keyheld_shift,834
worldmap_3dview_active,747
worldmap_3dview_getcoordfine,588
worldmap_getmap,646
worldmap_getmapname,840
worldmap_getsize,982
worldmap_getdisplayposition,283
worldmap_getconfigorigin,228
worldmap_getconfigbounds,494
worldmap_listelement_start,108
worldmap_listelement_next,244
worldmap_coordinmap,486
worldmap_getconfigzoom,929
worldmap_isloaded,729
worldmap_getdisplaycoord,1086
worldmap_getdisableelements,331
worldmap_getcurrentmap,302
fullscreen_enter,410
fullscreen_modecount,885
fullscreen_getmode,906
fullscreen_lastmode,148
getwindowmode,345
getdefaultwindowmode,311
spline_length,431
minimenuopen,247
getclipboard,267
java_version_supported,953
has_html5,608
cam_getangle_xa,745
cam_getangle_ya,573
cam2_getcontrolmode,935
cam2_getlookatmode,575
cam2_getpositionmode,476
cam2_getpositionentity_angleoffsets,472
cam2_addeffect_shake,362
cam2_addeffect_ztilt,702
cam2_isenabled,390
login_hoptime,37
login_ban_duration,376
create_reply,1088
create_email_validate_reply,392
create_name_validate_reply,938
create_suggest_name_reply,695
create_connect_reply,870
login_disallowresult,119
lobby_entergamereply,832
lobby_enterlobbyreply,218
has_signonkey,1004
userflowflags,136
create_under13,444
login_last_transfer_reply,866
login_inprogress,55
login_queue_position,962
login_disallowtrigger,393
login_accountappeal,950
detailget_brightness,40
detailget_removeroofs_option,1066
detailget_grounddecor_on,290
detailget_flickering_on,905
detailget_spotshadows_on,926
detailget_hardshadows,530
detailget_lightdetail_high,617
detailget_waterdetail_high,361
detailget_fog_on,660
detailget_antialiasing,423
detailget_antialiasing_quality,387
detailget_stereo,688
detailget_soundvol,910
detailget_musicvol,399
detailget_bgsoundvol,177
detailget_particles,169
detailget_antialiasing_default,1041
detailget_bloom,363
detailget_idleanims,631
detailget_groundblending,849
detailget_toolkit,749
detailget_toolkit_default,750
detailget_cpuusage,551
detailget_texturing,24
detailget_maxscreensize,984
detailget_speechvol,622
detailget_loginvol,408
detailget_safemode,468
detailget_canchoosesafemode,316
detailget_chosesafemode,12
detailget_skydetail,132
detailget_drawdistance,116
viewport_geteffectivesize,282
date_minutes,191
date_runeday,835
date_runeday_fromdate,886
date_runeday_todate,527
date_minutes_fromruneday,791
worldlist_fetch,389
worldlist_start,139
worldlist_next,1035
worldlist_switch,57
worldlist_specific,458
worldlist_specific_thisworld,44
mec_text,146
userdetail_quickchat,433
userdetail_lobby_membership,974
userdetail_lobby_recoveryday,1127
userdetail_lobby_unreadmessages,754
userdetail_lobby_lastloginday,590
userdetail_lobby_emailstatus,183
userdetail_lobby_ccexpiry,310
userdetail_lobby_graceexpiry,751
userdetail_dob,1144
userdetail_lobby_playage,828
autosetup_dosetup,792
autosetup_getlevel,675
video_advert_play,704
video_advert_has_finished,650
boost_advert_exists,956
boost_advert_available,1011
detailcanmod_grounddecor,1038
detailcanmod_spotshadows,192
detailcanmod_hardshadows,414
detailcanmod_antialiasing,354
detailcanmod_antialiasing_quality,988
detailcanmod_particles,759
detailcanmod_buildarea,428
detailcanmod_bloom,211
detailcanmod_groundblending,819
detailcanmod_texturing,375
detailcanmod_maxscreensize,1006
detailcanmod_toolkit_default,989
detailcanmod_skydetail,641
detailcanset_antialiasing_quality,780
detailcanset_particles,990
detailcanset_buildarea,115
detailcanset_maxscreensize,416
detailcanset_toolkit_default,691
detailcanset_skydetail,332
get_npc_vislevel,569
get_entity_screen_position,683
if_get_gamescreen,937
if_set_gamescreen_enabled,627
get_entity_overlay_height,1065
get_npc_stat,78
is_targeted_entity,279
npc_type,469
get_loc_screen_position,1017
get_obj_screen_position,629
get_loc_overlay_height,797
get_obj_overlay_height,236
get_loc_bounding_box,346
get_obj_bounding_box,229
get_entity_bounding_box,824
quest_finished,674
sound_group_start,965
sound_group_stop,884
sound_vorbis_volume_rate_group,303
preload_percent,801
shader_preload_throttle,793
fps_stats,593
runjavascript,1048
