// Incomplete, bruteforced from opcodes-878-1195.txt
cc_setondragcomplete,263
cc_setonclickrepeat,477
cc_setonmouserepeat,521
cc_setoninvtransmit,374
cc_setonstattransmit,1191
cc_setontargetenter,927
cc_setonscrollwheel,152
cc_setonmisctransmit,1040
cc_setonvarctransmit,416
cc_setonvarcstrtransmit,1129
cc_clearscripthooks,48
if_setposition,255
if_setsize,398
if_sethide,1173
if_setnoclickthrough,992
if_setscrollpos,917
if_setcolour,766
if_setfill,30
if_settrans,1161
if_setgraphic,1081
if_set2dangle,1184
if_settiling,1189
if_setmodel,72
if_setmodelangle,1055
if_setmodelanim,270
if_setmodelorthog,938
if_setmodeltint,804
if_setmodellighting,1026
if_settext,224
if_settextfont,765
if_settextalign,1200
if_settextshadow,846
if_settextantimacro,1121
if_setoutline,705
if_setgraphicshadow,792
if_setvflip,1094
if_sethflip,223
if_setscrollsize,1024
if_setmodelzoom,954
if_setlinedirection,868
if_setmaxlines,1175
if_setparam_int,216
if_setparam_string,407
if_setrecol,227
if_setretex,624
if_setclickmask,1025
if_setobject,518
if_setnpchead,754
if_setnpcmodel,612
if_setobject_nonum,1209
if_setplayermodel_self,240
if_setobject_alwaysnum,499
if_setop,1271
if_setdraggable,669
if_setdragrenderbehaviour,389
if_setdragdeadzone,161
if_setdragdeadtime,400
if_setopbase,115
if_settargetverb,421
if_clearops,586
if_settargetcursors,404
if_setopcursor,172
if_setpausetext,660
if_setopkey,962
if_setoptkey,764
if_setopkeyrate,285
if_setmouseovercursor,534
if_setonclick,550
if_setonhold,26
if_setonrelease,957
if_setonmouseover,783
if_setonmouseleave,1074
if_setondrag,253
if_setontargetleave,963
if_setonvartransmit,217
if_setontimer,134
if_setonop,1021
if_setondragcomplete,950
if_setonclickrepeat,525
if_setonmouserepeat,119
if_setoninvtransmit,20
if_setonstattransmit,1198
if_setontargetenter,777
if_setonscrollwheel,133
if_setonchattransmit,591
if_setonkey,1225
if_setongamepadbutton,1241
if_setongamepadbuttonheld,713
if_setongamepadaxis,796
if_setongamepadtrigger,1050
if_setonfriendtransmit,958
if_setonclantransmit,978
if_setonmisctransmit,1015
if_setondialogabort,137
if_setonsubchange,275
if_setonstocktransmit,323
if_setoncamfinished,1244
if_setonresize,1043
if_setonvarctransmit,1072
if_setonvarcstrtransmit,1112
if_setonclansettingstransmit,1164
if_setonclanchanneltransmit,1010
if_setonvarclantransmit,952
if_setonplayergrouptransmit,1218
if_setonplayergroupvarptransmit,571
if_setoncameraupdatetransmit,1087
if_clearscripthooks,369
if_callonresize,184
if_npc_setcustombodymodel,376
if_npc_setcustomrecol,889
cc_npc_setcustomrecol,1180
mes,181
return,1089
if_close,691
resume_countdialog,282
resume_namedialog,241
resume_stringdialog,249
abort_dialog,290
opplayer,1069
resume_objdialog,301
cc_dragpickup,428
if_opensubclient,569
if_closesubclient,723
mes_typed,265
setup_messagebox,1213
resume_hsldialog,702
resume_clanforumqfcdialog,138
sound_synth,395
sound_synth_volume,819
sound_jingle_volume,1226
sound_vorbis_volume,1158
sound_speech_volume,171
sound_vorbis_rate,178
email_validation_add_new_address,990
friend_setrank,1045
friend_setnotes,463
friend_add,717
friend_del,173
ignore_add,187
ignore_del,251
ignore_setnotes,640
clan_kickuser,829
clan_joinchat,936
clan_leavechat,820
ignore_add_temp,32
activeclanchannel_kickuser,377
chat_setfilter,403
chat_sendabusereport,710
chat_setmode,1046
chat_sendpublic,1151
chat_sendprivate,1038
activechatphrase_prepare,430
activechatphrase_send,683
activechatphrase_sendprivate,557
activechatphrase_setdynamicint,1229
activechatphrase_setdynamicobj,847
worldmap_3dview_enable,900
worldmap_3dview_disable,816
worldmap_3dview_setloddistance,238
worldmap_setcategorypriority,278
worldmap_3dview_settextfont,8
worldmap_disabletextsize,1113
worldmap_disabletype,58
worldmap_setzoom,878
worldmap_setmap,365
worldmap_jumptosourcecoord,856
worldmap_jumptodisplaycoord,555
worldmap_setmap_coord_override,850
worldmap_flashelementcategory,1212
worldmap_disableelementcategory,514
worldmap_closemap,74
setwindowmode,607
setdefaultwindowmode,909
openurl,258
urlencode,1090
spline_new,1023
spline_addpoint,753
quit,773
openurl_nologin,299
formatminimenu,880
setdefaultcursors,478
sethardcodedopcursors,303
notify_accountcreated,247
notify_accountcreatestarted,785
openurl_shim,483
cam_moveto,848
cam_lookat,684
cam_movealong,1239
cam_reset,209
cam_forceangle,1153
cam_inc_x,1061
cam_dec_x,512
cam_inc_y,1053
cam_dec_y,733
cam_followcoord,1238
cam_smoothreset,584
cam2_setlookatmode,302
cam2_setpositionmode,375
cam2_setdepthplanes,1264
cam2_setfieldofview,509
cam2_setlookatpoint_point,319
cam2_setpositionpoint_point,956
cam2_getpositionpoint_point,219
cam2_setlookatentity_player,699
cam2_setlookatentity_npc,71
cam2_setpositionentity_player,879
cam2_setpositionentity_npc,93
cam2_setfieldofviewscreen,1066
cam2_removealleffects,444
cam2_setlookatacceleration_axis,1104
cam2_setpositionacceleration_axis,221
cam2_setlookatmaxspeed_axis,230
cam2_setpositionmaxspeed_axis,828
cam2_setcollisionmode,470
cam2_setpositionpointcollision,743
cam2_updateeffect_ztilt,822
cam2_setlinearmovementmode,813
cam2_setspringproperties,833
cam2_setpositionangularinterpolation,113
cam2_enable,327
cam2_setsnapdistances,602
cam2_resetsnapdistances,340
cam2_setlookatorientation_vector,358
cam2_setlookatorientation_xrotation,1098
cam2_setlookatorientation_yrotation,597
cam2_setlookatorientation_xmovement,311
cam2_setlookatorientation_zmovement,435
cam2_setlookatorientation_maxdistanceclamping,1006
login_continue,291
login_resetreply,1250
resend_uid_passport_request,1274
create_availablerequest,1182
create_name_availablerequest,940
create_suggest_name_request,482
create_createrequest,1270
create_connectrequest,965
create_step_reached,1168
lobby_entergame,937
lobby_enterlobby,867
lobby_leavelobby,1143
create_setunder13,52
login_cancel,88
lobby_enterlobby_social_network,993
viewport_setfov,18
viewport_setzoom,313
viewport_clampfov,205
worldlist_sort,886
worldlist_pingworlds,539
if_triggerop,120
force_interface_drag,1199
cancel_interface_drag,658
targetmode_active,293
targetmode_cancel,670
autosetup_sethigh,28
autosetup_setmedium,17
autosetup_setlow,1146
autosetup_setmin,7
autosetup_setcustom,104
autosetup_blackflaglast,530
video_advert_force_remove,381
video_advert_allow_skip,756
bug_report,6
array_sort,480
cc_find,83
if_find,1266
cc_getx,715
cc_gety,903
cc_getwidth,523
cc_getheight,1008
cc_gethide,284
cc_getlayer,593
cc_getparentlayer,798
cc_getcolour,256
cc_getscrollx,531
cc_getscrolly,760
cc_gettext,493
cc_getmodelzoom,929
cc_getmodelangle_x,944
cc_getmodelangle_z,1215
cc_getmodelangle_y,835
cc_gettrans,1018
cc_getmodelxof,226
cc_getmodelyof,338
cc_getgraphic,412
cc_param,192
cc_get2dangle,1075
cc_getgraphicdimensions,862
cc_getfontmetrics,1249
cc_getinvobject,35
cc_getinvcount,1005
cc_getid,967
cc_gettargetmask,418
cc_getop,631
cc_getopbase,276
if_getx,975
if_gety,747
if_getwidth,1105
if_getheight,779
if_gethide,346
if_getlayer,1128
if_getparentlayer,997
if_getcolour,440
if_getscrollx,351
if_getscrolly,1277
if_gettext,872
if_getscrollwidth,385
if_getscrollheight,1016
if_getmodelzoom,618
if_getmodelangle_x,197
if_getmodelangle_z,361
if_getmodelangle_y,643
if_gettrans,352
if_getmodelxof,581
if_getmodelyof,1057
if_getgraphic,182
if_get2dangle,942
if_getmodel,694
if_getgraphicdimensions,673
if_getfontmetrics,1086
if_getinvobject,481
if_getinvcount,784
if_hassub,885
if_getnextsubid,646
if_hassubmodal,488
if_hassuboverlay,761
if_gettargetmask,84
if_getop,662
if_getopbase,608
if_getcharindexatpos,22
if_getcharposatindex,556
clientclock,67
inv_getobj,854
inv_getnum,333
inv_total,186
inv_totalcat,458
inv_size,1124
inv_stockbase,472
inv_getvar,794
stat,619
stat_base,464
stat_visible_xp,460
stat_base_actual,271
stat_visible_xp_actual,46
facing_fine,1139
coord,690
coordx,362
coordy,722
coordz,371
coordx_fine,233
coordy_fine,815
coordz_fine,259
coordlevel_fine,1179
movecoord_fine,1224
coord_gridtofine,1079
map_members,1186
map_preload,951
map_loadedpercent,350
invother_getobj,968
invother_getnum,461
staffmodlevel,1060
reboottimer,654
map_world,384
runenergy_visible,768
runweight_visible,1156
playermod,1042
playermodlevel,945
playermember,59
comlevel_active,515
gender,1012
map_quickchat,189
inv_freespace,504
inv_totalparam,503
map_lang,1202
movecoord,1110
applet_hasfocus,626
frombilling,1171
get_mousex,129
get_mousey,1272
get_active_minimenu_entry,817
get_minimenu_length,623
npc_find_active_minimenu_entry,1137
get_currentcursor,185
get_mousebuttons,298
get_minimenu_target,166
enum_string,99
enum,1019
enum_hasoutput,101
enum_getoutputcount,565
enum_getreversecount,1027
enum_getreverseindex,1206
friend_count,183
friend_getname,1133
friend_getworld,517
friend_getrank,150
friend_getnotes,888
friend_getworldflags,677
friend_test,491
friend_getworldname,401
clan_getchatdisplayname,27
clan_getchatcount,242
clan_getchatusername,947
clan_getchatuserworld,262
clan_getchatuserrank,667
clan_getchatminkick,355
clan_getchatrank,566
ignore_count,1265
ignore_getname,1059
ignore_getnotes,821
ignore_test,672
clan_isself,996
clan_getchatownername,339
clan_getchatuserworldname,857
friend_platform,135
friend_getslotfromname,95
playercountry,69
clan_getchatusername_unfiltered,739
ignore_getname_unfiltered,552
friend_is_referrer,49
friend_is_referred,225
activeclansettings_find_listened,562
activeclansettings_find_affined,112
activeclansettings_getclanname,972
activeclansettings_getallowunaffined,1138
activeclansettings_getranktalk,741
activeclansettings_getrankkick,114
activeclansettings_getaffinedcount,1065
activeclansettings_getaffineddisplayname,734
activeclansettings_getaffinedrank,971
activeclansettings_getbannedcount,427
activeclansettings_getbanneddisplayname,261
activeclansettings_getcurrentowner_slot,402
activeclansettings_getaffinedslot,731
activeclansettings_getsortedaffinedslot,486
activeclanchannel_find_listened,709
activeclanchannel_find_affined,545
activeclanchannel_getclanname,66
activeclanchannel_getrankkick,85
activeclanchannel_getranktalk,1122
activeclanchannel_getusercount,995
activeclanchannel_getuserdisplayname,174
activeclanchannel_getuserrank,370
activeclanchannel_getuserworld,988
activeclanchannel_getuserslot,453
activeclanchannel_getsorteduserslot,845
clanprofile_find,308
stockmarket_getoffertype,890
stockmarket_getofferitem,1246
stockmarket_getofferprice,621
stockmarket_getoffercount,1037
stockmarket_getoffercompletedcount,801
stockmarket_getoffercompletedgold,415
stockmarket_isofferempty,1234
stockmarket_isofferfinished,36
stockmarket_isofferadding,1102
add,10
sub,16
multiply,62
divide,582
random,431
randominc,1073
interpolate,541
addpercent,757
setbit,471
clearbit,1269
testbit,195
modulo,625
pow,295
invpow,985
and,320
or,199
min,1044
max,1088
scale,1135
random_sound_pitch,606
hsvtorgb,567
append_num,433
append,897
append_signnum,239
get_col_tag,657
lowercase,1257
fromdate,208
tostring,678
compare,438
paraheight,145
parawidth,763
paraline,1095
text_switch,248
escape,1149
append_char,1231
char_isprintable,41
char_isalphanumeric,5
char_isnumeric,652
string_length,406
substring,424
removetags,510
string_indexof_char,149
string_indexof_string,439
char_tolowercase,1085
char_touppercase,687
tostring_localised,422
stringwidth,109
string_distance,288
format_datetime_from_minutes,1106
clanforumqfc_tostring,730
oc_name,729
oc_iop,697
oc_cost,1207
oc_stackable,693
oc_category,843
oc_hasvarobj,852
oc_cert,267
oc_uncert,392
oc_wearpos,1170
oc_wearpos2,860
oc_members,549
oc_param,882
oc_icursor,100
oc_find,143
oc_findnext,1148
oc_minimenu_colour,921
nc_param,136
lc_param,790
struct_param,742
seqlength,456
bas_getanim_ready,737
chat_getfilter_public,749
chat_gethistory_byuid,1132
chat_lastuid,60
chat_clear,676
chat_getfilter_private,1031
chat_playername,457
chat_getfilter_trade,337
chat_getnextuid,496
chat_getprevuid,64
chat_playername_unfiltered,1152
chatcat_getdesc,913
chatcat_getsubcatcount,502
chatcat_getsubcat,507
chatcat_getphrasecount,826
chatcat_getphrase,289
chatphrase_gettext,568
chatphrase_getautoresponsecount,1115
chatphrase_getautoresponse,0
chatcat_getsubcatshortcut,1064
chatphrase_getdynamiccommandcount,382
chatphrase_getdynamiccommand,331
chatphrase_getdynamiccommandparam_enum,269
chatphrase_find,159
chatphrase_findnext,121
keyheld_alt,1118
keyheld_ctrl,356
keyheld_shift,970
fullscreen_enter,953
fullscreen_modecount,679
fullscreen_getmode,594
fullscreen_lastmode,179
getwindowmode,1167
getdefaultwindowmode,1220
spline_length,3
minimenuopen,103
getclipboard,928
has_html5,260
has_nxt,393
cam_getangle_xa,537
cam_getangle_ya,831
cam2_getcontrolmode,14
cam2_getlookatmode,949
cam2_getpositionmode,703
cam2_getpositionentity_angleoffsets,932
cam2_addeffect_shake,450
cam2_addeffect_ztilt,809
cam2_isenabled,1276
login_reply,497
login_hoptime,188
login_ban_duration,714
create_reply,695
create_email_validate_reply,146
create_name_validate_reply,622
create_suggest_name_reply,423
create_connect_reply,751
login_disallowresult,201
lobby_entergamereply,559
lobby_enterlobbyreply,1077
userflowflags,752
create_under13,805
login_last_transfer_reply,615
login_inprogress,212
login_queue_position,799
login_disallowtrigger,919
login_accountappeal,1070
viewport_geteffectivesize,1011
viewport_getzoom,203
date_minutes,1240
date_runeday,782
date_runeday_fromdate,933
date_runeday_todate,387
date_minutes_fromruneday,388
worldlist_fetch,1109
worldlist_start,474
worldlist_next,769
worldlist_switch,283
worldlist_specific,1236
worldlist_specific_thisworld,750
if_gettop,43
mec_text,484
mec_category,671
mec_param,1262
userdetail_quickchat,130
userdetail_lobby_membership,1013
userdetail_lobby_unreadmessages,1154
userdetail_lobby_lastloginday,326
userdetail_lobby_emailstatus,893
userdetail_lobby_ccexpiry,1068
userdetail_lobby_graceexpiry,656
userdetail_dob,1056
userdetail_lobby_playage,696
autosetup_dosetup,1100
autosetup_getlevel,218
video_advert_play,842
video_advert_has_finished,823
get_npc_vislevel,44
get_entity_screen_position,254
if_get_gamescreen,1188
if_set_gamescreen_enabled,63
get_entity_overlay_height,791
get_npc_stat,1041
is_npc_active,264
is_targeted_entity,454
npc_type,535
get_loc_screen_position,1223
get_obj_screen_position,698
get_loc_overlay_height,1248
get_obj_overlay_height,132
get_loc_bounding_box,53
get_obj_bounding_box,441
get_entity_bounding_box,156
quest_finished,414
sound_group_start,788
sound_group_stop,386
sound_vorbis_volume_rate_group,92
preload_percent,1169
shader_preload_throttle,680
fps_stats,1134
runjavascript,630
worldmap_3dview_active,866
worldmap_3dview_getcoordfine,875
worldmap_getmap,345
worldmap_getmapname,653
worldmap_getsize,204
worldmap_getdisplayposition,306
worldmap_getconfigorigin,982
worldmap_getconfigbounds,273
worldmap_listelement_start,447
worldmap_listelement_next,157
worldmap_coordinmap,974
worldmap_getconfigzoom,1197
worldmap_isloaded,196
worldmap_getdisplaycoord,577
worldmap_getdisableelements,661
worldmap_getcurrentmap,592
player_group_find,328
player_group_member_count,1165
player_group_member_get_same_world_var,153
player_group_member_get_rank,642
player_group_member_get_team,855
player_group_member_get_last_seen_node_id,527
player_group_member_get_status,409
player_group_member_is_online,553
player_group_member_get_displayname,250
player_group_member_get_join_xp,90
player_group_member_is_owner,533
player_group_banned_count,111
player_group_banned_get_displayname,490
player_group_get_displayname,780
player_group_get_max_size,1247
player_group_get_overall_status,1243
player_group_get_owner_slot,380
ttv_login,827
ttv_login_getstate,613
ttv_logout,82
ttv_library_getstate,797
ttv_library_request,964
ttv_stream_getstate,520
ttv_stream_start,268
ttv_stream_stop,1003
ttv_stream_settitle,492
ttv_stream_getviewers,56
ttv_stream_getquality,1273
ttv_chat_sendmessage,1145
ttv_webcam_supported,1245
ttv_webcam_getdevice_count,86
ttv_webcam_getdevice_byindex,366
ttv_webcam_getdevice_byuniquename,999
ttv_webcam_getcap_count,97
ttv_webcam_getcap_byindex,315
ttv_webcam_getcap_byuniqueid,307
ttv_webcam_start,839
ttv_webcam_stop,732
ttv_webcam_flip,1035
ttv_livestreams_update,841
ttv_livestreams_getstream_start,1255
ttv_livestreams_getstream_next,1157
ttv_hasprerequisites,666
os_ismac,448
os_iswindows,45
os_islinux,648
os_physicalmemorysize,1020
os_driver_outdated,287
os_driver_vendor,795
telemetry_get_group_count,716
telemetry_get_group_index,33
telemetry_get_group_id,9
telemetry_get_row_count,21
telemetry_get_row_index,604
telemetry_get_row_id,901
telemetry_is_row_pinned,383
telemetry_get_column_count,177
telemetry_get_column_index,902
telemetry_get_column_id,54
telemetry_get_grid_value,318
db_find,1047
db_find_with_count,127
db_findnext,124
db_getfield,65
db_getfieldcount,627
detail_brightness,15
detail_removeroofs_option,1114
detail_grounddecor_on,296
detail_flickering_on,576
detail_spotshadows_on,94
detail_hardshadows,1181
detail_shadowquality,989
detail_lightdetail_high,176
detail_waterdetail_high,1004
detail_fog_on,904
detail_antialiasing,108
detail_antialiasing_quality,692
detail_stereo,1034
detail_soundvol,469
detail_musicvol,891
detail_bgsoundvol,180
detail_removeroofs_option_override,980
detail_particles,983
detail_antialiasing_default,617
detail_buildarea,922
detail_bloom,19
detail_customcursors,1210
detail_idleanims,354
detail_groundblending,118
detail_toolkit,202
detail_toolkit_default,344
detail_cpuusage,399
detail_texturing,620
detail_maxscreensize,194
detail_speechvol,1203
detail_loginvol,147
detail_loadingscreentype,468
detail_drawdistance,1163
detail_skydetail,1107
detailget_brightness,1054
detailget_removeroofs_option,1051
detailget_grounddecor_on,807
detailget_flickering_on,1076
detailget_spotshadows_on,943
detailget_hardshadows,979
detailget_shadowquality,11
detailget_lightdetail_high,1205
detailget_waterdetail_high,237
detailget_fog_on,1126
detailget_antialiasing,610
detailget_antialiasing_quality,1162
detailget_stereo,257
detailget_soundvol,908
detailget_musicvol,701
detailget_bgsoundvol,853
detailget_particles,405
detailget_antialiasing_default,47
detailget_bloom,721
detailget_idleanims,222
detailget_groundblending,272
detailget_toolkit,895
detailget_toolkit_default,1193
detailget_cpuusage,445
detailget_texturing,771
detailget_maxscreensize,573
detailget_speechvol,77
detailget_loginvol,712
detailget_safemode,546
detailget_canchoosesafemode,786
detailget_chosesafemode,286
detailget_skydetail,487
detailget_drawdistance,501
detailcanmod_grounddecor,720
detailcanmod_spotshadows,844
detailcanmod_hardshadows,1084
detailcanmod_shadowquality,572
detailcanmod_waterdetail,991
detailcanmod_antialiasing,1103
detailcanmod_antialiasing_quality,994
detailcanmod_particles,774
detailcanmod_buildarea,851
detailcanmod_bloom,588
detailcanmod_groundblending,744
detailcanmod_texturing,1092
detailcanmod_maxscreensize,616
detailcanmod_toolkit_default,1000
detailcanmod_skydetail,686
detailcanset_hardshadows,911
detailcanset_shadowquality,40
detailcanset_waterdetail,825
detailcanset_antialiasing_quality,465
detailcanset_particles,305
detailcanset_buildarea,1150
detailcanset_bloom,981
detailcanset_texturing,1201
detailcanset_maxscreensize,634
detailcanset_toolkit_default,373
detailcanset_skydetail,122
detail_lightingquality,98
detail_antialiasingmode,277
detail_ambientocclusion,961
detail_reflections,235
detail_vsync,322
detail_anisotropicfiltering,824
detail_volumetriclighting,906
detailget_lightingquality,1230
detailget_antialiasingmode,1063
detailget_ambientocclusion,560
detailget_reflections,959
detailget_vsync,977
detailget_anisotropicfiltering,110
detailget_volumetriclighting,770
detailcanmod_lightingquality,167
detailcanmod_antialiasingmode,125
detailcanmod_ambientocclusion,907
detailcanmod_reflections,1256
detailcanmod_vsync,144
detailcanmod_anisotropicfiltering,738
detailcanmod_volumetriclighting,1237
detailcanset_lightingquality,596
detailcanset_antialiasingmode,861
detailcanset_ambientocclusion,475
detailcanset_reflections,681
detailcanset_vsync,1260
detailcanset_anisotropicfiltering,244
detailcanset_volumetriclighting,437
autosetup_setultra,106
unknown_command_7,425
unknown_command_8,410
autosetup_dosetupstatus,163
