// Incomplete, bruteforced from opcodes-799-1515.txt and opcodes-800-572.txt
cam2_setpositionmode,470
cam2_setdepthplanes,167
cam2_setfieldofview,880
cam2_setlookatpoint_point,125
cam2_setpositionpoint_point,195
cam2_setlookatentity_player,633
cam2_setlookatentity_npc,457
cam2_setpositionentity_player,141
cam2_setpositionentity_npc,989
cam2_setfieldofviewscreen,360
cam2_removealleffects,332
cam2_setlookatacceleration_axis,235
cam2_setpositionacceleration_axis,106
cam2_setlookatmaxspeed_axis,282
cam2_setpositionmaxspeed_axis,1015
cam2_setcollisionmode,729
cam2_updateeffect_ztilt,462
cam2_setlinearmovementmode,974
cam2_setspringproperties,774
cam2_setpositionangularinterpolation,302
cam2_enable,982
cam2_setsnapdistances,85
cam2_resetsnapdistances,82
login_continue,305
login_resetreply,535
resend_uid_passport_request,341
create_availablerequest,618
create_name_availablerequest,909
create_suggest_name_request,247
create_createrequest,441
create_connectrequest,173
create_step_reached,24
lobby_entergame,569
lobby_enterlobby,364
lobby_leavelobby,1061
create_setunder13,88
login_cancel,145
lobby_enterlobby_social_network,530
detail_brightness,1116
detail_removeroofs_option,1107
detail_grounddecor_on,116
detail_flickering_on,999
detail_spotshadows_on,158
detail_hardshadows,570
detail_lightdetail_high,954
detail_waterdetail_high,836
detail_fog_on,444
detail_antialiasing,1074
detail_antialiasing_quality,923
detail_stereo,627
detail_soundvol,692
detail_musicvol,926
detail_bgsoundvol,102
detail_particles,469
detail_antialiasing_default,323
detail_buildarea,324
detail_bloom,1060
detail_customcursors,221
detail_idleanims,702
detail_groundblending,1040
detail_toolkit,290
detail_toolkit_default,782
detail_cpuusage,165
detail_texturing,255
detail_maxscreensize,1045
detail_speechvol,594
detail_loginvol,1117
detail_loadingscreentype,243
detail_drawdistance,27
detail_skydetail,36
viewport_setfov,859
viewport_setzoom,329
viewport_clampfov,590
worldlist_sort,519
worldlist_pingworlds,1008
force_interface_drag,259
cancel_interface_drag,860
targetmode_active,857
targetmode_cancel,787
autosetup_sethigh,677
autosetup_setmedium,322
autosetup_setlow,225
autosetup_setmin,745
autosetup_setcustom,597
autosetup_blackflaglast,442
video_advert_force_remove,53
video_advert_allow_skip,854
boost_advert_launch,628
bug_report,393
array_sort,556
cc_find,871
if_find,306
cc_getx,279
cc_gety,114
cc_getwidth,708
cc_getheight,1017
cc_gethide,944
cc_getlayer,1114
cc_getparentlayer,583
cc_getcolour,483
cc_getscrollx,712
cc_getscrolly,533
cc_gettext,105
cc_getmodelzoom,339
cc_getmodelangle_x,1023
cc_getmodelangle_z,665
cc_getmodelangle_y,1104
cc_gettrans,573
cc_getmodelxof,498
cc_getmodelyof,971
cc_getgraphic,285
cc_param,680
cc_get2dangle,734
cc_getgraphicdimensions,319
cc_getfontmetrics,540
cc_getinvobject,443
cc_getinvcount,554
cc_getid,1077
cc_gettargetmask,1085
cc_getop,758
cc_getopbase,83
if_getx,269
if_gety,928
if_getwidth,380
if_getheight,170
if_gethide,72
if_getlayer,181
if_getparentlayer,1072
if_getcolour,139
if_getscrollx,126
if_getscrolly,924
if_gettext,433
if_getscrollwidth,820
if_getscrollheight,0
if_getmodelzoom,643
if_getmodelangle_x,251
if_getmodelangle_z,874
if_getmodelangle_y,1105
if_gettrans,192
if_getmodelxof,864
if_getmodelyof,494
if_getgraphic,1043
if_get2dangle,321
if_getmodel,671
if_getgraphicdimensions,831
if_getfontmetrics,614
if_getinvobject,366
if_getinvcount,150
if_hassub,931
if_getnextsubid,704
if_hassubmodal,54
if_hassuboverlay,388
if_gettargetmask,873
if_getop,545
if_getopbase,776
if_getcharindexatpos,264
if_getcharposatindex,1068
clientclock,809
inv_getobj,496
inv_getnum,746
inv_total,609
inv_totalcat,664
inv_size,445
inv_stockbase,1002
stat,752
stat_base,707
stat_visible_xp,613
stat_base_actual,823
stat_visible_xp_actual,121
coord,601
coordx,180
coordy,1028
coordz,933
coordx_fine,523
coordy_fine,41
coordz_fine,481
movecoord_fine,988
coord_gridtofine,650
map_members,175
map_preload,912
map_loadedpercent,595
invother_getobj,84
invother_getnum,43
staffmodlevel,825
reboottimer,96
map_world,723
runenergy_visible,914
runweight_visible,654
playermod,537
playermodlevel,925
playermember,240
comlevel_active,256
gender,1011
map_quickchat,703
inv_freespace,480
inv_totalparam,653
map_lang,21
movecoord,699
applet_hasfocus,1044
frombilling,839
get_mousex,930
get_mousey,362
get_active_minimenu_entry,363
get_minimenu_length,802
npc_find_active_minimenu_entry,283
player_find_active_minimenu_entry,416
get_currentcursor,512
get_mousebuttons,86
get_minimenu_target,435
enum_string,134
enum,504
enum_hasoutput,407
enum_getoutputcount,1001
enum_getreversecount,1124
enum_getreverseindex,1137
friend_count,619
friend_getname,75
friend_getworld,196
friend_getrank,489
friend_getnotes,571
friend_getworldflags,29
friend_test,136
friend_getworldname,244
clan_getchatdisplayname,289
clan_getchatcount,1098
clan_getchatusername,296
clan_getchatuserworld,1069
clan_getchatuserrank,808
clan_getchatminkick,995
clan_getchatrank,970
ignore_count,803
ignore_getname,1132
ignore_getnotes,578
ignore_test,518
clan_isself,998
clan_getchatownername,639
clan_getchatuserworldname,927
friend_platform,637
friend_getslotfromname,1094
playercountry,87
clan_getchatusername_unfiltered,722
ignore_getname_unfiltered,291
friend_is_referrer,589
friend_is_referred,877
activeclansettings_find_listened,361
activeclansettings_find_affined,1038
activeclansettings_getclanname,73
activeclansettings_getallowunaffined,16
activeclansettings_getranktalk,94
activeclansettings_getrankkick,620
activeclansettings_getaffinedcount,526
activeclansettings_getaffineddisplayname,503
activeclansettings_getaffinedrank,113
activeclansettings_getbannedcount,642
activeclansettings_getbanneddisplayname,315
activeclansettings_getcurrentowner_slot,662
activeclansettings_getaffinedslot,1031
activeclansettings_getsortedaffinedslot,326
activeclanchannel_find_listened,1033
activeclanchannel_find_affined,679
activeclanchannel_getclanname,233
activeclanchannel_getrankkick,1083
activeclanchannel_getranktalk,667
activeclanchannel_getusercount,144
activeclanchannel_getuserdisplayname,60
activeclanchannel_getuserrank,45
activeclanchannel_getuserworld,375
activeclanchannel_getuserslot,390
activeclanchannel_getsorteduserslot,501
clanprofile_find,76
stockmarket_getoffertype,184
stockmarket_getofferitem,561
stockmarket_getofferprice,1042
stockmarket_getoffercount,342
stockmarket_getoffercompletedcount,788
stockmarket_getoffercompletedgold,955
stockmarket_isofferempty,1064
stockmarket_isofferfinished,901
stockmarket_isofferadding,211
add,902
sub,1053
multiply,1014
divide,476
random,1084
randominc,728
interpolate,538
setbit,689
clearbit,754
testbit,389
modulo,610
pow,297
invpow,92
and,532
or,580
min,577
max,1058
scale,694
random_sound_pitch,544
hsvtorgb,710
append_num,495
append,916
append_signnum,58
get_col_tag,163
lowercase,790
fromdate,386
tostring,592
compare,257
paraheight,152
parawidth,783
text_switch,253
escape,399
append_char,311
char_isprintable,56
char_isalphanumeric,749
char_isnumeric,202
string_length,918
substring,605
removetags,1119
string_indexof_char,993
string_indexof_string,497
char_tolowercase,744
char_touppercase,1009
tostring_localised,431
stringwidth,941
string_distance,350
format_datetime_from_minutes,143
clanforumqfc_tostring,949
oc_name,751
oc_iop,420
oc_cost,384
oc_stackable,372
oc_category,447
oc_cert,68
oc_uncert,1063
oc_wearpos,919
oc_wearpos2,200
oc_members,698
oc_param,222
oc_icursor,252
oc_find,563
oc_findnext,169
oc_minimenu_colour,674
nc_param,475
struct_param,422
seqlength,579
bas_getanim_ready,487
chat_gethistory_byuid,586
chat_getfilter_private,673
chat_playername,602
chat_getfilter_trade,641
chat_getnextuid,1046
chat_getprevuid,337
chat_playername_unfiltered,800
chatcat_getdesc,1130
chatcat_getsubcatcount,847
chatcat_getsubcat,1123
chatcat_getphrasecount,638
chatcat_getphrase,1102
chatphrase_gettext,542
chatphrase_getautoresponsecount,3
chatphrase_getautoresponse,387
chatcat_getsubcatshortcut,539
chatphrase_getdynamiccommandcount,186
chatphrase_getdynamiccommand,459
chatphrase_getdynamiccommandparam_enum,797
chatphrase_find,28
chatphrase_findnext,33
keyheld_alt,848
keyheld_ctrl,879
keyheld_shift,1080
worldmap_3dview_active,396
worldmap_3dview_getcoordfine,943
worldmap_getmap,855
worldmap_getmapname,984
worldmap_getsize,762
worldmap_getdisplayposition,559
worldmap_getconfigorigin,624
worldmap_getconfigbounds,669
worldmap_listelement_start,261
worldmap_listelement_next,502
worldmap_coordinmap,997
worldmap_getconfigzoom,1057
worldmap_isloaded,246
worldmap_getdisplaycoord,882
worldmap_getdisableelements,566
worldmap_getcurrentmap,55
fullscreen_enter,19
fullscreen_modecount,35
fullscreen_getmode,203
fullscreen_lastmode,676
getwindowmode,149
getdefaultwindowmode,482
spline_length,843
minimenuopen,463
getclipboard,1027
java_version_supported,74
has_html5,46
cam_getangle_xa,42
cam_getangle_ya,640
cam2_getcontrolmode,346
cam2_getlookatmode,830
cam2_getpositionmode,958
cam2_getpositionentity_angleoffsets,865
cam2_addeffect_shake,1066
cam2_addeffect_ztilt,844
cam2_isenabled,129
login_hoptime,268
login_ban_duration,690
create_reply,740
create_email_validate_reply,471
create_name_validate_reply,945
create_suggest_name_reply,308
create_connect_reply,789
login_disallowresult,987
lobby_entergamereply,980
lobby_enterlobbyreply,889
has_signonkey,249
userflowflags,895
create_under13,827
login_last_transfer_reply,862
login_inprogress,816
login_queue_position,549
login_disallowtrigger,793
login_accountappeal,157
detailget_brightness,103
detailget_removeroofs_option,237
detailget_grounddecor_on,382
detailget_flickering_on,176
detailget_spotshadows_on,438
detailget_hardshadows,330
detailget_lightdetail_high,1067
detailget_waterdetail_high,415
detailget_fog_on,1133
detailget_antialiasing,693
detailget_antialiasing_quality,756
detailget_stereo,345
detailget_soundvol,156
detailget_musicvol,608
detailget_bgsoundvol,164
detailget_particles,34
detailget_antialiasing_default,668
detailget_bloom,765
detailget_idleanims,490
detailget_groundblending,986
detailget_toolkit,93
detailget_toolkit_default,768
detailget_cpuusage,938
detailget_texturing,525
detailget_maxscreensize,232
detailget_speechvol,506
detailget_loginvol,1071
detailget_safemode,183
detailget_canchoosesafemode,265
detailget_chosesafemode,716
detailget_skydetail,204
detailget_drawdistance,11
viewport_geteffectivesize,161
date_minutes,15
date_runeday,18
date_runeday_fromdate,133
date_runeday_todate,572
date_minutes_fromruneday,748
worldlist_fetch,991
worldlist_start,794
worldlist_next,493
worldlist_switch,534
worldlist_specific,250
worldlist_specific_thisworld,9
mec_text,1022
userdetail_quickchat,513
userdetail_lobby_membership,585
userdetail_lobby_recoveryday,303
userdetail_lobby_unreadmessages,458
userdetail_lobby_lastloginday,784
userdetail_lobby_emailstatus,385
userdetail_lobby_ccexpiry,413
userdetail_lobby_graceexpiry,838
userdetail_dob,1095
userdetail_lobby_playage,234
autosetup_dosetup,528
autosetup_getlevel,488
video_advert_play,1120
video_advert_has_finished,67
boost_advert_exists,5
boost_advert_available,1052
detailcanmod_grounddecor,908
detailcanmod_spotshadows,207
detailcanmod_hardshadows,7
detailcanmod_antialiasing,763
detailcanmod_antialiasing_quality,130
detailcanmod_particles,1059
detailcanmod_buildarea,1037
detailcanmod_bloom,771
detailcanmod_groundblending,920
detailcanmod_texturing,516
detailcanmod_maxscreensize,1041
detailcanmod_toolkit_default,464
detailcanmod_skydetail,1078
detailcanset_antialiasing_quality,775
detailcanset_particles,419
detailcanset_buildarea,254
detailcanset_maxscreensize,216
detailcanset_toolkit_default,742
detailcanset_skydetail,1051
get_npc_vislevel,466
get_entity_screen_position,162
if_get_gamescreen,89
if_set_gamescreen_enabled,646
get_entity_overlay_height,1097
get_npc_stat,715
is_targeted_entity,804
npc_type,1048
get_loc_screen_position,456
get_obj_screen_position,814
get_loc_overlay_height,336
get_obj_overlay_height,1138
get_loc_bounding_box,695
get_obj_bounding_box,298
get_entity_bounding_box,272
quest_finished,1100
sound_group_start,1111
sound_group_stop,1115
sound_vorbis_volume_rate_group,6
preload_percent,484
shader_preload_throttle,584
fps_stats,1012
runjavascript,834
