// Incomplete, bruteforced from opcodes-861-497.txt and opcodes-865-1924.txt
cc_settargetopcursor,117
cc_setopkey,450
cc_setoptkey,1000
cc_setopkeyrate,748
cc_setopkeyignoreheld,1226
cc_setoptkeyignoreheld,178
cc_setmouseovercursor,1124
cc_setonclick,613
cc_setonhold,589
cc_setonrelease,1198
cc_setonmouseover,840
cc_setonmouseleave,16
cc_setondrag,140
cc_setontargetleave,420
cc_setonvartransmit,974
cc_setontimer,575
cc_setonop,665
cc_setondragcomplete,512
cc_setonclickrepeat,584
cc_setonmouserepeat,799
cc_setoninvtransmit,3
cc_setonstattransmit,1039
cc_setontargetenter,282
cc_setonscrollwheel,1074
cc_setonmisctransmit,938
cc_setonvarctransmit,941
cc_setonvarcstrtransmit,14
cc_clearscripthooks,922
if_setposition,1197
if_setsize,1056
if_sethide,482
if_setnoclickthrough,1041
if_setscrollpos,986
if_setcolour,528
if_setfill,1021
if_settrans,783
if_setgraphic,17
if_set2dangle,1040
if_settiling,754
if_setmodel,782
if_setmodelangle,190
if_setmodelanim,254
if_setmodelorthog,235
if_setmodeltint,362
if_setmodellighting,645
if_settext,1175
if_settextfont,332
if_settextalign,251
if_settextshadow,327
if_settextantimacro,88
if_setoutline,550
if_setgraphicshadow,549
if_setvflip,276
if_sethflip,270
if_setscrollsize,1015
if_setmodelzoom,773
if_setlinedirection,421
if_setmaxlines,441
if_setparam_int,496
if_setparam_string,816
if_setrecol,821
if_setretex,136
if_setclickmask,54
if_setobject,1193
if_setnpchead,919
if_setnpcmodel,1218
if_setobject_nonum,398
if_setplayermodel_self,671
if_setobject_alwaysnum,33
if_setop,1042
if_setdraggable,238
if_setdragrenderbehaviour,521
if_setdragdeadzone,697
if_setdragdeadtime,1201
if_setopbase,620
if_settargetverb,85
if_clearops,50
if_settargetcursors,1050
if_setopcursor,105
if_setpausetext,666
if_setopkey,271
if_setoptkey,973
if_setopkeyrate,318
if_setmouseovercursor,844
if_setonclick,682
if_setonhold,410
if_setonrelease,452
if_setonmouseover,667
if_setonmouseleave,789
if_setondrag,1212
if_setontargetleave,629
if_setonvartransmit,1165
if_setontimer,84
if_setonop,228
if_setondragcomplete,177
if_setonclickrepeat,252
if_setonmouserepeat,1109
if_setoninvtransmit,1134
if_setonstattransmit,514
if_setontargetenter,104
if_setonscrollwheel,778
if_setonchattransmit,101
if_setonkey,784
if_setonfriendtransmit,1029
if_setonclantransmit,866
if_setonmisctransmit,718
if_setondialogabort,597
if_setonsubchange,328
if_setonstocktransmit,1111
if_setoncamfinished,703
if_setonresize,1148
if_setonvarctransmit,664
if_setonvarcstrtransmit,1083
if_setonclansettingstransmit,128
if_setonclanchanneltransmit,337
if_setonvarclantransmit,1014
if_setonplayergrouptransmit,198
if_setonplayergroupvarptransmit,960
if_setoncameraupdatetransmit,1160
if_clearscripthooks,405
if_callonresize,850
if_npc_setcustombodymodel,849
if_npc_setcustomrecol,652
cc_npc_setcustomrecol,693
mes,946
return,1161
if_close,474
resume_countdialog,279
resume_namedialog,230
resume_stringdialog,668
abort_dialog,603
opplayer,553
resume_objdialog,240
cc_dragpickup,1135
if_opensubclient,988
if_closesubclient,756
mes_typed,1032
setup_messagebox,565
resume_hsldialog,1149
resume_clanforumqfcdialog,964
sound_synth,232
sound_synth_volume,848
sound_jingle_volume,111
sound_vorbis_volume,95
sound_speech_volume,940
sound_vorbis_rate,749
email_validation_add_new_address,359
friend_setrank,570
friend_setnotes,501
friend_add,453
friend_del,601
ignore_add,182
ignore_del,920
ignore_setnotes,741
clan_kickuser,267
clan_joinchat,903
clan_leavechat,1202
ignore_add_temp,408
activeclanchannel_kickuser,1060
chat_setfilter,959
chat_sendabusereport,444
chat_setmode,53
chat_sendpublic,233
chat_sendprivate,30
activechatphrase_prepare,1079
activechatphrase_send,1238
activechatphrase_sendprivate,195
activechatphrase_setdynamicint,858
activechatphrase_setdynamicobj,872
worldmap_3dview_enable,577
worldmap_3dview_disable,771
worldmap_3dview_setloddistance,1094
worldmap_setcategorypriority,1236
worldmap_3dview_settextfont,1098
worldmap_disabletextsize,393
worldmap_disabletype,494
worldmap_setzoom,980
worldmap_setmap,978
worldmap_jumptosourcecoord,691
worldmap_jumptodisplaycoord,464
worldmap_setmap_coord_override,1070
worldmap_flashelementcategory,497
worldmap_disableelementcategory,1125
worldmap_closemap,1108
setwindowmode,991
setdefaultwindowmode,161
openurl,1255
spline_new,815
spline_addpoint,189
quit,863
openurl_nologin,692
formatminimenu,593
setdefaultcursors,559
sethardcodedopcursors,114
notify_accountcreated,595
notify_accountcreatestarted,402
openurl_shim,1156
cam_moveto,755
cam_lookat,1082
cam_movealong,557
cam_reset,449
cam_forceangle,477
cam_inc_x,224
cam_dec_x,672
cam_inc_y,708
cam_dec_y,492
cam_followcoord,0
cam_smoothreset,36
cam2_setlookatmode,527
cam2_setpositionmode,655
cam2_setdepthplanes,721
cam2_setfieldofview,295
cam2_setlookatpoint_point,939
cam2_setpositionpoint_point,132
cam2_getpositionpoint_point,34
cam2_setlookatentity_player,679
cam2_setlookatentity_npc,1107
cam2_setpositionentity_player,979
cam2_setpositionentity_npc,786
cam2_setfieldofviewscreen,1044
cam2_removealleffects,1142
cam2_setlookatacceleration_axis,836
cam2_setpositionacceleration_axis,257
cam2_setlookatmaxspeed_axis,274
cam2_setpositionmaxspeed_axis,120
cam2_setcollisionmode,1195
cam2_setpositionpointcollision,942
cam2_updateeffect_ztilt,134
cam2_setlinearmovementmode,287
cam2_setspringproperties,207
cam2_setpositionangularinterpolation,78
cam2_enable,185
cam2_setsnapdistances,1129
cam2_resetsnapdistances,1189
cam2_setlookatorientation_vector,660
cam2_setlookatorientation_xrotation,529
cam2_setlookatorientation_yrotation,10
cam2_setlookatorientation_xmovement,1081
cam2_setlookatorientation_zmovement,102
cam2_setlookatorientation_maxdistanceclamping,1178
login_continue,1223
login_resetreply,636
resend_uid_passport_request,1007
create_availablerequest,487
create_name_availablerequest,219
create_suggest_name_request,70
create_createrequest,908
create_connectrequest,334
create_step_reached,151
lobby_entergame,75
lobby_enterlobby,819
lobby_leavelobby,470
create_setunder13,535
login_cancel,1141
lobby_enterlobby_social_network,751
detail_brightness,796
detail_removeroofs_option,119
detail_grounddecor_on,426
detail_flickering_on,300
detail_spotshadows_on,1128
detail_hardshadows,24
detail_lightdetail_high,74
detail_waterdetail_high,400
detail_fog_on,278
detail_antialiasing,805
detail_antialiasing_quality,465
detail_stereo,352
detail_soundvol,542
detail_musicvol,1022
detail_bgsoundvol,366
detail_removeroofs_option_override,516
detail_particles,451
detail_antialiasing_default,881
detail_buildarea,661
detail_bloom,621
detail_customcursors,1053
detail_idleanims,1063
detail_groundblending,97
detail_toolkit,1251
detail_toolkit_default,681
detail_cpuusage,543
detail_texturing,389
detail_maxscreensize,404
detail_speechvol,865
detail_loginvol,1146
detail_loadingscreentype,995
detail_drawdistance,899
detail_skydetail,1215
viewport_setfov,572
viewport_setzoom,674
viewport_clampfov,1103
worldlist_sort,286
worldlist_pingworlds,186
if_triggerop,646
force_interface_drag,123
cancel_interface_drag,780
targetmode_active,1245
targetmode_cancel,1036
autosetup_sethigh,539
autosetup_setmedium,648
autosetup_setlow,700
autosetup_setmin,1243
autosetup_setcustom,231
autosetup_blackflaglast,753
video_advert_force_remove,826
video_advert_allow_skip,841
bug_report,1133
array_sort,579
cc_find,812
if_find,79
cc_getx,574
cc_gety,627
cc_getwidth,447
cc_getheight,248
cc_gethide,205
cc_getlayer,1066
cc_getparentlayer,963
cc_getcolour,1112
cc_getscrollx,35
cc_getscrolly,58
cc_gettext,818
cc_getmodelzoom,481
cc_getmodelangle_x,23
cc_getmodelangle_z,1228
cc_getmodelangle_y,6
cc_gettrans,242
cc_getmodelxof,686
cc_getmodelyof,1110
cc_getgraphic,1057
cc_param,996
cc_get2dangle,583
cc_getmodel,1179
cc_getgraphicdimensions,767
cc_getfontmetrics,61
cc_getinvobject,442
cc_getinvcount,592
cc_getid,469
cc_gettargetmask,806
cc_getop,45
cc_getopbase,489
if_getx,351
if_gety,653
if_getwidth,86
if_getheight,180
if_gethide,906
if_getlayer,777
if_getparentlayer,246
if_getcolour,896
if_getscrollx,107
if_getscrolly,249
if_gettext,424
if_getscrollwidth,261
if_getscrollheight,724
if_getmodelzoom,569
if_getmodelangle_x,1068
if_getmodelangle_z,882
if_getmodelangle_y,765
if_gettrans,520
if_getmodelxof,1192
if_getmodelyof,658
if_getgraphic,580
if_get2dangle,21
if_getmodel,1010
if_getgraphicdimensions,390
if_getfontmetrics,1163
if_getinvobject,878
if_getinvcount,303
if_hassub,874
if_getnextsubid,1250
if_hassubmodal,869
if_hassuboverlay,707
if_gettargetmask,142
if_getop,371
if_getopbase,392
if_getcharindexatpos,637
if_getcharposatindex,298
clientclock,51
inv_getobj,210
inv_getnum,363
inv_total,71
inv_totalcat,394
inv_size,1203
inv_stockbase,1150
inv_getvar,731
stat,1002
stat_base,244
stat_visible_xp,118
stat_base_actual,502
stat_visible_xp_actual,8
facing_fine,145
coord,669
coordx,885
coordy,1207
coordz,787
coordx_fine,600
coordy_fine,610
coordz_fine,391
coordlevel_fine,87
movecoord_fine,1126
coord_gridtofine,760
map_members,1008
map_preload,910
map_loadedpercent,1045
invother_getobj,7
invother_getnum,173
staffmodlevel,437
reboottimer,360
map_world,374
runenergy_visible,587
runweight_visible,365
playermod,1019
playermodlevel,253
playermember,340
comlevel_active,677
gender,931
map_quickchat,439
inv_freespace,954
inv_totalparam,1072
map_lang,414
movecoord,323
applet_hasfocus,46
frombilling,1005
get_mousex,554
get_mousey,1093
get_active_minimenu_entry,1017
get_minimenu_length,55
npc_find_active_minimenu_entry,835
get_currentcursor,605
get_mousebuttons,1181
get_minimenu_target,1200
enum_string,847
enum,834
enum_hasoutput,169
enum_getoutputcount,1217
enum_getreversecount,702
enum_getreverseindex,1164
friend_count,537
friend_getname,483
friend_getworld,57
friend_getrank,1211
friend_getnotes,1235
friend_getworldflags,434
friend_test,293
friend_getworldname,967
clan_getchatdisplayname,612
clan_getchatcount,388
clan_getchatusername,290
clan_getchatuserworld,18
clan_getchatuserrank,431
clan_getchatminkick,957
clan_getchatrank,455
ignore_count,651
ignore_getname,1035
ignore_getnotes,615
ignore_test,1158
clan_isself,952
clan_getchatownername,1102
clan_getchatuserworldname,311
friend_platform,168
friend_getslotfromname,301
playercountry,458
clan_getchatusername_unfiltered,220
ignore_getname_unfiltered,488
friend_is_referrer,460
friend_is_referred,399
activeclansettings_find_listened,752
activeclansettings_find_affined,555
activeclansettings_getclanname,1220
activeclansettings_getallowunaffined,930
activeclansettings_getranktalk,893
activeclansettings_getrankkick,435
activeclansettings_getaffinedcount,673
activeclansettings_getaffineddisplayname,94
activeclansettings_getaffinedrank,928
activeclansettings_getbannedcount,884
activeclansettings_getbanneddisplayname,468
activeclansettings_getcurrentowner_slot,175
activeclansettings_getaffinedslot,1
activeclansettings_getsortedaffinedslot,766
activeclanchannel_find_listened,285
activeclanchannel_find_affined,259
activeclanchannel_getclanname,245
activeclanchannel_getrankkick,598
activeclanchannel_getranktalk,308
activeclanchannel_getusercount,1025
activeclanchannel_getuserdisplayname,729
activeclanchannel_getuserrank,52
activeclanchannel_getuserworld,65
activeclanchannel_getuserslot,1139
activeclanchannel_getsorteduserslot,1076
clanprofile_find,567
stockmarket_getoffertype,438
stockmarket_getofferitem,353
stockmarket_getofferprice,955
stockmarket_getoffercount,544
stockmarket_getoffercompletedcount,1116
stockmarket_getoffercompletedgold,509
stockmarket_isofferempty,348
stockmarket_isofferfinished,346
stockmarket_isofferadding,166
add,226
sub,710
multiply,831
divide,1052
random,163
randominc,193
interpolate,663
addpercent,456
setbit,746
clearbit,347
testbit,683
modulo,344
pow,222
invpow,740
and,545
or,1152
min,961
max,659
scale,77
random_sound_pitch,191
hsvtorgb,159
append_num,523
append,688
append_signnum,736
get_col_tag,485
lowercase,1016
fromdate,153
tostring,934
compare,406
paraheight,1037
parawidth,904
paraline,131
text_switch,345
escape,418
append_char,1230
char_isprintable,892
char_isalphanumeric,631
char_isnumeric,339
string_length,350
substring,628
removetags,983
string_indexof_char,582
string_indexof_string,948
char_tolowercase,581
char_touppercase,462
tostring_localised,192
stringwidth,44
string_distance,1253
format_datetime_from_minutes,982
clanforumqfc_tostring,172
oc_name,868
oc_iop,1091
oc_cost,552
oc_stackable,315
oc_category,912
oc_hasvarobj,1001
oc_cert,525
oc_uncert,304
oc_wearpos,208
oc_wearpos2,292
oc_members,156
oc_param,146
oc_icursor,924
oc_find,763
oc_findnext,1137
oc_minimenu_colour,20
nc_param,792
lc_param,1249
struct_param,1190
seqlength,478
bas_getanim_ready,1204
chat_getfilter_public,200
chat_gethistory_byuid,730
chat_getfilter_private,573
chat_playername,1140
chat_getfilter_trade,498
chat_getnextuid,929
chat_getprevuid,654
chat_playername_unfiltered,764
chatcat_getdesc,759
chatcat_getsubcatcount,1131
chatcat_getsubcat,356
chatcat_getphrasecount,511
chatcat_getphrase,1166
chatphrase_gettext,830
chatphrase_getautoresponsecount,1055
chatphrase_getautoresponse,241
chatcat_getsubcatshortcut,568
chatphrase_getdynamiccommandcount,917
chatphrase_getdynamiccommand,432
chatphrase_getdynamiccommandparam_enum,218
chatphrase_find,716
chatphrase_findnext,296
keyheld_alt,694
keyheld_ctrl,1209
keyheld_shift,138
worldmap_3dview_active,656
worldmap_3dview_getcoordfine,130
worldmap_getmap,1027
worldmap_getmapname,493
worldmap_getsize,361
worldmap_getdisplayposition,201
worldmap_getconfigorigin,915
worldmap_getconfigbounds,623
worldmap_listelement_start,1059
worldmap_listelement_next,126
worldmap_coordinmap,381
worldmap_getconfigzoom,269
worldmap_isloaded,602
worldmap_getdisplaycoord,1151
worldmap_getdisableelements,457
worldmap_getcurrentmap,722
fullscreen_enter,307
fullscreen_modecount,1067
fullscreen_getmode,873
fullscreen_lastmode,633
getwindowmode,1031
getdefaultwindowmode,155
spline_length,395
minimenuopen,386
getclipboard,647
has_html5,275
has_nxt,541
cam_getangle_xa,804
cam_getangle_ya,861
cam2_getcontrolmode,425
cam2_getlookatmode,989
cam2_getpositionmode,546
cam2_getpositionentity_angleoffsets,495
cam2_addeffect_shake,768
cam2_addeffect_ztilt,2
cam2_isenabled,373
login_reply,1233
login_hoptime,522
login_ban_duration,968
create_reply,699
create_email_validate_reply,685
create_name_validate_reply,401
create_suggest_name_reply,641
create_connect_reply,650
login_disallowresult,459
lobby_entergamereply,770
lobby_enterlobbyreply,412
userflowflags,1054
create_under13,909
login_last_transfer_reply,720
login_inprogress,490
login_queue_position,965
login_disallowtrigger,428
login_accountappeal,705
detailget_brightness,670
detailget_removeroofs_option,798
detailget_grounddecor_on,1033
detailget_flickering_on,31
detailget_spotshadows_on,576
detailget_hardshadows,596
detailget_lightdetail_high,12
detailget_waterdetail_high,945
detailget_fog_on,422
detailget_antialiasing,99
detailget_antialiasing_quality,167
detailget_stereo,22
detailget_soundvol,237
detailget_musicvol,911
detailget_bgsoundvol,508
detailget_particles,164
detailget_antialiasing_default,380
detailget_bloom,268
detailget_idleanims,1105
detailget_groundblending,643
detailget_toolkit,619
detailget_toolkit_default,607
detailget_cpuusage,622
detailget_texturing,1234
detailget_maxscreensize,181
detailget_speechvol,614
detailget_loginvol,618
detailget_safemode,606
detailget_canchoosesafemode,769
detailget_chosesafemode,419
detailget_skydetail,883
detailget_drawdistance,879
viewport_geteffectivesize,236
viewport_getzoom,739
date_minutes,491
date_runeday,262
date_runeday_fromdate,943
date_runeday_todate,9
date_minutes_fromruneday,170
worldlist_fetch,187
worldlist_start,1162
worldlist_next,1206
worldlist_switch,891
worldlist_specific,698
worldlist_specific_thisworld,19
if_gettop,305
mec_text,779
mec_category,1115
mec_param,203
userdetail_quickchat,687
userdetail_lobby_membership,951
userdetail_lobby_unreadmessages,1143
userdetail_lobby_lastloginday,936
userdetail_lobby_emailstatus,626
userdetail_lobby_ccexpiry,266
userdetail_lobby_graceexpiry,69
userdetail_dob,820
userdetail_lobby_playage,1085
autosetup_dosetup,888
autosetup_getlevel,463
video_advert_play,209
video_advert_has_finished,1254
get_npc_vislevel,1100
get_entity_screen_position,1183
if_get_gamescreen,632
if_set_gamescreen_enabled,1084
get_entity_overlay_height,953
get_npc_stat,533
is_npc_active,1075
is_targeted_entity,108
npc_type,1013
get_loc_screen_position,322
get_obj_screen_position,47
get_loc_overlay_height,901
get_obj_overlay_height,994
get_loc_bounding_box,793
get_obj_bounding_box,531
get_entity_bounding_box,757
quest_finished,1064
sound_group_start,76
sound_group_stop,1028
sound_vorbis_volume_rate_group,59
preload_percent,258
shader_preload_throttle,1242
fps_stats,188
runjavascript,788
player_group_find,309
player_group_member_count,415
player_group_member_get_same_world_var,638
player_group_member_get_rank,317
player_group_member_get_team,1229
player_group_member_get_last_seen_node_id,1145
player_group_member_get_status,507
player_group_member_is_online,217
player_group_member_get_displayname,436
player_group_member_get_join_xp,563
player_group_member_is_owner,413
player_group_banned_count,950
player_group_banned_get_displayname,534
player_group_get_displayname,1191
player_group_get_max_size,277
player_group_get_overall_status,837
player_group_get_owner_slot,846
ttv_login,696
ttv_login_getstate,368
ttv_logout,197
ttv_library_getstate,624
ttv_library_request,781
ttv_stream_getstate,234
ttv_stream_start,313
ttv_stream_stop,281
ttv_stream_settitle,876
ttv_stream_getviewers,409
ttv_stream_getquality,378
ttv_chat_sendmessage,1009
ttv_webcam_supported,247
ttv_webcam_getdevice_count,886
ttv_webcam_getdevice_byindex,343
ttv_webcam_getdevice_byuniquename,969
ttv_webcam_getcap_count,354
ttv_webcam_getcap_byindex,1078
ttv_webcam_getcap_byuniqueid,255
ttv_webcam_start,1199
ttv_webcam_stop,515
ttv_webcam_flip,949
ttv_livestreams_update,524
ttv_livestreams_getstream_start,867
ttv_livestreams_getstream_next,336
ttv_hasprerequisites,745
os_ismac,742
os_iswindows,895
os_islinux,1138
os_physicalmemorysize,586
telemetry_get_group_count,110
telemetry_get_group_index,518
telemetry_get_group_id,265
telemetry_get_row_count,319
telemetry_get_row_index,121
telemetry_get_row_id,918
telemetry_is_row_pinned,272
telemetry_get_column_count,933
telemetry_get_column_index,1087
telemetry_get_column_id,135
telemetry_get_grid_value,15
db_find,1177
db_find_with_count,376
db_findnext,976
db_getfield,829
db_getfieldcount,956
detailcanmod_grounddecor,288
detailcanmod_spotshadows,445
detailcanmod_hardshadows,1157
detailcanmod_antialiasing,407
detailcanmod_antialiasing_quality,1240
detailcanmod_particles,199
detailcanmod_buildarea,133
detailcanmod_bloom,803
detailcanmod_groundblending,383
detailcanmod_texturing,260
detailcanmod_maxscreensize,416
detailcanmod_toolkit_default,148
detailcanmod_skydetail,890
detailcanset_antialiasing_quality,1034
detailcanset_particles,316
detailcanset_buildarea,81
detailcanset_maxscreensize,93
detailcanset_toolkit_default,809
detailcanset_skydetail,321
