// Incomplete, bruteforced from opcodes-902-1103.txt and opcodes-910-1730.txt
cc_setoptkeyignoreheld,258
cc_setmouseovercursor,1136
cc_setonclick,1217
cc_setonhold,28
cc_setonrelease,846
cc_setonmouseover,442
cc_setonmouseleave,801
cc_setondrag,1298
cc_setontargetleave,323
cc_setonvartransmit,1175
cc_setontimer,256
cc_setonop,434
cc_setondragcomplete,476
cc_setonclickrepeat,709
cc_setonmouserepeat,582
cc_setoninvtransmit,695
cc_setonstattransmit,554
cc_setontargetenter,141
cc_setonscrollwheel,451
cc_setonmisctransmit,825
cc_setonresize,1158
cc_setonvarctransmit,978
cc_setonvarcstrtransmit,195
cc_clearscripthooks,240
if_setposition,546
if_setsize,379
if_sethide,615
if_setnoclickthrough,273
if_setscrollpos,376
if_setcolour,872
if_setfill,377
if_settrans,757
if_setgraphic,571
if_set2dangle,521
if_settiling,1015
if_setmodel,1119
if_setmodelangle,750
if_setmodelanim,799
if_setmodelorthog,1050
if_setmodeltint,84
if_setmodellighting,1143
if_resetmodellighting,64
if_settext,201
if_settextfont,274
if_settextalign,1279
if_settextshadow,639
if_settextantimacro,148
if_setoutline,1036
if_setgraphicshadow,406
if_setvflip,1001
if_sethflip,1187
if_setscrollsize,158
if_setmodelzoom,1349
if_setlinedirection,822
if_setmaxlines,1034
if_setparam_int,841
if_setparam_string,262
if_setrecol,923
if_setretex,420
if_setobject,765
if_setnpchead,1003
if_setnpcmodel,1078
if_setobject_nonum,1291
if_setplayermodel_self,1030
if_setobject_alwaysnum,221
if_setop,1011
if_setdraggable,1221
if_setdragrenderbehaviour,63
if_setopbase,402
if_settargetverb,1249
if_clearops,1352
if_settargetcursors,766
if_setopcursor,457
if_setpausetext,1197
if_setopkey,1149
if_setoptkey,549
if_setopkeyrate,129
if_setopkeyignoreheld,1039
if_setmouseovercursor,623
if_setonclick,254
if_setonhold,906
if_setonrelease,1157
if_setonmouseover,527
if_setonmouseleave,1328
if_setondrag,1056
if_setontargetleave,436
if_setonvartransmit,852
if_setontimer,1202
if_setonop,699
if_setondragcomplete,564
if_setonclickrepeat,1008
if_setonmouserepeat,807
if_setoninvtransmit,975
if_setonstattransmit,1227
if_setontargetenter,102
if_setonscrollwheel,1043
if_setonchattransmit,900
if_setonkey,5
if_setongamepadbutton,106
if_setongamepadbuttonheld,864
if_setongamepadaxis,1176
if_setongamepadtrigger,1059
if_setonfriendtransmit,553
if_setonclantransmit,771
if_setonmisctransmit,1384
if_setondialogabort,691
if_setonsubchange,928
if_setonstocktransmit,79
if_setoncamfinished,813
if_setonresize,1258
if_setonvarctransmit,1191
if_setonvarcstrtransmit,281
if_setonclansettingstransmit,848
if_setonclanchanneltransmit,86
if_setonvarclantransmit,1236
if_setonplayergrouptransmit,907
if_setonplayergroupvarptransmit,823
if_setoncameraupdatetransmit,93
if_clearscripthooks,1156
if_callonresize,1286
if_npc_setcustombodymodel,941
if_npc_setcustomrecol,1109
cc_npc_setcustomrecol,415
mes,112
return,937
if_close,370
resume_countdialog,491
resume_namedialog,1209
resume_stringdialog,1218
abort_dialog,1254
opplayer,393
resume_objdialog,550
cc_dragpickup,1064
if_opensubclient,1022
if_closesubclient,684
mes_typed,651
setup_messagebox,57
resume_hsldialog,842
resume_clanforumqfcdialog,498
sound_synth,1154
sound_synth_volume,412
sound_jingle_volume,297
sound_vorbis_volume,1188
sound_speech_volume,8
sound_vorbis_rate,345
friend_setrank,222
friend_setnotes,746
friend_add,174
friend_del,635
ignore_add,798
ignore_del,332
ignore_setnotes,563
clan_kickuser,460
clan_joinchat,1147
clan_leavechat,948
ignore_add_temp,683
activeclanchannel_kickuser,76
chat_setfilter,349
chat_sendabusereport,343
chat_setmode,322
chat_sendpublic,88
chat_sendprivate,1155
activechatphrase_prepare,918
activechatphrase_send,628
activechatphrase_sendprivate,157
activechatphrase_setdynamicint,252
activechatphrase_setdynamicobj,1192
worldmap_3dview_enable,431
worldmap_3dview_disable,302
worldmap_3dview_setloddistance,388
worldmap_setcategorypriority,988
worldmap_3dview_settextfont,594
worldmap_disabletextsize,689
worldmap_disabletype,187
worldmap_setzoom,180
worldmap_setmap,614
worldmap_jumptosourcecoord,496
worldmap_jumptodisplaycoord,60
worldmap_setmap_coord_override,236
worldmap_flashelementcategory,245
worldmap_disableelementcategory,41
worldmap_closemap,14
setwindowmode,904
setdefaultwindowmode,257
openurl,1179
urlencode,140
spline_new,1228
spline_addpoint,946
quit,58
openurl_nologin,1148
formatminimenu,285
setdefaultcursors,1319
sethardcodedopcursors,1063
notify_accountcreated,1098
notify_accountcreatestarted,152
openurl_shim,997
cam_moveto,478
cam_lookat,396
cam_movealong,654
cam_reset,128
cam_forceangle,37
cam_inc_x,131
cam_dec_x,410
cam_inc_y,1076
cam_dec_y,1105
cam_followcoord,175
cam_smoothreset,1066
cam2_setlookatmode,231
cam2_setpositionmode,246
cam2_setdepthplanes,1347
cam2_setfieldofview,1107
cam2_setlookatpoint_point,424
cam2_setpositionpoint_point,143
cam2_getpositionpoint_point,315
cam2_setlookatentity_player,994
cam2_setlookatentity_npc,267
cam2_setpositionentity_player,1163
cam2_setpositionentity_npc,610
cam2_setfieldofviewscreen,858
cam2_removealleffects,820
cam2_setlookatacceleration_axis,108
cam2_setpositionacceleration_axis,1247
cam2_setlookatmaxspeed_axis,693
cam2_setpositionmaxspeed_axis,1025
cam2_setcollisionmode,121
cam2_setpositionpointcollision,926
cam2_updateeffect_ztilt,160
cam2_setlinearmovementmode,228
cam2_setspringproperties,681
cam2_setpositionangularinterpolation,234
cam2_enable,1357
cam2_setsnapdistances,1294
cam2_resetsnapdistances,679
cam2_setlookatorientation_vector,107
cam2_setlookatorientation_xrotation,497
cam2_setlookatorientation_yrotation,480
cam2_setlookatorientation_xmovement,54
cam2_setlookatorientation_zmovement,1257
cam2_setlookatorientation_maxdistanceclamping,507
login_continue,366
login_resetreply,202
resend_uid_passport_request,573
create_availablerequest,732
create_name_availablerequest,882
create_suggest_name_request,932
create_createrequest,133
create_connectrequest,1369
create_step_reached,9
lobby_entergame,488
lobby_enterlobby,1219
lobby_leavelobby,363
lobby_enterlobby_sso,641
sso_logout,500
shop_open,329
sso_available,809
sso_displayname,648
create_setunder13,380
login_cancel,902
lobby_enterlobby_social_network,712
viewport_setfov,557
viewport_setzoom,626
viewport_clampfov,1
worldlist_sort,272
worldlist_pingworlds,162
if_triggerop,288
cc_triggerop,1031
force_interface_drag,1032
cancel_interface_drag,589
targetmode_active,1000
targetmode_cancel,352
autosetup_sethigh,1207
autosetup_setmedium,808
autosetup_setlow,1200
autosetup_setmin,1054
autosetup_setcustom,90
autosetup_blackflaglast,1085
video_advert_force_remove,591
video_advert_allow_skip,930
bug_report,758
array_sort,312
cc_find,19
if_find,931
cc_getx,181
cc_gety,210
cc_getwidth,1372
cc_getheight,831
cc_gethide,122
cc_getlayer,233
cc_getparentlayer,1255
cc_getcolour,770
cc_getscrollx,936
cc_getscrolly,94
cc_gettext,1371
cc_getscrollheight,665
cc_getmodelzoom,601
cc_getmodelangle_x,580
cc_getmodelangle_z,653
cc_getmodelangle_y,1262
cc_gettrans,647
cc_getmodelxof,135
cc_getmodelyof,443
cc_getgraphic,97
cc_param,1303
cc_get2dangle,1006
cc_getgraphicdimensions,1334
cc_getfontmetrics,1238
cc_getinvobject,192
cc_getinvcount,895
cc_getid,1138
cc_gettargetmask,619
cc_getop,587
cc_getopbase,1360
if_getx,548
if_gety,465
if_getwidth,544
if_getheight,249
if_gethide,351
if_getlayer,606
if_getparentlayer,644
if_getcolour,130
if_getscrollx,938
if_getscrolly,111
if_gettext,1296
if_getscrollwidth,1146
if_getscrollheight,238
if_getmodelzoom,672
if_getmodelangle_x,1028
if_getmodelangle_z,286
if_getmodelangle_y,339
if_gettrans,526
if_getmodelxof,781
if_getmodelyof,528
if_getgraphic,1151
if_get2dangle,943
if_getmodel,616
if_getgraphicdimensions,592
if_getfontmetrics,504
if_getinvobject,467
if_getinvcount,569
if_hassub,816
if_getnextsubid,429
if_hassubmodal,677
if_hassuboverlay,558
if_gettargetmask,735
if_getop,1203
if_getcharindexatpos,100
if_getcharposatindex,403
clientclock,458
inv_getobj,523
inv_getnum,1055
inv_total,663
inv_totalcat,575
inv_size,1045
inv_stockbase,142
inv_getvar,1070
stat,1307
stat_base,754
stat_visible_xp,1185
stat_base_actual,261
stat_visible_xp_actual,1058
facing_fine,137
coord,1237
coordx,777
coordy,154
coordz,995
coordx_fine,1093
coordy_fine,212
coordz_fine,12
coordlevel_fine,1168
movecoord_fine,124
coord_gridtofine,909
map_members,1125
map_preload,703
map_loadedpercent,25
invother_getobj,972
invother_getnum,493
invother_getvar,892
staffmodlevel,973
reboottimer,190
map_world,1142
runenergy_visible,1382
runweight_visible,1251
playermod,132
playermodlevel,1365
playermember,1072
comlevel_active,547
gender,1301
map_quickchat,67
inv_freespace,1246
inv_totalparam,818
map_lang,294
movecoord,1331
applet_hasfocus,577
get_mousex,167
get_mousey,1243
get_active_minimenu_entry,638
get_minimenu_length,768
npc_find_active_minimenu_entry,1252
get_currentcursor,455
get_mousebuttons,179
get_minimenu_target,740
enum_string,508
enum,1333
enum_hasoutput,621
enum_getoutputcount,1220
enum_getreversecount,718
enum_getreverseindex,1174
friend_count,1264
friend_getname,314
friend_getworld,78
friend_getrank,161
friend_getnotes,1272
friend_getworldflags,963
friend_test,1375
friend_getworldname,950
clan_getchatdisplayname,1005
clan_getchatcount,1340
clan_getchatusername,427
clan_getchatuserworld,85
clan_getchatuserrank,1213
clan_getchatminkick,1135
clan_getchatrank,33
ignore_count,737
ignore_getname,613
ignore_getnotes,1274
ignore_test,602
clan_isself,611
clan_getchatownername,1342
clan_getchatuserworldname,901
friend_platform,797
friend_getslotfromname,0
playercountry,1222
clan_getchatusername_unfiltered,68
ignore_getname_unfiltered,156
friend_is_referrer,854
friend_is_referred,782
activeclansettings_find_listened,1173
activeclansettings_find_affined,454
activeclansettings_getclanname,954
activeclansettings_getallowunaffined,789
activeclansettings_getranktalk,391
activeclansettings_getaffinedcount,291
activeclansettings_getaffineddisplayname,1355
activeclansettings_getaffinedrank,1060
activeclansettings_getbannedcount,662
activeclansettings_getbanneddisplayname,1018
activeclansettings_getaffinedextrainfo,574
activeclansettings_getcurrentowner_slot,98
activeclansettings_getaffinedslot,960
activeclansettings_getsortedaffinedslot,21
activeclansettings_getaffinedjoinruneday,1141
activeclanchannel_find_listened,136
activeclanchannel_find_affined,1370
activeclanchannel_getclanname,1073
activeclanchannel_getrankkick,1348
activeclanchannel_getranktalk,209
activeclanchannel_getusercount,1308
activeclanchannel_getuserdisplayname,747
activeclanchannel_getuserrank,1117
activeclanchannel_getuserworld,1320
activeclanchannel_getuserslot,317
activeclanchannel_getsorteduserslot,711
clanprofile_find,627
stockmarket_getoffertype,1062
stockmarket_getofferitem,588
stockmarket_getofferprice,1241
stockmarket_getoffercount,1180
stockmarket_getoffercompletedcount,255
stockmarket_getoffercompletedgold,899
stockmarket_isofferempty,1368
stockmarket_isofferfinished,705
stockmarket_isofferadding,159
add,585
sub,1171
multiply,331
divide,1378
random,103
randominc,866
interpolate,1033
addpercent,510
setbit,1172
clearbit,46
testbit,664
modulo,1024
pow,1314
invpow,1127
and,321
or,24
min,670
max,761
scale,1358
bitcount,752
setbit_range,394
clearbit_range,119
getbit_range,609
abs,208
random_sound_pitch,951
hsvtorgb,987
not,104
append_num,562
append,690
get_col_tag,1271
lowercase,590
fromdate,408
tostring,656
compare,450
paraheight,358
parawidth,470
paraline,1134
text_switch,721
escape,371
append_char,416
char_isprintable,520
char_isalphanumeric,992
char_isnumeric,840
string_length,884
substring,631
removetags,116
string_indexof_char,483
string_indexof_string,374
char_tolowercase,815
char_touppercase,295
tostring_localised,320
stringwidth,23
string_distance,369
format_datetime_from_minutes,1160
clanforumqfc_tostring,378
oc_name,1230
oc_iop,974
oc_cost,482
oc_stackable,620
oc_category,870
oc_hasvarobj,1215
oc_cert,414
oc_uncert,1190
oc_wearpos,910
oc_wearpos2,147
oc_members,196
oc_param,155
oc_icursor,101
oc_find,400
oc_findnext,734
oc_minimenu_colour,1065
oc_tradeable,1026
nc_param,125
lc_param,1284
struct_param,318
seqlength,334
bas_getanim_ready,850
chat_getfilter_public,1023
chat_gethistory_byuid,340
chat_lastuid,1208
chat_clear,397
chat_getfilter_private,1010
chat_playername,637
chat_getfilter_trade,668
chat_getnextuid,284
chat_getprevuid,384
chat_playername_unfiltered,1071
chatcat_getdesc,607
chatcat_getsubcatcount,1048
chatcat_getsubcat,640
chatcat_getphrasecount,649
chatcat_getphrase,1235
chatphrase_gettext,1112
chatphrase_getautoresponsecount,729
chatphrase_getautoresponse,879
chatcat_getsubcatshortcut,968
chatphrase_getdynamiccommandcount,338
chatphrase_getdynamiccommand,163
chatphrase_getdynamiccommandparam_enum,969
chatphrase_find,405
chatphrase_findnext,617
keyheld_alt,1351
keyheld_ctrl,1211
keyheld_shift,731
fullscreen_enter,35
fullscreen_modecount,501
fullscreen_getmode,213
fullscreen_lastmode,1332
getwindowmode,348
getdefaultwindowmode,742
spline_length,652
minimenuopen,716
getclipboard,311
has_html5,583
has_nxt,767
clienttype,853
cam_getangle_xa,446
cam_getangle_ya,127
cam2_getcontrolmode,701
cam2_getlookatmode,145
cam2_getpositionmode,184
cam2_getpositionentity_angleoffsets,399
cam2_addeffect_shake,762
cam2_addeffect_ztilt,1353
cam2_isenabled,986
login_reply,889
login_hoptime,440
login_ban_duration,243
create_reply,981
create_email_validate_reply,804
create_name_validate_reply,113
create_suggest_name_reply,1182
create_connect_reply,1260
login_disallowresult,885
lobby_entergamereply,386
lobby_enterlobbyreply,183
userflowflags,264
create_under13,304
login_last_transfer_reply,1350
login_inprogress,473
login_queue_position,26
login_disallowtrigger,1325
login_accountappeal,1122
viewport_geteffectivesize,1104
viewport_getzoom,171
date_minutes,151
date_runeday,1083
date_runeday_fromdate,1295
date_isleapyear,871
date_runeday_todate,694
date_minutes_fromruneday,717
worldlist_fetch,31
worldlist_start,1253
worldlist_next,36
worldlist_switch,367
worldlist_specific,1356
worldlist_specific_thisworld,20
if_gettop,462
mec_text,248
mec_sprite,535
mec_category,471
mec_param,519
userdetail_quickchat,1383
userdetail_lobby_membership,1248
userdetail_lobby_unreadmessages,764
userdetail_lobby_lastloginday,1111
userdetail_lobby_emailstatus,643
userdetail_lobby_ccexpiry,313
userdetail_lobby_graceexpiry,1339
userdetail_dob,1101
userdetail_lobby_playage,1186
autosetup_dosetup,189
autosetup_getlevel,360
video_advert_play,1150
video_advert_has_finished,490
get_npc_vislevel,1300
get_entity_screen_position,965
if_get_gamescreen,744
if_set_gamescreen_enabled,269
get_entity_overlay_height,830
get_npc_stat,59
is_npc_active,869
is_targeted_entity,387
npc_type,745
get_loc_screen_position,1223
get_obj_screen_position,1139
get_loc_overlay_height,200
get_obj_overlay_height,398
get_loc_bounding_box,1181
get_obj_bounding_box,741
get_entity_bounding_box,749
quest_getname,1282
quest_getsortname,581
quest_type,979
quest_getdifficulty,603
quest_getmembers,608
quest_points,1087
quest_questreq_count,1137
quest_questreq,1080
quest_pointsreq,1363
quest_statreq_count,1084
quest_statreq_stat,1041
quest_statreq_level,1081
quest_started,395
quest_finished,659
quest_param,1268
sound_group_start,645
sound_group_stop,229
sound_vorbis_volume_rate_group,1229
preload_percent,407
shader_preload_throttle,596
fps_stats,1114
worldmap_3dview_active,447
worldmap_3dview_getcoordfine,704
worldmap_getzoom,362
worldmap_getmap,1263
worldmap_getmapname,905
worldmap_getsize,786
worldmap_getdisplayposition,860
worldmap_getconfigorigin,655
worldmap_getconfigbounds,880
worldmap_listelement_start,361
worldmap_listelement_next,878
worldmap_coordinmap,794
worldmap_getconfigzoom,618
worldmap_isloaded,696
worldmap_getdisplaycoord,537
worldmap_getdisableelements,1094
worldmap_getcurrentmap,525
player_group_find,642
player_group_member_count,1061
player_group_member_get_same_world_var,17
player_group_member_get_rank,1057
player_group_member_get_team,178
player_group_member_get_last_seen_node_id,1338
player_group_member_get_status,726
player_group_member_is_online,251
player_group_member_get_displayname,1038
player_group_member_is_owner,80
player_group_banned_count,952
player_group_banned_get_displayname,843
player_group_get_displayname,235
player_group_get_max_size,1019
player_group_get_overall_status,890
player_group_get_owner_slot,70
ttv_login,404
ttv_login_getstate,328
ttv_logout,1169
ttv_library_getstate,793
ttv_library_request,1212
ttv_stream_getstate,287
ttv_stream_start,1313
ttv_stream_stop,1170
ttv_stream_settitle,303
ttv_stream_getviewers,82
ttv_stream_getquality,849
ttv_chat_sendmessage,919
ttv_webcam_supported,1278
ttv_webcam_getdevice_count,298
ttv_webcam_getdevice_byindex,206
ttv_webcam_getdevice_byuniquename,1309
ttv_webcam_getcap_count,540
ttv_webcam_getcap_byindex,1306
ttv_webcam_getcap_byuniqueid,1205
ttv_webcam_start,456
ttv_webcam_stop,1086
ttv_webcam_flip,529
ttv_livestreams_update,1304
ttv_livestreams_getstream_start,646
ttv_livestreams_getstream_next,1290
ttv_hasprerequisites,921
os_ismac,790
os_iswindows,310
os_islinux,1129
os_physicalmemorysize,1159
os_driver_outdated,22
os_driver_vendor,218
telemetry_get_group_count,1239
telemetry_get_group_index,1132
telemetry_get_group_id,353
telemetry_get_row_count,996
telemetry_get_row_index,1336
telemetry_get_row_id,337
telemetry_is_row_pinned,1233
telemetry_get_column_count,1267
telemetry_get_column_index,502
telemetry_get_column_id,448
telemetry_get_grid_value,1184
db_find,247
db_find_with_count,42
db_findnext,671
db_getfield,728
db_getfieldcount,469
detail_brightness,1289
detail_removeroofs_option,50
detail_grounddecor_on,138
detail_flickering_on,530
detail_spotshadows_on,487
detail_hardshadows,669
detail_shadowquality,326
detail_lightdetail_high,239
detail_waterdetail_high,686
detail_fog_on,977
detail_antialiasing,1322
detail_antialiasing_quality,556
detail_stereo,389
detail_soundvol,707
detail_musicvol,897
detail_bgsoundvol,1095
detail_removeroofs_option_override,1144
detail_particles,330
detail_antialiasing_default,1049
detail_buildarea,34
detail_bloom,342
detail_customcursors,277
detail_idleanims,81
detail_groundblending,242
detail_toolkit,736
detail_toolkit_default,1216
detail_cpuusage,725
detail_texturing,381
detail_maxscreensize,144
detail_speechvol,873
detail_loginvol,421
detail_loadingscreentype,275
detail_drawdistance,733
detail_skydetail,1068
detailget_brightness,788
detailget_removeroofs_option,1250
detailget_grounddecor_on,1106
detailget_flickering_on,1335
detailget_spotshadows_on,875
detailget_hardshadows,625
detailget_shadowquality,177
detailget_lightdetail_high,484
detailget_waterdetail_high,908
detailget_fog_on,441
detailget_antialiasing,513
detailget_antialiasing_quality,325
detailget_stereo,688
detailget_soundvol,542
detailget_musicvol,1009
detailget_bgsoundvol,489
detailget_particles,220
detailget_antialiasing_default,819
detailget_bloom,976
detailget_idleanims,495
detailget_groundblending,165
detailget_toolkit,1194
detailget_toolkit_default,56
detailget_cpuusage,1040
detailget_texturing,805
detailget_maxscreensize,1017
detailget_speechvol,883
detailget_loginvol,755
detailget_safemode,865
detailget_chosesafemode,327
detailget_skydetail,837
detailget_drawdistance,1198
detailcanmod_grounddecor,1103
detailcanmod_spotshadows,32
detailcanmod_hardshadows,999
detailcanmod_shadowquality,1195
detailcanmod_waterdetail,392
detailcanmod_antialiasing,368
detailcanmod_antialiasing_quality,1128
detailcanmod_particles,481
detailcanmod_buildarea,324
detailcanmod_bloom,806
detailcanmod_groundblending,939
detailcanmod_texturing,99
detailcanmod_maxscreensize,1315
detailcanmod_toolkit_default,827
detailcanmod_skydetail,990
detailcanset_grounddecor,945
detailcanset_hardshadows,903
detailcanset_shadowquality,172
detailcanset_waterdetail,3
detailcanset_antialiasing_quality,561
detailcanset_particles,1366
detailcanset_buildarea,702
detailcanset_bloom,836
detailcanset_texturing,1166
detailcanset_maxscreensize,419
detailcanset_skydetail,934
detail_lightingquality,72
detail_antialiasingmode,565
detail_ambientocclusion,282
detail_reflections,486
detail_vsync,278
detail_anisotropicfiltering,1288
detail_volumetriclighting,1330
detail_maxforegroundfps,796
detail_maxbackgroundfps,92
detailget_lightingquality,940
detailget_antialiasingmode,511
detailget_ambientocclusion,867
detailget_reflections,925
detailget_vsync,186
detailget_anisotropicfiltering,173
detailget_volumetriclighting,432
detailget_maxforegroundfps,714
detailget_maxbackgroundfps,409
detailcanmod_lightingquality,296
detailcanmod_antialiasingmode,336
detailcanmod_ambientocclusion,935
detailcanmod_reflections,698
detailcanmod_vsync,893
detailcanmod_anisotropicfiltering,418
detailcanmod_volumetriclighting,724
detailcanmod_maxforegroundfps,1362
detailcanmod_maxbackgroundfps,1120
detailcanset_lightingquality,43
detailcanset_antialiasingmode,536
detailcanset_ambientocclusion,517
detailcanset_reflections,1299
detailcanset_vsync,1046
detailcanset_anisotropicfiltering,292
detailcanset_volumetriclighting,824
detailcanset_maxforegroundfps,812
detailcanset_maxbackgroundfps,16
autosetup_setultra,957
unknown_command_7,1285
unknown_command_8,600
autosetup_dosetupstatus,1082
unknown_command_15,241
unknown_command_16,778
unknown_command_17,472
unknown_command_18,1302
unknown_command_19,1067
unknown_command_20,1199
cc_setswipeunknown1,792
cc_setswipeunknown2,197
cc_setswipeflags,1126
cc_setswipedeadtime,666
cc_setswipedeadzone,1321
if_setonswipevertical,1316
if_setonswipehorizontal,1162
if_setonswipecomplete,697
unknown_command_21,568
if_setonpinchvertical,219
if_setonpinchhorizontal,915
if_setpinchdeadzone,833
if_setpinchflags,1153
unknown_command_26,658
minimenu_close,1145
unknown_command_27,1196
unknown_command_28,685
unknown_command_29,1327
unknown_command_34,453
unknown_command_35,279
unknown_command_36,706
interface_setpickingradius,713
unknown_command_38,560
unknown_command_39,204
window_getinsets,855
if_setsubtractinsets,266
unknown_command_40,924
show_software_license,356
marketing_init,73
marketing_sendevent,578
