// Incomplete, bruteforced from opcodes-882-973.txt and opcodes-910-1730.txt
lobby_leavelobby,101
create_setunder13,123
login_cancel,698
lobby_enterlobby_social_network,715
viewport_setfov,738
viewport_setzoom,174
viewport_clampfov,988
worldlist_sort,787
worldlist_pingworlds,222
if_triggerop,1156
cc_triggerop,928
force_interface_drag,115
cancel_interface_drag,819
targetmode_active,998
targetmode_cancel,578
autosetup_sethigh,16
autosetup_setmedium,1265
autosetup_setlow,28
autosetup_setmin,279
autosetup_setcustom,185
autosetup_blackflaglast,213
video_advert_force_remove,636
video_advert_allow_skip,367
bug_report,915
array_sort,1028
cc_find,267
if_find,555
cc_getx,42
cc_gety,392
cc_getwidth,734
cc_getheight,958
cc_gethide,789
cc_getlayer,536
cc_getparentlayer,454
cc_getcolour,651
cc_getscrollx,1115
cc_getscrolly,1016
cc_gettext,688
cc_getscrollheight,573
cc_getmodelzoom,414
cc_getmodelangle_x,466
cc_getmodelangle_z,974
cc_getmodelangle_y,828
cc_gettrans,0
cc_getmodelxof,1193
cc_getmodelyof,447
cc_getgraphic,1269
cc_param,987
cc_get2dangle,769
cc_getgraphicdimensions,280
cc_getfontmetrics,654
cc_getinvobject,1172
cc_getinvcount,934
cc_getid,205
cc_gettargetmask,562
cc_getop,887
cc_getopbase,464
if_getx,567
if_gety,837
if_getwidth,87
if_getheight,378
if_gethide,521
if_getlayer,201
if_getparentlayer,686
if_getcolour,469
if_getscrollx,379
if_getscrolly,412
if_gettext,1230
if_getscrollwidth,990
if_getscrollheight,1207
if_getmodelzoom,1168
if_getmodelangle_x,1181
if_getmodelangle_z,1112
if_getmodelangle_y,589
if_gettrans,159
if_getmodelxof,196
if_getmodelyof,775
if_getgraphic,1098
if_get2dangle,218
if_getmodel,791
if_getgraphicdimensions,732
if_getfontmetrics,817
if_getinvobject,685
if_getinvcount,826
if_hassub,446
if_getnextsubid,831
if_hassubmodal,27
if_hassuboverlay,481
if_gettargetmask,1068
if_getop,1227
if_getcharindexatpos,681
if_getcharposatindex,1167
clientclock,444
inv_getobj,44
inv_getnum,1003
inv_total,796
inv_totalcat,602
inv_size,870
inv_stockbase,10
inv_getvar,596
stat,964
stat_base,375
stat_visible_xp,672
stat_base_actual,270
stat_visible_xp_actual,91
facing_fine,173
coord,1258
coordx,29
coordy,1008
coordz,1125
coordx_fine,292
coordy_fine,488
coordz_fine,565
coordlevel_fine,778
movecoord_fine,181
coord_gridtofine,664
map_members,605
map_preload,1256
map_loadedpercent,1128
invother_getobj,529
invother_getnum,634
staffmodlevel,559
reboottimer,183
map_world,667
runenergy_visible,603
runweight_visible,190
playermod,497
playermodlevel,147
playermember,584
comlevel_active,1053
gender,784
map_quickchat,2
inv_freespace,404
inv_totalparam,23
map_lang,1086
movecoord,390
applet_hasfocus,597
frombilling,235
get_mousex,21
get_mousey,969
get_active_minimenu_entry,692
get_minimenu_length,774
npc_find_active_minimenu_entry,1157
get_currentcursor,60
get_mousebuttons,985
get_minimenu_target,645
enum_string,398
enum,431
enum_hasoutput,1163
enum_getoutputcount,45
enum_getreversecount,524
enum_getreverseindex,574
friend_count,237
friend_getname,1063
friend_getworld,490
friend_getrank,1090
friend_getnotes,275
friend_getworldflags,435
friend_test,697
friend_getworldname,921
clan_getchatdisplayname,145
clan_getchatcount,426
clan_getchatusername,184
clan_getchatuserworld,1135
clan_getchatuserrank,511
clan_getchatminkick,515
clan_getchatrank,186
ignore_count,257
ignore_getname,1186
ignore_getnotes,1202
ignore_test,126
clan_isself,19
clan_getchatownername,1278
clan_getchatuserworldname,211
friend_platform,532
friend_getslotfromname,433
playercountry,111
clan_getchatusername_unfiltered,95
ignore_getname_unfiltered,1194
friend_is_referrer,364
friend_is_referred,277
activeclansettings_find_listened,258
activeclansettings_find_affined,741
activeclansettings_getclanname,22
activeclansettings_getallowunaffined,707
activeclansettings_getranktalk,208
activeclansettings_getrankkick,330
activeclansettings_getaffinedcount,1004
activeclansettings_getaffineddisplayname,1083
activeclansettings_getaffinedrank,1041
activeclansettings_getbannedcount,317
activeclansettings_getbanneddisplayname,944
activeclansettings_getcurrentowner_slot,1077
activeclansettings_getaffinedslot,802
activeclansettings_getsortedaffinedslot,731
activeclanchannel_find_listened,363
activeclanchannel_find_affined,458
activeclanchannel_getclanname,663
activeclanchannel_getrankkick,756
activeclanchannel_getranktalk,722
activeclanchannel_getusercount,72
activeclanchannel_getuserdisplayname,627
activeclanchannel_getuserrank,674
activeclanchannel_getuserworld,961
activeclanchannel_getuserslot,397
activeclanchannel_getsorteduserslot,742
clanprofile_find,4
stockmarket_getoffertype,1043
stockmarket_getofferitem,977
stockmarket_getofferprice,610
stockmarket_getoffercount,262
stockmarket_getoffercompletedcount,546
stockmarket_getoffercompletedgold,210
stockmarket_isofferempty,427
stockmarket_isofferfinished,66
stockmarket_isofferadding,702
add,571
sub,845
multiply,874
divide,735
random,757
randominc,418
interpolate,718
addpercent,394
setbit,478
clearbit,877
testbit,507
modulo,740
pow,534
invpow,197
and,484
or,1026
min,109
max,207
scale,917
bitcount,875
getbit_range,907
random_sound_pitch,1108
hsvtorgb,413
not,1204
append_num,68
append,662
append_signnum,1246
get_col_tag,526
lowercase,728
fromdate,680
tostring,20
compare,1170
paraheight,1147
parawidth,503
paraline,566
text_switch,752
escape,904
append_char,130
char_isprintable,7
char_isalphanumeric,630
char_isnumeric,204
string_length,1237
substring,1277
removetags,198
string_indexof_char,843
string_indexof_string,1221
char_tolowercase,1073
char_touppercase,952
tostring_localised,74
stringwidth,906
string_distance,710
format_datetime_from_minutes,1162
clanforumqfc_tostring,248
oc_name,85
oc_iop,759
oc_cost,621
oc_stackable,316
oc_category,1029
oc_hasvarobj,629
oc_cert,1250
oc_uncert,188
oc_wearpos,55
oc_wearpos2,1219
oc_members,3
oc_param,1136
oc_icursor,1057
oc_find,1069
oc_findnext,1119
oc_minimenu_colour,712
nc_param,912
lc_param,623
struct_param,519
seqlength,311
bas_getanim_ready,935
chat_getfilter_public,548
chat_gethistory_byuid,1065
chat_lastuid,424
chat_clear,382
chat_getfilter_private,167
chat_playername,502
chat_getfilter_trade,148
chat_getnextuid,886
chat_getprevuid,389
chat_playername_unfiltered,199
chatcat_getdesc,372
chatcat_getsubcatcount,1200
chatcat_getsubcat,88
chatcat_getphrasecount,118
chatcat_getphrase,1214
chatphrase_gettext,673
chatphrase_getautoresponsecount,1129
chatphrase_getautoresponse,133
chatcat_getsubcatshortcut,937
chatphrase_getdynamiccommandcount,675
chatphrase_getdynamiccommand,1159
chatphrase_getdynamiccommandparam_enum,1093
chatphrase_find,177
chatphrase_findnext,792
keyheld_alt,637
keyheld_ctrl,1039
keyheld_shift,304
fullscreen_enter,755
fullscreen_modecount,1182
fullscreen_getmode,504
fullscreen_lastmode,158
getwindowmode,360
getdefaultwindowmode,804
spline_length,647
minimenuopen,302
getclipboard,1067
has_html5,103
has_nxt,719
cam_getangle_xa,851
cam_getangle_ya,855
cam2_getcontrolmode,618
cam2_getlookatmode,537
cam2_getpositionmode,1273
cam2_getpositionentity_angleoffsets,1018
cam2_addeffect_shake,297
cam2_addeffect_ztilt,599
cam2_isenabled,984
login_reply,500
login_hoptime,354
login_ban_duration,368
create_reply,1239
create_email_validate_reply,494
create_name_validate_reply,644
create_suggest_name_reply,1201
create_connect_reply,289
login_disallowresult,622
lobby_entergamereply,282
lobby_enterlobbyreply,416
userflowflags,963
create_under13,117
login_last_transfer_reply,716
login_inprogress,1124
login_queue_position,604
login_disallowtrigger,306
login_accountappeal,549
viewport_geteffectivesize,1062
viewport_getzoom,893
date_minutes,1242
date_runeday,967
date_runeday_fromdate,73
date_runeday_todate,300
date_minutes_fromruneday,347
worldlist_fetch,151
worldlist_start,582
worldlist_next,166
worldlist_switch,429
worldlist_specific,798
worldlist_specific_thisworld,487
if_gettop,501
mec_text,976
mec_category,450
mec_param,239
userdetail_quickchat,815
userdetail_lobby_membership,71
userdetail_lobby_unreadmessages,943
userdetail_lobby_lastloginday,293
userdetail_lobby_emailstatus,321
userdetail_lobby_ccexpiry,170
userdetail_lobby_graceexpiry,822
userdetail_dob,489
userdetail_lobby_playage,1044
autosetup_dosetup,560
autosetup_getlevel,58
video_advert_play,889
video_advert_has_finished,1169
get_npc_vislevel,33
get_entity_screen_position,373
if_get_gamescreen,1232
if_set_gamescreen_enabled,1103
get_entity_overlay_height,1216
get_npc_stat,1134
is_npc_active,334
is_targeted_entity,94
npc_type,346
get_loc_screen_position,1101
get_obj_screen_position,781
get_loc_overlay_height,857
get_obj_overlay_height,146
get_loc_bounding_box,542
get_obj_bounding_box,43
get_entity_bounding_box,1279
quest_finished,247
sound_group_start,1185
sound_group_stop,64
sound_vorbis_volume_rate_group,76
preload_percent,1211
shader_preload_throttle,955
fps_stats,517
runjavascript,856
worldmap_3dview_active,271
worldmap_3dview_getcoordfine,879
worldmap_getmap,744
worldmap_getmapname,284
worldmap_getsize,581
worldmap_getdisplayposition,671
worldmap_getconfigorigin,830
worldmap_getconfigbounds,709
worldmap_listelement_start,286
worldmap_listelement_next,1072
worldmap_coordinmap,242
worldmap_getconfigzoom,765
worldmap_isloaded,772
worldmap_getdisplaycoord,278
worldmap_getdisableelements,250
worldmap_getcurrentmap,254
player_group_find,164
player_group_member_count,683
player_group_member_get_same_world_var,751
player_group_member_get_rank,931
player_group_member_get_team,1049
player_group_member_get_last_seen_node_id,1189
player_group_member_get_status,832
player_group_member_is_online,1158
player_group_member_get_displayname,32
player_group_member_get_join_xp,165
player_group_member_is_owner,419
player_group_banned_count,40
player_group_banned_get_displayname,858
player_group_get_displayname,361
player_group_get_max_size,328
player_group_get_overall_status,114
player_group_get_owner_slot,312
ttv_login,1080
ttv_login_getstate,200
ttv_logout,980
ttv_library_getstate,1014
ttv_library_request,86
ttv_stream_getstate,1033
ttv_stream_start,948
ttv_stream_stop,169
ttv_stream_settitle,325
ttv_stream_getviewers,938
ttv_stream_getquality,260
ttv_chat_sendmessage,141
ttv_webcam_supported,1031
ttv_webcam_getdevice_count,1088
ttv_webcam_getdevice_byindex,383
ttv_webcam_getdevice_byuniquename,81
ttv_webcam_getcap_count,913
ttv_webcam_getcap_byindex,861
ttv_webcam_getcap_byuniqueid,1142
ttv_webcam_start,5
ttv_webcam_stop,995
ttv_webcam_flip,187
ttv_livestreams_update,309
ttv_livestreams_getstream_start,586
ttv_livestreams_getstream_next,547
ttv_hasprerequisites,176
os_ismac,992
os_iswindows,863
os_islinux,799
os_physicalmemorysize,437
os_driver_outdated,1055
os_driver_vendor,327
telemetry_get_group_count,453
telemetry_get_group_index,897
telemetry_get_group_id,816
telemetry_get_row_count,764
telemetry_get_row_index,79
telemetry_get_row_id,283
telemetry_is_row_pinned,720
telemetry_get_column_count,593
telemetry_get_column_index,657
telemetry_get_column_id,978
telemetry_get_grid_value,49
db_find,215
db_find_with_count,62
db_findnext,813
db_getfield,1249
db_getfieldcount,690
detail_brightness,217
detail_removeroofs_option,993
detail_grounddecor_on,1045
detail_flickering_on,366
detail_spotshadows_on,323
detail_hardshadows,1013
detail_shadowquality,880
detail_lightdetail_high,656
detail_waterdetail_high,1236
detail_fog_on,962
detail_antialiasing,1111
detail_antialiasing_quality,25
detail_stereo,783
detail_soundvol,226
detail_musicvol,479
detail_bgsoundvol,867
detail_removeroofs_option_override,400
detail_particles,540
detail_antialiasing_default,923
detail_buildarea,272
detail_bloom,470
detail_customcursors,273
detail_idleanims,225
detail_groundblending,1006
detail_toolkit,131
detail_toolkit_default,352
detail_cpuusage,758
detail_texturing,1066
detail_maxscreensize,1195
detail_speechvol,850
detail_loginvol,1095
detail_loadingscreentype,438
detail_drawdistance,428
detail_skydetail,355
detailget_brightness,1007
detailget_removeroofs_option,1130
detailget_grounddecor_on,195
detailget_flickering_on,212
detailget_spotshadows_on,1261
detailget_hardshadows,462
detailget_shadowquality,1253
detailget_lightdetail_high,92
detailget_waterdetail_high,53
detailget_fog_on,377
detailget_antialiasing,243
detailget_antialiasing_quality,518
detailget_stereo,406
detailget_soundvol,733
detailget_musicvol,1251
detailget_bgsoundvol,1160
detailget_particles,1217
detailget_antialiasing_default,1074
detailget_bloom,768
detailget_idleanims,1275
detailget_groundblending,914
detailget_toolkit,538
detailget_toolkit_default,498
detailget_cpuusage,480
detailget_texturing,585
detailget_maxscreensize,601
detailget_speechvol,456
detailget_loginvol,1191
detailget_safemode,214
detailget_canchoosesafemode,994
detailget_chosesafemode,786
detailget_skydetail,402
detailget_drawdistance,1132
detailcanmod_grounddecor,747
detailcanmod_spotshadows,1017
detailcanmod_hardshadows,374
detailcanmod_shadowquality,172
detailcanmod_waterdetail,206
detailcanmod_antialiasing,1009
detailcanmod_antialiasing_quality,1220
detailcanmod_particles,1210
detailcanmod_buildarea,370
detailcanmod_bloom,14
detailcanmod_groundblending,749
detailcanmod_texturing,26
detailcanmod_maxscreensize,1030
detailcanmod_toolkit_default,991
detailcanmod_skydetail,814
detailcanset_grounddecor,763
detailcanset_hardshadows,876
detailcanset_shadowquality,307
detailcanset_waterdetail,384
detailcanset_antialiasing_quality,513
detailcanset_particles,1248
detailcanset_buildarea,276
detailcanset_bloom,48
detailcanset_texturing,113
detailcanset_maxscreensize,1032
detailcanset_toolkit_default,318
detailcanset_skydetail,57
detail_lightingquality,806
detail_antialiasingmode,344
detail_ambientocclusion,337
detail_reflections,1175
detail_vsync,933
detail_anisotropicfiltering,1059
detail_volumetriclighting,233
detailget_lightingquality,563
detailget_antialiasingmode,947
detailget_ambientocclusion,694
detailget_reflections,350
detailget_vsync,246
detailget_anisotropicfiltering,583
detailget_volumetriclighting,1139
detailcanmod_lightingquality,1140
detailcanmod_antialiasingmode,82
detailcanmod_ambientocclusion,592
detailcanmod_reflections,1240
detailcanmod_vsync,1123
detailcanmod_anisotropicfiltering,884
detailcanmod_volumetriclighting,287
detailcanset_lightingquality,929
detailcanset_antialiasingmode,1097
detailcanset_ambientocclusion,308
detailcanset_reflections,474
detailcanset_vsync,138
detailcanset_anisotropicfiltering,150
detailcanset_volumetriclighting,52
autosetup_setultra,658
unknown_command_7,409
unknown_command_8,1234
autosetup_dosetupstatus,849
