// Incomplete, bruteforced from opcodes-901-1001.txt and opcodes-910-1730.txt and opcodes-883-596.txt
if_setscrollpos,460
if_setcolour,529
if_setfill,219
if_settrans,808
if_setgraphic,452
if_set2dangle,34
if_settiling,1016
if_setmodel,39
if_setmodelangle,1139
if_setmodelanim,158
if_setmodelorthog,1359
if_setmodeltint,673
if_setmodellighting,951
if_resetmodellighting,783
if_settext,391
if_settextfont,355
if_settextalign,760
if_settextshadow,738
if_settextantimacro,146
if_setoutline,462
if_setgraphicshadow,25
if_setvflip,751
if_sethflip,1015
if_setscrollsize,777
if_setmodelzoom,16
if_setlinedirection,385
if_setmaxlines,49
if_setparam_int,1181
if_setparam_string,43
if_setrecol,1328
if_setretex,78
if_setclickmask,364
if_setobject,106
if_setnpchead,1310
if_setnpcmodel,575
if_setobject_nonum,306
if_setplayermodel_self,844
if_setobject_alwaysnum,570
if_setop,584
if_setdraggable,877
if_setdragrenderbehaviour,758
if_setopbase,191
if_settargetverb,1157
if_clearops,1364
if_settargetcursors,425
if_setopcursor,663
if_setpausetext,545
if_setopkey,131
if_setoptkey,222
if_setopkeyrate,623
if_setopkeyignoreheld,812
if_setmouseovercursor,524
if_setonclick,901
if_setonhold,646
if_setonrelease,436
if_setonmouseover,1176
if_setonmouseleave,334
if_setondrag,977
if_setontargetleave,71
if_setonvartransmit,1168
if_setontimer,599
if_setonop,1332
if_setondragcomplete,241
if_setonclickrepeat,1007
if_setonmouserepeat,536
if_setoninvtransmit,1344
if_setonstattransmit,211
if_setontargetenter,684
if_setonscrollwheel,32
if_setonchattransmit,962
if_setonkey,567
if_setongamepadbutton,924
if_setongamepadbuttonheld,21
if_setongamepadaxis,271
if_setongamepadtrigger,885
if_setonfriendtransmit,195
if_setonclantransmit,346
if_setonmisctransmit,500
if_setondialogabort,186
if_setonsubchange,1117
if_setonstocktransmit,75
if_setoncamfinished,1336
if_setonresize,1134
if_setonvarctransmit,1049
if_setonvarcstrtransmit,110
if_setonclansettingstransmit,258
if_setonclanchanneltransmit,767
if_setonvarclantransmit,634
if_setonplayergrouptransmit,557
if_setonplayergroupvarptransmit,1204
if_setoncameraupdatetransmit,876
if_clearscripthooks,747
if_callonresize,22
if_npc_setcustombodymodel,714
if_npc_setcustomrecol,1172
cc_npc_setcustomrecol,1250
mes,961
return,76
if_close,1094
resume_countdialog,734
resume_namedialog,541
resume_stringdialog,1131
abort_dialog,911
opplayer,1180
resume_objdialog,838
cc_dragpickup,1005
if_opensubclient,816
if_closesubclient,516
mes_typed,1323
setup_messagebox,248
resume_hsldialog,818
resume_clanforumqfcdialog,1138
sound_synth,408
sound_synth_volume,483
sound_jingle_volume,394
sound_vorbis_volume,450
sound_speech_volume,133
sound_vorbis_rate,38
friend_setrank,843
friend_setnotes,64
friend_add,180
friend_del,902
ignore_add,206
ignore_del,826
ignore_setnotes,971
clan_kickuser,417
clan_joinchat,182
clan_leavechat,559
ignore_add_temp,316
activeclanchannel_kickuser,11
chat_setfilter,1209
chat_sendabusereport,984
chat_setmode,1025
chat_sendpublic,770
chat_sendprivate,155
activechatphrase_prepare,455
activechatphrase_send,904
activechatphrase_sendprivate,1292
activechatphrase_setdynamicint,769
activechatphrase_setdynamicobj,965
worldmap_3dview_enable,564
worldmap_3dview_disable,166
worldmap_3dview_setloddistance,1268
worldmap_setcategorypriority,682
worldmap_3dview_settextfont,1057
worldmap_disabletextsize,243
worldmap_disabletype,544
worldmap_setzoom,144
worldmap_setmap,184
worldmap_jumptosourcecoord,813
worldmap_jumptodisplaycoord,494
worldmap_setmap_coord_override,201
worldmap_flashelementcategory,624
worldmap_disableelementcategory,937
worldmap_closemap,1282
setwindowmode,1102
setdefaultwindowmode,230
openurl,1127
urlencode,880
spline_new,189
spline_addpoint,1289
quit,54
openurl_nologin,208
formatminimenu,227
setdefaultcursors,907
sethardcodedopcursors,863
notify_accountcreated,175
notify_accountcreatestarted,732
openurl_shim,1033
cam_moveto,118
cam_lookat,493
cam_movealong,1116
cam_reset,628
cam_forceangle,58
cam_inc_x,433
cam_dec_x,477
cam_inc_y,1330
cam_dec_y,177
cam_followcoord,1096
cam_smoothreset,609
cam2_setlookatmode,855
cam2_setpositionmode,784
cam2_setdepthplanes,686
cam2_setfieldofview,368
cam2_setlookatpoint_point,454
cam2_setpositionpoint_point,1112
cam2_getpositionpoint_point,1285
cam2_setlookatentity_player,921
cam2_setlookatentity_npc,803
cam2_setpositionentity_player,772
cam2_setpositionentity_npc,1038
cam2_setfieldofviewscreen,771
cam2_removealleffects,666
cam2_setlookatacceleration_axis,718
cam2_setpositionacceleration_axis,240
cam2_setlookatmaxspeed_axis,1347
cam2_setpositionmaxspeed_axis,410
cam2_setcollisionmode,862
cam2_setpositionpointcollision,539
cam2_updateeffect_ztilt,1118
cam2_setlinearmovementmode,120
cam2_setspringproperties,246
cam2_setpositionangularinterpolation,627
cam2_enable,943
cam2_setsnapdistances,407
cam2_resetsnapdistances,678
cam2_setlookatorientation_vector,320
cam2_setlookatorientation_xrotation,29
cam2_setlookatorientation_yrotation,153
cam2_setlookatorientation_xmovement,36
cam2_setlookatorientation_zmovement,79
cam2_setlookatorientation_maxdistanceclamping,585
login_continue,735
login_resetreply,1291
resend_uid_passport_request,1224
create_availablerequest,1040
create_name_availablerequest,1234
create_suggest_name_request,292
create_createrequest,590
create_connectrequest,934
create_step_reached,1156
lobby_entergame,1093
lobby_enterlobby,621
lobby_leavelobby,793
create_setunder13,1319
login_cancel,1158
lobby_enterlobby_social_network,1126
viewport_setfov,492
viewport_setzoom,989
viewport_clampfov,498
worldlist_sort,249
worldlist_pingworlds,1186
if_triggerop,1283
cc_triggerop,900
force_interface_drag,1111
cancel_interface_drag,660
targetmode_active,588
targetmode_cancel,1338
autosetup_sethigh,1287
autosetup_setmedium,728
autosetup_setlow,1274
autosetup_setmin,84
autosetup_setcustom,583
autosetup_blackflaglast,319
video_advert_force_remove,1341
video_advert_allow_skip,906
bug_report,1247
array_sort,598
cc_find,798
if_find,431
cc_getx,253
cc_gety,13
cc_getwidth,128
cc_getheight,508
cc_gethide,1058
cc_getlayer,287
cc_getparentlayer,705
cc_getcolour,1179
cc_getscrollx,964
cc_getscrolly,6
cc_gettext,654
cc_getscrollheight,438
cc_getmodelzoom,256
cc_getmodelangle_x,1083
cc_getmodelangle_z,1321
cc_getmodelangle_y,743
cc_gettrans,255
cc_getmodelxof,1009
cc_getmodelyof,1205
cc_getgraphic,974
cc_param,995
cc_get2dangle,998
cc_getgraphicdimensions,874
cc_getfontmetrics,1055
cc_getinvobject,945
cc_getinvcount,480
cc_getid,190
cc_gettargetmask,1293
cc_getop,1334
cc_getopbase,720
if_getx,1027
if_gety,379
if_getwidth,1114
if_getheight,63
if_gethide,1316
if_getlayer,1256
if_getparentlayer,74
if_getcolour,792
if_getscrollx,600
if_getscrolly,261
if_gettext,1232
if_getscrollwidth,360
if_getscrollheight,132
if_getmodelzoom,733
if_getmodelangle_x,737
if_getmodelangle_z,456
if_getmodelangle_y,59
if_gettrans,423
if_getmodelxof,532
if_getmodelyof,374
if_getgraphic,1238
if_get2dangle,1171
if_getmodel,709
if_getgraphicdimensions,594
if_getfontmetrics,822
if_getinvobject,502
if_getinvcount,14
if_hassub,1067
if_getnextsubid,1350
if_hassubmodal,898
if_hassuboverlay,991
if_gettargetmask,105
if_getop,1106
if_getcharindexatpos,1312
if_getcharposatindex,840
clientclock,1315
inv_getobj,435
inv_getnum,183
inv_total,580
inv_totalcat,251
inv_size,664
inv_stockbase,1140
inv_getvar,205
stat,1148
stat_base,98
stat_visible_xp,2
stat_base_actual,1226
stat_visible_xp_actual,354
facing_fine,775
coord,1135
coordx,980
coordy,521
coordz,993
coordx_fine,171
coordy_fine,395
coordz_fine,1235
coordlevel_fine,275
movecoord_fine,1231
coord_gridtofine,239
map_members,547
map_preload,955
map_loadedpercent,617
invother_getobj,361
invother_getnum,976
staffmodlevel,1196
reboottimer,1245
map_world,366
runenergy_visible,827
runweight_visible,1320
playermod,958
playermodlevel,337
playermember,966
comlevel_active,1064
gender,383
map_quickchat,802
inv_freespace,378
inv_totalparam,979
map_lang,488
movecoord,799
applet_hasfocus,1095
frombilling,975
get_mousex,1261
get_mousey,790
get_active_minimenu_entry,197
get_minimenu_length,665
npc_find_active_minimenu_entry,1088
get_currentcursor,878
get_mousebuttons,1189
get_minimenu_target,763
enum_string,463
enum,1081
enum_hasoutput,193
enum_getoutputcount,210
enum_getreversecount,1103
enum_getreverseindex,1193
friend_count,375
friend_getname,633
friend_getworld,400
friend_getrank,278
friend_getnotes,620
friend_getworldflags,338
friend_test,605
friend_getworldname,712
clan_getchatdisplayname,614
clan_getchatcount,1269
clan_getchatusername,8
clan_getchatuserworld,558
clan_getchatuserrank,1185
clan_getchatminkick,194
clan_getchatrank,587
ignore_count,169
ignore_getname,1213
ignore_getnotes,523
ignore_test,819
clan_isself,522
clan_getchatownername,960
clan_getchatuserworldname,706
friend_platform,1301
friend_getslotfromname,1273
playercountry,185
clan_getchatusername_unfiltered,1046
ignore_getname_unfiltered,1286
friend_is_referrer,41
friend_is_referred,1254
activeclansettings_find_listened,730
activeclansettings_find_affined,192
activeclansettings_getclanname,1346
activeclansettings_getallowunaffined,1307
activeclansettings_getranktalk,791
activeclansettings_getaffinedcount,1351
activeclansettings_getaffineddisplayname,1215
activeclansettings_getaffinedrank,569
activeclansettings_getbannedcount,671
activeclansettings_getbanneddisplayname,757
activeclansettings_getaffinedextrainfo,311
activeclansettings_getcurrentowner_slot,121
activeclansettings_getaffinedslot,109
activeclansettings_getsortedaffinedslot,632
activeclanchannel_find_listened,702
activeclanchannel_find_affined,512
activeclanchannel_getclanname,473
activeclanchannel_getrankkick,301
activeclanchannel_getranktalk,1363
activeclanchannel_getusercount,832
activeclanchannel_getuserdisplayname,399
activeclanchannel_getuserrank,352
activeclanchannel_getuserworld,731
activeclanchannel_getuserslot,956
activeclanchannel_getsorteduserslot,329
clanprofile_find,1119
stockmarket_getoffertype,1302
stockmarket_getofferitem,1262
stockmarket_getofferprice,196
stockmarket_getoffercount,220
stockmarket_getoffercompletedcount,341
stockmarket_getoffercompletedgold,268
stockmarket_isofferempty,70
stockmarket_isofferfinished,214
stockmarket_isofferadding,1343
add,789
sub,1173
multiply,127
divide,1078
random,20
randominc,561
interpolate,1147
addpercent,1201
setbit,437
clearbit,595
testbit,1142
modulo,1002
pow,540
invpow,466
and,1216
or,786
min,601
max,560
scale,331
bitcount,1125
setbit_range,619
getbit_range,396
abs,340
random_sound_pitch,226
hsvtorgb,969
not,518
append_num,917
append,72
get_col_tag,303
lowercase,656
fromdate,1249
tostring,1069
compare,376
paraheight,358
parawidth,321
paraline,457
text_switch,696
escape,1304
append_char,806
char_isprintable,693
char_isalphanumeric,1170
char_isnumeric,963
string_length,302
substring,953
removetags,1221
string_indexof_char,1108
string_indexof_string,65
char_tolowercase,864
char_touppercase,554
tostring_localised,88
stringwidth,820
string_distance,441
format_datetime_from_minutes,409
clanforumqfc_tostring,232
oc_name,611
oc_iop,217
oc_cost,228
oc_stackable,550
oc_category,1124
oc_hasvarobj,1207
oc_cert,1039
oc_uncert,259
oc_wearpos,685
oc_wearpos2,667
oc_members,173
oc_param,326
oc_icursor,1174
oc_find,357
oc_findnext,62
oc_minimenu_colour,406
oc_tradeable,1222
nc_param,510
lc_param,519
struct_param,422
seqlength,719
bas_getanim_ready,582
chat_getfilter_public,851
chat_gethistory_byuid,1013
chat_lastuid,1266
chat_clear,238
chat_getfilter_private,1000
chat_playername,1217
chat_getfilter_trade,781
chat_getnextuid,276
chat_getprevuid,114
chat_playername_unfiltered,1141
chatcat_getdesc,445
chatcat_getsubcatcount,1100
chatcat_getsubcat,147
chatcat_getphrasecount,566
chatcat_getphrase,1243
chatphrase_gettext,1308
chatphrase_getautoresponsecount,3
chatphrase_getautoresponse,107
chatcat_getsubcatshortcut,497
chatphrase_getdynamiccommandcount,691
chatphrase_getdynamiccommand,881
chatphrase_getdynamiccommandparam_enum,119
chatphrase_find,869
chatphrase_findnext,853
keyheld_alt,148
keyheld_ctrl,52
keyheld_shift,586
fullscreen_enter,889
fullscreen_modecount,603
fullscreen_getmode,875
fullscreen_lastmode,323
getwindowmode,235
getdefaultwindowmode,428
spline_length,53
minimenuopen,1270
getclipboard,86
has_html5,1257
has_nxt,716
clienttype,538
cam_getangle_xa,95
cam_getangle_ya,1191
cam2_getcontrolmode,432
cam2_getlookatmode,469
cam2_getpositionmode,1151
cam2_getpositionentity_angleoffsets,1280
cam2_addeffect_shake,1020
cam2_addeffect_ztilt,756
cam2_isenabled,927
login_reply,1251
login_hoptime,1008
login_ban_duration,1326
create_reply,134
create_email_validate_reply,135
create_name_validate_reply,1079
create_suggest_name_reply,687
create_connect_reply,472
login_disallowresult,285
lobby_entergamereply,290
lobby_enterlobbyreply,968
userflowflags,726
create_under13,426
login_last_transfer_reply,465
login_inprogress,446
login_queue_position,525
login_disallowtrigger,1202
login_accountappeal,873
viewport_geteffectivesize,1090
viewport_getzoom,629
date_minutes,1128
date_runeday,233
date_runeday_fromdate,884
date_isleapyear,1155
date_runeday_todate,1288
date_minutes_fromruneday,116
worldlist_fetch,946
worldlist_start,861
worldlist_next,721
worldlist_switch,527
worldlist_specific,648
worldlist_specific_thisworld,250
if_gettop,1048
mec_text,774
mec_sprite,1113
mec_category,954
mec_param,1163
userdetail_quickchat,899
userdetail_lobby_membership,1074
userdetail_lobby_unreadmessages,676
userdetail_lobby_lastloginday,1154
userdetail_lobby_emailstatus,837
userdetail_lobby_ccexpiry,345
userdetail_lobby_graceexpiry,1146
userdetail_dob,411
userdetail_lobby_playage,1080
autosetup_dosetup,729
autosetup_getlevel,1227
video_advert_play,947
video_advert_has_finished,765
get_npc_vislevel,800
get_entity_screen_position,1149
if_get_gamescreen,1006
if_set_gamescreen_enabled,322
get_entity_overlay_height,1031
get_npc_stat,296
is_npc_active,622
is_targeted_entity,108
npc_type,77
get_loc_screen_position,890
get_obj_screen_position,828
get_loc_overlay_height,670
get_obj_overlay_height,202
get_loc_bounding_box,668
get_obj_bounding_box,464
get_entity_bounding_box,453
quest_finished,548
sound_group_start,475
sound_group_stop,581
sound_vorbis_volume_rate_group,1252
preload_percent,839
shader_preload_throttle,613
fps_stats,305
runjavascript,1355
worldmap_3dview_active,640
worldmap_3dview_getcoordfine,888
worldmap_getmap,912
worldmap_getmapname,533
worldmap_getsize,174
worldmap_getdisplayposition,145
worldmap_getconfigorigin,683
worldmap_getconfigbounds,552
worldmap_listelement_start,983
worldmap_listelement_next,420
worldmap_coordinmap,339
worldmap_getconfigzoom,124
worldmap_isloaded,351
worldmap_getdisplaycoord,893
worldmap_getdisableelements,796
worldmap_getcurrentmap,823
player_group_find,849
player_group_member_count,388
player_group_member_get_same_world_var,546
player_group_member_get_rank,916
player_group_member_get_team,349
player_group_member_get_last_seen_node_id,55
player_group_member_get_status,459
player_group_member_is_online,279
player_group_member_get_displayname,439
player_group_member_get_join_xp,1187
player_group_member_is_owner,384
player_group_banned_count,1277
player_group_banned_get_displayname,572
player_group_get_displayname,1052
player_group_get_max_size,944
player_group_get_overall_status,1225
player_group_get_owner_slot,440
ttv_login,1324
ttv_login_getstate,787
ttv_logout,404
ttv_library_getstate,405
ttv_library_request,1246
ttv_stream_getstate,807
ttv_stream_start,724
ttv_stream_stop,471
ttv_stream_settitle,1271
ttv_stream_getviewers,481
ttv_stream_getquality,274
ttv_chat_sendmessage,1259
ttv_webcam_supported,1317
ttv_webcam_getdevice_count,551
ttv_webcam_getdevice_byindex,543
ttv_webcam_getdevice_byuniquename,350
ttv_webcam_getcap_count,817
ttv_webcam_getcap_byindex,1054
ttv_webcam_getcap_byuniqueid,1206
ttv_webcam_start,136
ttv_webcam_stop,909
ttv_webcam_flip,1306
ttv_livestreams_update,269
ttv_livestreams_getstream_start,262
ttv_livestreams_getstream_next,1053
ttv_hasprerequisites,555
os_ismac,1279
os_iswindows,470
os_islinux,923
os_physicalmemorysize,414
os_driver_outdated,1041
os_driver_vendor,216
telemetry_get_group_count,1098
telemetry_get_group_index,1044
telemetry_get_group_id,606
telemetry_get_row_count,252
telemetry_get_row_index,40
telemetry_get_row_id,852
telemetry_is_row_pinned,51
telemetry_get_column_count,988
telemetry_get_column_index,754
telemetry_get_column_id,286
telemetry_get_grid_value,759
db_find,565
db_find_with_count,215
db_findnext,542
db_getfield,1136
db_getfieldcount,982
detail_brightness,920
detail_removeroofs_option,381
detail_grounddecor_on,1059
detail_flickering_on,161
detail_spotshadows_on,662
detail_hardshadows,356
detail_shadowquality,1164
detail_lightdetail_high,1110
detail_waterdetail_high,857
detail_fog_on,310
detail_antialiasing,1342
detail_antialiasing_quality,125
detail_stereo,1322
detail_soundvol,607
detail_musicvol,1122
detail_bgsoundvol,824
detail_removeroofs_option_override,942
detail_particles,866
detail_antialiasing_default,1211
detail_buildarea,1265
detail_bloom,50
detail_customcursors,1228
detail_idleanims,610
detail_groundblending,490
detail_toolkit,1267
detail_toolkit_default,45
detail_cpuusage,978
detail_texturing,288
detail_maxscreensize,717
detail_speechvol,553
detail_loginvol,574
detail_loadingscreentype,1028
detail_drawdistance,260
detail_skydetail,1297
detailget_brightness,449
detailget_removeroofs_option,94
detailget_grounddecor_on,626
detailget_flickering_on,4
detailget_spotshadows_on,680
detailget_hardshadows,531
detailget_shadowquality,727
detailget_lightdetail_high,1253
detailget_waterdetail_high,281
detailget_fog_on,658
detailget_antialiasing,1190
detailget_antialiasing_quality,1244
detailget_stereo,1026
detailget_soundvol,679
detailget_musicvol,573
detailget_bgsoundvol,18
detailget_particles,317
detailget_antialiasing_default,981
detailget_bloom,865
detailget_idleanims,618
detailget_groundblending,1240
detailget_toolkit,952
detailget_toolkit_default,1082
detailget_cpuusage,591
detailget_texturing,513
detailget_maxscreensize,1169
detailget_speechvol,1339
detailget_loginvol,266
detailget_safemode,694
detailget_chosesafemode,830
detailget_skydetail,692
detailget_drawdistance,1068
detailcanmod_grounddecor,231
detailcanmod_spotshadows,474
detailcanmod_hardshadows,698
detailcanmod_shadowquality,750
detailcanmod_waterdetail,1165
detailcanmod_antialiasing,327
detailcanmod_antialiasing_quality,506
detailcanmod_particles,836
detailcanmod_buildarea,870
detailcanmod_bloom,1087
detailcanmod_groundblending,67
detailcanmod_texturing,814
detailcanmod_maxscreensize,332
detailcanmod_toolkit_default,80
detailcanmod_skydetail,424
detailcanset_grounddecor,1167
detailcanset_hardshadows,73
detailcanset_shadowquality,1150
detailcanset_waterdetail,741
detailcanset_antialiasing_quality,986
detailcanset_particles,970
detailcanset_buildarea,1197
detailcanset_bloom,160
detailcanset_texturing,234
detailcanset_maxscreensize,579
detailcanset_skydetail,47
detail_lightingquality,48
detail_antialiasingmode,886
detail_ambientocclusion,1153
detail_reflections,272
detail_vsync,1356
detail_anisotropicfiltering,1229
detail_volumetriclighting,30
detail_maxforegroundfps,504
detail_maxbackgroundfps,811
detailget_lightingquality,0
detailget_antialiasingmode,1300
detailget_ambientocclusion,616
detailget_reflections,416
detailget_vsync,744
detailget_anisotropicfiltering,1333
detailget_volumetriclighting,745
detailget_maxforegroundfps,143
detailget_maxbackgroundfps,860
detailcanmod_lightingquality,1278
detailcanmod_antialiasingmode,199
detailcanmod_ambientocclusion,1063
detailcanmod_reflections,697
detailcanmod_vsync,847
detailcanmod_anisotropicfiltering,57
detailcanmod_volumetriclighting,333
detailcanmod_maxforegroundfps,484
detailcanmod_maxbackgroundfps,805
detailcanset_lightingquality,638
detailcanset_antialiasingmode,430
detailcanset_ambientocclusion,642
detailcanset_reflections,392
detailcanset_vsync,1137
detailcanset_anisotropicfiltering,187
detailcanset_volumetriclighting,1091
detailcanset_maxforegroundfps,277
detailcanset_maxbackgroundfps,91
autosetup_setultra,636
unknown_command_7,675
unknown_command_8,764
autosetup_dosetupstatus,972
unknown_command_15,688
unknown_command_16,739
unknown_command_17,496
unknown_command_18,1160
unknown_command_19,825
cc_setswipeunknown1,700
cc_setswipeunknown2,267
cc_setswipeflags,1073
cc_addswipeflags,113
cc_setswipedeadtime,713
cc_setswipedeadzone,801
if_setonswipevertical,630
if_setonswipehorizontal,1145
if_setonswipecomplete,60
unknown_command_21,833
if_setonpinchvertical,1012
if_setonpinchhorizontal,649
if_setpinchdeadzone,265
if_setpinchflags,1362
unknown_command_26,397
minimenu_close,897
unknown_command_27,1101
unknown_command_28,172
unknown_command_29,935
unknown_command_35,157
