// Incomplete, bruteforced from opcodes-869-1177.txt and opcodes-910-1730.txt
cc_getwidth,101
cc_getheight,638
cc_gethide,153
cc_getlayer,644
cc_getparentlayer,195
cc_getcolour,1248
cc_getscrollx,1186
cc_getscrolly,334
cc_gettext,1049
cc_getmodelzoom,585
cc_getmodelangle_x,547
cc_getmodelangle_z,672
cc_getmodelangle_y,240
cc_gettrans,488
cc_getmodelxof,81
cc_getmodelyof,64
cc_getgraphic,106
cc_param,940
cc_get2dangle,771
cc_getmodel,123
cc_getgraphicdimensions,876
cc_getfontmetrics,1224
cc_getinvobject,973
cc_getinvcount,507
cc_getid,245
cc_gettargetmask,217
cc_getop,326
cc_getopbase,1151
if_getx,1174
if_gety,295
if_getwidth,157
if_getheight,84
if_gethide,1021
if_getlayer,897
if_getparentlayer,1188
if_getcolour,376
if_getscrollx,836
if_getscrolly,778
if_gettext,183
if_getscrollwidth,512
if_getscrollheight,223
if_getmodelzoom,626
if_getmodelangle_x,617
if_getmodelangle_z,966
if_getmodelangle_y,650
if_gettrans,647
if_getmodelxof,936
if_getmodelyof,384
if_getgraphic,438
if_get2dangle,606
if_getmodel,656
if_getgraphicdimensions,1130
if_getfontmetrics,927
if_getinvobject,1082
if_getinvcount,300
if_hassub,37
if_getnextsubid,1202
if_hassubmodal,894
if_hassuboverlay,873
if_gettargetmask,152
if_getop,935
if_getopbase,1218
if_getcharindexatpos,810
if_getcharposatindex,862
clientclock,246
inv_getobj,1172
inv_getnum,219
inv_total,678
inv_totalcat,206
inv_size,10
inv_stockbase,85
inv_getvar,939
stat,571
stat_base,1254
stat_visible_xp,1087
stat_base_actual,220
stat_visible_xp_actual,1219
facing_fine,167
coord,103
coordx,925
coordy,803
coordz,684
coordx_fine,893
coordy_fine,1260
coordz_fine,139
coordlevel_fine,765
movecoord_fine,1196
coord_gridtofine,484
map_members,1194
map_preload,737
map_loadedpercent,946
invother_getobj,32
invother_getnum,643
staffmodlevel,890
reboottimer,696
map_world,775
runenergy_visible,926
runweight_visible,446
playermod,1012
playermodlevel,879
playermember,848
comlevel_active,958
gender,1140
map_quickchat,589
inv_freespace,822
inv_totalparam,461
map_lang,631
movecoord,751
applet_hasfocus,704
frombilling,231
get_mousex,286
get_mousey,1013
get_active_minimenu_entry,274
get_minimenu_length,27
npc_find_active_minimenu_entry,359
get_currentcursor,92
get_mousebuttons,45
get_minimenu_target,400
enum_string,918
enum,1026
enum_hasoutput,1259
enum_getoutputcount,332
enum_getreversecount,241
enum_getreverseindex,577
friend_count,783
friend_getname,477
friend_getworld,806
friend_getrank,1170
friend_getnotes,792
friend_getworldflags,163
friend_test,805
friend_getworldname,596
clan_getchatdisplayname,137
clan_getchatcount,808
clan_getchatusername,989
clan_getchatuserworld,700
clan_getchatuserrank,1109
clan_getchatminkick,251
clan_getchatrank,931
ignore_count,391
ignore_getname,852
ignore_getnotes,590
ignore_test,1137
clan_isself,655
clan_getchatownername,919
clan_getchatuserworldname,528
friend_platform,733
friend_getslotfromname,610
playercountry,75
clan_getchatusername_unfiltered,125
ignore_getname_unfiltered,328
friend_is_referrer,158
friend_is_referred,770
activeclansettings_find_listened,104
activeclansettings_find_affined,495
activeclansettings_getclanname,322
activeclansettings_getallowunaffined,605
activeclansettings_getranktalk,1144
activeclansettings_getrankkick,653
activeclansettings_getaffinedcount,1132
activeclansettings_getaffineddisplayname,34
activeclansettings_getaffinedrank,1054
activeclansettings_getbannedcount,600
activeclansettings_getbanneddisplayname,1090
activeclansettings_getcurrentowner_slot,971
activeclansettings_getaffinedslot,982
activeclansettings_getsortedaffinedslot,561
activeclanchannel_find_listened,1162
activeclanchannel_find_affined,221
activeclanchannel_getclanname,404
activeclanchannel_getrankkick,281
activeclanchannel_getranktalk,662
activeclanchannel_getusercount,122
activeclanchannel_getuserdisplayname,831
activeclanchannel_getuserrank,382
activeclanchannel_getuserworld,979
activeclanchannel_getuserslot,1101
activeclanchannel_getsorteduserslot,56
clanprofile_find,1207
stockmarket_getoffertype,904
stockmarket_getofferitem,1191
stockmarket_getofferprice,16
stockmarket_getoffercount,199
stockmarket_getoffercompletedcount,270
stockmarket_getoffercompletedgold,440
stockmarket_isofferempty,96
stockmarket_isofferfinished,612
stockmarket_isofferadding,285
add,111
sub,693
multiply,587
divide,679
random,482
randominc,839
interpolate,321
addpercent,743
setbit,745
clearbit,373
testbit,1168
modulo,248
pow,305
invpow,812
and,756
or,928
min,159
max,747
scale,777
random_sound_pitch,1198
hsvtorgb,65
append_num,669
append,387
append_signnum,408
get_col_tag,791
lowercase,827
fromdate,609
tostring,288
compare,837
paraheight,204
parawidth,395
paraline,18
text_switch,1122
escape,903
append_char,861
char_isprintable,1111
char_isalphanumeric,772
char_isnumeric,796
string_length,349
substring,41
removetags,284
string_indexof_char,840
string_indexof_string,1102
char_tolowercase,237
char_touppercase,1205
tostring_localised,740
stringwidth,297
string_distance,138
format_datetime_from_minutes,1037
clanforumqfc_tostring,100
oc_name,1256
oc_iop,449
oc_cost,142
oc_stackable,116
oc_category,537
oc_hasvarobj,776
oc_cert,863
oc_uncert,921
oc_wearpos,43
oc_wearpos2,185
oc_members,492
oc_param,5
oc_icursor,1206
oc_find,1113
oc_findnext,242
oc_minimenu_colour,250
nc_param,661
lc_param,564
struct_param,615
seqlength,1104
bas_getanim_ready,964
chat_getfilter_public,94
chat_gethistory_byuid,629
chat_lastuid,224
chat_clear,674
chat_getfilter_private,574
chat_playername,1222
chat_getfilter_trade,268
chat_getnextuid,1124
chat_getprevuid,739
chat_playername_unfiltered,597
chatcat_getdesc,1120
chatcat_getsubcatcount,178
chatcat_getsubcat,518
chatcat_getphrasecount,208
chatcat_getphrase,135
chatphrase_gettext,602
chatphrase_getautoresponsecount,513
chatphrase_getautoresponse,720
chatcat_getsubcatshortcut,298
chatphrase_getdynamiccommandcount,318
chatphrase_getdynamiccommand,932
chatphrase_getdynamiccommandparam_enum,1171
chatphrase_find,233
chatphrase_findnext,652
keyheld_alt,1067
keyheld_ctrl,407
keyheld_shift,1118
fullscreen_enter,463
fullscreen_modecount,1010
fullscreen_getmode,148
fullscreen_lastmode,86
getwindowmode,909
getdefaultwindowmode,409
spline_length,953
minimenuopen,375
getclipboard,960
has_html5,794
has_nxt,102
cam_getangle_xa,773
cam_getangle_ya,211
cam2_getcontrolmode,1074
cam2_getlookatmode,1009
cam2_getpositionmode,1210
cam2_getpositionentity_angleoffsets,728
cam2_addeffect_shake,716
cam2_addeffect_ztilt,1119
cam2_isenabled,23
login_reply,149
login_hoptime,289
login_ban_duration,481
create_reply,768
create_email_validate_reply,179
create_name_validate_reply,444
create_suggest_name_reply,830
create_connect_reply,814
login_disallowresult,997
lobby_entergamereply,835
lobby_enterlobbyreply,215
userflowflags,880
create_under13,280
login_last_transfer_reply,540
login_inprogress,1185
login_queue_position,15
login_disallowtrigger,177
login_accountappeal,832
viewport_geteffectivesize,1018
viewport_getzoom,52
date_minutes,868
date_runeday,256
date_runeday_fromdate,1077
date_runeday_todate,855
date_minutes_fromruneday,209
worldlist_fetch,367
worldlist_start,265
worldlist_next,764
worldlist_switch,355
worldlist_specific,536
worldlist_specific_thisworld,1022
if_gettop,427
mec_text,857
mec_category,114
mec_param,258
userdetail_quickchat,614
userdetail_lobby_membership,769
userdetail_lobby_unreadmessages,1086
userdetail_lobby_lastloginday,860
userdetail_lobby_emailstatus,472
userdetail_lobby_ccexpiry,1253
userdetail_lobby_graceexpiry,363
userdetail_dob,673
userdetail_lobby_playage,550
autosetup_dosetup,874
autosetup_getlevel,312
video_advert_play,502
video_advert_has_finished,73
get_npc_vislevel,1214
get_entity_screen_position,1125
if_get_gamescreen,742
if_set_gamescreen_enabled,414
get_entity_overlay_height,450
get_npc_stat,175
is_npc_active,1079
is_targeted_entity,623
npc_type,39
get_loc_screen_position,93
get_obj_screen_position,121
get_loc_overlay_height,698
get_obj_overlay_height,255
get_loc_bounding_box,714
get_obj_bounding_box,35
get_entity_bounding_box,505
quest_finished,1159
sound_group_start,660
sound_group_stop,628
sound_vorbis_volume_rate_group,1129
preload_percent,150
shader_preload_throttle,451
fps_stats,984
runjavascript,170
worldmap_3dview_active,811
worldmap_3dview_getcoordfine,398
worldmap_getmap,809
worldmap_getmapname,633
worldmap_getsize,341
worldmap_getdisplayposition,523
worldmap_getconfigorigin,176
worldmap_getconfigbounds,1232
worldmap_listelement_start,493
worldmap_listelement_next,205
worldmap_coordinmap,1024
worldmap_getconfigzoom,1126
worldmap_isloaded,212
worldmap_getdisplaycoord,583
worldmap_getdisableelements,1117
worldmap_getcurrentmap,789
player_group_find,327
player_group_member_count,721
player_group_member_get_same_world_var,335
player_group_member_get_rank,885
player_group_member_get_team,29
player_group_member_get_last_seen_node_id,1239
player_group_member_get_status,377
player_group_member_is_online,545
player_group_member_get_displayname,866
player_group_member_get_join_xp,1199
player_group_member_is_owner,1187
player_group_banned_count,276
player_group_banned_get_displayname,60
player_group_get_displayname,262
player_group_get_max_size,878
player_group_get_overall_status,554
player_group_get_owner_slot,124
ttv_login,719
ttv_login_getstate,599
ttv_logout,467
ttv_library_getstate,821
ttv_library_request,496
ttv_stream_getstate,1238
ttv_stream_start,487
ttv_stream_stop,544
ttv_stream_settitle,955
ttv_stream_getviewers,325
ttv_stream_getquality,920
ttv_chat_sendmessage,369
ttv_webcam_supported,956
ttv_webcam_getdevice_count,1234
ttv_webcam_getdevice_byindex,641
ttv_webcam_getdevice_byuniquename,1106
ttv_webcam_getcap_count,196
ttv_webcam_getcap_byindex,494
ttv_webcam_getcap_byuniqueid,316
ttv_webcam_start,1103
ttv_webcam_stop,980
ttv_webcam_flip,572
ttv_livestreams_update,1033
ttv_livestreams_getstream_start,882
ttv_livestreams_getstream_next,539
ttv_hasprerequisites,995
os_ismac,991
os_iswindows,9
os_islinux,802
os_physicalmemorysize,844
os_driver_outdated,287
os_driver_vendor,1160
telemetry_get_group_count,842
telemetry_get_group_index,906
telemetry_get_group_id,978
telemetry_get_row_count,531
telemetry_get_row_index,685
telemetry_get_row_id,798
telemetry_is_row_pinned,503
telemetry_get_column_count,1178
telemetry_get_column_index,1011
telemetry_get_column_id,869
telemetry_get_grid_value,471
db_find,555
db_find_with_count,226
db_findnext,630
db_getfield,1110
db_getfieldcount,127
detail_brightness,90
detail_removeroofs_option,1255
detail_grounddecor_on,361
detail_flickering_on,705
detail_spotshadows_on,759
detail_hardshadows,1058
detail_shadowquality,343
detail_lightdetail_high,548
detail_waterdetail_high,74
detail_fog_on,974
detail_antialiasing,1001
detail_antialiasing_quality,532
detail_stereo,692
detail_soundvol,755
detail_musicvol,249
detail_bgsoundvol,386
detail_removeroofs_option_override,1048
detail_particles,1173
detail_antialiasing_default,566
detail_buildarea,108
detail_bloom,1184
detail_customcursors,560
detail_idleanims,845
detail_groundblending,1250
detail_toolkit,957
detail_toolkit_default,470
detail_cpuusage,458
detail_texturing,418
detail_maxscreensize,1063
detail_speechvol,1243
detail_loginvol,996
detail_loadingscreentype,1192
detail_drawdistance,1212
detail_skydetail,181
detailget_brightness,42
detailget_removeroofs_option,478
detailget_grounddecor_on,892
detailget_flickering_on,434
detailget_spotshadows_on,1190
detailget_hardshadows,952
detailget_shadowquality,1100
detailget_lightdetail_high,529
detailget_waterdetail_high,431
detailget_fog_on,337
detailget_antialiasing,301
detailget_antialiasing_quality,1225
detailget_stereo,668
detailget_soundvol,1133
detailget_musicvol,324
detailget_bgsoundvol,611
detailget_particles,969
detailget_antialiasing_default,399
detailget_bloom,161
detailget_idleanims,951
detailget_groundblending,1195
detailget_toolkit,1138
detailget_toolkit_default,899
detailget_cpuusage,184
detailget_texturing,942
detailget_maxscreensize,1098
detailget_speechvol,1156
detailget_loginvol,371
detailget_safemode,388
detailget_canchoosesafemode,613
detailget_chosesafemode,586
detailget_skydetail,864
detailget_drawdistance,160
detailcanmod_grounddecor,689
detailcanmod_spotshadows,1053
detailcanmod_hardshadows,1131
detailcanmod_shadowquality,530
detailcanmod_waterdetail,57
detailcanmod_antialiasing,227
detailcanmod_antialiasing_quality,527
detailcanmod_particles,570
detailcanmod_buildarea,267
detailcanmod_bloom,468
detailcanmod_groundblending,197
detailcanmod_texturing,28
detailcanmod_maxscreensize,748
detailcanmod_toolkit_default,360
detailcanmod_skydetail,4
detailcanset_hardshadows,675
detailcanset_shadowquality,338
detailcanset_waterdetail,306
detailcanset_antialiasing_quality,853
detailcanset_particles,664
detailcanset_buildarea,1223
detailcanset_bloom,78
detailcanset_texturing,1177
detailcanset_maxscreensize,1158
detailcanset_toolkit_default,460
detailcanset_skydetail,738
detail_lightingquality,1242
detail_antialiasingmode,1002
detail_ambientocclusion,846
detail_reflections,967
detail_vsync,1065
detailget_lightingquality,804
detailget_antialiasingmode,136
detailget_ambientocclusion,17
detailget_reflections,709
detailget_vsync,1116
detailcanmod_lightingquality,362
detailcanmod_antialiasingmode,1150
detailcanmod_ambientocclusion,1227
detailcanmod_reflections,315
detailcanmod_vsync,259
detailcanset_lightingquality,459
detailcanset_antialiasingmode,253
detailcanset_ambientocclusion,896
detailcanset_reflections,938
detailcanset_vsync,1244
autosetup_setultra,311
unknown_command_7,510
unknown_command_8,1095
autosetup_dosetupstatus,140
