// Incomplete, bruteforced from opcodes-869-1416.txt
resume_clanforumqfcdialog,1106
sound_synth,576
sound_synth_volume,881
sound_jingle_volume,1109
sound_vorbis_volume,113
sound_speech_volume,154
sound_vorbis_rate,323
email_validation_add_new_address,1249
friend_setrank,1056
friend_setnotes,444
friend_add,325
friend_del,62
ignore_add,874
ignore_del,0
ignore_setnotes,838
clan_kickuser,1196
clan_joinchat,459
clan_leavechat,140
ignore_add_temp,780
activeclanchannel_kickuser,597
chat_setfilter,1045
chat_sendabusereport,626
chat_setmode,1161
chat_sendpublic,1117
chat_sendprivate,1061
activechatphrase_prepare,498
activechatphrase_send,571
activechatphrase_sendprivate,1116
activechatphrase_setdynamicint,1174
activechatphrase_setdynamicobj,21
worldmap_3dview_enable,454
worldmap_3dview_disable,52
worldmap_3dview_setloddistance,796
worldmap_setcategorypriority,1028
worldmap_3dview_settextfont,217
worldmap_disabletextsize,940
worldmap_disabletype,207
worldmap_setzoom,337
worldmap_setmap,465
worldmap_jumptosourcecoord,516
worldmap_jumptodisplaycoord,129
worldmap_setmap_coord_override,533
worldmap_flashelementcategory,358
worldmap_disableelementcategory,210
worldmap_closemap,462
setwindowmode,753
setdefaultwindowmode,697
openurl,1168
urlencode,915
spline_new,1201
spline_addpoint,191
quit,797
openurl_nologin,1025
formatminimenu,69
setdefaultcursors,880
sethardcodedopcursors,241
notify_accountcreated,847
notify_accountcreatestarted,349
openurl_shim,930
cam_moveto,741
cam_lookat,234
cam_movealong,276
cam_reset,19
cam_forceangle,471
cam_inc_x,705
cam_dec_x,328
cam_inc_y,213
cam_dec_y,890
cam_followcoord,1095
cam_smoothreset,536
cam2_setlookatmode,115
cam2_setpositionmode,519
cam2_setdepthplanes,751
cam2_setfieldofview,830
cam2_setlookatpoint_point,946
cam2_setpositionpoint_point,835
cam2_getpositionpoint_point,12
cam2_setlookatentity_player,1015
cam2_setlookatentity_npc,863
cam2_setpositionentity_player,766
cam2_setpositionentity_npc,1181
cam2_setfieldofviewscreen,959
cam2_removealleffects,1195
cam2_setlookatacceleration_axis,633
cam2_setpositionacceleration_axis,843
cam2_setlookatmaxspeed_axis,251
cam2_setpositionmaxspeed_axis,134
cam2_setcollisionmode,714
cam2_setpositionpointcollision,723
cam2_updateeffect_ztilt,340
cam2_setlinearmovementmode,151
cam2_setspringproperties,802
cam2_setpositionangularinterpolation,257
cam2_enable,109
cam2_setsnapdistances,1221
cam2_resetsnapdistances,729
cam2_setlookatorientation_vector,55
cam2_setlookatorientation_xrotation,585
cam2_setlookatorientation_yrotation,1144
cam2_setlookatorientation_xmovement,853
cam2_setlookatorientation_zmovement,604
cam2_setlookatorientation_maxdistanceclamping,1066
login_continue,1088
login_resetreply,1108
resend_uid_passport_request,1049
create_availablerequest,632
create_name_availablerequest,974
create_suggest_name_request,1218
create_createrequest,892
create_connectrequest,916
create_step_reached,219
lobby_entergame,237
lobby_enterlobby,144
lobby_leavelobby,339
create_setunder13,961
login_cancel,1220
lobby_enterlobby_social_network,322
viewport_setfov,708
viewport_setzoom,1040
viewport_clampfov,486
worldlist_sort,149
worldlist_pingworlds,78
if_triggerop,16
force_interface_drag,637
cancel_interface_drag,841
targetmode_active,981
targetmode_cancel,131
autosetup_sethigh,279
autosetup_setmedium,785
autosetup_setlow,1013
autosetup_setmin,193
autosetup_setcustom,1254
autosetup_blackflaglast,783
video_advert_force_remove,872
video_advert_allow_skip,1159
bug_report,696
array_sort,693
cc_find,81
if_find,206
cc_getx,472
cc_gety,551
cc_getwidth,1123
cc_getheight,1081
cc_gethide,1212
cc_getlayer,370
cc_getparentlayer,968
cc_getcolour,6
cc_getscrollx,623
cc_getscrolly,1194
cc_gettext,954
cc_getmodelzoom,79
cc_getmodelangle_x,22
cc_getmodelangle_z,621
cc_getmodelangle_y,631
cc_gettrans,295
cc_getmodelxof,734
cc_getmodelyof,432
cc_getgraphic,1065
cc_param,290
cc_get2dangle,859
cc_getmodel,702
cc_getgraphicdimensions,499
cc_getfontmetrics,520
cc_getinvobject,1165
cc_getinvcount,1047
cc_getid,421
cc_gettargetmask,408
cc_getop,253
cc_getopbase,392
if_getx,1002
if_gety,484
if_getwidth,739
if_getheight,975
if_gethide,1170
if_getlayer,1090
if_getparentlayer,598
if_getcolour,927
if_getscrollx,619
if_getscrolly,179
if_gettext,45
if_getscrollwidth,886
if_getscrollheight,904
if_getmodelzoom,192
if_getmodelangle_x,582
if_getmodelangle_z,226
if_getmodelangle_y,367
if_gettrans,180
if_getmodelxof,1119
if_getmodelyof,985
if_getgraphic,28
if_get2dangle,622
if_getmodel,1241
if_getgraphicdimensions,1150
if_getfontmetrics,602
if_getinvobject,245
if_getinvcount,629
if_hassub,1167
if_getnextsubid,706
if_hassubmodal,1140
if_hassuboverlay,414
if_gettargetmask,173
if_getop,757
if_getopbase,492
if_getcharindexatpos,609
if_getcharposatindex,1019
clientclock,896
inv_getobj,76
inv_getnum,259
inv_total,1204
inv_totalcat,33
inv_size,590
inv_stockbase,807
inv_getvar,731
stat,774
stat_base,1005
stat_visible_xp,767
stat_base_actual,1086
stat_visible_xp_actual,172
facing_fine,657
coord,483
coordx,327
coordy,600
coordz,1071
coordx_fine,481
coordy_fine,1158
coordz_fine,815
coordlevel_fine,1169
movecoord_fine,1255
coord_gridtofine,378
map_members,1175
map_preload,884
map_loadedpercent,10
invother_getobj,1068
invother_getnum,1185
staffmodlevel,860
reboottimer,9
map_world,824
runenergy_visible,40
runweight_visible,545
playermod,687
playermodlevel,1207
playermember,836
comlevel_active,1131
gender,493
map_quickchat,1183
inv_freespace,333
inv_totalparam,426
map_lang,544
movecoord,71
applet_hasfocus,707
frombilling,1199
get_mousex,41
get_mousey,790
get_active_minimenu_entry,542
get_minimenu_length,73
npc_find_active_minimenu_entry,3
get_currentcursor,443
get_mousebuttons,1098
get_minimenu_target,986
enum_string,834
enum,1234
enum_hasoutput,281
enum_getoutputcount,1024
enum_getreversecount,845
enum_getreverseindex,1087
friend_count,510
friend_getname,304
friend_getworld,389
friend_getrank,256
friend_getnotes,1180
friend_getworldflags,518
friend_test,1210
friend_getworldname,121
clan_getchatdisplayname,167
clan_getchatcount,1242
clan_getchatusername,799
clan_getchatuserworld,713
clan_getchatuserrank,784
clan_getchatminkick,1128
clan_getchatrank,963
ignore_count,681
ignore_getname,902
ignore_getnotes,563
ignore_test,748
clan_isself,922
clan_getchatownername,371
clan_getchatuserworldname,547
friend_platform,429
friend_getslotfromname,758
playercountry,57
clan_getchatusername_unfiltered,118
ignore_getname_unfiltered,1138
friend_is_referrer,1054
friend_is_referred,182
activeclansettings_find_listened,809
activeclansettings_find_affined,291
activeclansettings_getclanname,947
activeclansettings_getallowunaffined,280
activeclansettings_getranktalk,1228
activeclansettings_getrankkick,937
activeclansettings_getaffinedcount,145
activeclansettings_getaffineddisplayname,23
activeclansettings_getaffinedrank,297
activeclansettings_getbannedcount,750
activeclansettings_getbanneddisplayname,1230
activeclansettings_getcurrentowner_slot,357
activeclansettings_getaffinedslot,197
activeclansettings_getsortedaffinedslot,1227
activeclanchannel_find_listened,803
activeclanchannel_find_affined,272
activeclanchannel_getclanname,425
activeclanchannel_getrankkick,928
activeclanchannel_getranktalk,561
activeclanchannel_getusercount,712
activeclanchannel_getuserdisplayname,1092
activeclanchannel_getuserrank,1036
activeclanchannel_getuserworld,480
activeclanchannel_getuserslot,1130
activeclanchannel_getsorteduserslot,722
clanprofile_find,496
stockmarket_getoffertype,1127
stockmarket_getofferitem,674
stockmarket_getofferprice,618
stockmarket_getoffercount,678
stockmarket_getoffercompletedcount,566
stockmarket_getoffercompletedgold,261
stockmarket_isofferempty,285
stockmarket_isofferfinished,718
stockmarket_isofferadding,1250
add,894
sub,1134
multiply,934
divide,976
random,897
randominc,1104
interpolate,964
addpercent,805
setbit,1099
clearbit,987
testbit,467
modulo,74
pow,86
invpow,397
and,951
or,75
min,586
max,509
scale,1062
random_sound_pitch,812
hsvtorgb,556
append_num,832
append,505
append_signnum,141
get_col_tag,181
lowercase,877
fromdate,795
tostring,1075
compare,284
paraheight,701
parawidth,275
paraline,387
text_switch,583
escape,700
append_char,957
char_isprintable,1069
char_isalphanumeric,246
char_isnumeric,664
string_length,98
substring,925
removetags,502
string_indexof_char,862
string_indexof_string,424
char_tolowercase,636
char_touppercase,1053
tostring_localised,415
stringwidth,1239
string_distance,730
format_datetime_from_minutes,393
clanforumqfc_tostring,299
oc_name,1026
oc_iop,642
oc_cost,136
oc_stackable,309
oc_category,945
oc_hasvarobj,335
oc_cert,907
oc_uncert,955
oc_wearpos,208
oc_wearpos2,437
oc_members,720
oc_param,49
oc_icursor,995
oc_find,70
oc_findnext,546
oc_minimenu_colour,908
nc_param,315
lc_param,463
struct_param,2
seqlength,909
bas_getanim_ready,311
chat_getfilter_public,965
chat_gethistory_byuid,65
chat_lastuid,596
chat_clear,1184
chat_getfilter_private,854
chat_playername,364
chat_getfilter_trade,1137
chat_getnextuid,761
chat_getprevuid,1048
chat_playername_unfiltered,185
chatcat_getdesc,190
chatcat_getsubcatcount,503
chatcat_getsubcat,617
chatcat_getphrasecount,271
chatcat_getphrase,400
chatphrase_gettext,684
chatphrase_getautoresponsecount,417
chatphrase_getautoresponse,351
chatcat_getsubcatshortcut,960
chatphrase_getdynamiccommandcount,685
chatphrase_getdynamiccommand,666
chatphrase_getdynamiccommandparam_enum,46
chatphrase_find,56
chatphrase_findnext,366
keyheld_alt,917
keyheld_ctrl,456
keyheld_shift,1136
fullscreen_enter,565
fullscreen_modecount,147
fullscreen_getmode,317
fullscreen_lastmode,171
getwindowmode,1244
getdefaultwindowmode,620
spline_length,186
minimenuopen,770
getclipboard,1141
has_html5,132
has_nxt,39
cam_getangle_xa,195
cam_getangle_ya,543
cam2_getcontrolmode,1191
cam2_getlookatmode,1016
cam2_getpositionmode,977
cam2_getpositionentity_angleoffsets,686
cam2_addeffect_shake,452
cam2_addeffect_ztilt,640
cam2_isenabled,1171
login_reply,1252
login_hoptime,1143
login_ban_duration,1035
create_reply,827
create_email_validate_reply,531
create_name_validate_reply,50
create_suggest_name_reply,18
create_connect_reply,92
login_disallowresult,772
lobby_entergamereply,1236
lobby_enterlobbyreply,273
userflowflags,768
create_under13,970
login_last_transfer_reply,573
login_inprogress,994
login_queue_position,95
login_disallowtrigger,1027
login_accountappeal,846
viewport_geteffectivesize,820
viewport_getzoom,305
date_minutes,139
date_runeday,363
date_runeday_fromdate,806
date_runeday_todate,817
date_minutes_fromruneday,814
worldlist_fetch,1091
worldlist_start,1253
worldlist_next,402
worldlist_switch,355
worldlist_specific,395
worldlist_specific_thisworld,944
if_gettop,274
mec_text,671
mec_category,164
mec_param,997
userdetail_quickchat,535
userdetail_lobby_membership,104
userdetail_lobby_unreadmessages,332
userdetail_lobby_lastloginday,521
userdetail_lobby_emailstatus,778
userdetail_lobby_ccexpiry,557
userdetail_lobby_graceexpiry,920
userdetail_dob,466
userdetail_lobby_playage,168
autosetup_dosetup,1187
autosetup_getlevel,728
video_advert_play,24
video_advert_has_finished,950
get_npc_vislevel,1233
get_entity_screen_position,449
if_get_gamescreen,440
if_set_gamescreen_enabled,876
get_entity_overlay_height,769
get_npc_stat,871
is_npc_active,572
is_targeted_entity,649
npc_type,1110
get_loc_screen_position,1064
get_obj_screen_position,222
get_loc_overlay_height,570
get_obj_overlay_height,577
get_loc_bounding_box,842
get_obj_bounding_box,628
get_entity_bounding_box,612
quest_finished,759
sound_group_start,287
sound_group_stop,51
sound_vorbis_volume_rate_group,221
preload_percent,27
shader_preload_throttle,17
fps_stats,665
runjavascript,663
worldmap_3dview_active,873
worldmap_3dview_getcoordfine,972
worldmap_getmap,831
worldmap_getmapname,338
worldmap_getsize,334
worldmap_getdisplayposition,116
worldmap_getconfigorigin,488
worldmap_getconfigbounds,249
worldmap_listelement_start,422
worldmap_listelement_next,762
worldmap_coordinmap,485
worldmap_getconfigzoom,1173
worldmap_isloaded,763
worldmap_getdisplaycoord,476
worldmap_getdisableelements,1135
worldmap_getcurrentmap,1017
player_group_find,607
player_group_member_count,331
player_group_member_get_same_world_var,755
player_group_member_get_rank,781
player_group_member_get_team,745
player_group_member_get_last_seen_node_id,548
player_group_member_get_status,508
player_group_member_is_online,1076
player_group_member_get_displayname,587
player_group_member_get_join_xp,726
player_group_member_is_owner,119
player_group_banned_count,746
player_group_banned_get_displayname,810
player_group_get_displayname,232
player_group_get_max_size,302
player_group_get_overall_status,998
player_group_get_owner_slot,133
ttv_login,560
ttv_login_getstate,1203
ttv_logout,775
ttv_library_getstate,1055
ttv_library_request,771
ttv_stream_getstate,495
ttv_stream_start,1257
ttv_stream_stop,407
ttv_stream_settitle,989
ttv_stream_getviewers,289
ttv_stream_getquality,711
ttv_chat_sendmessage,549
ttv_webcam_supported,117
ttv_webcam_getdevice_count,427
ttv_webcam_getdevice_byindex,742
ttv_webcam_getdevice_byuniquename,849
ttv_webcam_getcap_count,308
ttv_webcam_getcap_byindex,704
ttv_webcam_getcap_byuniqueid,534
ttv_webcam_start,482
ttv_webcam_stop,413
ttv_webcam_flip,593
ttv_livestreams_update,474
ttv_livestreams_getstream_start,1156
ttv_livestreams_getstream_next,184
ttv_hasprerequisites,914
os_ismac,651
os_iswindows,394
os_islinux,866
os_physicalmemorysize,211
os_driver_outdated,1162
os_driver_vendor,375
telemetry_get_group_count,490
telemetry_get_group_index,958
telemetry_get_group_id,1256
telemetry_get_row_count,936
telemetry_get_row_index,1182
telemetry_get_row_id,353
telemetry_is_row_pinned,410
telemetry_get_column_count,738
telemetry_get_column_index,792
telemetry_get_column_id,608
telemetry_get_grid_value,675
db_find,564
db_find_with_count,1085
db_findnext,157
db_getfield,418
db_getfieldcount,292
detail_brightness,504
detail_removeroofs_option,865
detail_grounddecor_on,659
detail_flickering_on,1206
detail_spotshadows_on,202
detail_hardshadows,568
detail_shadowquality,580
detail_lightdetail_high,372
detail_waterdetail_high,448
detail_fog_on,1152
detail_antialiasing,8
detail_antialiasing_quality,120
detail_stereo,1177
detail_soundvol,262
detail_musicvol,973
detail_bgsoundvol,412
detail_removeroofs_option_override,457
detail_particles,460
detail_antialiasing_default,102
detail_buildarea,142
detail_bloom,101
detail_customcursors,386
detail_idleanims,867
detail_groundblending,737
detail_toolkit,574
detail_toolkit_default,953
detail_cpuusage,166
detail_texturing,30
detail_maxscreensize,719
detail_speechvol,589
detail_loginvol,988
detail_loadingscreentype,94
detail_drawdistance,952
detail_skydetail,1072
detailget_brightness,906
detailget_removeroofs_option,230
detailget_grounddecor_on,114
detailget_flickering_on,1074
detailget_spotshadows_on,821
detailget_hardshadows,532
detailget_shadowquality,732
detailget_lightdetail_high,883
detailget_waterdetail_high,1247
detailget_fog_on,1105
detailget_antialiasing,31
detailget_antialiasing_quality,314
detailget_stereo,529
detailget_soundvol,1018
detailget_musicvol,1037
detailget_bgsoundvol,996
detailget_particles,864
detailget_antialiasing_default,850
detailget_bloom,1132
detailget_idleanims,42
detailget_groundblending,522
detailget_toolkit,747
detailget_toolkit_default,584
detailget_cpuusage,811
detailget_texturing,1097
detailget_maxscreensize,1145
detailget_speechvol,53
detailget_loginvol,645
detailget_safemode,1238
detailget_canchoosesafemode,650
detailget_chosesafemode,148
detailget_skydetail,801
detailget_drawdistance,170
detailcanmod_grounddecor,258
detailcanmod_spotshadows,694
detailcanmod_hardshadows,643
detailcanmod_shadowquality,833
detailcanmod_waterdetail,158
detailcanmod_antialiasing,494
detailcanmod_antialiasing_quality,58
detailcanmod_particles,662
detailcanmod_buildarea,1118
detailcanmod_bloom,294
detailcanmod_groundblending,326
detailcanmod_texturing,852
detailcanmod_maxscreensize,599
detailcanmod_toolkit_default,715
detailcanmod_skydetail,903
detailcanset_hardshadows,676
detailcanset_shadowquality,161
detailcanset_waterdetail,1042
detailcanset_antialiasing_quality,825
detailcanset_particles,800
detailcanset_buildarea,310
detailcanset_bloom,506
detailcanset_texturing,1226
detailcanset_maxscreensize,603
detailcanset_toolkit_default,978
detailcanset_skydetail,330
detail_lightingquality,396
detail_antialiasingmode,231
detail_ambientocclusion,32
detail_reflections,879
detail_vsync,1120
detailget_lightingquality,523
detailget_antialiasingmode,725
detailget_ambientocclusion,515
detailget_reflections,183
detailget_vsync,606
detailcanmod_lightingquality,982
detailcanmod_antialiasingmode,1082
detailcanmod_ambientocclusion,266
detailcanmod_reflections,442
detailcanmod_vsync,889
detailcanset_lightingquality,1003
detailcanset_antialiasingmode,813
detailcanset_ambientocclusion,324
detailcanset_reflections,128
detailcanset_vsync,106
autosetup_setultra,127
unknown_command_7,513
unknown_command_8,1179
autosetup_dosetupstatus,244
