// Incomplete, bruteforced from opcodes-892-938.txt
cc_settargetopcursor,487
cc_setopkey,83
cc_setoptkey,1176
cc_setopkeyrate,115
cc_setopkeyignoreheld,229
cc_setoptkeyignoreheld,914
cc_setmouseovercursor,1123
cc_setonclick,871
cc_setonhold,1207
cc_setonrelease,1274
cc_setonmouseover,339
cc_setonmouseleave,199
cc_setondrag,695
cc_setontargetleave,131
cc_setonvartransmit,622
cc_setontimer,1071
cc_setonop,1231
cc_setondragcomplete,557
cc_setonclickrepeat,456
cc_setonmouserepeat,923
cc_setoninvtransmit,574
cc_setonstattransmit,458
cc_setontargetenter,465
cc_setonscrollwheel,881
cc_setonmisctransmit,63
cc_setonvarctransmit,1038
cc_setonvarcstrtransmit,680
cc_clearscripthooks,482
if_setposition,918
if_setsize,692
if_sethide,294
if_setnoclickthrough,606
if_setscrollpos,1159
if_setcolour,285
if_setfill,498
if_settrans,1013
if_setgraphic,708
if_set2dangle,269
if_settiling,1210
if_setmodel,499
if_setmodelangle,1178
if_setmodelanim,750
if_setmodelorthog,188
if_setmodeltint,170
if_setmodellighting,1144
if_resetmodellighting,390
if_settext,310
if_settextfont,192
if_settextalign,1338
if_settextshadow,397
if_settextantimacro,274
if_setoutline,419
if_setgraphicshadow,957
if_setvflip,1272
if_sethflip,289
if_setscrollsize,785
if_setmodelzoom,1060
if_setlinedirection,662
if_setmaxlines,459
if_setparam_int,577
if_setparam_string,1107
if_setrecol,937
if_setretex,41
if_setclickmask,1268
if_setobject,296
if_setnpchead,674
if_setnpcmodel,776
if_setobject_nonum,1155
if_setplayermodel_self,230
if_setobject_alwaysnum,925
if_setop,873
if_setdraggable,875
if_setdragrenderbehaviour,380
if_setopbase,813
if_settargetverb,894
if_clearops,563
if_settargetcursors,442
if_setopcursor,846
if_setpausetext,784
if_setopkey,586
if_setoptkey,661
if_setopkeyrate,888
if_setopkeyignoreheld,312
if_setmouseovercursor,865
if_setonclick,201
if_setonhold,81
if_setonrelease,171
if_setonmouseover,325
if_setonmouseleave,411
if_setondrag,324
if_setontargetleave,1009
if_setonvartransmit,281
if_setontimer,1218
if_setonop,136
if_setondragcomplete,612
if_setonclickrepeat,758
if_setonmouserepeat,868
if_setoninvtransmit,947
if_setonstattransmit,847
if_setontargetenter,771
if_setonscrollwheel,292
if_setonchattransmit,531
if_setonkey,590
if_setongamepadbutton,791
if_setongamepadbuttonheld,355
if_setongamepadaxis,1050
if_setongamepadtrigger,608
if_setonfriendtransmit,103
if_setonclantransmit,545
if_setonmisctransmit,953
if_setondialogabort,799
if_setonsubchange,462
if_setonstocktransmit,90
if_setoncamfinished,336
if_setonresize,513
if_setonvarctransmit,669
if_setonvarcstrtransmit,713
if_setonclansettingstransmit,497
if_setonclanchanneltransmit,148
if_setonvarclantransmit,19
if_setonplayergrouptransmit,420
if_setonplayergroupvarptransmit,17
if_setoncameraupdatetransmit,653
if_clearscripthooks,1236
if_callonresize,428
if_npc_setcustombodymodel,995
if_npc_setcustomrecol,551
cc_npc_setcustomrecol,243
mes,1276
return,1256
if_close,755
resume_countdialog,1238
resume_namedialog,1234
resume_stringdialog,548
abort_dialog,593
opplayer,1220
resume_objdialog,383
cc_dragpickup,302
if_opensubclient,38
if_closesubclient,869
mes_typed,1138
setup_messagebox,174
resume_hsldialog,607
resume_clanforumqfcdialog,286
sound_synth,1086
sound_synth_volume,1204
sound_jingle_volume,886
sound_vorbis_volume,495
sound_speech_volume,7
sound_vorbis_rate,245
email_validation_add_new_address,766
friend_setrank,279
friend_setnotes,1011
friend_add,1148
friend_del,654
ignore_add,843
ignore_del,9
ignore_setnotes,30
clan_kickuser,543
clan_joinchat,805
clan_leavechat,1020
ignore_add_temp,712
activeclanchannel_kickuser,866
chat_setfilter,675
chat_sendabusereport,591
chat_setmode,120
chat_sendpublic,400
chat_sendprivate,1134
activechatphrase_prepare,173
activechatphrase_send,167
activechatphrase_sendprivate,323
activechatphrase_setdynamicint,1022
activechatphrase_setdynamicobj,987
worldmap_3dview_enable,1061
worldmap_3dview_disable,1111
worldmap_3dview_setloddistance,416
worldmap_setcategorypriority,968
worldmap_3dview_settextfont,23
worldmap_disabletextsize,726
worldmap_disabletype,1300
worldmap_setzoom,689
worldmap_setmap,1200
worldmap_jumptosourcecoord,956
worldmap_jumptodisplaycoord,137
worldmap_setmap_coord_override,1287
worldmap_flashelementcategory,91
worldmap_disableelementcategory,1157
worldmap_closemap,1094
setwindowmode,376
setdefaultwindowmode,1195
openurl,159
urlencode,125
spline_new,333
spline_addpoint,1327
quit,1201
openurl_nologin,882
formatminimenu,1317
setdefaultcursors,99
sethardcodedopcursors,698
notify_accountcreated,86
notify_accountcreatestarted,207
openurl_shim,1189
cam_moveto,1054
cam_lookat,1319
cam_movealong,796
cam_reset,979
cam_forceangle,1084
cam_inc_x,461
cam_dec_x,729
cam_inc_y,479
cam_dec_y,547
cam_followcoord,169
cam_smoothreset,21
cam2_setlookatmode,145
cam2_setpositionmode,857
cam2_setdepthplanes,46
cam2_setfieldofview,447
cam2_setlookatpoint_point,645
cam2_setpositionpoint_point,578
cam2_getpositionpoint_point,1255
cam2_setlookatentity_player,1172
cam2_setlookatentity_npc,601
cam2_setpositionentity_player,236
cam2_setpositionentity_npc,1059
cam2_setfieldofviewscreen,588
cam2_removealleffects,1015
cam2_setlookatacceleration_axis,1130
cam2_setpositionacceleration_axis,467
cam2_setlookatmaxspeed_axis,309
cam2_setpositionmaxspeed_axis,287
cam2_setcollisionmode,816
cam2_setpositionpointcollision,1213
cam2_updateeffect_ztilt,876
cam2_setlinearmovementmode,1235
cam2_setspringproperties,840
cam2_setpositionangularinterpolation,1251
cam2_enable,763
cam2_setsnapdistances,849
cam2_resetsnapdistances,39
cam2_setlookatorientation_vector,255
cam2_setlookatorientation_xrotation,1099
cam2_setlookatorientation_yrotation,3
cam2_setlookatorientation_xmovement,867
cam2_setlookatorientation_zmovement,1264
cam2_setlookatorientation_maxdistanceclamping,981
login_continue,1033
login_resetreply,239
resend_uid_passport_request,116
create_availablerequest,1042
create_name_availablerequest,700
create_suggest_name_request,814
create_createrequest,1047
create_connectrequest,540
create_step_reached,1174
lobby_entergame,220
lobby_enterlobby,301
lobby_leavelobby,892
create_setunder13,273
login_cancel,1193
lobby_enterlobby_social_network,536
viewport_setfov,1290
viewport_setzoom,1154
viewport_clampfov,851
worldlist_sort,1289
worldlist_pingworlds,295
if_triggerop,1334
cc_triggerop,736
force_interface_drag,1198
cancel_interface_drag,1141
targetmode_active,413
targetmode_cancel,1036
autosetup_sethigh,218
autosetup_setmedium,1177
autosetup_setlow,1102
autosetup_setmin,260
autosetup_setcustom,1129
autosetup_blackflaglast,631
video_advert_force_remove,942
video_advert_allow_skip,1136
bug_report,391
array_sort,897
cc_find,722
if_find,481
cc_getx,539
cc_gety,634
cc_getwidth,1051
cc_getheight,504
cc_gethide,1119
cc_getlayer,214
cc_getparentlayer,327
cc_getcolour,516
cc_getscrollx,399
cc_getscrolly,592
cc_gettext,1312
cc_getscrollheight,837
cc_getmodelzoom,644
cc_getmodelangle_x,939
cc_getmodelangle_z,1149
cc_getmodelangle_y,45
cc_gettrans,463
cc_getmodelxof,506
cc_getmodelyof,685
cc_getgraphic,949
cc_param,1010
cc_get2dangle,316
cc_getgraphicdimensions,1062
cc_getfontmetrics,344
cc_getinvobject,474
cc_getinvcount,676
cc_getid,842
cc_gettargetmask,794
cc_getop,49
cc_getopbase,291
if_getx,404
if_gety,1318
if_getwidth,546
if_getheight,1137
if_gethide,795
if_getlayer,500
if_getparentlayer,477
if_getcolour,665
if_getscrollx,1046
if_getscrolly,77
if_gettext,121
if_getscrollwidth,972
if_getscrollheight,1211
if_getmodelzoom,272
if_getmodelangle_x,387
if_getmodelangle_z,911
if_getmodelangle_y,862
if_gettrans,318
if_getmodelxof,874
if_getmodelyof,18
if_getgraphic,951
if_get2dangle,88
if_getmodel,904
if_getgraphicdimensions,667
if_getfontmetrics,570
if_getinvobject,684
if_getinvcount,632
if_hassub,425
if_getnextsubid,778
if_hassubmodal,974
if_hassuboverlay,991
if_gettargetmask,480
if_getop,1058
if_getcharindexatpos,349
if_getcharposatindex,856
clientclock,955
inv_getobj,589
inv_getnum,555
inv_total,900
inv_totalcat,812
inv_size,56
inv_stockbase,354
inv_getvar,348
stat,1018
stat_base,656
stat_visible_xp,130
stat_base_actual,1329
stat_visible_xp_actual,945
facing_fine,176
coord,903
coordx,277
coordy,11
coordz,664
coordx_fine,970
coordy_fine,165
coordz_fine,488
coordlevel_fine,672
movecoord_fine,78
coord_gridtofine,212
map_members,1000
map_preload,806
map_loadedpercent,469
invother_getobj,1273
invother_getnum,1098
staffmodlevel,901
reboottimer,66
map_world,470
runenergy_visible,697
runweight_visible,845
playermod,960
playermodlevel,839
playermember,1340
comlevel_active,800
gender,885
map_quickchat,599
inv_freespace,534
inv_totalparam,922
map_lang,106
movecoord,686
applet_hasfocus,790
frombilling,361
get_mousex,967
get_mousey,198
get_active_minimenu_entry,1040
get_minimenu_length,262
npc_find_active_minimenu_entry,872
get_currentcursor,1262
get_mousebuttons,379
get_minimenu_target,714
enum_string,337
enum,175
enum_hasoutput,687
enum_getoutputcount,917
enum_getreversecount,777
enum_getreverseindex,466
friend_count,1163
friend_getname,1028
friend_getworld,1097
friend_getrank,366
friend_getnotes,912
friend_getworldflags,149
friend_test,431
friend_getworldname,731
clan_getchatdisplayname,703
clan_getchatcount,1001
clan_getchatusername,560
clan_getchatuserworld,745
clan_getchatuserrank,53
clan_getchatminkick,1126
clan_getchatrank,1140
ignore_count,1053
ignore_getname,246
ignore_getnotes,26
ignore_test,284
clan_isself,1039
clan_getchatownername,139
clan_getchatuserworldname,1257
friend_platform,72
friend_getslotfromname,254
playercountry,1309
clan_getchatusername_unfiltered,1078
ignore_getname_unfiltered,1292
friend_is_referrer,128
friend_is_referred,1
activeclansettings_find_listened,558
activeclansettings_find_affined,1048
activeclansettings_getclanname,1167
activeclansettings_getallowunaffined,1114
activeclansettings_getranktalk,76
activeclansettings_getrankkick,50
activeclansettings_getaffinedcount,642
activeclansettings_getaffineddisplayname,111
activeclansettings_getaffinedrank,100
activeclansettings_getbannedcount,1079
activeclansettings_getbanneddisplayname,883
activeclansettings_getcurrentowner_slot,752
activeclansettings_getaffinedslot,809
activeclansettings_getsortedaffinedslot,1325
activeclanchannel_find_listened,1113
activeclanchannel_find_affined,621
activeclanchannel_getclanname,135
activeclanchannel_getrankkick,233
activeclanchannel_getranktalk,278
activeclanchannel_getusercount,1133
activeclanchannel_getuserdisplayname,434
activeclanchannel_getuserrank,67
activeclanchannel_getuserworld,1224
activeclanchannel_getuserslot,13
activeclanchannel_getsorteduserslot,1209
clanprofile_find,211
stockmarket_getoffertype,854
stockmarket_getofferitem,129
stockmarket_getofferprice,1188
stockmarket_getoffercount,396
stockmarket_getoffercompletedcount,33
stockmarket_getoffercompletedgold,1232
stockmarket_isofferempty,478
stockmarket_isofferfinished,617
stockmarket_isofferadding,508
add,1168
sub,657
multiply,1135
divide,1187
random,655
randominc,360
interpolate,268
addpercent,471
setbit,429
clearbit,841
testbit,194
modulo,786
pow,596
invpow,1244
and,690
or,1070
min,119
max,1032
scale,1073
bitcount,1216
setbit_range,537
getbit_range,124
abs,365
random_sound_pitch,575
hsvtorgb,398
not,1192
append_num,1169
append,1219
append_signnum,1191
get_col_tag,153
lowercase,1298
fromdate,505
tostring,226
compare,1343
paraheight,388
parawidth,1284
paraline,382
text_switch,331
escape,993
append_char,1151
char_isprintable,449
char_isalphanumeric,414
char_isnumeric,789
string_length,732
substring,802
removetags,445
string_indexof_char,221
string_indexof_string,4
char_tolowercase,808
char_touppercase,52
tostring_localised,280
stringwidth,1336
string_distance,1122
format_datetime_from_minutes,28
clanforumqfc_tostring,1333
oc_name,433
oc_iop,1023
oc_cost,902
oc_stackable,1049
oc_category,941
oc_hasvarobj,926
oc_cert,134
oc_uncert,1206
oc_wearpos,389
oc_wearpos2,910
oc_members,1217
oc_param,924
oc_icursor,611
oc_find,964
oc_findnext,1005
oc_minimenu_colour,915
oc_tradeable,666
nc_param,973
lc_param,1003
struct_param,1229
seqlength,386
bas_getanim_ready,196
chat_getfilter_public,525
chat_gethistory_byuid,567
chat_lastuid,1258
chat_clear,1344
chat_getfilter_private,460
chat_playername,627
chat_getfilter_trade,158
chat_getnextuid,552
chat_getprevuid,87
chat_playername_unfiltered,1158
chatcat_getdesc,1314
chatcat_getsubcatcount,1304
chatcat_getsubcat,178
chatcat_getphrasecount,258
chatcat_getphrase,702
chatphrase_gettext,133
chatphrase_getautoresponsecount,767
chatphrase_getautoresponse,476
chatcat_getsubcatshortcut,997
chatphrase_getdynamiccommandcount,728
chatphrase_getdynamiccommand,156
chatphrase_getdynamiccommandparam_enum,257
chatphrase_find,1100
chatphrase_findnext,751
keyheld_alt,1285
keyheld_ctrl,898
keyheld_shift,600
fullscreen_enter,803
fullscreen_modecount,117
fullscreen_getmode,68
fullscreen_lastmode,439
getwindowmode,532
getdefaultwindowmode,895
spline_length,1266
minimenuopen,385
getclipboard,1316
has_html5,219
has_nxt,954
clienttype,1041
cam_getangle_xa,329
cam_getangle_ya,57
cam2_getcontrolmode,363
cam2_getlookatmode,75
cam2_getpositionmode,743
cam2_getpositionentity_angleoffsets,1182
cam2_addeffect_shake,787
cam2_addeffect_ztilt,628
cam2_isenabled,524
login_reply,94
login_hoptime,421
login_ban_duration,1117
create_reply,1127
create_email_validate_reply,940
create_name_validate_reply,1031
create_suggest_name_reply,707
create_connect_reply,1095
login_disallowresult,107
lobby_entergamereply,741
lobby_enterlobbyreply,921
userflowflags,1002
create_under13,8
login_last_transfer_reply,217
login_inprogress,1222
login_queue_position,932
login_disallowtrigger,1208
login_accountappeal,835
viewport_geteffectivesize,29
viewport_getzoom,418
date_minutes,1171
date_runeday,747
date_runeday_fromdate,186
date_runeday_todate,502
date_minutes_fromruneday,250
worldlist_fetch,976
worldlist_start,754
worldlist_next,717
worldlist_switch,633
worldlist_specific,187
worldlist_specific_thisworld,1214
if_gettop,1165
mec_text,810
mec_sprite,401
mec_category,1326
mec_param,749
userdetail_quickchat,407
userdetail_lobby_membership,328
userdetail_lobby_unreadmessages,1118
userdetail_lobby_lastloginday,833
userdetail_lobby_emailstatus,753
userdetail_lobby_ccexpiry,112
userdetail_lobby_graceexpiry,141
userdetail_dob,1196
userdetail_lobby_playage,55
autosetup_dosetup,1254
autosetup_getlevel,709
video_advert_play,773
video_advert_has_finished,1180
get_npc_vislevel,613
get_entity_screen_position,975
if_get_gamescreen,1271
if_set_gamescreen_enabled,1245
get_entity_overlay_height,342
get_npc_stat,1072
is_npc_active,983
is_targeted_entity,891
npc_type,990
get_loc_screen_position,887
get_obj_screen_position,989
get_loc_overlay_height,571
get_obj_overlay_height,31
get_loc_bounding_box,962
get_obj_bounding_box,522
get_entity_bounding_box,1004
quest_finished,1279
sound_group_start,228
sound_group_stop,556
sound_vorbis_volume_rate_group,1345
preload_percent,649
shader_preload_throttle,811
fps_stats,740
runjavascript,25
worldmap_3dview_active,710
worldmap_3dview_getcoordfine,691
worldmap_getmap,215
worldmap_getmapname,452
worldmap_getsize,1160
worldmap_getdisplayposition,1301
worldmap_getconfigorigin,978
worldmap_getconfigbounds,998
worldmap_listelement_start,98
worldmap_listelement_next,263
worldmap_coordinmap,177
worldmap_getconfigzoom,172
worldmap_isloaded,884
worldmap_getdisplaycoord,347
worldmap_getdisableelements,705
worldmap_getcurrentmap,907
player_group_find,1056
player_group_member_count,1288
player_group_member_get_same_world_var,1186
player_group_member_get_rank,1183
player_group_member_get_team,759
player_group_member_get_last_seen_node_id,374
player_group_member_get_status,34
player_group_member_is_online,734
player_group_member_get_displayname,235
player_group_member_get_join_xp,1019
player_group_member_is_owner,213
player_group_banned_count,688
player_group_banned_get_displayname,780
player_group_get_displayname,1299
player_group_get_max_size,864
player_group_get_overall_status,826
player_group_get_owner_slot,715
ttv_login,195
ttv_login_getstate,298
ttv_logout,711
ttv_library_getstate,1034
ttv_library_request,320
ttv_stream_getstate,84
ttv_stream_start,671
ttv_stream_stop,426
ttv_stream_settitle,127
ttv_stream_getviewers,1092
ttv_stream_getquality,931
ttv_chat_sendmessage,1029
ttv_webcam_supported,1324
ttv_webcam_getdevice_count,852
ttv_webcam_getdevice_byindex,27
ttv_webcam_getdevice_byuniquename,332
ttv_webcam_getcap_count,373
ttv_webcam_getcap_byindex,1101
ttv_webcam_getcap_byuniqueid,146
ttv_webcam_start,160
ttv_webcam_stop,364
ttv_webcam_flip,1278
ttv_livestreams_update,1110
ttv_livestreams_getstream_start,163
ttv_livestreams_getstream_next,1303
ttv_hasprerequisites,739
os_ismac,341
os_iswindows,1068
os_islinux,683
os_physicalmemorysize,1240
os_driver_outdated,486
os_driver_vendor,1302
telemetry_get_group_count,405
telemetry_get_group_index,1175
telemetry_get_group_id,630
telemetry_get_row_count,1081
telemetry_get_row_index,353
telemetry_get_row_id,756
telemetry_is_row_pinned,35
telemetry_get_column_count,108
telemetry_get_column_index,624
telemetry_get_column_id,1024
telemetry_get_grid_value,579
db_find,1228
db_find_with_count,261
db_findnext,877
db_getfield,306
db_getfieldcount,276
detail_brightness,969
detail_removeroofs_option,515
detail_grounddecor_on,580
detail_flickering_on,1315
detail_spotshadows_on,105
detail_hardshadows,322
detail_shadowquality,252
detail_lightdetail_high,472
detail_waterdetail_high,775
detail_fog_on,409
detail_antialiasing,706
detail_antialiasing_quality,520
detail_stereo,1082
detail_soundvol,435
detail_musicvol,1335
detail_bgsoundvol,210
detail_removeroofs_option_override,102
detail_particles,629
detail_antialiasing_default,768
detail_buildarea,569
detail_bloom,356
detail_customcursors,721
detail_idleanims,772
detail_groundblending,819
detail_toolkit,6
detail_toolkit_default,350
detail_cpuusage,24
detail_texturing,114
detail_maxscreensize,357
detail_speechvol,623
detail_loginvol,74
detail_loadingscreentype,412
detail_drawdistance,0
detail_skydetail,82
detailget_brightness,1057
detailget_removeroofs_option,20
detailget_grounddecor_on,392
detailget_flickering_on,118
detailget_spotshadows_on,367
detailget_hardshadows,1007
detailget_shadowquality,305
detailget_lightdetail_high,538
detailget_waterdetail_high,984
detailget_fog_on,240
detailget_antialiasing,863
detailget_antialiasing_quality,216
detailget_stereo,93
detailget_soundvol,110
detailget_musicvol,14
detailget_bgsoundvol,890
detailget_particles,1322
detailget_antialiasing_default,928
detailget_bloom,1132
detailget_idleanims,792
detailget_groundblending,696
detailget_toolkit,1259
detailget_toolkit_default,223
detailget_cpuusage,1115
detailget_texturing,1044
detailget_maxscreensize,733
detailget_speechvol,161
detailget_loginvol,184
detailget_safemode,89
detailget_canchoosesafemode,1286
detailget_chosesafemode,793
detailget_skydetail,54
detailget_drawdistance,1181
detailcanmod_grounddecor,920
detailcanmod_spotshadows,1321
detailcanmod_hardshadows,375
detailcanmod_shadowquality,701
detailcanmod_waterdetail,1283
detailcanmod_antialiasing,807
detailcanmod_antialiasing_quality,582
detailcanmod_particles,880
detailcanmod_buildarea,12
detailcanmod_bloom,818
detailcanmod_groundblending,730
detailcanmod_texturing,319
detailcanmod_maxscreensize,735
detailcanmod_toolkit_default,906
detailcanmod_skydetail,1120
detailcanset_grounddecor,635
detailcanset_hardshadows,1306
detailcanset_shadowquality,1270
detailcanset_waterdetail,345
detailcanset_antialiasing_quality,1323
detailcanset_particles,1143
detailcanset_buildarea,1197
detailcanset_bloom,330
detailcanset_texturing,746
detailcanset_maxscreensize,275
detailcanset_toolkit_default,519
detailcanset_skydetail,988
detail_lightingquality,340
detail_antialiasingmode,1067
detail_ambientocclusion,283
detail_reflections,359
detail_vsync,370
detail_anisotropicfiltering,101
detail_volumetriclighting,783
detail_maxforegroundfps,1247
detail_maxbackgroundfps,494
detailget_lightingquality,553
detailget_antialiasingmode,1263
detailget_ambientocclusion,821
detailget_reflections,507
detailget_vsync,122
detailget_anisotropicfiltering,1328
detailget_volumetriclighting,1128
detailget_maxforegroundfps,69
detailget_maxbackgroundfps,526
detailcanmod_lightingquality,1293
detailcanmod_antialiasingmode,1341
detailcanmod_ambientocclusion,585
detailcanmod_reflections,1311
detailcanmod_vsync,980
detailcanmod_anisotropicfiltering,1242
detailcanmod_volumetriclighting,938
detailcanmod_maxforegroundfps,1014
detailcanmod_maxbackgroundfps,679
detailcanset_lightingquality,1190
detailcanset_antialiasingmode,352
detailcanset_ambientocclusion,1332
detailcanset_reflections,1226
detailcanset_vsync,346
detailcanset_anisotropicfiltering,113
detailcanset_volumetriclighting,423
detailcanset_maxforegroundfps,42
detailcanset_maxbackgroundfps,315
autosetup_setultra,651
unknown_command_7,597
unknown_command_8,1280
autosetup_dosetupstatus,138
unknown_command_18,977
unknown_command_19,155
