// Incomplete, bruteforced from opcodes-776-608.txt and opcodes-777-2001.txt and opcodes-742-544.txt
cc_setonvartransmit,906
cc_setontimer,1060
cc_setonop,402
cc_setondragcomplete,188
cc_setonmouserepeat,404
cc_setoninvtransmit,68
cc_setonstattransmit,921
cc_setontargetenter,132
cc_setonscrollwheel,681
cc_setonmisctransmit,133
cc_setonvarctransmit,85
cc_setonvarcstrtransmit,329
cc_clearscripthooks,498
if_setposition,266
if_setsize,50
if_sethide,59
if_setnoclickthrough,455
if_setscrollpos,1081
if_setcolour,363
if_setfill,774
if_settrans,533
if_setgraphic,833
if_set2dangle,47
if_settiling,1012
if_setmodel,16
if_setmodelangle,912
if_setmodelanim,609
if_setmodeltint,480
if_settext,938
if_settextfont,699
if_settextalign,244
if_settextshadow,482
if_settextantimacro,496
if_setoutline,11
if_setgraphicshadow,531
if_setvflip,462
if_sethflip,823
if_setscrollsize,536
if_setmodelzoom,797
if_setlinedirection,942
if_setmaxlines,675
if_setparam_int,144
if_setrecol,994
if_setretex,566
if_setclickmask,1061
if_setobject,240
if_setnpchead,114
if_setplayerhead_self,180
if_setnpcmodel,947
if_setobject_nonum,74
if_setplayermodel_self,583
if_setobject_alwaysnum,1049
if_setop,528
if_setdraggable,490
if_setopbase,910
if_settargetverb,212
if_clearops,257
if_settargetcursors,342
if_setopcursor,739
if_setpausetext,408
if_setopchar,45
if_setopkey,356
if_setopkeyrate,689
if_setmouseovercursor,200
if_setonclick,376
if_setonhold,712
if_setonrelease,1015
if_setonmouseover,206
if_setonmouseleave,484
if_setondrag,392
if_setontargetleave,708
if_setonvartransmit,894
if_setontimer,126
if_setonop,205
if_setondragcomplete,764
if_setonclickrepeat,290
if_setonmouserepeat,456
if_setoninvtransmit,300
if_setonstattransmit,190
if_setontargetenter,810
if_setonscrollwheel,14
if_setonchattransmit,781
if_setonkey,773
if_setonfriendtransmit,992
if_setonclantransmit,357
if_setonmisctransmit,113
if_setondialogabort,1017
if_setonsubchange,552
if_setonstocktransmit,525
if_setoncamfinished,155
if_setonresize,416
if_setonvarctransmit,208
if_setonvarcstrtransmit,419
if_setonclansettingstransmit,733
if_setonclanchanneltransmit,97
if_setonvarclantransmit,61
if_clearscripthooks,135
if_callonresize,171
if_npc_setcustombodymodel,321
cc_npc_setcustomrecol,1008
mes,426
return,840
if_close,261
resume_countdialog,430
resume_namedialog,614
resume_stringdialog,952
opplayer,28
resume_objdialog,518
cc_dragpickup,782
if_opensubclient,1121
if_closesubclient,524
mes_typed,472
setup_messagebox,582
resume_hsldialog,715
resume_clanforumqfcdialog,690
sound_synth,344
sound_jingle,792
sound_vorbis_volume,209
sound_vorbis_rate,125
email_validation_add_new_address,56
friend_setrank,685
friend_add,796
friend_del,527
ignore_add,433
ignore_del,269
clan_kickuser,22
clan_joinchat,920
clan_leavechat,636
ignore_add_temp,432
activeclanchannel_kickuser,216
chat_setfilter,957
chat_sendabusereport,444
chat_setmode,116
chat_sendpublic,855
chat_sendprivate,743
activechatphrase_prepare,967
activechatphrase_send,535
activechatphrase_sendprivate,156
activechatphrase_sendclan,718
activechatphrase_setdynamicint,887
activechatphrase_setdynamicobj,44
activechatphrase_sendclanchannel_affined,403
activechatphrase_sendclanchannel_listened,634
worldmap_3dview_enable,75
worldmap_3dview_setloddistance,1062
worldmap_setcategorypriority,195
worldmap_3dview_settextfont,707
worldmap_disabletextsize,769
worldmap_disabletype,973
worldmap_setzoom,523
worldmap_setmap,62
worldmap_jumptosourcecoord,789
worldmap_jumptodisplaycoord,811
worldmap_setmap_coord_override,170
worldmap_flashelementcategory,1080
worldmap_disableelementcategory,598
worldmap_closemap,581
setwindowmode,806
setdefaultwindowmode,60
openurl,391
spline_new,452
spline_addpoint,818
quit,1054
openurl_nologin,817
writeconsole,21
formatminimenu,210
setdefaultcursors,337
sethardcodedopcursors,400
notify_accountcreatestarted,850
openurl_shim,687
cam_moveto,576
cam_lookat,650
cam_movealong,145
cam_reset,1091
cam_forceangle,604
cam_inc_x,975
cam_dec_x,863
cam_inc_y,122
cam_dec_y,693
cam_followcoord,191
cam_smoothreset,397
cam2_setlookatmode,267
cam2_setpositionmode,418
cam2_setdepthplanes,104
cam2_setlookatpoint_point,163
cam2_setpositionpoint_point,252
cam2_setlookatentity_player,734
cam2_setpositionentity_player,99
cam2_setfieldofviewscreen,758
cam2_removealleffects,129
cam2_setlookatacceleration_axis,826
cam2_setpositionacceleration_axis,471
cam2_setlookatmaxspeed_axis,893
cam2_setpositionmaxspeed_axis,1043
cam2_setcollisionmode,837
cam2_setlinearmovementmode,780
cam2_setspringproperties,526
cam2_setpositionangularinterpolation,671
cam2_enable,110
cam2_setsnapdistances,245
cam2_resetsnapdistances,913
login_continue,1084
login_resetreply,710
resend_uid_passport_request,246
create_availablerequest,377
create_name_availablerequest,334
create_suggest_name_request,431
create_createrequest,236
create_connectrequest,504
create_step_reached,642
lobby_entergame,585
lobby_enterlobby,888
lobby_leavelobby,259
create_setunder13,1085
login_cancel,748
lobby_enterlobby_social_network,67
detail_brightness,1103
detail_removeroofs_option,777
detail_grounddecor_on,12
detail_flickering_on,813
detail_spotshadows_on,964
detail_hardshadows,901
detail_lightdetail_high,700
detail_waterdetail_high,584
detail_fog_on,1013
detail_antialiasing,966
detail_antialiasing_quality,228
detail_stereo,832
detail_soundvol,794
detail_musicvol,5
detail_bgsoundvol,798
detail_particles,667
detail_antialiasing_default,822
detail_bloom,835
detail_customcursors,705
detail_idleanims,254
detail_groundblending,683
detail_toolkit,185
detail_toolkit_default,407
detail_cpuusage,1003
detail_texturing,534
detail_maxscreensize,153
detail_speechvol,279
detail_loginvol,285
detail_loadingscreentype,749
detail_drawdistance,53
detail_skydetail,985
viewport_setfov,428
viewport_setzoom,594
viewport_clampfov,73
worldlist_sort,651
worldlist_pingworlds,411
force_interface_drag,137
cancel_interface_drag,1074
autosetup_sethigh,660
autosetup_setmedium,15
autosetup_setlow,263
autosetup_setmin,184
autosetup_setcustom,692
autosetup_blackflaglast,666
video_advert_force_remove,943
video_advert_allow_skip,30
boost_advert_launch,846
bug_report,1011
array_sort,351
cc_find,189
if_find,271
cc_getx,728
cc_gety,37
cc_getwidth,368
cc_getheight,799
cc_gethide,917
cc_getlayer,1102
cc_getparentlayer,359
cc_getcolour,757
cc_getscrolly,381
cc_gettext,1101
cc_getmodelzoom,277
cc_getmodelangle_x,227
cc_getmodelangle_z,539
cc_getmodelangle_y,622
cc_gettrans,701
cc_getmodelxof,495
cc_getmodelyof,746
cc_getgraphic,398
cc_param,474
cc_get2dangle,802
cc_getgraphicdimensions,161
cc_getfontmetrics,1045
cc_getinvobject,505
cc_getinvcount,575
cc_getid,1110
cc_gettargetmask,723
cc_getop,669
cc_getopbase,503
if_getx,563
if_gety,915
if_getwidth,516
if_getheight,362
if_gethide,607
if_getlayer,415
if_getparentlayer,461
if_getcolour,1010
if_getscrollx,567
if_getscrolly,949
if_gettext,1070
if_getscrollwidth,586
if_getscrollheight,176
if_getmodelzoom,1064
if_getmodelangle_x,627
if_getmodelangle_z,347
if_getmodelangle_y,1038
if_gettrans,1035
if_getmodelxof,289
if_getmodelyof,995
if_getgraphic,410
if_get2dangle,89
if_getmodel,529
if_getgraphicdimensions,944
if_getfontmetrics,828
if_getinvobject,878
if_hassub,755
if_getnextsubid,372
if_hassubmodal,762
if_hassuboverlay,106
if_gettargetmask,1072
if_getop,515
if_getopbase,1002
if_getcharindexatpos,590
if_getcharposatindex,215
clientclock,352
inv_getobj,453
inv_getnum,904
inv_total,268
inv_size,877
inv_stockbase,688
stat,501
stat_base,725
stat_visible_xp,933
stat_base_actual,612
stat_visible_xp_actual,546
coord,1032
coordx,538
coordy,117
coordz,903
coordx_fine,304
coordy_fine,709
coordz_fine,1006
movecoord_fine,795
coord_gridtofine,1028
map_members,899
map_preload,147
map_loadedpercent,328
invother_getobj,961
invother_getnum,466
staffmodlevel,325
reboottimer,1005
map_world,19
runenergy_visible,223
runweight_visible,217
playermod,845
playermodlevel,760
playermember,303
comlevel_active,101
gender,599
map_quickchat,945
inv_freespace,864
inv_totalparam,239
map_lang,1107
movecoord,765
applet_hasfocus,941
frombilling,922
get_mousex,869
get_mousey,747
get_active_minimenu_entry,891
get_minimenu_length,514
npc_find_active_minimenu_entry,447
player_find_active_minimenu_entry,540
get_currentcursor,214
map_isowner,543
get_mousebuttons,663
get_minimenu_target,463
enum_string,866
enum,278
enum_hasoutput,588
enum_getoutputcount,895
enum_getreversecount,909
enum_getreverseindex,756
friend_count,46
friend_getname,1016
friend_getworld,772
friend_getrank,199
friend_getworldflags,385
friend_test,783
friend_getworldname,991
clan_getchatdisplayname,544
clan_getchatcount,330
clan_getchatusername,882
clan_getchatuserworld,868
clan_getchatuserrank,951
clan_getchatminkick,694
clan_getchatrank,366
ignore_count,218
ignore_getname,885
ignore_test,405
clan_isself,752
clan_getchatownername,884
clan_getchatuserworldname,493
friend_platform,293
friend_getslotfromname,702
playercountry,950
clan_getchatusername_unfiltered,353
ignore_getname_unfiltered,17
friend_is_referrer,2
friend_is_referred,1044
activeclansettings_find_listened,399
activeclansettings_find_affined,1026
activeclansettings_getclanname,233
activeclansettings_getallowunaffined,1004
activeclansettings_getranktalk,603
activeclansettings_getrankkick,29
activeclansettings_getaffinedcount,979
activeclansettings_getaffineddisplayname,1034
activeclansettings_getaffinedrank,255
activeclansettings_getbannedcount,592
activeclansettings_getbanneddisplayname,167
activeclansettings_getcurrentowner_slot,727
activeclansettings_getaffinedslot,221
activeclansettings_getsortedaffinedslot,740
activeclanchannel_find_listened,173
activeclanchannel_find_affined,624
activeclanchannel_getclanname,502
activeclanchannel_getrankkick,201
activeclanchannel_getranktalk,235
activeclanchannel_getusercount,1067
activeclanchannel_getuserdisplayname,853
activeclanchannel_getuserrank,978
activeclanchannel_getuserworld,827
activeclanchannel_getuserslot,547
activeclanchannel_getsorteduserslot,331
clanprofile_find,354
stockmarket_getoffertype,469
stockmarket_getofferitem,732
stockmarket_getofferprice,251
stockmarket_getoffercount,573
stockmarket_getoffercompletedcount,80
stockmarket_getoffercompletedgold,872
stockmarket_isofferempty,175
stockmarket_isofferfinished,1066
stockmarket_isofferadding,308
add,643
sub,635
multiply,1099
divide,521
random,570
randominc,371
setbit,644
clearbit,442
testbit,112
modulo,26
pow,778
invpow,625
and,936
or,997
min,422
max,361
scale,925
random_sound_pitch,680
hsvtorgb,1022
append_num,319
append,784
append_signnum,102
get_col_tag,249
lowercase,892
fromdate,230
tostring,174
compare,706
paraheight,323
parawidth,96
text_switch,1029
escape,295
append_char,871
char_isprintable,281
char_isalphanumeric,55
char_isnumeric,103
string_length,638
substring,834
removetags,980
string_indexof_char,720
string_indexof_string,775
char_tolowercase,31
char_touppercase,336
tostring_localised,162
stringwidth,1088
string_distance,923
format_datetime_from_minutes,451
clanforumqfc_tostring,500
oc_name,339
oc_iop,225
oc_cost,616
oc_stackable,984
oc_category,1089
oc_cert,454
oc_uncert,395
oc_wearpos,486
oc_wearpos2,186
oc_members,35
oc_param,100
oc_icursor,1118
oc_find,181
oc_findnext,183
oc_minimenu_colour,793
nc_param,1050
struct_param,821
bas_getanim_ready,302
chat_getfilter_public,976
chat_gethistory_byuid,52
chat_getfilter_private,275
chat_playername,729
chat_getfilter_trade,485
chat_playername_unfiltered,441
chatcat_getdesc,193
chatcat_getsubcatcount,123
chatcat_getsubcat,812
chatcat_getphrasecount,326
chatcat_getphrase,820
chatphrase_gettext,843
chatphrase_getautoresponsecount,1027
chatphrase_getautoresponse,596
chatcat_getsubcatshortcut,867
chatphrase_getdynamiccommandcount,387
chatphrase_getdynamiccommand,574
chatphrase_getdynamiccommandparam_enum,25
chatphrase_find,532
chatphrase_findnext,848
keyheld_alt,657
keyheld_ctrl,919
keyheld_shift,844
worldmap_3dview_active,340
worldmap_3dview_getcoordfine,696
worldmap_getmap,741
worldmap_getmapname,440
worldmap_getsize,77
worldmap_getdisplayposition,196
worldmap_getconfigorigin,118
worldmap_getconfigbounds,168
worldmap_listelement_start,36
worldmap_listelement_next,306
worldmap_coordinmap,753
worldmap_getconfigzoom,1075
worldmap_isloaded,92
worldmap_getdisplaycoord,664
worldmap_getdisableelements,971
worldmap_getcurrentmap,1113
fullscreen_enter,674
fullscreen_modecount,520
fullscreen_getmode,88
fullscreen_lastmode,968
getwindowmode,556
getdefaultwindowmode,390
spline_length,284
minimenuopen,148
getclipboard,48
java_version_supported,1100
has_html5,763
cam_getangle_xa,647
cam_getangle_ya,1083
cam2_getcontrolmode,258
cam2_getpositionmode,429
cam2_getpositionentity_angleoffsets,704
cam2_addeffect_shake,69
cam2_isenabled,42
login_hoptime,808
login_ban_duration,606
create_reply,629
create_email_validate_reply,963
create_name_validate_reply,58
create_suggest_name_reply,948
create_connect_reply,1069
login_disallowresult,27
lobby_entergamereply,1039
lobby_enterlobbyreply,346
has_signonkey,548
userflowflags,511
create_under13,999
login_last_transfer_reply,517
login_inprogress,953
login_queue_position,348
login_disallowtrigger,379
login_accountappeal,620
detailget_brightness,829
detailget_removeroofs_option,151
detailget_grounddecor_on,924
detailget_flickering_on,393
detailget_spotshadows_on,665
detailget_hardshadows,530
detailget_lightdetail_high,522
detailget_waterdetail_high,578
detailget_fog_on,409
detailget_antialiasing,383
detailget_antialiasing_quality,1104
detailget_stereo,1019
detailget_soundvol,274
detailget_musicvol,262
detailget_bgsoundvol,959
detailget_particles,1001
detailget_antialiasing_default,934
detailget_bloom,977
detailget_idleanims,158
detailget_groundblending,851
detailget_toolkit,1071
detailget_toolkit_default,160
detailget_cpuusage,814
detailget_texturing,375
detailget_maxscreensize,187
detailget_speechvol,475
detailget_loginvol,1109
detailget_safemode,719
detailget_canchoosesafemode,417
detailget_chosesafemode,1057
detailget_skydetail,345
detailget_drawdistance,577
viewport_geteffectivesize,962
date_minutes,825
date_runeday,605
date_runeday_fromdate,1111
date_runeday_todate,448
date_minutes_fromruneday,194
worldlist_fetch,338
worldlist_start,565
worldlist_next,662
worldlist_switch,745
worldlist_specific,900
worldlist_specific_thisworld,754
mec_text,109
userdetail_quickchat,248
userdetail_lobby_membership,560
userdetail_lobby_recoveryday,78
userdetail_lobby_unreadmessages,506
userdetail_lobby_lastloginday,639
userdetail_lobby_lastloginaddress,862
userdetail_lobby_emailstatus,39
userdetail_lobby_ccexpiry,18
userdetail_lobby_graceexpiry,4
userdetail_dob,652
userdetail_lobby_playage,198
autosetup_dosetup,1097
autosetup_getlevel,1030
video_advert_play,911
video_advert_has_finished,1037
boost_advert_exists,858
boost_advert_available,3
detailcanmod_antialiasing_quality,24
detailcanmod_particles,717
detailcanmod_maxscreensize,241
detailcanmod_toolkit_default,628
detailcanmod_skydetail,905
detailcanset_antialiasing_quality,294
detailcanset_particles,32
detailcanset_maxscreensize,150
detailcanset_toolkit_default,914
detailcanset_skydetail,298
get_npc_vislevel,478
get_entity_screen_position,958
if_get_gamescreen,550
if_set_gamescreen_enabled,87
get_entity_overlay_height,902
get_npc_stat,553
is_targeted_entity,226
npc_type,76
get_loc_screen_position,759
get_obj_screen_position,119
get_loc_overlay_height,736
get_obj_overlay_height,243
get_loc_bounding_box,128
get_obj_bounding_box,107
get_entity_bounding_box,476
quest_finished,981
preload_percent,374
shader_preload_throttle,908
fps_stats,169
entity_if_find,722
set_entity_if,918
setgender,874
