// Incomplete, bruteforced from opcodes-858-1240.txt and opcodes-865-1924.txt
if_setonstocktransmit,308
if_setoncamfinished,575
if_setonresize,500
if_setonvarctransmit,864
if_setonvarcstrtransmit,821
if_setonclansettingstransmit,254
if_setonclanchanneltransmit,831
if_setonvarclantransmit,341
if_setonplayergrouptransmit,478
if_setonplayergroupvarptransmit,816
if_setoncameraupdatetransmit,245
if_clearscripthooks,243
if_callonresize,320
if_npc_setcustombodymodel,427
if_npc_setcustomrecol,524
cc_npc_setcustomrecol,536
mes,553
return,616
if_close,871
resume_countdialog,471
resume_namedialog,520
resume_stringdialog,856
abort_dialog,1167
opplayer,859
resume_objdialog,651
cc_dragpickup,153
if_opensubclient,12
if_closesubclient,394
mes_typed,1216
setup_messagebox,439
resume_hsldialog,776
resume_clanforumqfcdialog,103
sound_synth,1140
sound_synth_volume,1077
sound_jingle_volume,186
sound_vorbis_volume,705
sound_speech_volume,903
sound_vorbis_rate,1220
email_validation_add_new_address,991
friend_setrank,132
friend_setnotes,782
friend_add,1088
friend_del,1129
ignore_add,995
ignore_del,229
ignore_setnotes,1162
clan_kickuser,123
clan_joinchat,552
clan_leavechat,37
ignore_add_temp,777
activeclanchannel_kickuser,879
chat_setfilter,273
chat_sendabusereport,606
chat_setmode,87
chat_sendpublic,1082
chat_sendprivate,1001
activechatphrase_prepare,715
activechatphrase_send,867
activechatphrase_sendprivate,997
activechatphrase_setdynamicint,647
activechatphrase_setdynamicobj,723
worldmap_3dview_enable,49
worldmap_3dview_disable,960
worldmap_3dview_setloddistance,253
worldmap_setcategorypriority,397
worldmap_3dview_settextfont,863
worldmap_disabletextsize,424
worldmap_disabletype,1010
worldmap_setzoom,321
worldmap_setmap,173
worldmap_jumptosourcecoord,1137
worldmap_jumptodisplaycoord,36
worldmap_setmap_coord_override,691
worldmap_flashelementcategory,225
worldmap_disableelementcategory,886
worldmap_closemap,306
setwindowmode,393
setdefaultwindowmode,692
openurl,1048
spline_new,63
spline_addpoint,1011
quit,347
openurl_nologin,349
formatminimenu,755
setdefaultcursors,1057
sethardcodedopcursors,1108
notify_accountcreated,278
notify_accountcreatestarted,86
openurl_shim,985
cam_moveto,1187
cam_lookat,491
cam_movealong,1059
cam_reset,827
cam_forceangle,963
cam_inc_x,1062
cam_dec_x,813
cam_inc_y,680
cam_dec_y,917
cam_followcoord,64
cam_smoothreset,846
cam2_setlookatmode,325
cam2_setpositionmode,749
cam2_setdepthplanes,236
cam2_setfieldofview,891
cam2_setlookatpoint_point,772
cam2_setpositionpoint_point,746
cam2_getpositionpoint_point,350
cam2_setlookatentity_player,752
cam2_setlookatentity_npc,790
cam2_setpositionentity_player,327
cam2_setpositionentity_npc,270
cam2_setfieldofviewscreen,801
cam2_removealleffects,699
cam2_setlookatacceleration_axis,954
cam2_setpositionacceleration_axis,1192
cam2_setlookatmaxspeed_axis,1170
cam2_setpositionmaxspeed_axis,1177
cam2_setcollisionmode,1154
cam2_setpositionpointcollision,814
cam2_updateeffect_ztilt,1182
cam2_setlinearmovementmode,1119
cam2_setspringproperties,367
cam2_setpositionangularinterpolation,832
cam2_enable,708
cam2_setsnapdistances,703
cam2_resetsnapdistances,732
cam2_setlookatorientation_vector,392
cam2_setlookatorientation_xrotation,50
cam2_setlookatorientation_yrotation,412
cam2_setlookatorientation_xmovement,690
cam2_setlookatorientation_zmovement,430
cam2_setlookatorientation_maxdistanceclamping,1155
login_continue,422
login_resetreply,1036
resend_uid_passport_request,738
create_availablerequest,272
create_name_availablerequest,1181
create_suggest_name_request,1100
create_createrequest,1159
create_connectrequest,882
create_step_reached,773
lobby_entergame,311
lobby_enterlobby,556
lobby_leavelobby,1006
create_setunder13,34
login_cancel,771
lobby_enterlobby_social_network,170
detail_brightness,758
detail_removeroofs_option,969
detail_grounddecor_on,1184
detail_flickering_on,1136
detail_spotshadows_on,316
detail_hardshadows,557
detail_lightdetail_high,221
detail_waterdetail_high,894
detail_fog_on,185
detail_antialiasing,546
detail_antialiasing_quality,666
detail_stereo,1169
detail_soundvol,274
detail_musicvol,599
detail_bgsoundvol,1193
detail_removeroofs_option_override,1120
detail_particles,900
detail_antialiasing_default,1106
detail_buildarea,217
detail_bloom,284
detail_customcursors,1157
detail_idleanims,959
detail_groundblending,1207
detail_toolkit,759
detail_toolkit_default,906
detail_cpuusage,346
detail_texturing,509
detail_maxscreensize,657
detail_speechvol,1098
detail_loginvol,74
detail_loadingscreentype,850
detail_drawdistance,470
detail_skydetail,46
viewport_setfov,697
viewport_setzoom,713
viewport_clampfov,67
worldlist_sort,1143
worldlist_pingworlds,84
if_triggerop,530
force_interface_drag,909
cancel_interface_drag,548
targetmode_active,1195
targetmode_cancel,342
autosetup_sethigh,824
autosetup_setmedium,73
autosetup_setlow,1061
autosetup_setmin,171
autosetup_setcustom,268
autosetup_blackflaglast,665
video_advert_force_remove,117
video_advert_allow_skip,600
bug_report,1022
array_sort,162
cc_find,176
if_find,486
cc_getx,851
cc_gety,198
cc_getwidth,834
cc_getheight,1206
cc_gethide,380
cc_getlayer,792
cc_getparentlayer,95
cc_getcolour,271
cc_getscrollx,597
cc_getscrolly,1138
cc_gettext,160
cc_getmodelzoom,525
cc_getmodelangle_x,340
cc_getmodelangle_z,516
cc_getmodelangle_y,357
cc_gettrans,740
cc_getmodelxof,318
cc_getmodelyof,1056
cc_getgraphic,780
cc_param,507
cc_get2dangle,794
cc_getmodel,1052
cc_getgraphicdimensions,769
cc_getfontmetrics,15
cc_getinvobject,291
cc_getinvcount,1112
cc_getid,542
cc_gettargetmask,38
cc_getop,247
cc_getopbase,865
if_getx,72
if_gety,830
if_getwidth,406
if_getheight,902
if_gethide,141
if_getlayer,1017
if_getparentlayer,547
if_getcolour,674
if_getscrollx,778
if_getscrolly,709
if_gettext,479
if_getscrollwidth,667
if_getscrollheight,323
if_getmodelzoom,1164
if_getmodelangle_x,300
if_getmodelangle_z,363
if_getmodelangle_y,807
if_gettrans,737
if_getmodelxof,395
if_getmodelyof,488
if_getgraphic,978
if_get2dangle,885
if_getmodel,366
if_getgraphicdimensions,673
if_getfontmetrics,344
if_getinvobject,387
if_getinvcount,722
if_hassub,1168
if_getnextsubid,802
if_hassubmodal,939
if_hassuboverlay,793
if_gettargetmask,472
if_getop,413
if_getopbase,241
if_getcharindexatpos,904
if_getcharposatindex,800
clientclock,727
inv_getobj,932
inv_getnum,868
inv_total,226
inv_totalcat,573
inv_size,111
inv_stockbase,607
stat,80
stat_base,404
stat_visible_xp,558
stat_base_actual,986
stat_visible_xp_actual,845
facing_fine,60
coord,678
coordx,642
coordy,496
coordz,356
coordx_fine,820
coordy_fine,127
coordz_fine,450
coordlevel_fine,442
movecoord_fine,1000
coord_gridtofine,109
map_members,1113
map_preload,303
map_loadedpercent,719
invother_getobj,774
invother_getnum,617
staffmodlevel,504
reboottimer,41
map_world,654
runenergy_visible,943
runweight_visible,768
playermod,974
playermodlevel,890
playermember,482
comlevel_active,522
gender,718
map_quickchat,1156
inv_freespace,975
inv_totalparam,93
map_lang,568
movecoord,505
applet_hasfocus,499
frombilling,694
get_mousex,42
get_mousey,389
get_active_minimenu_entry,1183
get_minimenu_length,384
npc_find_active_minimenu_entry,98
get_currentcursor,848
get_mousebuttons,687
get_minimenu_target,1210
enum_string,244
enum,402
enum_hasoutput,598
enum_getoutputcount,897
enum_getreversecount,213
enum_getreverseindex,21
friend_count,1023
friend_getname,726
friend_getworld,1212
friend_getrank,145
friend_getnotes,335
friend_getworldflags,513
friend_test,219
friend_getworldname,418
clan_getchatdisplayname,1034
clan_getchatcount,237
clan_getchatusername,59
clan_getchatuserworld,632
clan_getchatuserrank,763
clan_getchatminkick,319
clan_getchatrank,809
ignore_count,35
ignore_getname,812
ignore_getnotes,565
ignore_test,770
clan_isself,473
clan_getchatownername,259
clan_getchatuserworldname,747
friend_platform,936
friend_getslotfromname,45
playercountry,189
clan_getchatusername_unfiltered,586
ignore_getname_unfiltered,612
friend_is_referrer,1124
friend_is_referred,14
activeclansettings_find_listened,797
activeclansettings_find_affined,1071
activeclansettings_getclanname,383
activeclansettings_getallowunaffined,161
activeclansettings_getranktalk,1141
activeclansettings_getrankkick,459
activeclansettings_getaffinedcount,429
activeclansettings_getaffineddisplayname,137
activeclansettings_getaffinedrank,252
activeclansettings_getbannedcount,506
activeclansettings_getbanneddisplayname,407
activeclansettings_getcurrentowner_slot,174
activeclansettings_getaffinedslot,529
activeclansettings_getsortedaffinedslot,644
activeclanchannel_find_listened,257
activeclanchannel_find_affined,250
activeclanchannel_getclanname,844
activeclanchannel_getrankkick,822
activeclanchannel_getranktalk,433
activeclanchannel_getusercount,920
activeclanchannel_getuserdisplayname,152
activeclanchannel_getuserrank,1101
activeclanchannel_getuserworld,987
activeclanchannel_getuserslot,295
activeclanchannel_getsorteduserslot,1178
clanprofile_find,905
stockmarket_getoffertype,908
stockmarket_getofferitem,896
stockmarket_getofferprice,290
stockmarket_getoffercount,512
stockmarket_getoffercompletedcount,833
stockmarket_getoffercompletedgold,602
stockmarket_isofferempty,11
stockmarket_isofferfinished,704
stockmarket_isofferadding,706
add,196
sub,128
multiply,1172
divide,874
random,475
randominc,918
interpolate,648
addpercent,965
setbit,754
clearbit,204
testbit,1019
modulo,82
pow,756
invpow,988
and,883
or,206
min,603
max,1072
scale,453
random_sound_pitch,836
hsvtorgb,563
append_num,1196
append,1204
append_signnum,70
get_col_tag,233
lowercase,116
fromdate,188
tostring,689
compare,1191
paraheight,251
parawidth,1094
paraline,976
text_switch,837
escape,730
append_char,187
char_isprintable,955
char_isalphanumeric,480
char_isnumeric,25
string_length,1012
substring,75
removetags,829
string_indexof_char,201
string_indexof_string,333
char_tolowercase,994
char_touppercase,693
tostring_localised,276
stringwidth,1050
string_distance,716
format_datetime_from_minutes,54
clanforumqfc_tostring,929
oc_name,77
oc_iop,9
oc_cost,1131
oc_stackable,1091
oc_category,791
oc_hasvarobj,686
oc_cert,452
oc_uncert,803
oc_wearpos,415
oc_wearpos2,292
oc_members,445
oc_param,465
oc_icursor,679
oc_find,1070
oc_findnext,779
oc_minimenu_colour,1020
nc_param,368
lc_param,677
struct_param,326
seqlength,224
bas_getanim_ready,298
chat_getfilter_public,1104
chat_gethistory_byuid,493
chat_getfilter_private,269
chat_playername,993
chat_getfilter_trade,948
chat_getnextuid,662
chat_getprevuid,653
chat_playername_unfiltered,1142
chatcat_getdesc,1221
chatcat_getsubcatcount,27
chatcat_getsubcat,403
chatcat_getphrasecount,485
chatcat_getphrase,804
chatphrase_gettext,1144
chatphrase_getautoresponsecount,211
chatphrase_getautoresponse,1084
chatcat_getsubcatshortcut,527
chatphrase_getdynamiccommandcount,1087
chatphrase_getdynamiccommand,562
chatphrase_getdynamiccommandparam_enum,337
chatphrase_find,583
chatphrase_findnext,149
keyheld_alt,531
keyheld_ctrl,1066
keyheld_shift,1040
worldmap_3dview_active,869
worldmap_3dview_getcoordfine,463
worldmap_getmap,734
worldmap_getmapname,1161
worldmap_getsize,135
worldmap_getdisplayposition,400
worldmap_getconfigorigin,44
worldmap_getconfigbounds,609
worldmap_listelement_start,43
worldmap_listelement_next,787
worldmap_coordinmap,839
worldmap_getconfigzoom,151
worldmap_isloaded,165
worldmap_getdisplaycoord,182
worldmap_getdisableelements,33
worldmap_getcurrentmap,767
fullscreen_enter,877
fullscreen_modecount,199
fullscreen_getmode,1171
fullscreen_lastmode,843
getwindowmode,1015
getdefaultwindowmode,441
spline_length,476
minimenuopen,249
getclipboard,355
has_html5,971
has_nxt,97
cam_getangle_xa,20
cam_getangle_ya,998
cam2_getcontrolmode,483
cam2_getlookatmode,71
cam2_getpositionmode,1007
cam2_getpositionentity_angleoffsets,728
cam2_addeffect_shake,396
cam2_addeffect_ztilt,202
cam2_isenabled,200
login_reply,125
login_hoptime,945
login_ban_duration,1126
create_reply,591
create_email_validate_reply,510
create_name_validate_reply,460
create_suggest_name_reply,304
create_connect_reply,1095
login_disallowresult,745
lobby_entergamereply,283
lobby_enterlobbyreply,710
userflowflags,1198
create_under13,164
login_last_transfer_reply,57
login_inprogress,1123
login_queue_position,99
login_disallowtrigger,497
login_accountappeal,1085
detailget_brightness,6
detailget_removeroofs_option,658
detailget_grounddecor_on,941
detailget_flickering_on,544
detailget_spotshadows_on,698
detailget_hardshadows,334
detailget_lightdetail_high,24
detailget_waterdetail_high,1033
detailget_fog_on,992
detailget_antialiasing,112
detailget_antialiasing_quality,218
detailget_stereo,1174
detailget_soundvol,735
detailget_musicvol,81
detailget_bgsoundvol,144
detailget_particles,248
detailget_antialiasing_default,466
detailget_bloom,1030
detailget_idleanims,590
detailget_groundblending,855
detailget_toolkit,1064
detailget_toolkit_default,621
detailget_cpuusage,328
detailget_texturing,1060
detailget_maxscreensize,633
detailget_speechvol,898
detailget_loginvol,339
detailget_safemode,947
detailget_canchoosesafemode,1145
detailget_chosesafemode,828
detailget_skydetail,659
detailget_drawdistance,487
viewport_geteffectivesize,526
viewport_getzoom,840
date_minutes,1096
date_runeday,1180
date_runeday_fromdate,924
date_runeday_todate,1105
date_minutes_fromruneday,921
worldlist_fetch,1028
worldlist_start,861
worldlist_next,175
worldlist_switch,517
worldlist_specific,1054
worldlist_specific_thisworld,360
if_gettop,492
mec_text,417
mec_category,91
mec_param,1081
userdetail_quickchat,1093
userdetail_lobby_membership,789
userdetail_lobby_unreadmessages,309
userdetail_lobby_lastloginday,1041
userdetail_lobby_emailstatus,133
userdetail_lobby_ccexpiry,952
userdetail_lobby_graceexpiry,1197
userdetail_dob,888
userdetail_lobby_playage,61
autosetup_dosetup,29
autosetup_getlevel,721
video_advert_play,808
video_advert_has_finished,148
get_npc_vislevel,85
get_entity_screen_position,1135
if_get_gamescreen,1224
if_set_gamescreen_enabled,584
get_entity_overlay_height,625
get_npc_stat,585
is_npc_active,788
is_targeted_entity,195
npc_type,615
get_loc_screen_position,210
get_obj_screen_position,490
get_loc_overlay_height,1225
get_obj_overlay_height,1189
get_loc_bounding_box,753
get_obj_bounding_box,282
get_entity_bounding_box,495
quest_finished,264
sound_group_start,23
sound_group_stop,76
sound_vorbis_volume_rate_group,860
preload_percent,979
shader_preload_throttle,956
fps_stats,263
runjavascript,559
player_group_find,1188
player_group_member_count,467
player_group_member_get_same_world_var,953
player_group_member_get_rank,464
player_group_member_get_team,110
player_group_member_get_last_seen_node_id,873
player_group_member_get_status,434
player_group_member_is_online,946
player_group_member_get_displayname,652
player_group_member_get_join_xp,324
player_group_member_is_owner,1109
player_group_banned_count,246
player_group_banned_get_displayname,592
player_group_get_displayname,286
player_group_get_max_size,1025
player_group_get_overall_status,1176
player_group_get_owner_slot,528
ttv_login,343
ttv_login_getstate,142
ttv_logout,1194
ttv_library_getstate,593
ttv_library_request,1103
ttv_stream_getstate,90
ttv_stream_start,94
ttv_stream_stop,1158
ttv_stream_settitle,540
ttv_stream_getviewers,847
ttv_stream_getquality,656
ttv_chat_sendmessage,637
ttv_webcam_supported,1223
ttv_webcam_getdevice_count,105
ttv_webcam_getdevice_byindex,518
ttv_webcam_getdevice_byuniquename,172
ttv_webcam_getcap_count,440
ttv_webcam_getcap_byindex,1051
ttv_webcam_getcap_byuniqueid,409
ttv_webcam_start,449
ttv_webcam_stop,322
ttv_webcam_flip,331
ttv_livestreams_update,574
ttv_livestreams_getstream_start,456
ttv_livestreams_getstream_next,391
ttv_hasprerequisites,643
os_ismac,1217
os_iswindows,566
os_islinux,1045
os_physicalmemorysize,19
telemetry_get_group_count,876
telemetry_get_group_index,118
telemetry_get_group_id,28
telemetry_get_row_count,8
telemetry_get_row_index,69
telemetry_get_row_id,578
telemetry_is_row_pinned,519
telemetry_get_column_count,207
telemetry_get_column_index,910
telemetry_get_column_id,561
telemetry_get_grid_value,919
detailcanmod_grounddecor,514
detailcanmod_spotshadows,688
detailcanmod_hardshadows,1173
detailcanmod_antialiasing,258
detailcanmod_antialiasing_quality,227
detailcanmod_particles,668
detailcanmod_buildarea,381
detailcanmod_bloom,966
detailcanmod_groundblending,594
detailcanmod_texturing,580
detailcanmod_maxscreensize,373
detailcanmod_toolkit_default,1008
detailcanmod_skydetail,951
detailcanset_antialiasing_quality,287
detailcanset_particles,130
detailcanset_buildarea,193
detailcanset_maxscreensize,977
detailcanset_toolkit_default,1044
detailcanset_skydetail,806
