// Incomplete, bruteforced from opcodes-791-1583.txt and opcodes-793-1527.txt and opcodes-793-1469.txt
resume_objdialog,73
cc_dragpickup,471
if_opensubclient,384
if_closesubclient,474
mes_typed,142
setup_messagebox,598
resume_hsldialog,824
resume_clanforumqfcdialog,545
sound_synth,121
sound_jingle,684
sound_vorbis_volume,24
sound_speech_volume,105
sound_vorbis_rate,575
email_validation_add_new_address,968
friend_setrank,311
friend_setnotes,775
friend_add,304
friend_del,745
ignore_add,567
ignore_del,459
ignore_setnotes,931
clan_kickuser,120
clan_joinchat,860
clan_leavechat,666
ignore_add_temp,671
activeclanchannel_kickuser,207
chat_setfilter,216
chat_sendabusereport,602
chat_setmode,86
chat_sendpublic,944
chat_sendprivate,756
activechatphrase_prepare,475
activechatphrase_send,597
activechatphrase_sendprivate,19
activechatphrase_sendclan,713
activechatphrase_setdynamicint,1049
activechatphrase_setdynamicobj,156
activechatphrase_sendclanchannel_affined,494
activechatphrase_sendclanchannel_listened,790
worldmap_3dview_enable,1014
worldmap_3dview_disable,288
worldmap_3dview_setloddistance,159
worldmap_setcategorypriority,569
worldmap_3dview_settextfont,1088
worldmap_disabletextsize,716
worldmap_disabletype,766
worldmap_setzoom,1006
worldmap_setmap,424
worldmap_jumptosourcecoord,616
worldmap_jumptodisplaycoord,665
worldmap_setmap_coord_override,1110
worldmap_flashelementcategory,442
worldmap_disableelementcategory,906
worldmap_closemap,797
setwindowmode,1064
setdefaultwindowmode,673
openurl,44
spline_new,1003
spline_addpoint,795
quit,935
openurl_nologin,254
writeconsole,778
formatminimenu,712
setdefaultcursors,488
sethardcodedopcursors,890
notify_accountcreated,287
notify_accountcreatestarted,826
openurl_shim,262
cam_moveto,248
cam_lookat,96
cam_movealong,38
cam_reset,1131
cam_forceangle,912
cam_inc_x,972
cam_dec_x,57
cam_inc_y,693
cam_dec_y,220
cam_followcoord,848
cam_smoothreset,191
cam2_setlookatmode,702
cam2_setpositionmode,350
cam2_setdepthplanes,955
cam2_setfieldofview,397
cam2_setlookatpoint_point,965
cam2_setpositionpoint_point,729
cam2_setlookatentity_player,153
cam2_setlookatentity_npc,252
cam2_setpositionentity_player,646
cam2_setpositionentity_npc,458
cam2_setfieldofviewscreen,460
cam2_removealleffects,656
cam2_setlookatacceleration_axis,854
cam2_setpositionacceleration_axis,1080
cam2_setlookatmaxspeed_axis,122
cam2_setpositionmaxspeed_axis,382
cam2_setcollisionmode,75
cam2_updateeffect_ztilt,1074
cam2_setlinearmovementmode,903
cam2_setspringproperties,1060
cam2_setpositionangularinterpolation,49
cam2_enable,1050
cam2_setsnapdistances,760
cam2_resetsnapdistances,847
login_continue,430
login_resetreply,934
resend_uid_passport_request,1045
create_availablerequest,495
create_name_availablerequest,558
create_suggest_name_request,777
create_createrequest,361
create_connectrequest,465
create_step_reached,454
lobby_entergame,561
lobby_enterlobby,936
lobby_leavelobby,375
create_setunder13,781
login_cancel,959
lobby_enterlobby_social_network,99
detail_brightness,829
detail_removeroofs_option,126
detail_grounddecor_on,524
detail_flickering_on,883
detail_spotshadows_on,783
detail_hardshadows,151
detail_lightdetail_high,768
detail_waterdetail_high,20
detail_fog_on,400
detail_antialiasing,357
detail_antialiasing_quality,741
detail_stereo,840
detail_soundvol,999
detail_musicvol,718
detail_bgsoundvol,173
detail_particles,187
detail_antialiasing_default,819
detail_buildarea,139
detail_bloom,765
detail_customcursors,929
detail_idleanims,389
detail_groundblending,135
detail_toolkit,1062
detail_toolkit_default,663
detail_cpuusage,877
detail_texturing,1018
detail_maxscreensize,758
detail_speechvol,638
detail_loginvol,738
detail_loadingscreentype,667
detail_drawdistance,245
detail_skydetail,131
viewport_setfov,195
viewport_setzoom,1015
viewport_clampfov,1019
worldlist_sort,557
worldlist_pingworlds,496
force_interface_drag,993
cancel_interface_drag,608
autosetup_sethigh,333
autosetup_setmedium,675
autosetup_setlow,1101
autosetup_setmin,214
autosetup_setcustom,800
autosetup_blackflaglast,365
video_advert_force_remove,818
video_advert_allow_skip,160
boost_advert_launch,919
bug_report,560
array_sort,178
cc_find,485
if_find,937
cc_getx,240
cc_gety,2
cc_getwidth,186
cc_getheight,310
cc_gethide,1027
cc_getlayer,97
cc_getparentlayer,691
cc_getcolour,791
cc_getscrollx,518
cc_getscrolly,190
cc_gettext,576
cc_getmodelzoom,904
cc_getmodelangle_x,922
cc_getmodelangle_z,137
cc_getmodelangle_y,115
cc_gettrans,871
cc_getmodelxof,827
cc_getmodelyof,109
cc_getgraphic,71
cc_param,309
cc_get2dangle,747
cc_getgraphicdimensions,878
cc_getfontmetrics,652
cc_getinvobject,1023
cc_getinvcount,876
cc_getid,796
cc_gettargetmask,231
cc_getop,916
cc_getopbase,1079
if_getx,125
if_gety,386
if_getwidth,0
if_getheight,715
if_gethide,243
if_getlayer,215
if_getparentlayer,676
if_getcolour,377
if_getscrollx,682
if_getscrolly,533
if_gettext,52
if_getscrollwidth,540
if_getscrollheight,1009
if_getmodelzoom,203
if_getmodelangle_x,976
if_getmodelangle_z,1120
if_getmodelangle_y,80
if_gettrans,553
if_getmodelxof,566
if_getmodelyof,82
if_getgraphic,661
if_get2dangle,85
if_getmodel,841
if_getgraphicdimensions,338
if_getfontmetrics,33
if_getinvobject,621
if_getinvcount,206
if_hassub,1025
if_getnextsubid,950
if_hassubmodal,346
if_hassuboverlay,1071
if_gettargetmask,604
if_getop,192
if_getopbase,79
if_getcharindexatpos,251
if_getcharposatindex,253
clientclock,703
inv_getobj,723
inv_getnum,480
inv_total,559
inv_totalcat,294
inv_size,650
inv_stockbase,212
stat,285
stat_base,617
stat_visible_xp,205
stat_base_actual,412
stat_visible_xp_actual,53
coord,5
coordx,227
coordy,994
coordz,133
coordx_fine,481
coordy_fine,1041
coordz_fine,61
movecoord_fine,1111
coord_gridtofine,868
map_members,742
map_preload,706
map_loadedpercent,896
invother_getobj,763
invother_getnum,1012
staffmodlevel,193
reboottimer,731
map_world,1022
runenergy_visible,1048
runweight_visible,8
playermod,1108
playermodlevel,305
playermember,850
comlevel_active,440
gender,872
map_quickchat,434
inv_freespace,1033
inv_totalparam,1129
map_lang,58
movecoord,101
applet_hasfocus,556
frombilling,1067
get_mousex,694
get_mousey,869
get_active_minimenu_entry,859
get_minimenu_length,3
npc_find_active_minimenu_entry,836
player_find_active_minimenu_entry,696
get_currentcursor,910
get_mousebuttons,222
get_minimenu_target,751
enum_string,1026
enum,618
enum_hasoutput,366
enum_getoutputcount,40
enum_getreversecount,784
enum_getreverseindex,594
friend_count,1039
friend_getname,321
friend_getworld,958
friend_getrank,134
friend_getnotes,755
friend_getworldflags,928
friend_test,136
friend_getworldname,184
clan_getchatdisplayname,989
clan_getchatcount,630
clan_getchatusername,1087
clan_getchatuserworld,753
clan_getchatuserrank,25
clan_getchatminkick,866
clan_getchatrank,457
ignore_count,140
ignore_getname,371
ignore_getnotes,355
ignore_test,1084
clan_isself,649
clan_getchatownername,213
clan_getchatuserworldname,813
friend_platform,295
friend_getslotfromname,66
playercountry,985
clan_getchatusername_unfiltered,1114
ignore_getname_unfiltered,725
friend_is_referrer,486
friend_is_referred,364
activeclansettings_find_listened,281
activeclansettings_find_affined,710
activeclansettings_getclanname,677
activeclansettings_getallowunaffined,158
activeclansettings_getranktalk,535
activeclansettings_getrankkick,60
activeclansettings_getaffinedcount,574
activeclansettings_getaffineddisplayname,444
activeclansettings_getaffinedrank,152
activeclansettings_getbannedcount,879
activeclansettings_getbanneddisplayname,128
activeclansettings_getcurrentowner_slot,46
activeclansettings_getaffinedslot,322
activeclansettings_getsortedaffinedslot,209
activeclanchannel_find_listened,175
activeclanchannel_find_affined,1090
activeclanchannel_getclanname,473
activeclanchannel_getrankkick,699
activeclanchannel_getranktalk,119
activeclanchannel_getusercount,1100
activeclanchannel_getuserdisplayname,148
activeclanchannel_getuserrank,267
activeclanchannel_getuserworld,257
activeclanchannel_getuserslot,1008
activeclanchannel_getsorteduserslot,255
clanprofile_find,490
stockmarket_getoffertype,1125
stockmarket_getofferitem,432
stockmarket_getofferprice,647
stockmarket_getoffercount,241
stockmarket_getoffercompletedcount,108
stockmarket_getoffercompletedgold,314
stockmarket_isofferempty,359
stockmarket_isofferfinished,373
stockmarket_isofferadding,68
add,648
sub,435
multiply,627
divide,91
random,1076
randominc,1091
interpolate,164
setbit,296
clearbit,464
testbit,954
modulo,1075
pow,564
invpow,967
and,283
or,605
min,979
max,476
scale,388
random_sound_pitch,641
hsvtorgb,478
append_num,947
append,1113
append_signnum,1010
get_col_tag,436
lowercase,450
fromdate,462
tostring,746
compare,290
paraheight,446
parawidth,917
text_switch,581
escape,235
append_char,94
char_isprintable,651
char_isalphanumeric,182
char_isnumeric,945
string_length,167
substring,946
removetags,633
string_indexof_char,354
string_indexof_string,531
char_tolowercase,317
char_touppercase,84
tostring_localised,998
stringwidth,1007
string_distance,269
format_datetime_from_minutes,329
clanforumqfc_tostring,169
oc_name,732
oc_iop,846
oc_cost,549
oc_stackable,161
oc_category,176
oc_cert,54
oc_uncert,891
oc_wearpos,266
oc_wearpos2,204
oc_members,1121
oc_param,264
oc_icursor,590
oc_find,106
oc_findnext,197
oc_minimenu_colour,995
nc_param,165
struct_param,730
bas_getanim_ready,507
chat_gethistory_byuid,48
chat_getfilter_private,908
chat_playername,789
chat_getfilter_trade,815
chat_playername_unfiltered,419
chatcat_getdesc,351
chatcat_getsubcatcount,223
chatcat_getsubcat,996
chatcat_getphrasecount,572
chatcat_getphrase,47
chatphrase_gettext,555
chatphrase_getautoresponsecount,201
chatphrase_getautoresponse,739
chatcat_getsubcatshortcut,1093
chatphrase_getdynamiccommandcount,1011
chatphrase_getdynamiccommand,632
chatphrase_getdynamiccommandparam_enum,1109
chatphrase_find,16
chatphrase_findnext,1126
keyheld_alt,343
keyheld_ctrl,1044
keyheld_shift,506
worldmap_3dview_active,67
worldmap_3dview_getcoordfine,719
worldmap_getmap,1017
worldmap_getmapname,921
worldmap_getsize,584
worldmap_getdisplayposition,655
worldmap_getconfigorigin,35
worldmap_getconfigbounds,1047
worldmap_listelement_start,759
worldmap_listelement_next,70
worldmap_coordinmap,43
worldmap_getconfigzoom,522
worldmap_isloaded,453
worldmap_getdisplaycoord,392
worldmap_getdisableelements,843
worldmap_getcurrentmap,123
fullscreen_enter,1086
fullscreen_modecount,585
fullscreen_getmode,698
fullscreen_lastmode,586
getwindowmode,886
getdefaultwindowmode,1070
spline_length,41
minimenuopen,986
getclipboard,521
java_version_supported,1038
has_html5,740
cam_getangle_xa,714
cam_getangle_ya,1104
cam2_getcontrolmode,821
cam2_getlookatmode,18
cam2_getpositionmode,29
cam2_getpositionentity_angleoffsets,1058
cam2_addeffect_shake,588
cam2_addeffect_ztilt,697
cam2_isenabled,1053
login_hoptime,865
login_ban_duration,489
create_reply,32
create_email_validate_reply,930
create_name_validate_reply,892
create_suggest_name_reply,808
create_connect_reply,1115
login_disallowresult,431
lobby_entergamereply,744
lobby_enterlobbyreply,941
has_signonkey,316
userflowflags,933
create_under13,952
login_last_transfer_reply,562
login_inprogress,1054
login_queue_position,272
login_disallowtrigger,639
login_accountappeal,198
detailget_brightness,619
detailget_removeroofs_option,282
detailget_grounddecor_on,943
detailget_flickering_on,1095
detailget_spotshadows_on,514
detailget_hardshadows,1127
detailget_lightdetail_high,379
detailget_waterdetail_high,335
detailget_fog_on,149
detailget_antialiasing,887
detailget_antialiasing_quality,23
detailget_stereo,897
detailget_soundvol,356
detailget_musicvol,1123
detailget_bgsoundvol,601
detailget_particles,915
detailget_antialiasing_default,990
detailget_bloom,810
detailget_idleanims,717
detailget_groundblending,113
detailget_toolkit,95
detailget_toolkit_default,302
detailget_cpuusage,870
detailget_texturing,825
detailget_maxscreensize,596
detailget_speechvol,938
detailget_loginvol,969
detailget_safemode,849
detailget_canchoosesafemode,420
detailget_chosesafemode,538
detailget_skydetail,940
detailget_drawdistance,735
viewport_geteffectivesize,517
date_minutes,565
date_runeday,200
date_runeday_fromdate,932
date_runeday_todate,417
date_minutes_fromruneday,449
worldlist_fetch,528
worldlist_start,500
worldlist_next,416
worldlist_switch,493
worldlist_specific,644
worldlist_specific_thisworld,299
mec_text,771
userdetail_quickchat,1069
userdetail_lobby_membership,487
userdetail_lobby_recoveryday,413
userdetail_lobby_unreadmessages,21
userdetail_lobby_lastloginday,530
userdetail_lobby_emailstatus,793
userdetail_lobby_ccexpiry,312
userdetail_lobby_graceexpiry,463
userdetail_dob,688
userdetail_lobby_playage,232
autosetup_dosetup,1056
autosetup_getlevel,1117
video_advert_play,1072
video_advert_has_finished,268
boost_advert_exists,582
boost_advert_available,327
detailcanmod_antialiasing_quality,370
detailcanmod_particles,423
detailcanmod_buildarea,339
detailcanmod_maxscreensize,208
detailcanmod_toolkit_default,218
detailcanmod_skydetail,276
detailcanset_antialiasing_quality,764
detailcanset_particles,342
detailcanset_buildarea,774
detailcanset_maxscreensize,293
detailcanset_toolkit_default,610
detailcanset_skydetail,833
get_npc_vislevel,785
get_entity_screen_position,1034
if_get_gamescreen,823
if_set_gamescreen_enabled,769
get_entity_overlay_height,880
get_npc_stat,1089
is_targeted_entity,980
npc_type,970
get_loc_screen_position,219
get_obj_screen_position,210
get_loc_overlay_height,1055
get_obj_overlay_height,437
get_loc_bounding_box,1029
get_obj_bounding_box,325
get_entity_bounding_box,634
quest_finished,857
sound_group_start,992
sound_group_stop,711
sound_vorbis_volume_rate_group,237
preload_percent,378
shader_preload_throttle,439
fps_stats,229
runjavascript,949
