// Incomplete, bruteforced from opcodes-910-1730.txt
cam_smoothreset,1065
cam2_setlookatmode,653
cam2_setpositionmode,428
cam2_setdepthplanes,451
cam2_setfieldofview,458
cam2_setlookatpoint_point,271
cam2_setpositionpoint_point,567
cam2_getpositionpoint_point,718
cam2_setlookatentity_player,1093
cam2_setlookatentity_npc,163
cam2_setpositionentity_player,1414
cam2_setpositionentity_npc,1312
cam2_setfieldofviewscreen,1142
cam2_removealleffects,36
cam2_setlookatacceleration_axis,926
cam2_setpositionacceleration_axis,1198
cam2_setlookatmaxspeed_axis,911
cam2_setpositionmaxspeed_axis,53
cam2_setcollisionmode,412
cam2_setpositionpointcollision,1034
cam2_updateeffect_ztilt,448
cam2_setlinearmovementmode,778
cam2_setspringproperties,1193
cam2_setpositionangularinterpolation,542
cam2_enable,378
cam2_setsnapdistances,528
cam2_resetsnapdistances,952
cam2_setlookatorientation_vector,371
cam2_setlookatorientation_xrotation,856
cam2_setlookatorientation_yrotation,907
cam2_setlookatorientation_xmovement,1390
cam2_setlookatorientation_zmovement,855
cam2_setlookatorientation_maxdistanceclamping,340
login_continue,1246
login_resetreply,230
resend_uid_passport_request,971
create_availablerequest,366
create_name_availablerequest,988
create_suggest_name_request,1123
create_createrequest,274
create_connectrequest,227
create_step_reached,931
lobby_entergame,46
lobby_enterlobby,572
lobby_leavelobby,605
lobby_enterlobby_sso,1092
sso_logout,1143
shop_open,497
sso_available,407
sso_displayname,1041
create_setunder13,77
login_cancel,35
lobby_enterlobby_social_network,566
viewport_setfov,1423
viewport_setzoom,1274
viewport_clampfov,101
worldlist_sort,1422
worldlist_pingworlds,568
if_triggerop,58
cc_triggerop,142
force_interface_drag,1202
cancel_interface_drag,667
targetmode_active,1241
targetmode_cancel,275
autosetup_sethigh,1284
autosetup_setmedium,489
autosetup_setlow,908
autosetup_setmin,220
autosetup_setcustom,347
autosetup_blackflaglast,1132
video_advert_force_remove,34
video_advert_allow_skip,359
bug_report,1239
array_sort,19
cc_find,795
if_find,630
cc_getx,857
cc_gety,1313
cc_getwidth,470
cc_getheight,1149
cc_gethide,1049
cc_getlayer,1409
cc_getparentlayer,449
cc_getcolour,1013
cc_getscrollx,420
cc_getscrolly,651
cc_gettext,800
cc_getscrollheight,1197
cc_getmodelzoom,544
cc_getmodelangle_x,564
cc_getmodelangle_z,1122
cc_getmodelangle_y,563
cc_gettrans,39
cc_getmodelxof,1059
cc_getmodelyof,1285
cc_getgraphic,1174
cc_param,791
cc_get2dangle,446
cc_getgraphicdimensions,989
cc_getfontmetrics,215
cc_getinvobject,477
cc_getinvcount,1147
cc_getid,942
cc_gettargetmask,935
cc_getop,648
cc_getopbase,1124
if_getx,1263
if_gety,197
if_getwidth,949
if_getheight,143
if_gethide,1064
if_getlayer,1268
if_getparentlayer,5
if_getcolour,1170
if_getscrollx,1117
if_getscrolly,355
if_gettext,211
if_getscrollwidth,307
if_getscrollheight,439
if_getmodelzoom,1113
if_getmodelangle_x,804
if_getmodelangle_z,634
if_getmodelangle_y,1398
if_gettrans,600
if_getmodelxof,735
if_getmodelyof,17
if_getgraphic,296
if_get2dangle,946
if_getmodel,74
if_getgraphicdimensions,224
if_getfontmetrics,554
if_getinvobject,850
if_getinvcount,927
if_hassub,145
if_getnextsubid,866
if_hassubmodal,119
if_hassuboverlay,675
if_gettargetmask,1009
if_getop,469
if_getcharindexatpos,1271
if_getcharposatindex,1164
clientclock,75
inv_getobj,1038
inv_getnum,761
inv_total,198
inv_totalcat,78
inv_size,817
inv_stockbase,214
inv_getvar,444
stat,287
stat_base,549
stat_visible_xp,104
stat_base_actual,1057
stat_visible_xp_actual,980
facing_fine,960
coord,139
coordx,533
coordy,1310
coordz,72
coordx_fine,842
coordy_fine,768
coordz_fine,898
coordlevel_fine,1418
movecoord_fine,1191
coord_gridtofine,1281
map_members,815
map_preload,491
map_loadedpercent,1100
map_loadingscreen_settriggerpercent,1406
map_loadingscreen_isopen,322
invother_getobj,1309
invother_getnum,1213
invother_getvar,1015
staffmodlevel,483
reboottimer,762
map_world,237
runenergy_visible,862
runweight_visible,527
playermod,1322
playermodlevel,418
playermember,1342
comlevel_active,1144
gender,99
map_quickchat,280
inv_freespace,1026
inv_totalparam,622
map_lang,263
movecoord,1110
applet_hasfocus,0
get_mousex,851
get_mousey,631
get_active_minimenu_entry,98
get_minimenu_length,298
npc_find_active_minimenu_entry,103
get_currentcursor,684
get_mousebuttons,246
get_minimenu_target,865
enum_string,961
enum,645
enum_hasoutput,472
enum_getoutputcount,1341
enum_getreversecount,465
enum_getreverseindex,1063
friend_count,997
friend_getname,1099
friend_getworld,311
friend_getrank,498
friend_getnotes,60
friend_getworldflags,471
friend_test,1195
friend_getworldname,433
clan_getchatdisplayname,1180
clan_getchatcount,1025
clan_getchatusername,1349
clan_getchatuserworld,801
clan_getchatuserrank,1218
clan_getchatminkick,301
clan_getchatrank,779
ignore_count,964
ignore_getname,110
ignore_getnotes,612
ignore_test,324
clan_isself,794
clan_getchatownername,1035
clan_getchatuserworldname,1010
friend_platform,571
friend_getslotfromname,430
playercountry,799
clan_getchatusername_unfiltered,218
ignore_getname_unfiltered,1289
friend_is_referrer,409
friend_is_referred,834
activeclansettings_find_listened,515
activeclansettings_find_affined,754
activeclansettings_getclanname,681
activeclansettings_getallowunaffined,1401
activeclansettings_getranktalk,201
activeclansettings_getaffinedcount,1413
activeclansettings_getaffineddisplayname,332
activeclansettings_getaffinedrank,1272
activeclansettings_getbannedcount,1407
activeclansettings_getbanneddisplayname,381
activeclansettings_getaffinedextrainfo,916
activeclansettings_getcurrentowner_slot,727
activeclansettings_getaffinedslot,453
activeclansettings_getsortedaffinedslot,915
activeclansettings_getaffinedjoinruneday,895
activeclanchannel_find_listened,251
activeclanchannel_find_affined,785
activeclanchannel_getclanname,327
activeclanchannel_getrankkick,1335
activeclanchannel_getranktalk,1318
activeclanchannel_getusercount,367
activeclanchannel_getuserdisplayname,84
activeclanchannel_getuserrank,1182
activeclanchannel_getuserworld,871
activeclanchannel_getuserslot,504
activeclanchannel_getsorteduserslot,687
clanprofile_find,4
stockmarket_getoffertype,897
stockmarket_getofferitem,859
stockmarket_getofferprice,825
stockmarket_getoffercount,822
stockmarket_getoffercompletedcount,1334
stockmarket_getoffercompletedgold,740
stockmarket_isofferempty,1067
stockmarket_isofferfinished,592
stockmarket_isofferadding,1156
add,1146
sub,1002
multiply,1071
divide,1163
random,1303
randominc,831
interpolate,286
addpercent,1125
setbit,362
clearbit,973
testbit,774
modulo,608
pow,385
invpow,177
and,441
or,671
min,669
max,269
scale,30
bitcount,140
setbit_range,33
clearbit_range,1226
getbit_range,883
sin,1220
cos,172
atan2,157
abs,992
random_sound_pitch,1383
hsvtorgb,1145
not,248
append_num,253
append,1105
get_col_tag,304
lowercase,457
fromdate,350
tostring,1389
compare,111
paraheight,875
parawidth,828
paraline,171
text_switch,1109
escape,1210
append_char,1269
char_isprintable,787
char_isalphanumeric,803
char_isnumeric,821
string_length,1111
substring,1370
removetags,398
string_indexof_char,1085
string_indexof_string,1181
char_tolowercase,852
char_touppercase,1084
tostring_localised,1095
stringwidth,345
string_distance,358
format_datetime_from_minutes,69
clanforumqfc_tostring,704
oc_name,1258
oc_iop,773
oc_cost,1382
oc_stackable,753
oc_category,232
oc_hasvarobj,944
oc_cert,1340
oc_uncert,294
oc_wearpos,847
oc_wearpos2,182
oc_members,1374
oc_param,951
oc_icursor,292
oc_find,900
oc_findnext,673
oc_minimenu_colour,267
oc_tradeable,711
oc_placeholder,1295
nc_param,363
lc_param,1158
struct_param,524
seqlength,204
bas_getanim_ready,1355
chat_getfilter_public,751
chat_gethistory_byuid,321
chat_lastuid,906
chat_clear,90
chat_getfilter_private,1260
chat_playername,67
chat_getfilter_trade,537
chat_getnextuid,1233
chat_getprevuid,1364
chat_playername_unfiltered,683
chatcat_getdesc,302
chatcat_getsubcatcount,434
chatcat_getsubcat,149
chatcat_getphrasecount,1118
chatcat_getphrase,1177
chatphrase_gettext,967
chatphrase_getautoresponsecount,49
chatphrase_getautoresponse,431
chatcat_getsubcatshortcut,690
chatphrase_getdynamiccommandcount,120
chatphrase_getdynamiccommand,443
chatphrase_getdynamiccommandparam_enum,417
chatphrase_find,63
chatphrase_findnext,802
keyheld_alt,775
keyheld_ctrl,621
keyheld_shift,1008
fullscreen_enter,138
fullscreen_modecount,1264
fullscreen_getmode,1053
fullscreen_lastmode,863
getwindowmode,44
getdefaultwindowmode,354
spline_length,1006
minimenuopen,1331
getclipboard,166
has_html5,310
has_nxt,532
clienttype,1176
cam_getangle_xa,969
cam_getangle_ya,1080
cam2_getcontrolmode,939
cam2_getlookatmode,797
cam2_getpositionmode,712
cam2_getpositionentity_angleoffsets,1083
cam2_addeffect_shake,316
cam2_addeffect_ztilt,401
cam2_isenabled,1388
login_reply,217
login_hoptime,555
login_ban_duration,1168
create_reply,45
create_email_validate_reply,715
create_name_validate_reply,162
create_suggest_name_reply,722
create_connect_reply,841
login_disallowresult,1037
lobby_entergamereply,891
lobby_enterlobbyreply,758
userflowflags,31
create_under13,522
login_last_transfer_reply,957
login_inprogress,309
login_queue_position,1107
login_disallowtrigger,868
login_accountappeal,264
viewport_geteffectivesize,421
viewport_getzoom,1
date_minutes,903
date_runeday,411
date_runeday_fromdate,925
date_isleapyear,1261
date_runeday_todate,372
date_minutes_fromruneday,199
worldlist_fetch,106
worldlist_start,1169
worldlist_next,429
worldlist_switch,827
worldlist_specific,707
worldlist_specific_thisworld,1108
if_gettop,285
mec_text,153
mec_category,13
mec_param,1188
userdetail_quickchat,68
userdetail_lobby_membership,720
userdetail_lobby_unreadmessages,1228
userdetail_lobby_lastloginday,1219
userdetail_lobby_emailstatus,6
userdetail_lobby_ccexpiry,914
userdetail_lobby_graceexpiry,303
userdetail_dob,1379
userdetail_lobby_playage,223
autosetup_dosetup,518
autosetup_getlevel,1186
video_advert_play,538
video_advert_has_finished,1020
get_npc_vislevel,494
get_entity_screen_position,1076
if_get_gamescreen,1273
if_set_gamescreen_enabled,643
get_entity_overlay_height,562
get_npc_stat,328
is_npc_active,1133
is_targeted_entity,812
npc_type,705
get_loc_screen_position,696
get_obj_screen_position,1135
get_loc_overlay_height,436
get_obj_overlay_height,677
get_loc_bounding_box,1231
get_obj_bounding_box,780
get_entity_bounding_box,395
quest_getname,1160
quest_getsortname,1321
quest_type,662
quest_getdifficulty,755
quest_getmembers,1199
quest_points,910
quest_questreq_count,1425
quest_questreq,1386
quest_pointsreq,318
quest_statreq_count,665
quest_statreq_stat,450
quest_statreq_level,1293
quest_started,423
quest_finished,777
quest_param,767
sound_group_start,724
sound_group_stop,108
sound_vorbis_volume_rate_group,536
preload_percent,1054
shader_preload_throttle,282
fps_stats,317
worldmap_3dview_active,1204
worldmap_3dview_getcoordfine,679
worldmap_getzoom,437
worldmap_getmap,15
worldmap_getmapname,1238
worldmap_getsize,1373
worldmap_getdisplayposition,406
worldmap_getconfigorigin,1088
worldmap_getconfigbounds,105
worldmap_listelement_start,1366
worldmap_listelement_next,192
worldmap_coordinmap,28
worldmap_getconfigzoom,115
worldmap_isloaded,399
worldmap_getdisplaycoord,175
worldmap_getdisableelements,1073
worldmap_getcurrentmap,1196
player_group_find,147
player_group_member_count,1404
player_group_member_get_same_world_var,511
player_group_member_get_rank,984
player_group_member_get_team,1129
player_group_member_get_last_seen_node_id,438
player_group_member_get_status,1224
player_group_member_is_online,826
player_group_member_get_displayname,1232
player_group_member_is_owner,1362
player_group_banned_count,493
player_group_banned_get_displayname,597
player_group_get_displayname,8
player_group_get_max_size,1068
player_group_get_overall_status,184
player_group_get_owner_slot,54
ttv_login,1021
ttv_login_getstate,26
ttv_logout,85
ttv_library_getstate,122
ttv_library_request,982
ttv_stream_getstate,770
ttv_stream_start,268
ttv_stream_stop,520
ttv_stream_settitle,194
ttv_stream_getviewers,919
ttv_stream_getquality,1096
ttv_chat_sendmessage,699
ttv_webcam_supported,1029
ttv_webcam_getdevice_count,962
ttv_webcam_getdevice_byindex,710
ttv_webcam_getdevice_byuniquename,713
ttv_webcam_getcap_count,1151
ttv_webcam_getcap_byindex,974
ttv_webcam_getcap_byuniqueid,1378
ttv_webcam_start,59
ttv_webcam_stop,686
ttv_webcam_flip,947
ttv_livestreams_update,1367
ttv_livestreams_getstream_start,1200
ttv_livestreams_getstream_next,485
ttv_hasprerequisites,1082
os_ismac,819
os_iswindows,178
os_islinux,83
os_physicalmemorysize,1311
os_driver_outdated,341
os_driver_vendor,1358
telemetry_get_group_count,1326
telemetry_get_group_index,187
telemetry_get_group_id,918
telemetry_get_row_count,1139
telemetry_get_row_index,660
telemetry_get_row_id,293
telemetry_is_row_pinned,375
telemetry_get_column_count,570
telemetry_get_column_index,360
telemetry_get_column_id,604
telemetry_get_grid_value,1363
db_listall,577
db_find,784
db_find_with_count,840
db_findnext,1360
db_getfield,151
db_getfieldcount,1421
detail_brightness,1399
detail_removeroofs_option,1069
detail_grounddecor_on,913
detail_flickering_on,798
detail_spotshadows_on,1052
detail_hardshadows,1267
detail_shadowquality,582
detail_lightdetail_high,1415
detail_waterdetail_high,591
detail_fog_on,790
detail_antialiasing,279
detail_antialiasing_quality,1393
detail_stereo,112
detail_soundvol,987
detail_musicvol,945
detail_bgsoundvol,1150
detail_removeroofs_option_override,113
detail_particles,893
detail_antialiasing_default,602
detail_buildarea,1305
detail_bloom,904
detail_customcursors,1255
detail_idleanims,273
detail_groundblending,702
detail_toolkit,618
detail_toolkit_default,965
detail_cpuusage,752
detail_texturing,10
detail_maxscreensize,238
detail_speechvol,999
detail_loginvol,694
detail_loadingscreentype,887
detail_drawdistance,1094
detail_skydetail,934
detailget_brightness,578
detailget_removeroofs_option,334
detailget_grounddecor_on,940
detailget_flickering_on,781
detailget_spotshadows_on,261
detailget_hardshadows,1347
detailget_shadowquality,278
detailget_lightdetail_high,917
detailget_waterdetail_high,551
detailget_fog_on,185
detailget_antialiasing,56
detailget_antialiasing_quality,419
detailget_stereo,990
detailget_soundvol,1391
detailget_musicvol,647
detailget_bgsoundvol,1278
detailget_particles,624
detailget_antialiasing_default,1019
detailget_bloom,1377
detailget_idleanims,424
detailget_groundblending,1257
detailget_toolkit,632
detailget_toolkit_default,64
detailget_cpuusage,314
detailget_texturing,714
detailget_maxscreensize,76
detailget_speechvol,244
detailget_loginvol,1194
detailget_safemode,55
detailget_chosesafemode,265
detailget_skydetail,729
detailget_drawdistance,938
detailcanmod_grounddecor,548
detailcanmod_spotshadows,637
detailcanmod_hardshadows,156
detailcanmod_shadowquality,750
detailcanmod_waterdetail,93
detailcanmod_antialiasing,920
detailcanmod_antialiasing_quality,1427
detailcanmod_particles,954
detailcanmod_buildarea,281
detailcanmod_bloom,125
detailcanmod_groundblending,670
detailcanmod_texturing,1138
detailcanmod_maxscreensize,509
detailcanmod_toolkit_default,476
detailcanmod_skydetail,368
detailcanset_grounddecor,1017
detailcanset_hardshadows,556
detailcanset_shadowquality,598
detailcanset_waterdetail,1357
detailcanset_antialiasing_quality,174
detailcanset_particles,61
detailcanset_buildarea,1152
detailcanset_bloom,23
detailcanset_texturing,830
detailcanset_maxscreensize,499
detailcanset_skydetail,454
detail_lightingquality,1131
detail_antialiasingmode,339
detail_ambientocclusion,733
detail_reflections,1286
detail_vsync,243
detail_anisotropicfiltering,1356
detail_volumetriclighting,365
detail_maxforegroundfps,1048
detail_maxbackgroundfps,1402
detail_dof,692
detailget_lightingquality,1320
detailget_antialiasingmode,742
detailget_ambientocclusion,584
detailget_reflections,837
detailget_vsync,1245
detailget_anisotropicfiltering,392
detailget_volumetriclighting,320
detailget_maxforegroundfps,1103
detailget_maxbackgroundfps,998
detailcanmod_lightingquality,467
detailcanmod_antialiasingmode,146
detailcanmod_ambientocclusion,839
detailcanmod_reflections,97
detailcanmod_vsync,94
detailcanmod_anisotropicfiltering,719
detailcanmod_volumetriclighting,968
detailcanmod_maxforegroundfps,888
detailcanmod_maxbackgroundfps,659
detailcanset_lightingquality,1350
detailcanset_antialiasingmode,769
detailcanset_ambientocclusion,1192
detailcanset_reflections,42
detailcanset_vsync,744
detailcanset_anisotropicfiltering,403
detailcanset_volumetriclighting,611
detailcanset_maxforegroundfps,663
detailcanset_maxbackgroundfps,473
autosetup_setultra,921
unknown_command_7,641
unknown_command_8,958
autosetup_dosetupstatus,259
unknown_command_15,221
unknown_command_16,210
unknown_command_17,745
unknown_command_18,541
unknown_command_19,219
unknown_command_20,370
cc_setswipeunknown1,91
cc_setswipeunknown2,1115
cc_setswipeflags,517
cc_setswipedeadtime,117
cc_setswipedeadzone,1061
if_setonswipevertical,1022
if_setonswipehorizontal,284
if_setonswipecomplete,1216
unknown_command_21,666
if_setonpinchvertical,481
if_setonpinchhorizontal,459
if_setpinchdeadzone,258
if_setpinchflags,545
unknown_command_26,793
minimenu_close,1212
unknown_command_27,1376
unknown_command_28,505
unknown_command_29,380
unknown_command_34,640
unknown_command_35,394
unknown_command_36,233
interface_setpickingradius,357
unknown_command_38,250
unknown_command_39,513
battery_ischarging,387
battery_getlevelpercent,231
window_getinsets,854
if_setsubtractinsets,495
unknown_command_40,1201
show_software_license,1304
marketing_init,47
marketing_sendevent,706
notifications_init,205
notifications_opensettings,860
openurlraw,928
shop_opencategories,1345
notifications_sendgroupedlocal,956
notifications_cancellocal,1116
setwalkmarker,492
unknown_command_45,846
