// Incomplete, bruteforced from opcodes-841-1179.txt and opcodes-839-724.txt
clan_joinchat,655
clan_leavechat,1029
ignore_add_temp,447
activeclanchannel_kickuser,602
chat_setfilter,953
chat_sendabusereport,745
chat_setmode,81
chat_sendpublic,6
chat_sendprivate,938
activechatphrase_prepare,1169
activechatphrase_send,165
activechatphrase_sendprivate,453
activechatphrase_setdynamicint,1075
activechatphrase_setdynamicobj,328
worldmap_3dview_enable,355
worldmap_3dview_disable,215
worldmap_3dview_setloddistance,202
worldmap_setcategorypriority,1189
worldmap_3dview_settextfont,212
worldmap_disabletextsize,894
worldmap_disabletype,183
worldmap_setzoom,512
worldmap_setmap,131
worldmap_jumptosourcecoord,567
worldmap_jumptodisplaycoord,522
worldmap_setmap_coord_override,148
worldmap_flashelementcategory,660
worldmap_disableelementcategory,1098
worldmap_closemap,261
setwindowmode,421
setdefaultwindowmode,422
openurl,1038
spline_new,450
spline_addpoint,264
quit,1083
openurl_nologin,548
writeconsole,77
formatminimenu,494
setdefaultcursors,439
sethardcodedopcursors,1121
notify_accountcreated,1032
notify_accountcreatestarted,999
openurl_shim,265
cam_moveto,274
cam_lookat,488
cam_movealong,1017
cam_reset,514
cam_forceangle,837
cam_inc_x,430
cam_dec_x,989
cam_inc_y,733
cam_dec_y,951
cam_followcoord,1137
cam_smoothreset,120
cam2_setlookatmode,335
cam2_setpositionmode,963
cam2_setdepthplanes,68
cam2_setfieldofview,39
cam2_setlookatpoint_point,435
cam2_setpositionpoint_point,993
cam2_getpositionpoint_point,24
cam2_setlookatentity_player,93
cam2_setlookatentity_npc,16
cam2_setpositionentity_player,986
cam2_setpositionentity_npc,64
cam2_setfieldofviewscreen,411
cam2_removealleffects,393
cam2_setlookatacceleration_axis,403
cam2_setpositionacceleration_axis,737
cam2_setlookatmaxspeed_axis,1172
cam2_setpositionmaxspeed_axis,500
cam2_setcollisionmode,246
cam2_setpositionpointcollision,476
cam2_updateeffect_ztilt,606
cam2_setlinearmovementmode,75
cam2_setspringproperties,622
cam2_setpositionangularinterpolation,535
cam2_enable,907
cam2_setsnapdistances,78
cam2_resetsnapdistances,363
cam2_setlookatorientation_vector,419
cam2_setlookatorientation_xrotation,557
cam2_setlookatorientation_yrotation,475
cam2_setlookatorientation_xmovement,858
cam2_setlookatorientation_zmovement,1028
cam2_setlookatorientation_maxdistanceclamping,728
login_continue,766
login_resetreply,1013
resend_uid_passport_request,44
create_availablerequest,351
create_name_availablerequest,349
create_suggest_name_request,437
create_createrequest,626
create_connectrequest,652
create_step_reached,201
lobby_entergame,1190
lobby_enterlobby,228
lobby_leavelobby,227
create_setunder13,115
login_cancel,511
lobby_enterlobby_social_network,882
detail_brightness,640
detail_removeroofs_option,491
detail_grounddecor_on,756
detail_flickering_on,536
detail_spotshadows_on,690
detail_hardshadows,799
detail_lightdetail_high,1091
detail_waterdetail_high,1175
detail_fog_on,571
detail_antialiasing,601
detail_antialiasing_quality,832
detail_stereo,1153
detail_soundvol,915
detail_musicvol,526
detail_bgsoundvol,743
detail_removeroofs_option_override,480
detail_particles,962
detail_antialiasing_default,1185
detail_buildarea,336
detail_bloom,206
detail_customcursors,0
detail_idleanims,304
detail_groundblending,614
detail_toolkit,1056
detail_toolkit_default,135
detail_cpuusage,331
detail_texturing,570
detail_maxscreensize,1162
detail_speechvol,193
detail_loginvol,116
detail_loadingscreentype,558
detail_drawdistance,347
detail_skydetail,256
viewport_setfov,1111
viewport_setzoom,141
viewport_clampfov,301
worldlist_sort,563
worldlist_pingworlds,96
force_interface_drag,775
cancel_interface_drag,757
targetmode_active,795
targetmode_cancel,1174
autosetup_sethigh,240
autosetup_setmedium,767
autosetup_setlow,958
autosetup_setmin,109
autosetup_setcustom,853
autosetup_blackflaglast,432
video_advert_force_remove,808
video_advert_allow_skip,898
bug_report,144
array_sort,119
cc_find,516
if_find,1095
cc_getx,1078
cc_gety,92
cc_getwidth,744
cc_getheight,87
cc_gethide,1155
cc_getlayer,288
cc_getparentlayer,823
cc_getcolour,734
cc_getscrollx,444
cc_getscrolly,1122
cc_gettext,1136
cc_getmodelzoom,793
cc_getmodelangle_x,57
cc_getmodelangle_z,1160
cc_getmodelangle_y,278
cc_gettrans,1055
cc_getmodelxof,584
cc_getmodelyof,862
cc_getgraphic,1048
cc_param,414
cc_get2dangle,646
cc_getmodel,740
cc_getgraphicdimensions,714
cc_getfontmetrics,337
cc_getinvobject,1052
cc_getinvcount,902
cc_getid,708
cc_gettargetmask,71
cc_getop,502
cc_getopbase,1157
if_getx,451
if_gety,748
if_getwidth,182
if_getheight,2
if_gethide,129
if_getlayer,1070
if_getparentlayer,663
if_getcolour,956
if_getscrollx,1188
if_getscrolly,291
if_gettext,521
if_getscrollwidth,691
if_getscrollheight,515
if_getmodelzoom,651
if_getmodelangle_x,490
if_getmodelangle_z,483
if_getmodelangle_y,623
if_gettrans,917
if_getmodelxof,126
if_getmodelyof,1132
if_getgraphic,433
if_get2dangle,991
if_getmodel,979
if_getgraphicdimensions,25
if_getfontmetrics,859
if_getinvobject,671
if_getinvcount,418
if_hassub,674
if_getnextsubid,608
if_hassubmodal,782
if_hassuboverlay,23
if_gettargetmask,417
if_getop,143
if_getopbase,778
if_getcharindexatpos,260
if_getcharposatindex,412
clientclock,809
inv_getobj,277
inv_getnum,290
inv_total,344
inv_totalcat,83
inv_size,544
inv_stockbase,203
stat,373
stat_base,1141
stat_visible_xp,590
stat_base_actual,1158
stat_visible_xp_actual,1178
facing_fine,300
coord,316
coordx,258
coordy,268
coordz,142
coordx_fine,1058
coordy_fine,311
coordz_fine,709
coordlevel_fine,298
movecoord_fine,58
coord_gridtofine,374
map_members,694
map_preload,940
map_loadedpercent,14
invother_getobj,454
invother_getnum,900
staffmodlevel,310
reboottimer,966
map_world,54
runenergy_visible,408
runweight_visible,650
playermod,891
playermodlevel,1034
playermember,473
comlevel_active,105
gender,952
map_quickchat,723
inv_freespace,939
inv_totalparam,1027
map_lang,585
movecoord,91
applet_hasfocus,156
frombilling,1002
get_mousex,407
get_mousey,1090
get_active_minimenu_entry,462
get_minimenu_length,588
npc_find_active_minimenu_entry,612
get_currentcursor,464
get_mousebuttons,681
get_minimenu_target,1026
enum_string,380
enum,356
enum_hasoutput,996
enum_getoutputcount,644
enum_getreversecount,166
enum_getreverseindex,761
friend_count,870
friend_getname,1010
friend_getworld,76
friend_getrank,807
friend_getnotes,367
friend_getworldflags,786
friend_test,893
friend_getworldname,448
clan_getchatdisplayname,850
clan_getchatcount,35
clan_getchatusername,98
clan_getchatuserworld,605
clan_getchatuserrank,749
clan_getchatminkick,1152
clan_getchatrank,796
ignore_count,318
ignore_getname,84
ignore_getnotes,877
ignore_test,949
clan_isself,90
clan_getchatownername,178
clan_getchatuserworldname,5
friend_platform,235
friend_getslotfromname,869
playercountry,398
clan_getchatusername_unfiltered,186
ignore_getname_unfiltered,834
friend_is_referrer,1124
friend_is_referred,827
activeclansettings_find_listened,716
activeclansettings_find_affined,1129
activeclansettings_getclanname,187
activeclansettings_getallowunaffined,123
activeclansettings_getranktalk,948
activeclansettings_getrankkick,735
activeclansettings_getaffinedcount,1062
activeclansettings_getaffineddisplayname,21
activeclansettings_getaffinedrank,697
activeclansettings_getbannedcount,792
activeclansettings_getbanneddisplayname,866
activeclansettings_getcurrentowner_slot,770
activeclansettings_getaffinedslot,1138
activeclansettings_getsortedaffinedslot,664
activeclanchannel_find_listened,625
activeclanchannel_find_affined,1005
activeclanchannel_getclanname,69
activeclanchannel_getrankkick,889
activeclanchannel_getranktalk,530
activeclanchannel_getusercount,128
activeclanchannel_getuserdisplayname,586
activeclanchannel_getuserrank,218
activeclanchannel_getuserworld,704
activeclanchannel_getuserslot,562
activeclanchannel_getsorteduserslot,259
clanprofile_find,342
stockmarket_getoffertype,43
stockmarket_getofferitem,580
stockmarket_getofferprice,561
stockmarket_getoffercount,510
stockmarket_getoffercompletedcount,1135
stockmarket_getoffercompletedgold,843
stockmarket_isofferempty,531
stockmarket_isofferfinished,828
stockmarket_isofferadding,615
add,303
sub,1114
multiply,633
divide,15
random,689
randominc,878
interpolate,319
addpercent,1024
setbit,13
clearbit,624
testbit,811
modulo,1040
pow,346
invpow,466
and,62
or,998
min,583
max,312
scale,1077
random_sound_pitch,484
hsvtorgb,10
append_num,31
append,897
append_signnum,790
get_col_tag,169
lowercase,147
fromdate,857
tostring,149
compare,750
paraheight,1049
parawidth,920
paraline,455
text_switch,426
escape,377
append_char,1197
char_isprintable,389
char_isalphanumeric,230
char_isnumeric,972
string_length,390
substring,803
removetags,22
string_indexof_char,1069
string_indexof_string,504
char_tolowercase,229
char_touppercase,110
tostring_localised,572
stringwidth,26
string_distance,1044
format_datetime_from_minutes,219
clanforumqfc_tostring,333
oc_name,30
oc_iop,251
oc_cost,825
oc_stackable,146
oc_category,370
oc_hasvarobj,814
oc_cert,460
oc_uncert,190
oc_wearpos,159
oc_wearpos2,720
oc_members,656
oc_param,241
oc_icursor,872
oc_find,46
oc_findnext,541
oc_minimenu_colour,1085
nc_param,1023
lc_param,668
struct_param,802
seqlength,760
bas_getanim_ready,905
chat_gethistory_byuid,434
chat_getfilter_private,1007
chat_playername,529
chat_getfilter_trade,635
chat_getnextuid,236
chat_getprevuid,175
chat_playername_unfiltered,252
chatcat_getdesc,400
chatcat_getsubcatcount,738
chatcat_getsubcat,340
chatcat_getphrasecount,508
chatcat_getphrase,947
chatphrase_gettext,914
chatphrase_getautoresponsecount,1071
chatphrase_getautoresponse,593
chatcat_getsubcatshortcut,692
chatphrase_getdynamiccommandcount,1086
chatphrase_getdynamiccommand,472
chatphrase_getdynamiccommandparam_enum,1036
chatphrase_find,416
chatphrase_findnext,233
keyheld_alt,683
keyheld_ctrl,1106
keyheld_shift,925
worldmap_3dview_active,197
worldmap_3dview_getcoordfine,658
worldmap_getmap,518
worldmap_getmapname,1149
worldmap_getsize,667
worldmap_getdisplayposition,357
worldmap_getconfigorigin,273
worldmap_getconfigbounds,945
worldmap_listelement_start,911
worldmap_listelement_next,686
worldmap_coordinmap,66
worldmap_getconfigzoom,262
worldmap_isloaded,712
worldmap_getdisplaycoord,1093
worldmap_getdisableelements,553
worldmap_getcurrentmap,38
fullscreen_enter,673
fullscreen_modecount,372
fullscreen_getmode,1047
fullscreen_lastmode,1018
getwindowmode,722
getdefaultwindowmode,780
spline_length,1127
minimenuopen,493
getclipboard,248
has_html5,1165
cam_getangle_xa,224
cam_getangle_ya,908
cam2_getcontrolmode,546
cam2_getlookatmode,1041
cam2_getpositionmode,111
cam2_getpositionentity_angleoffsets,675
cam2_addeffect_shake,997
cam2_addeffect_ztilt,343
cam2_isenabled,1143
login_reply,231
login_hoptime,471
login_ban_duration,539
create_reply,1142
create_email_validate_reply,17
create_name_validate_reply,322
create_suggest_name_reply,253
create_connect_reply,457
login_disallowresult,890
lobby_entergamereply,774
lobby_enterlobbyreply,540
has_signonkey,324
userflowflags,199
create_under13,366
login_last_transfer_reply,724
login_inprogress,136
login_queue_position,132
login_disallowtrigger,1128
login_accountappeal,1193
detailget_brightness,114
detailget_removeroofs_option,270
detailget_grounddecor_on,1004
detailget_flickering_on,657
detailget_spotshadows_on,876
detailget_hardshadows,1043
detailget_lightdetail_high,1046
detailget_waterdetail_high,838
detailget_fog_on,854
detailget_antialiasing,365
detailget_antialiasing_quality,329
detailget_stereo,520
detailget_soundvol,665
detailget_musicvol,628
detailget_bgsoundvol,1170
detailget_particles,286
detailget_antialiasing_default,935
detailget_bloom,1031
detailget_idleanims,1115
detailget_groundblending,384
detailget_toolkit,1080
detailget_toolkit_default,28
detailget_cpuusage,442
detailget_texturing,662
detailget_maxscreensize,195
detailget_speechvol,1139
detailget_loginvol,73
detailget_safemode,1173
detailget_canchoosesafemode,783
detailget_chosesafemode,244
detailget_skydetail,538
detailget_drawdistance,399
viewport_geteffectivesize,982
viewport_getzoom,821
date_minutes,173
date_runeday,1104
date_runeday_fromdate,976
date_runeday_todate,352
date_minutes_fromruneday,695
worldlist_fetch,177
worldlist_start,269
worldlist_next,217
worldlist_switch,440
worldlist_specific,95
worldlist_specific_thisworld,631
if_gettop,913
mec_text,371
mec_category,271
mec_param,600
userdetail_quickchat,519
userdetail_lobby_membership,461
userdetail_lobby_unreadmessages,755
userdetail_lobby_lastloginday,784
userdetail_lobby_emailstatus,618
userdetail_lobby_ccexpiry,168
userdetail_lobby_graceexpiry,968
userdetail_dob,641
userdetail_lobby_playage,339
autosetup_dosetup,101
autosetup_getlevel,189
video_advert_play,867
video_advert_has_finished,763
detailcanmod_grounddecor,1133
detailcanmod_spotshadows,9
detailcanmod_hardshadows,465
detailcanmod_antialiasing,528
detailcanmod_antialiasing_quality,1199
detailcanmod_particles,213
detailcanmod_buildarea,654
detailcanmod_bloom,113
detailcanmod_groundblending,3
detailcanmod_texturing,1163
detailcanmod_maxscreensize,307
detailcanmod_toolkit_default,813
detailcanmod_skydetail,670
detailcanset_antialiasing_quality,847
detailcanset_particles,587
detailcanset_buildarea,401
detailcanset_maxscreensize,653
detailcanset_toolkit_default,851
detailcanset_skydetail,428
get_npc_vislevel,47
get_entity_screen_position,578
if_get_gamescreen,865
if_set_gamescreen_enabled,397
get_entity_overlay_height,559
get_npc_stat,287
is_targeted_entity,856
npc_type,679
get_loc_screen_position,969
get_obj_screen_position,80
get_loc_overlay_height,542
get_obj_overlay_height,85
get_loc_bounding_box,1192
get_obj_bounding_box,299
get_entity_bounding_box,1022
quest_finished,696
sound_group_start,954
sound_group_stop,556
sound_vorbis_volume_rate_group,1167
preload_percent,479
shader_preload_throttle,550
fps_stats,167
runjavascript,107
player_group_find,1073
player_group_member_count,1015
player_group_member_get_same_world_var,919
player_group_member_get_rank,495
player_group_member_get_team,297
player_group_member_get_last_seen_node_id,964
player_group_member_get_status,151
player_group_member_is_online,501
player_group_member_get_displayname,1035
player_group_member_get_join_xp,806
player_group_member_is_owner,209
player_group_banned_count,1097
player_group_banned_get_displayname,1184
player_group_get_displayname,234
player_group_get_max_size,789
player_group_get_overall_status,879
player_group_get_owner_slot,1145
ttv_login,909
ttv_login_getstate,777
ttv_logout,703
ttv_library_getstate,436
ttv_library_request,238
ttv_stream_getstate,154
ttv_stream_start,161
ttv_stream_stop,67
ttv_stream_settitle,523
ttv_stream_getviewers,225
ttv_stream_getquality,94
ttv_chat_sendmessage,844
ttv_webcam_supported,978
ttv_webcam_getdevice_count,616
ttv_webcam_getdevice_byindex,560
ttv_webcam_getdevice_byuniquename,899
ttv_webcam_getcap_count,715
ttv_webcam_getcap_byindex,797
ttv_webcam_getcap_byuniqueid,330
ttv_webcam_start,134
ttv_webcam_stop,338
ttv_webcam_flip,610
ttv_livestreams_update,581
ttv_livestreams_getstream_start,405
ttv_livestreams_getstream_next,569
ttv_hasprerequisites,272
os_ismac,353
os_iswindows,222
os_islinux,595
os_physicalmemorysize,280
