// Incomplete, bruteforced from opcodes-877-1518.txt
if_setretex,726
if_setclickmask,731
if_setobject,818
if_setnpchead,1169
if_setnpcmodel,531
if_setobject_nonum,1104
if_setplayermodel_self,1189
if_setobject_alwaysnum,254
if_setop,278
if_setdraggable,649
if_setdragrenderbehaviour,657
if_setdragdeadzone,1150
if_setdragdeadtime,201
if_setopbase,500
if_settargetverb,246
if_clearops,176
if_settargetcursors,112
if_setopcursor,125
if_setpausetext,971
if_setopkey,395
if_setoptkey,644
if_setopkeyrate,357
if_setmouseovercursor,765
if_setonclick,635
if_setonhold,320
if_setonrelease,75
if_setonmouseover,845
if_setonmouseleave,696
if_setondrag,347
if_setontargetleave,1025
if_setonvartransmit,274
if_setontimer,1210
if_setonop,1184
if_setondragcomplete,104
if_setonclickrepeat,598
if_setonmouserepeat,901
if_setoninvtransmit,978
if_setonstattransmit,399
if_setontargetenter,831
if_setonscrollwheel,450
if_setonchattransmit,397
if_setonkey,1040
if_setongamepadbutton,613
if_setongamepadbuttonheld,1000
if_setongamepadaxis,1233
if_setongamepadtrigger,379
if_setonfriendtransmit,219
if_setonclantransmit,213
if_setonmisctransmit,887
if_setondialogabort,925
if_setonsubchange,439
if_setonstocktransmit,1120
if_setoncamfinished,772
if_setonresize,76
if_setonvarctransmit,632
if_setonvarcstrtransmit,314
if_setonclansettingstransmit,120
if_setonclanchanneltransmit,812
if_setonvarclantransmit,453
if_setonplayergrouptransmit,559
if_setonplayergroupvarptransmit,1110
if_setoncameraupdatetransmit,933
if_clearscripthooks,871
if_callonresize,508
if_npc_setcustombodymodel,804
if_npc_setcustomrecol,115
cc_npc_setcustomrecol,964
mes,543
return,949
if_close,798
resume_countdialog,1218
resume_namedialog,650
resume_stringdialog,907
abort_dialog,617
opplayer,152
resume_objdialog,939
cc_dragpickup,941
if_opensubclient,59
if_closesubclient,18
mes_typed,857
setup_messagebox,1204
resume_hsldialog,855
resume_clanforumqfcdialog,935
sound_synth,163
sound_synth_volume,1106
sound_jingle_volume,1039
sound_vorbis_volume,384
sound_speech_volume,436
sound_vorbis_rate,1014
email_validation_add_new_address,669
friend_setrank,1219
friend_setnotes,672
friend_add,534
friend_del,135
ignore_add,476
ignore_del,21
ignore_setnotes,1276
clan_kickuser,371
clan_joinchat,637
clan_leavechat,243
ignore_add_temp,1108
activeclanchannel_kickuser,607
chat_setfilter,472
chat_sendabusereport,891
chat_setmode,492
chat_sendpublic,655
chat_sendprivate,1195
activechatphrase_prepare,1201
activechatphrase_send,745
activechatphrase_sendprivate,1212
activechatphrase_setdynamicint,187
activechatphrase_setdynamicobj,191
worldmap_3dview_enable,790
worldmap_3dview_disable,99
worldmap_3dview_setloddistance,193
worldmap_setcategorypriority,876
worldmap_3dview_settextfont,542
worldmap_disabletextsize,229
worldmap_disabletype,164
worldmap_setzoom,1080
worldmap_setmap,299
worldmap_jumptosourcecoord,1111
worldmap_jumptodisplaycoord,30
worldmap_setmap_coord_override,666
worldmap_flashelementcategory,155
worldmap_disableelementcategory,530
worldmap_closemap,1063
setwindowmode,995
setdefaultwindowmode,452
openurl,1265
urlencode,1271
spline_new,56
spline_addpoint,582
quit,309
openurl_nologin,1152
formatminimenu,959
setdefaultcursors,860
sethardcodedopcursors,1223
notify_accountcreated,730
notify_accountcreatestarted,853
openurl_shim,84
cam_moveto,266
cam_lookat,1070
cam_movealong,322
cam_reset,199
cam_forceangle,539
cam_inc_x,368
cam_dec_x,281
cam_inc_y,167
cam_dec_y,906
cam_followcoord,535
cam_smoothreset,1061
cam2_setlookatmode,1030
cam2_setpositionmode,1179
cam2_setdepthplanes,214
cam2_setfieldofview,227
cam2_setlookatpoint_point,1243
cam2_setpositionpoint_point,922
cam2_getpositionpoint_point,427
cam2_setlookatentity_player,102
cam2_setlookatentity_npc,271
cam2_setpositionentity_player,615
cam2_setpositionentity_npc,189
cam2_setfieldofviewscreen,15
cam2_removealleffects,1033
cam2_setlookatacceleration_axis,380
cam2_setpositionacceleration_axis,14
cam2_setlookatmaxspeed_axis,1009
cam2_setpositionmaxspeed_axis,674
cam2_setcollisionmode,255
cam2_setpositionpointcollision,394
cam2_updateeffect_ztilt,992
cam2_setlinearmovementmode,295
cam2_setspringproperties,183
cam2_setpositionangularinterpolation,1183
cam2_enable,1091
cam2_setsnapdistances,1054
cam2_resetsnapdistances,1257
cam2_setlookatorientation_vector,140
cam2_setlookatorientation_xrotation,1190
cam2_setlookatorientation_yrotation,407
cam2_setlookatorientation_xmovement,54
cam2_setlookatorientation_zmovement,881
cam2_setlookatorientation_maxdistanceclamping,862
login_continue,741
login_resetreply,9
resend_uid_passport_request,1059
create_availablerequest,936
create_name_availablerequest,1035
create_suggest_name_request,411
create_createrequest,763
create_connectrequest,1207
create_step_reached,610
lobby_entergame,146
lobby_enterlobby,788
lobby_leavelobby,892
create_setunder13,709
login_cancel,277
lobby_enterlobby_social_network,1261
viewport_setfov,86
viewport_setzoom,989
viewport_clampfov,491
worldlist_sort,1197
worldlist_pingworlds,337
if_triggerop,647
force_interface_drag,1267
cancel_interface_drag,589
targetmode_active,63
targetmode_cancel,728
autosetup_sethigh,428
autosetup_setmedium,1018
autosetup_setlow,97
autosetup_setmin,489
autosetup_setcustom,865
autosetup_blackflaglast,1159
video_advert_force_remove,285
video_advert_allow_skip,287
bug_report,577
array_sort,1269
cc_find,878
if_find,974
cc_getx,127
cc_gety,1037
cc_getwidth,942
cc_getheight,73
cc_gethide,797
cc_getlayer,713
cc_getparentlayer,594
cc_getcolour,311
cc_getscrollx,693
cc_getscrolly,356
cc_gettext,225
cc_getmodelzoom,681
cc_getmodelangle_x,1200
cc_getmodelangle_z,717
cc_getmodelangle_y,8
cc_gettrans,1213
cc_getmodelxof,1198
cc_getmodelyof,1122
cc_getgraphic,917
cc_param,705
cc_get2dangle,842
cc_getgraphicdimensions,1181
cc_getfontmetrics,200
cc_getinvobject,953
cc_getinvcount,259
cc_getid,673
cc_gettargetmask,1124
cc_getop,206
cc_getopbase,340
if_getx,703
if_gety,114
if_getwidth,586
if_getheight,293
if_gethide,733
if_getlayer,1138
if_getparentlayer,147
if_getcolour,761
if_getscrollx,648
if_getscrolly,888
if_gettext,651
if_getscrollwidth,835
if_getscrollheight,205
if_getmodelzoom,976
if_getmodelangle_x,911
if_getmodelangle_z,859
if_getmodelangle_y,611
if_gettrans,858
if_getmodelxof,1085
if_getmodelyof,1171
if_getgraphic,369
if_get2dangle,604
if_getmodel,190
if_getgraphicdimensions,619
if_getfontmetrics,212
if_getinvobject,142
if_getinvcount,636
if_hassub,325
if_getnextsubid,487
if_hassubmodal,1137
if_hassuboverlay,769
if_gettargetmask,945
if_getop,1057
if_getopbase,262
if_getcharindexatpos,468
if_getcharposatindex,179
clientclock,583
inv_getobj,1235
inv_getnum,817
inv_total,527
inv_totalcat,663
inv_size,151
inv_stockbase,485
inv_getvar,24
stat,1163
stat_base,145
stat_visible_xp,305
stat_base_actual,603
stat_visible_xp_actual,48
facing_fine,1042
coord,947
coordx,937
coordy,1170
coordz,479
coordx_fine,766
coordy_fine,1224
coordz_fine,653
coordlevel_fine,1036
movecoord_fine,236
coord_gridtofine,1146
map_members,1221
map_preload,592
map_loadedpercent,1274
invother_getobj,377
invother_getnum,1079
staffmodlevel,634
reboottimer,1131
map_world,1143
runenergy_visible,419
runweight_visible,1199
playermod,895
playermodlevel,775
playermember,23
comlevel_active,547
gender,622
map_quickchat,294
inv_freespace,475
inv_totalparam,712
map_lang,572
movecoord,139
applet_hasfocus,1082
frombilling,587
get_mousex,20
get_mousey,686
get_active_minimenu_entry,700
get_minimenu_length,999
npc_find_active_minimenu_entry,148
get_currentcursor,1227
get_mousebuttons,605
get_minimenu_target,1002
enum_string,571
enum,639
enum_hasoutput,836
enum_getoutputcount,722
enum_getreversecount,758
enum_getreverseindex,868
friend_count,801
friend_getname,392
friend_getworld,1178
friend_getrank,885
friend_getnotes,946
friend_getworldflags,40
friend_test,884
friend_getworldname,203
clan_getchatdisplayname,1272
clan_getchatcount,486
clan_getchatusername,350
clan_getchatuserworld,108
clan_getchatuserrank,391
clan_getchatminkick,1019
clan_getchatrank,283
ignore_count,1117
ignore_getname,600
ignore_getnotes,238
ignore_test,565
clan_isself,1001
clan_getchatownername,744
clan_getchatuserworldname,260
friend_platform,463
friend_getslotfromname,237
playercountry,184
clan_getchatusername_unfiltered,998
ignore_getname_unfiltered,464
friend_is_referrer,913
friend_is_referred,256
activeclansettings_find_listened,777
activeclansettings_find_affined,70
activeclansettings_getclanname,482
activeclansettings_getallowunaffined,546
activeclansettings_getranktalk,1202
activeclansettings_getrankkick,869
activeclansettings_getaffinedcount,446
activeclansettings_getaffineddisplayname,109
activeclansettings_getaffinedrank,1084
activeclansettings_getbannedcount,10
activeclansettings_getbanneddisplayname,71
activeclansettings_getcurrentowner_slot,1256
activeclansettings_getaffinedslot,1028
activeclansettings_getsortedaffinedslot,64
activeclanchannel_find_listened,1266
activeclanchannel_find_affined,431
activeclanchannel_getclanname,429
activeclanchannel_getrankkick,335
activeclanchannel_getranktalk,1010
activeclanchannel_getusercount,803
activeclanchannel_getuserdisplayname,68
activeclanchannel_getuserrank,656
activeclanchannel_getuserworld,517
activeclanchannel_getuserslot,787
activeclanchannel_getsorteduserslot,595
clanprofile_find,725
stockmarket_getoffertype,192
stockmarket_getofferitem,301
stockmarket_getofferprice,683
stockmarket_getoffercount,1175
stockmarket_getoffercompletedcount,1161
stockmarket_getoffercompletedgold,1168
stockmarket_isofferempty,596
stockmarket_isofferfinished,1022
stockmarket_isofferadding,1136
add,231
sub,249
multiply,515
divide,934
random,966
randominc,977
interpolate,336
addpercent,1008
setbit,1067
clearbit,1121
testbit,525
modulo,263
pow,11
invpow,195
and,1068
or,22
min,341
max,455
scale,1215
random_sound_pitch,506
hsvtorgb,144
append_num,538
append,1105
append_signnum,292
get_col_tag,130
lowercase,557
fromdate,478
tostring,136
compare,875
paraheight,757
parawidth,469
paraline,1176
text_switch,954
escape,839
append_char,495
char_isprintable,1232
char_isalphanumeric,284
char_isnumeric,330
string_length,1133
substring,204
removetags,694
string_indexof_char,624
string_indexof_string,418
char_tolowercase,353
char_touppercase,1234
tostring_localised,272
stringwidth,723
string_distance,764
format_datetime_from_minutes,306
clanforumqfc_tostring,802
oc_name,969
oc_iop,834
oc_cost,386
oc_stackable,95
oc_category,1192
oc_hasvarobj,182
oc_cert,221
oc_uncert,1154
oc_wearpos,242
oc_wearpos2,132
oc_members,718
oc_param,923
oc_icursor,169
oc_find,222
oc_findnext,279
oc_minimenu_colour,406
nc_param,768
lc_param,880
struct_param,94
seqlength,103
bas_getanim_ready,721
chat_getfilter_public,957
chat_gethistory_byuid,157
chat_lastuid,1193
chat_clear,334
chat_getfilter_private,1038
chat_playername,979
chat_getfilter_trade,1156
chat_getnextuid,252
chat_getprevuid,465
chat_playername_unfiltered,883
chatcat_getdesc,477
chatcat_getsubcatcount,461
chatcat_getsubcat,988
chatcat_getphrasecount,550
chatcat_getphrase,890
chatphrase_gettext,421
chatphrase_getautoresponsecount,965
chatphrase_getautoresponse,33
chatcat_getsubcatshortcut,378
chatphrase_getdynamiccommandcount,381
chatphrase_getdynamiccommand,526
chatphrase_getdynamiccommandparam_enum,1114
chatphrase_find,612
chatphrase_findnext,42
keyheld_alt,623
keyheld_ctrl,432
keyheld_shift,882
fullscreen_enter,991
fullscreen_modecount,425
fullscreen_getmode,430
fullscreen_lastmode,289
getwindowmode,1157
getdefaultwindowmode,1012
spline_length,626
minimenuopen,118
getclipboard,518
has_html5,165
has_nxt,548
cam_getangle_xa,960
cam_getangle_ya,358
cam2_getcontrolmode,1049
cam2_getlookatmode,343
cam2_getpositionmode,1255
cam2_getpositionentity_angleoffsets,511
cam2_addeffect_shake,1228
cam2_addeffect_ztilt,367
cam2_isenabled,282
login_reply,685
login_hoptime,420
login_ban_duration,348
create_reply,188
create_email_validate_reply,438
create_name_validate_reply,660
create_suggest_name_reply,678
create_connect_reply,771
login_disallowresult,312
lobby_entergamereply,568
lobby_enterlobbyreply,749
userflowflags,41
create_under13,914
login_last_transfer_reply,1017
login_inprogress,630
login_queue_position,558
login_disallowtrigger,849
login_accountappeal,1167
viewport_geteffectivesize,1275
viewport_getzoom,37
date_minutes,780
date_runeday,215
date_runeday_fromdate,926
date_runeday_todate,1273
date_minutes_fromruneday,614
worldlist_fetch,1093
worldlist_start,510
worldlist_next,739
worldlist_switch,545
worldlist_specific,514
worldlist_specific_thisworld,1209
if_gettop,943
mec_text,1145
mec_category,886
mec_param,1090
userdetail_quickchat,640
userdetail_lobby_membership,105
userdetail_lobby_unreadmessages,359
userdetail_lobby_lastloginday,32
userdetail_lobby_emailstatus,554
userdetail_lobby_ccexpiry,226
userdetail_lobby_graceexpiry,248
userdetail_dob,529
userdetail_lobby_playage,899
autosetup_dosetup,1229
autosetup_getlevel,544
video_advert_play,1254
video_advert_has_finished,560
get_npc_vislevel,153
get_entity_screen_position,856
if_get_gamescreen,275
if_set_gamescreen_enabled,393
get_entity_overlay_height,898
get_npc_stat,232
is_npc_active,1185
is_targeted_entity,158
npc_type,575
get_loc_screen_position,1205
get_obj_screen_position,498
get_loc_overlay_height,528
get_obj_overlay_height,671
get_loc_bounding_box,724
get_obj_bounding_box,217
get_entity_bounding_box,513
quest_finished,667
sound_group_start,774
sound_group_stop,789
sound_vorbis_volume_rate_group,910
preload_percent,1044
shader_preload_throttle,970
fps_stats,773
runjavascript,1135
worldmap_3dview_active,951
worldmap_3dview_getcoordfine,269
worldmap_getmap,26
worldmap_getmapname,1101
worldmap_getsize,629
worldmap_getdisplayposition,533
worldmap_getconfigorigin,83
worldmap_getconfigbounds,921
worldmap_listelement_start,2
worldmap_listelement_next,412
worldmap_coordinmap,740
worldmap_getconfigzoom,349
worldmap_isloaded,338
worldmap_getdisplaycoord,980
worldmap_getdisableelements,983
worldmap_getcurrentmap,905
player_group_find,1126
player_group_member_count,915
player_group_member_get_same_world_var,443
player_group_member_get_rank,863
player_group_member_get_team,448
player_group_member_get_last_seen_node_id,748
player_group_member_get_status,1186
player_group_member_is_online,442
player_group_member_get_displayname,815
player_group_member_get_join_xp,580
player_group_member_is_owner,874
player_group_banned_count,265
player_group_banned_get_displayname,1
player_group_get_displayname,841
player_group_get_max_size,1208
player_group_get_overall_status,691
player_group_get_owner_slot,516
ttv_login,480
ttv_login_getstate,785
ttv_logout,185
ttv_library_getstate,326
ttv_library_request,679
ttv_stream_getstate,90
ttv_stream_start,1060
ttv_stream_stop,522
ttv_stream_settitle,383
ttv_stream_getviewers,457
ttv_stream_getquality,390
ttv_chat_sendmessage,929
ttv_webcam_supported,483
ttv_webcam_getdevice_count,1011
ttv_webcam_getdevice_byindex,365
ttv_webcam_getdevice_byuniquename,710
ttv_webcam_getcap_count,413
ttv_webcam_getcap_byindex,1249
ttv_webcam_getcap_byuniqueid,161
ttv_webcam_start,1015
ttv_webcam_stop,828
ttv_webcam_flip,920
ttv_livestreams_update,172
ttv_livestreams_getstream_start,385
ttv_livestreams_getstream_next,551
ttv_hasprerequisites,661
os_ismac,1242
os_iswindows,297
os_islinux,552
os_physicalmemorysize,654
os_driver_outdated,675
os_driver_vendor,1263
telemetry_get_group_count,909
telemetry_get_group_index,503
telemetry_get_group_id,1155
telemetry_get_row_count,799
telemetry_get_row_index,1092
telemetry_get_row_id,1214
telemetry_is_row_pinned,258
telemetry_get_column_count,300
telemetry_get_column_index,532
telemetry_get_column_id,1006
telemetry_get_grid_value,404
db_find,1020
db_find_with_count,1102
db_findnext,573
db_getfield,1056
db_getfieldcount,1055
detail_brightness,1047
detail_removeroofs_option,692
detail_grounddecor_on,501
detail_flickering_on,1026
detail_spotshadows_on,716
detail_hardshadows,202
detail_shadowquality,298
detail_lightdetail_high,838
detail_waterdetail_high,493
detail_fog_on,736
detail_antialiasing,38
detail_antialiasing_quality,1109
detail_stereo,331
detail_soundvol,732
detail_musicvol,719
detail_bgsoundvol,1203
detail_removeroofs_option_override,1196
detail_particles,952
detail_antialiasing_default,490
detail_buildarea,903
detail_bloom,1244
detail_customcursors,1187
detail_idleanims,208
detail_groundblending,1191
detail_toolkit,754
detail_toolkit_default,25
detail_cpuusage,230
detail_texturing,116
detail_maxscreensize,445
detail_speechvol,308
detail_loginvol,1021
detail_loadingscreentype,1113
detail_drawdistance,1100
detail_skydetail,642
detailget_brightness,916
detailget_removeroofs_option,1130
detailget_grounddecor_on,830
detailget_flickering_on,783
detailget_spotshadows_on,919
detailget_hardshadows,451
detailget_shadowquality,101
detailget_lightdetail_high,698
detailget_waterdetail_high,134
detailget_fog_on,220
detailget_antialiasing,286
detailget_antialiasing_quality,743
detailget_stereo,662
detailget_soundvol,784
detailget_musicvol,460
detailget_bgsoundvol,43
detailget_particles,602
detailget_antialiasing_default,159
detailget_bloom,690
detailget_idleanims,553
detailget_groundblending,507
detailget_toolkit,1270
detailget_toolkit_default,1260
detailget_cpuusage,433
detailget_texturing,536
detailget_maxscreensize,968
detailget_speechvol,1003
detailget_loginvol,1241
detailget_safemode,122
detailget_canchoosesafemode,1073
detailget_chosesafemode,987
detailget_skydetail,398
detailget_drawdistance,123
detailcanmod_grounddecor,720
detailcanmod_spotshadows,91
detailcanmod_hardshadows,403
detailcanmod_shadowquality,264
detailcanmod_waterdetail,1023
detailcanmod_antialiasing,854
detailcanmod_antialiasing_quality,247
detailcanmod_particles,1078
detailcanmod_buildarea,400
detailcanmod_bloom,87
detailcanmod_groundblending,562
detailcanmod_texturing,44
detailcanmod_maxscreensize,280
detailcanmod_toolkit_default,363
detailcanmod_skydetail,680
detailcanset_hardshadows,129
detailcanset_shadowquality,382
detailcanset_waterdetail,819
detailcanset_antialiasing_quality,1107
detailcanset_particles,866
detailcanset_buildarea,126
detailcanset_bloom,986
detailcanset_texturing,1076
detailcanset_maxscreensize,315
detailcanset_toolkit_default,197
detailcanset_skydetail,997
detail_lightingquality,524
detail_antialiasingmode,160
detail_ambientocclusion,1119
detail_reflections,405
detail_vsync,1086
detail_anisotropicfiltering,92
detail_volumetriclighting,245
detailget_lightingquality,1141
detailget_antialiasingmode,52
detailget_ambientocclusion,29
detailget_reflections,755
detailget_vsync,1029
detailget_anisotropicfiltering,579
detailget_volumetriclighting,1050
detailcanmod_lightingquality,796
detailcanmod_antialiasingmode,704
detailcanmod_ambientocclusion,996
detailcanmod_reflections,171
detailcanmod_vsync,36
detailcanmod_anisotropicfiltering,117
detailcanmod_volumetriclighting,65
detailcanset_lightingquality,1031
detailcanset_antialiasingmode,1264
detailcanset_ambientocclusion,561
detailcanset_reflections,778
detailcanset_vsync,150
detailcanset_anisotropicfiltering,426
detailcanset_volumetriclighting,1094
autosetup_setultra,168
unknown_command_7,333
unknown_command_8,39
autosetup_dosetupstatus,251
