// Incomplete, bruteforced from opcodes-721-304.txt and opcodes-722-305.txt and opcodes-723-306.txt
cc_clearscripthooks,945
cc_getx,741
cc_gety,893
cc_getwidth,109
cc_getheight,846
cc_gethide,338
cc_getlayer,676
cc_getparentlayer,721
cc_getscrolly,993
cc_gettext,973
cc_getmodelzoom,880
cc_getmodelangle_x,344
cc_getmodelangle_z,612
cc_getmodelangle_y,727
cc_gettrans,849
cc_getmodelxof,196
cc_getmodelyof,163
cc_getgraphic,990
cc_param,563
cc_get2dangle,662
cc_getfontmetrics,966
cc_getinvobject,810
cc_getinvcount,763
cc_getid,397
cc_gettargetmask,774
cc_getopbase,230
if_setposition,27
if_setsize,862
if_sethide,685
if_setnoclickthrough,789
if_setscrollpos,441
if_setcolour,961
if_setfill,457
if_settrans,866
if_setgraphic,42
if_set2dangle,146
if_settiling,256
if_setmodel,105
if_setmodelangle,468
if_setmodelanim,459
if_setmodeltint,825
if_settext,260
if_settextfont,645
if_settextalign,185
if_settextshadow,178
if_settextantimacro,903
if_setoutline,753
if_setgraphicshadow,506
if_setvflip,353
if_sethflip,678
if_setscrollsize,271
if_setalpha,46
if_setmodelzoom,879
if_setlinedirection,533
if_setmaxlines,930
if_setparam_int,534
if_setrecol,229
if_setretex,435
if_setclickmask,762
if_setobject,628
if_setnpchead,672
if_setobject_nonum,268
if_setobject_wearcol,912
if_setplayermodel_self,571
if_setobject_alwaysnum,216
if_setop,607
if_setdraggable,71
if_setdragrenderbehaviour,287
if_setopbase,315
if_settargetverb,148
if_clearops,19
if_settargetcursors,308
if_setopcursor,788
if_setpausetext,452
if_setmouseovercursor,625
if_setonclick,750
if_setonhold,275
if_setonrelease,641
if_setonmouseover,269
if_setonmouseleave,118
if_setondrag,885
if_setontargetleave,884
if_setonvartransmit,237
if_setontimer,553
if_setonop,859
if_setondragcomplete,629
if_setonmouserepeat,508
if_setoninvtransmit,2
if_setonstattransmit,992
if_setontargetenter,582
if_setonscrollwheel,770
if_setonchattransmit,847
if_setonkey,414
if_setonfriendtransmit,728
if_setonclantransmit,8
if_setonmisctransmit,818
if_setondialogabort,720
if_setonsubchange,472
if_setonstocktransmit,221
if_setoncamfinished,263
if_setonresize,122
if_setonvarctransmit,310
if_setonvarcstrtransmit,415
if_setonclansettingstransmit,386
if_setonclanchanneltransmit,495
if_setonvarclantransmit,784
if_clearscripthooks,299
if_getx,735
if_gety,821
if_getwidth,729
if_getheight,572
if_gethide,106
if_getlayer,339
if_getparentlayer,141
if_getcolour,920
if_getscrollx,18
if_getscrolly,824
if_gettext,35
if_getscrollwidth,425
if_getscrollheight,56
if_getmodelzoom,67
if_getmodelangle_x,660
if_getmodelangle_z,205
if_getmodelangle_y,709
if_gettrans,820
if_getmodelxof,955
if_getmodelyof,474
if_getgraphic,208
if_get2dangle,217
if_getmodel,184
if_getfontmetrics,781
if_getinvobject,31
if_hassub,302
if_getnextsubid,624
if_hassubmodal,619
if_hassuboverlay,585
if_gettargetmask,267
if_getop,701
if_callonresize,154
if_getcharindexatpos,200
if_getcharposatindex,899
mes,797
if_close,640
resume_countdialog,363
resume_namedialog,379
resume_stringdialog,165
opplayer,390
cc_dragpickup,932
resume_objdialog,858
if_opensubclient,442
if_closesubclient,602
mes_typed,194
setup_messagebox,831
resume_hsldialog,697
resume_clanforumqfcdialog,948
sound_synth,421
sound_jingle,623
sound_vorbis_volume,871
sound_vorbis_rate,337
clientclock,160
inv_getobj,132
inv_getnum,465
inv_total,159
inv_size,550
inv_stockbase,102
stat,433
stat_base,719
stat_visible_xp,944
coord,656
coordx,494
coordy,620
coordz,515
map_members,882
invother_getobj,176
invother_getnum,104
staffmodlevel,97
reboottimer,524
map_world,436
runenergy_visible,245
runweight_visible,574
playermod,319
playermodlevel,938
playermember,964
comlevel_active,516
gender,498
map_quickchat,241
inv_freespace,429
inv_totalparam,182
map_lang,839
movecoord,50
profile_cpu,298
applet_hasfocus,523
frombilling,696
get_mousex,292
get_mousey,579
get_active_minimenu_entry,78
get_minimenu_length,235
get_currentcursor,965
get_mousebuttons,166
get_minimenu_target,440
enum_string,994
enum,53
enum_hasoutput,865
enum_getoutputcount,322
enum_getreversecount,157
enum_getreverseindex,259
email_validation_submit_code,399
email_validation_change_address,331
email_validation_add_new_address,453
friend_count,478
friend_getname,381
friend_getworld,795
friend_getrank,283
friend_setrank,600
friend_add,38
friend_del,736
ignore_add,848
ignore_del,597
friend_test,867
friend_getworldname,288
clan_getchatdisplayname,409
clan_getchatcount,804
clan_getchatusername,152
clan_getchatuserworld,997
clan_getchatuserrank,123
clan_getchatminkick,910
clan_kickuser,547
clan_getchatrank,819
clan_joinchat,48
clan_leavechat,667
ignore_count,734
ignore_getname,531
ignore_test,949
clan_isself,764
clan_getchatownername,744
clan_getchatuserworldname,225
friend_platform,253
friend_getslotfromname,850
playercountry,537
ignore_add_temp,485
clan_getchatusername_unfiltered,576
ignore_getname_unfiltered,127
friend_is_referrer,101
activeclansettings_find_listened,923
activeclansettings_find_affined,63
activeclansettings_getclanname,144
activeclansettings_getallowunaffined,479
activeclansettings_getranktalk,595
activeclansettings_getrankkick,926
activeclansettings_getaffinedcount,834
activeclansettings_getaffineddisplayname,62
activeclansettings_getaffinedrank,362
activeclansettings_getbannedcount,802
activeclansettings_getbanneddisplayname,669
activeclansettings_getcurrentowner_slot,403
activeclansettings_getaffinedslot,66
activeclansettings_getsortedaffinedslot,406
activeclanchannel_find_listened,130
activeclanchannel_find_affined,243
activeclanchannel_getclanname,892
activeclanchannel_getrankkick,901
activeclanchannel_getranktalk,195
activeclanchannel_getusercount,708
activeclanchannel_getuserdisplayname,891
activeclanchannel_getuserrank,191
activeclanchannel_getuserworld,334
activeclanchannel_kickuser,181
activeclanchannel_getuserslot,779
activeclanchannel_getsorteduserslot,616
clanprofile_find,578
stockmarket_getoffertype,244
stockmarket_getofferitem,300
stockmarket_getofferprice,289
stockmarket_getoffercount,766
stockmarket_getoffercompletedcount,546
stockmarket_getoffercompletedgold,211
stockmarket_isofferempty,320
stockmarket_isofferfinished,929
stockmarket_isofferadding,325
add,274
sub,649
multiply,613
divide,258
random,830
randominc,759
setbit,186
testbit,416
modulo,316
pow,711
invpow,971
and,34
or,509
min,236
max,286
scale,471
random_sound_pitch,475
hsvtorgb,785
append_num,878
append,461
append_signnum,490
get_col_tag,525
lowercase,771
fromdate,220
tostring,119
compare,313
paraheight,47
parawidth,451
text_switch,57
escape,481
append_char,538
char_isprintable,246
char_isalphanumeric,981
char_isnumeric,642
string_length,954
substring,183
removetags,32
string_indexof_char,85
string_indexof_string,605
char_tolowercase,272
char_touppercase,979
tostring_localised,631
stringwidth,756
format_datetime_from_minutes,743
clanforumqfc_tostring,554
oc_name,588
oc_iop,492
oc_cost,108
oc_stackable,806
oc_cert,501
oc_uncert,80
oc_wearpos,618
oc_members,940
oc_param,716
oc_icursor,598
oc_find,557
oc_findnext,155
oc_minimenu_colour,695
nc_param,690
struct_param,748
bas_getanim_ready,81
chat_getfilter_public,158
chat_setfilter,749
chat_sendabusereport,393
chat_gethistorymessage,691
chat_gethistorytype,466
chat_getfilter_private,801
chat_setmode,128
chat_sendpublic,888
chat_sendprivate,936
chat_gethistoryname,928
chat_gethistoryclan,4
chat_gethistoryphrase,601
chat_playername_unfiltered,40
chat_getfilter_trade,59
chat_gethistorylength,385
unknown_command_5019,28
chat_playername,486
chat_getprevuid,125
chatcat_getdesc,240
chatcat_getsubcatcount,730
chatcat_getsubcat,933
chatcat_getphrasecount,192
chatcat_getphrase,402
chatphrase_gettext,514
chatphrase_getautoresponsecount,5
chatphrase_getautoresponse,707
activechatphrase_prepare,250
activechatphrase_sendpublic,726
activechatphrase_sendprivate,717
activechatphrase_sendclan,808
chatcat_getsubcatshortcut,136
chatphrase_getdynamiccommandcount,266
chatphrase_getdynamiccommand,942
activechatphrase_setdynamicint,408
activechatphrase_setdynamicobj,187
chatphrase_getdynamiccommandparam_enum,826
chatphrase_find,445
chatphrase_findnext,518
activechatphrase_sendclanchannel_affined,98
activechatphrase_sendclanchannel_listened,107
keyheld_ctrl,540
keyheld_shift,20
worldmap_setzoom,114
worldmap_setmap,809
worldmap_getmap,257
worldmap_getmapname,545
worldmap_getsize,956
worldmap_getdisplayposition,837
worldmap_listelement_start,896
worldmap_listelement_next,36
worldmap_jumptosourcecoord,939
worldmap_coordinmap,330
worldmap_getconfigzoom,532
worldmap_isloaded,963
worldmap_jumptodisplaycoord,906
worldmap_getdisplaycoord,909
worldmap_setmap_coord_override,75
worldmap_getdisableelements,54
worldmap_flashelementcategory,135
worldmap_disableelementcategory,74
worldmap_getcurrentmap,76
fullscreen_enter,142
fullscreen_modecount,953
fullscreen_getmode,301
fullscreen_lastmode,419
getwindowmode,73
setwindowmode,962
getdefaultwindowmode,117
setdefaultwindowmode,732
openurl,782
spline_new,688
spline_addpoint,921
spline_length,836
quit,838
openurl_nologin,180
formatminimenu,503
setdefaultcursors,535
sethardcodedopcursors,134
minimenuopen,805
notify_accountcreated,913
notify_accountcreatestarted,657
getclipboard,44
openurl_shim,951
java_version_supported,303
cam_moveto,120
cam_lookat,375
cam_movealong,855
cam_reset,323
cam_forceangle,803
cam_getangle_xa,219
cam_getangle_ya,772
cam_inc_x,783
cam_dec_x,405
cam_inc_y,796
cam_dec_y,529
cam_followcoord,646
cam_smoothreset,792
cam2_isenabled,904
login_continue,615
login_resetreply,543
create_availablerequest,30
create_createrequest,305
create_connectrequest,384
create_step_reached,193
login_hoptime,410
create_reply,383
create_email_validate_reply,49
create_connect_reply,872
login_disallowresult,815
lobby_entergame,677
lobby_entergamereply,768
lobby_enterlobby,307
lobby_leavelobby,621
lobby_enterlobbyreply,991
has_signonkey,722
userflowflags,841
create_under13,282
create_setunder13,875
login_last_transfer_reply,380
login_inprogress,355
login_queue_position,387
login_cancel,365
lobby_enterlobby_social_network,752
login_disallowtrigger,755
create_get_email,407
detail_brightness,569
detail_removeroofs_option,567
detail_grounddecor_on,922
detail_flickering_on,447
detail_spotshadows_on,530
detail_hardshadows,614
detail_lightdetail_high,773
detail_waterdetail_high,370
detail_fog_on,377
detail_antialiasing,982
detail_stereo,710
detail_soundvol,376
detail_musicvol,278
detail_bgsoundvol,560
detail_removeroofs_option_override,874
detail_particles,900
detail_antialiasing_default,947
detail_bloom,952
detail_customcursors,345
detail_idleanims,242
detail_groundblending,91
detail_toolkit,172
detail_toolkit_default,214
detail_cpuusage,343
detail_texturing,400
detail_maxscreensize,469
detail_speechvol,800
detail_loginvol,935
detail_loadingscreentype,827
detail_skydetail,718
detailget_brightness,799
detailget_removeroofs_option,977
detailget_grounddecor_on,754
detailget_flickering_on,692
detailget_spotshadows_on,43
detailget_hardshadows,411
detailget_lightdetail_high,776
detailget_waterdetail_high,103
detailget_fog_on,583
detailget_antialiasing,970
detailget_stereo,577
detailget_soundvol,907
detailget_musicvol,775
detailget_bgsoundvol,881
detailget_particles,204
detailget_antialiasing_default,374
detailget_bloom,460
detailget_idleanims,404
detailget_groundblending,986
detailget_toolkit,521
detailget_toolkit_default,179
detailget_cpuusage,306
detailget_texturing,347
detailget_maxscreensize,446
detailget_speechvol,591
detailget_loginvol,359
detailget_safemode,816
detailget_canchoosesafemode,463
detailget_chosesafemode,351
detailget_skydetail,793
viewport_setfov,168
viewport_setzoom,505
viewport_clampfov,510
viewport_geteffectivesize,757
date_minutes,215
date_runeday,943
date_runeday_todate,868
date_minutes_fromruneday,887
worldlist_fetch,434
worldlist_start,552
worldlist_next,589
worldlist_switch,261
worldlist_specific,333
worldlist_sort,566
worldlist_pingworlds,284
worldlist_specific_thisworld,883
mec_text,464
userdetail_quickchat,388
userdetail_lobby_membership,89
userdetail_lobby_recoveryday,88
userdetail_lobby_unreadmessages,294
userdetail_lobby_lastloginday,171
userdetail_lobby_lastloginaddress,143
userdetail_lobby_emailstatus,350
userdetail_lobby_ccexpiry,86
userdetail_lobby_graceexpiry,265
userdetail_dob,565
userdetail_lobby_playage,153
autosetup_dosetup,663
autosetup_sethigh,724
autosetup_setmedium,488
autosetup_setlow,822
autosetup_setmin,491
autosetup_setcustom,671
autosetup_blackflaglast,767
autosetup_getlevel,210
video_advert_play,633
video_advert_force_remove,570
video_advert_allow_skip,927
video_advert_has_finished,26
boost_advert_exists,980
boost_advert_available,0
boost_advert_launch,29
detailcanmod_particles,679
detailcanmod_maxscreensize,580
detailcanmod_toolkit_default,354
detailcanmod_skydetail,972
detailcanset_particles,7
detailcanset_maxscreensize,946
detailcanset_toolkit_default,145
detailcanset_skydetail,33
get_entity_screen_position,449
get_entity_overlay_height,769
get_loc_screen_position,426
get_obj_screen_position,680
get_loc_overlay_height,651
get_obj_overlay_height,703
get_loc_bounding_box,845
get_obj_bounding_box,489
get_entity_bounding_box,140
