// Incomplete, bruteforced from opcodes-799-1515.txt and opcodes-800-572.txt
if_setonmouseover,173
if_setonmouseleave,569
if_setondrag,1135
if_setontargetleave,886
if_setonvartransmit,798
if_setontimer,37
if_setonop,111
if_setondragcomplete,13
if_setonclickrepeat,304
if_setonmouserepeat,726
if_setoninvtransmit,869
if_setonstattransmit,1042
if_setontargetenter,247
if_setonscrollwheel,413
if_setonchattransmit,428
if_setonkey,603
if_setonfriendtransmit,183
if_setonclantransmit,908
if_setonmisctransmit,465
if_setondialogabort,754
if_setonsubchange,586
if_setonstocktransmit,1039
if_setoncamfinished,741
if_setonresize,243
if_setonvarctransmit,718
if_setonvarcstrtransmit,511
if_setonclansettingstransmit,474
if_setonclanchanneltransmit,1046
if_setonvarclantransmit,651
if_clearscripthooks,781
if_callonresize,613
if_npc_setcustombodymodel,777
cc_npc_setcustomrecol,236
mes,1105
return,0
if_close,833
resume_countdialog,786
resume_namedialog,234
resume_stringdialog,1044
abort_dialog,506
opplayer,205
resume_objdialog,658
cc_dragpickup,519
if_opensubclient,97
if_closesubclient,314
mes_typed,1110
setup_messagebox,238
resume_hsldialog,449
resume_clanforumqfcdialog,324
sound_synth,117
sound_jingle,760
sound_vorbis_volume,662
sound_speech_volume,561
sound_vorbis_rate,47
email_validation_add_new_address,394
friend_setrank,611
friend_setnotes,15
friend_add,525
friend_del,16
ignore_add,598
ignore_del,104
ignore_setnotes,1143
clan_kickuser,411
clan_joinchat,87
clan_leavechat,1100
ignore_add_temp,1040
activeclanchannel_kickuser,26
chat_setfilter,672
chat_sendabusereport,549
chat_setmode,872
chat_sendpublic,100
chat_sendprivate,68
activechatphrase_prepare,1067
activechatphrase_send,1045
activechatphrase_sendprivate,918
activechatphrase_sendclan,82
activechatphrase_setdynamicint,156
activechatphrase_setdynamicobj,426
activechatphrase_sendclanchannel_affined,547
activechatphrase_sendclanchannel_listened,921
worldmap_3dview_enable,556
worldmap_3dview_disable,189
worldmap_3dview_setloddistance,692
worldmap_setcategorypriority,1101
worldmap_3dview_settextfont,355
worldmap_disabletextsize,78
worldmap_disabletype,978
worldmap_setzoom,851
worldmap_setmap,500
worldmap_jumptosourcecoord,168
worldmap_jumptodisplaycoord,871
worldmap_setmap_coord_override,891
worldmap_flashelementcategory,719
worldmap_disableelementcategory,630
worldmap_closemap,790
setwindowmode,179
setdefaultwindowmode,928
openurl,35
spline_new,1122
spline_addpoint,253
quit,335
openurl_nologin,51
writeconsole,826
formatminimenu,573
setdefaultcursors,148
sethardcodedopcursors,873
notify_accountcreated,10
notify_accountcreatestarted,793
openurl_shim,680
cam_moveto,241
cam_lookat,648
cam_movealong,855
cam_reset,884
cam_forceangle,771
cam_inc_x,255
cam_dec_x,306
cam_inc_y,636
cam_dec_y,671
cam_followcoord,1081
cam_smoothreset,12
cam2_setlookatmode,711
cam2_setpositionmode,18
cam2_setdepthplanes,441
cam2_setfieldofview,142
cam2_setlookatpoint_point,942
cam2_setpositionpoint_point,370
cam2_setlookatentity_player,572
cam2_setlookatentity_npc,486
cam2_setpositionentity_player,766
cam2_setpositionentity_npc,77
cam2_setfieldofviewscreen,713
cam2_removealleffects,791
cam2_setlookatacceleration_axis,691
cam2_setpositionacceleration_axis,1124
cam2_setlookatmaxspeed_axis,22
cam2_setpositionmaxspeed_axis,9
cam2_setcollisionmode,731
cam2_updateeffect_ztilt,291
cam2_setlinearmovementmode,1128
cam2_setspringproperties,337
cam2_setpositionangularinterpolation,112
cam2_enable,532
cam2_setsnapdistances,446
cam2_resetsnapdistances,196
login_continue,609
login_resetreply,7
resend_uid_passport_request,357
create_availablerequest,105
create_name_availablerequest,738
create_suggest_name_request,1065
create_createrequest,950
create_connectrequest,695
create_step_reached,681
lobby_entergame,128
lobby_enterlobby,1132
lobby_leavelobby,700
create_setunder13,948
login_cancel,862
lobby_enterlobby_social_network,132
detail_brightness,233
detail_removeroofs_option,32
detail_grounddecor_on,261
detail_flickering_on,841
detail_spotshadows_on,1077
detail_hardshadows,727
detail_lightdetail_high,761
detail_waterdetail_high,657
detail_fog_on,457
detail_antialiasing,8
detail_antialiasing_quality,418
detail_stereo,992
detail_soundvol,990
detail_musicvol,1104
detail_bgsoundvol,659
detail_particles,460
detail_antialiasing_default,794
detail_buildarea,213
detail_bloom,1047
detail_customcursors,325
detail_idleanims,521
detail_groundblending,931
detail_toolkit,576
detail_toolkit_default,497
detail_cpuusage,301
detail_texturing,653
detail_maxscreensize,566
detail_speechvol,362
detail_loginvol,1058
detail_loadingscreentype,861
detail_drawdistance,57
detail_skydetail,230
viewport_setfov,225
viewport_setzoom,743
viewport_clampfov,834
worldlist_sort,934
worldlist_pingworlds,62
force_interface_drag,818
cancel_interface_drag,157
targetmode_active,559
targetmode_cancel,366
autosetup_sethigh,341
autosetup_setmedium,914
autosetup_setlow,1001
autosetup_setmin,276
autosetup_setcustom,86
autosetup_blackflaglast,1076
video_advert_force_remove,374
video_advert_allow_skip,919
boost_advert_launch,177
bug_report,1094
array_sort,764
cc_find,835
if_find,71
cc_getx,518
cc_gety,808
cc_getwidth,734
cc_getheight,553
cc_gethide,509
cc_getlayer,217
cc_getparentlayer,530
cc_getcolour,373
cc_getscrollx,216
cc_getscrolly,661
cc_gettext,1098
cc_getmodelzoom,737
cc_getmodelangle_x,634
cc_getmodelangle_z,17
cc_getmodelangle_y,363
cc_gettrans,1068
cc_getmodelxof,983
cc_getmodelyof,829
cc_getgraphic,878
cc_param,110
cc_get2dangle,28
cc_getgraphicdimensions,423
cc_getfontmetrics,331
cc_getinvobject,728
cc_getinvcount,136
cc_getid,815
cc_gettargetmask,995
cc_getop,484
cc_getopbase,198
if_getx,1009
if_gety,534
if_getwidth,890
if_getheight,409
if_gethide,775
if_getlayer,557
if_getparentlayer,962
if_getcolour,943
if_getscrollx,45
if_getscrolly,1014
if_gettext,93
if_getscrollwidth,689
if_getscrollheight,348
if_getmodelzoom,256
if_getmodelangle_x,80
if_getmodelangle_z,623
if_getmodelangle_y,252
if_gettrans,1038
if_getmodelxof,868
if_getmodelyof,456
if_getgraphic,1111
if_get2dangle,1052
if_getmodel,328
if_getgraphicdimensions,1012
if_getfontmetrics,753
if_getinvobject,540
if_getinvcount,967
if_hassub,844
if_getnextsubid,219
if_hassubmodal,513
if_hassuboverlay,343
if_gettargetmask,565
if_getop,524
if_getopbase,1083
if_getcharindexatpos,706
if_getcharposatindex,1107
clientclock,415
inv_getobj,821
inv_getnum,1137
inv_total,487
inv_totalcat,435
inv_size,74
inv_stockbase,1095
stat,350
stat_base,201
stat_visible_xp,122
stat_base_actual,554
stat_visible_xp_actual,133
coord,545
coordx,575
coordy,619
coordz,192
coordx_fine,792
coordy_fine,396
coordz_fine,778
movecoord_fine,512
coord_gridtofine,395
map_members,1126
map_preload,477
map_loadedpercent,800
invother_getobj,901
invother_getnum,1018
staffmodlevel,755
reboottimer,622
map_world,472
runenergy_visible,438
runweight_visible,458
playermod,605
playermodlevel,19
playermember,307
comlevel_active,310
gender,515
map_quickchat,827
inv_freespace,742
inv_totalparam,119
map_lang,249
movecoord,308
applet_hasfocus,529
frombilling,640
get_mousex,20
get_mousey,450
get_active_minimenu_entry,226
get_minimenu_length,1021
npc_find_active_minimenu_entry,1123
player_find_active_minimenu_entry,1035
get_currentcursor,151
get_mousebuttons,903
get_minimenu_target,729
enum_string,614
enum,909
enum_hasoutput,858
enum_getoutputcount,839
enum_getreversecount,824
enum_getreverseindex,956
friend_count,2
friend_getname,1121
friend_getworld,988
friend_getrank,974
friend_getnotes,259
friend_getworldflags,582
friend_test,424
friend_getworldname,787
clan_getchatdisplayname,587
clan_getchatcount,260
clan_getchatusername,679
clan_getchatuserworld,134
clan_getchatuserrank,452
clan_getchatminkick,298
clan_getchatrank,810
ignore_count,739
ignore_getname,346
ignore_getnotes,3
ignore_test,364
clan_isself,597
clan_getchatownername,859
clan_getchatuserworldname,531
friend_platform,589
friend_getslotfromname,968
playercountry,935
clan_getchatusername_unfiltered,832
ignore_getname_unfiltered,313
friend_is_referrer,1036
friend_is_referred,783
activeclansettings_find_listened,1005
activeclansettings_find_affined,969
activeclansettings_getclanname,330
activeclansettings_getallowunaffined,1092
activeclansettings_getranktalk,61
activeclansettings_getrankkick,769
activeclansettings_getaffinedcount,162
activeclansettings_getaffineddisplayname,1066
activeclansettings_getaffinedrank,527
activeclansettings_getbannedcount,25
activeclansettings_getbanneddisplayname,11
activeclansettings_getcurrentowner_slot,837
activeclansettings_getaffinedslot,1089
activeclansettings_getsortedaffinedslot,707
activeclanchannel_find_listened,591
activeclanchannel_find_affined,5
activeclanchannel_getclanname,699
activeclanchannel_getrankkick,785
activeclanchannel_getranktalk,476
activeclanchannel_getusercount,320
activeclanchannel_getuserdisplayname,989
activeclanchannel_getuserrank,675
activeclanchannel_getuserworld,1130
activeclanchannel_getuserslot,323
activeclanchannel_getsorteduserslot,321
clanprofile_find,930
stockmarket_getoffertype,944
stockmarket_getofferitem,473
stockmarket_getofferprice,638
stockmarket_getoffercount,287
stockmarket_getoffercompletedcount,828
stockmarket_getoffercompletedgold,945
stockmarket_isofferempty,528
stockmarket_isofferfinished,594
stockmarket_isofferadding,221
add,464
sub,592
multiply,1073
divide,349
random,647
randominc,849
interpolate,1133
setbit,159
clearbit,894
testbit,283
modulo,537
pow,782
invpow,1129
and,744
or,83
min,138
max,31
scale,297
random_sound_pitch,876
hsvtorgb,932
append_num,24
append,425
append_signnum,130
get_col_tag,485
lowercase,666
fromdate,571
tostring,660
compare,887
paraheight,801
parawidth,29
text_switch,772
escape,1108
append_char,155
char_isprintable,806
char_isalphanumeric,1087
char_isnumeric,993
string_length,757
substring,145
removetags,1034
string_indexof_char,645
string_indexof_string,896
char_tolowercase,99
char_touppercase,649
tostring_localised,814
stringwidth,949
string_distance,443
format_datetime_from_minutes,1048
clanforumqfc_tostring,546
oc_name,877
oc_iop,1063
oc_cost,715
oc_stackable,1088
oc_category,898
oc_cert,242
oc_uncert,188
oc_wearpos,560
oc_wearpos2,652
oc_members,338
oc_param,434
oc_icursor,735
oc_find,442
oc_findnext,146
oc_minimenu_colour,285
nc_param,468
struct_param,1049
seqlength,448
bas_getanim_ready,635
chat_gethistory_byuid,393
chat_getfilter_private,1080
chat_playername,107
chat_getfilter_trade,444
chat_getnextuid,984
chat_getprevuid,842
chat_playername_unfiltered,336
chatcat_getdesc,272
chatcat_getsubcatcount,492
chatcat_getsubcat,36
chatcat_getphrasecount,42
chatcat_getphrase,758
chatphrase_gettext,1127
chatphrase_getautoresponsecount,454
chatphrase_getautoresponse,470
chatcat_getsubcatshortcut,345
chatphrase_getdynamiccommandcount,601
chatphrase_getdynamiccommand,1003
chatphrase_getdynamiccommandparam_enum,169
chatphrase_find,733
chatphrase_findnext,165
keyheld_alt,387
keyheld_ctrl,380
keyheld_shift,1041
worldmap_3dview_active,670
worldmap_3dview_getcoordfine,979
worldmap_getmap,1062
worldmap_getmapname,1119
worldmap_getsize,271
worldmap_getdisplayposition,784
worldmap_getconfigorigin,302
worldmap_getconfigbounds,632
worldmap_listelement_start,963
worldmap_listelement_next,231
worldmap_coordinmap,174
worldmap_getconfigzoom,637
worldmap_isloaded,1112
worldmap_getdisplaycoord,767
worldmap_getdisableelements,595
worldmap_getcurrentmap,684
fullscreen_enter,1032
fullscreen_modecount,577
fullscreen_getmode,427
fullscreen_lastmode,578
getwindowmode,941
getdefaultwindowmode,498
spline_length,906
minimenuopen,817
getclipboard,175
java_version_supported,277
has_html5,1075
cam_getangle_xa,579
cam_getangle_ya,1004
cam2_getcontrolmode,667
cam2_getlookatmode,141
cam2_getpositionmode,48
cam2_getpositionentity_angleoffsets,704
cam2_addeffect_shake,830
cam2_addeffect_ztilt,1144
cam2_isenabled,643
login_hoptime,813
login_ban_duration,309
create_reply,144
create_email_validate_reply,319
create_name_validate_reply,194
create_suggest_name_reply,902
create_connect_reply,850
login_disallowresult,682
lobby_entergamereply,149
lobby_enterlobbyreply,6
has_signonkey,517
userflowflags,312
create_under13,822
login_last_transfer_reply,1016
login_inprogress,552
login_queue_position,904
login_disallowtrigger,129
login_accountappeal,514
detailget_brightness,184
detailget_removeroofs_option,802
detailget_grounddecor_on,863
detailget_flickering_on,27
detailget_spotshadows_on,581
detailget_hardshadows,746
detailget_lightdetail_high,315
detailget_waterdetail_high,360
detailget_fog_on,108
detailget_antialiasing,750
detailget_antialiasing_quality,639
detailget_stereo,788
detailget_soundvol,21
detailget_musicvol,562
detailget_bgsoundvol,422
detailget_particles,447
detailget_antialiasing_default,1091
detailget_bloom,1138
detailget_idleanims,294
detailget_groundblending,544
detailget_toolkit,538
detailget_toolkit_default,668
detailget_cpuusage,269
detailget_texturing,960
detailget_maxscreensize,403
detailget_speechvol,463
detailget_loginvol,885
detailget_safemode,627
detailget_canchoosesafemode,1084
detailget_chosesafemode,50
detailget_skydetail,922
detailget_drawdistance,966
viewport_geteffectivesize,478
date_minutes,642
date_runeday,1134
date_runeday_fromdate,232
date_runeday_todate,724
date_minutes_fromruneday,501
worldlist_fetch,503
worldlist_start,33
worldlist_next,185
worldlist_switch,584
worldlist_specific,870
worldlist_specific_thisworld,913
mec_text,720
userdetail_quickchat,865
userdetail_lobby_membership,696
userdetail_lobby_recoveryday,616
userdetail_lobby_unreadmessages,825
userdetail_lobby_lastloginday,69
userdetail_lobby_emailstatus,266
userdetail_lobby_ccexpiry,223
userdetail_lobby_graceexpiry,1006
userdetail_dob,669
userdetail_lobby_playage,952
autosetup_dosetup,1033
autosetup_getlevel,776
video_advert_play,678
video_advert_has_finished,1030
boost_advert_exists,831
boost_advert_available,1082
detailcanmod_grounddecor,66
detailcanmod_spotshadows,53
detailcanmod_hardshadows,994
detailcanmod_antialiasing,229
detailcanmod_antialiasing_quality,807
detailcanmod_particles,209
detailcanmod_buildarea,955
detailcanmod_bloom,773
detailcanmod_groundblending,89
detailcanmod_texturing,251
detailcanmod_maxscreensize,38
detailcanmod_toolkit_default,1037
detailcanmod_skydetail,856
detailcanset_antialiasing_quality,139
detailcanset_particles,900
detailcanset_buildarea,401
detailcanset_maxscreensize,854
detailcanset_toolkit_default,958
detailcanset_skydetail,1002
get_npc_vislevel,365
get_entity_screen_position,332
if_get_gamescreen,215
if_set_gamescreen_enabled,135
get_entity_overlay_height,954
get_npc_stat,811
is_targeted_entity,239
npc_type,466
get_loc_screen_position,880
get_obj_screen_position,985
get_loc_overlay_height,384
get_obj_overlay_height,712
get_loc_bounding_box,641
get_obj_bounding_box,999
get_entity_bounding_box,70
quest_finished,879
sound_group_start,356
sound_group_stop,533
sound_vorbis_volume_rate_group,433
preload_percent,860
shader_preload_throttle,235
fps_stats,927
runjavascript,98
