// Incomplete, bruteforced from opcodes-869-1415.txt
if_gettargetmask,287
if_getop,801
if_getopbase,916
if_getcharindexatpos,135
if_getcharposatindex,65
clientclock,994
inv_getobj,137
inv_getnum,1221
inv_total,356
inv_totalcat,630
inv_size,1002
inv_stockbase,383
inv_getvar,1143
stat,601
stat_base,1076
stat_visible_xp,639
stat_base_actual,930
stat_visible_xp_actual,643
facing_fine,592
coord,915
coordx,908
coordy,1174
coordz,170
coordx_fine,912
coordy_fine,1131
coordz_fine,390
coordlevel_fine,407
movecoord_fine,163
coord_gridtofine,216
map_members,641
map_preload,524
map_loadedpercent,1224
invother_getobj,1044
invother_getnum,6
staffmodlevel,893
reboottimer,175
map_world,211
runenergy_visible,98
runweight_visible,132
playermod,995
playermodlevel,102
playermember,758
comlevel_active,86
gender,798
map_quickchat,134
inv_freespace,181
inv_totalparam,706
map_lang,1123
movecoord,862
applet_hasfocus,164
frombilling,311
get_mousex,421
get_mousey,314
get_active_minimenu_entry,533
get_minimenu_length,510
npc_find_active_minimenu_entry,249
get_currentcursor,346
get_mousebuttons,147
get_minimenu_target,226
enum_string,1149
enum,74
enum_hasoutput,765
enum_getoutputcount,99
enum_getreversecount,1113
enum_getreverseindex,963
friend_count,919
friend_getname,747
friend_getworld,396
friend_getrank,1084
friend_getnotes,269
friend_getworldflags,750
friend_test,501
friend_getworldname,1153
clan_getchatdisplayname,645
clan_getchatcount,652
clan_getchatusername,364
clan_getchatuserworld,970
clan_getchatuserrank,440
clan_getchatminkick,1041
clan_getchatrank,180
ignore_count,427
ignore_getname,1026
ignore_getnotes,116
ignore_test,299
clan_isself,95
clan_getchatownername,240
clan_getchatuserworldname,609
friend_platform,84
friend_getslotfromname,1006
playercountry,1254
clan_getchatusername_unfiltered,38
ignore_getname_unfiltered,1134
friend_is_referrer,956
friend_is_referred,1227
activeclansettings_find_listened,971
activeclansettings_find_affined,737
activeclansettings_getclanname,323
activeclansettings_getallowunaffined,445
activeclansettings_getranktalk,1190
activeclansettings_getrankkick,205
activeclansettings_getaffinedcount,822
activeclansettings_getaffineddisplayname,1093
activeclansettings_getaffinedrank,752
activeclansettings_getbannedcount,1262
activeclansettings_getbanneddisplayname,690
activeclansettings_getcurrentowner_slot,71
activeclansettings_getaffinedslot,869
activeclansettings_getsortedaffinedslot,1160
activeclanchannel_find_listened,345
activeclanchannel_find_affined,943
activeclanchannel_getclanname,993
activeclanchannel_getrankkick,842
activeclanchannel_getranktalk,482
activeclanchannel_getusercount,1236
activeclanchannel_getuserdisplayname,431
activeclanchannel_getuserrank,374
activeclanchannel_getuserworld,860
activeclanchannel_getuserslot,1209
activeclanchannel_getsorteduserslot,152
clanprofile_find,1217
stockmarket_getoffertype,882
stockmarket_getofferitem,532
stockmarket_getofferprice,1085
stockmarket_getoffercount,262
stockmarket_getoffercompletedcount,494
stockmarket_getoffercompletedgold,303
stockmarket_isofferempty,1028
stockmarket_isofferfinished,1232
stockmarket_isofferadding,40
add,1192
sub,873
multiply,628
divide,1220
random,1082
randominc,1046
interpolate,945
addpercent,332
setbit,196
clearbit,478
testbit,28
modulo,274
pow,723
invpow,1245
and,313
or,87
min,91
max,1037
scale,1079
random_sound_pitch,795
hsvtorgb,574
append_num,1012
append,1124
append_signnum,241
get_col_tag,1024
lowercase,441
fromdate,984
tostring,611
compare,1094
paraheight,3
parawidth,1170
paraline,629
text_switch,1189
escape,676
append_char,1087
char_isprintable,1034
char_isalphanumeric,763
char_isnumeric,1098
string_length,923
substring,925
removetags,1151
string_indexof_char,456
string_indexof_string,1081
char_tolowercase,238
char_touppercase,27
tostring_localised,552
stringwidth,450
string_distance,880
format_datetime_from_minutes,1119
clanforumqfc_tostring,1202
oc_name,764
oc_iop,46
oc_cost,12
oc_stackable,265
oc_category,253
oc_hasvarobj,1223
oc_cert,1118
oc_uncert,819
oc_wearpos,1163
oc_wearpos2,1038
oc_members,415
oc_param,484
oc_icursor,350
oc_find,688
oc_findnext,906
oc_minimenu_colour,806
nc_param,1022
lc_param,563
struct_param,1005
seqlength,138
bas_getanim_ready,1213
chat_getfilter_public,724
chat_gethistory_byuid,1
chat_lastuid,603
chat_clear,792
chat_getfilter_private,858
chat_playername,715
chat_getfilter_trade,759
chat_getnextuid,1218
chat_getprevuid,881
chat_playername_unfiltered,1211
chatcat_getdesc,1107
chatcat_getsubcatcount,927
chatcat_getsubcat,272
chatcat_getphrasecount,1141
chatcat_getphrase,30
chatphrase_gettext,961
chatphrase_getautoresponsecount,169
chatphrase_getautoresponse,22
chatcat_getsubcatshortcut,646
chatphrase_getdynamiccommandcount,509
chatphrase_getdynamiccommand,1066
chatphrase_getdynamiccommandparam_enum,136
chatphrase_find,1162
chatphrase_findnext,785
keyheld_alt,215
keyheld_ctrl,1135
keyheld_shift,545
fullscreen_enter,183
fullscreen_modecount,835
fullscreen_getmode,1152
fullscreen_lastmode,635
getwindowmode,803
getdefaultwindowmode,565
spline_length,375
minimenuopen,1069
getclipboard,967
has_html5,1261
has_nxt,837
cam_getangle_xa,718
cam_getangle_ya,1073
cam2_getcontrolmode,531
cam2_getlookatmode,620
cam2_getpositionmode,839
cam2_getpositionentity_angleoffsets,1187
cam2_addeffect_shake,107
cam2_addeffect_ztilt,1115
cam2_isenabled,855
login_reply,942
login_hoptime,731
login_ban_duration,1018
create_reply,891
create_email_validate_reply,636
create_name_validate_reply,452
create_suggest_name_reply,770
create_connect_reply,471
login_disallowresult,1063
lobby_entergamereply,182
lobby_enterlobbyreply,1053
userflowflags,178
create_under13,36
login_last_transfer_reply,1206
login_inprogress,885
login_queue_position,245
login_disallowtrigger,397
login_accountappeal,321
viewport_geteffectivesize,850
viewport_getzoom,387
date_minutes,829
date_runeday,989
date_runeday_fromdate,461
date_runeday_todate,804
date_minutes_fromruneday,129
worldlist_fetch,1184
worldlist_start,496
worldlist_next,225
worldlist_switch,0
worldlist_specific,694
worldlist_specific_thisworld,772
if_gettop,414
mec_text,13
mec_category,821
mec_param,964
userdetail_quickchat,778
userdetail_lobby_membership,756
userdetail_lobby_unreadmessages,857
userdetail_lobby_lastloginday,430
userdetail_lobby_emailstatus,529
userdetail_lobby_ccexpiry,420
userdetail_lobby_graceexpiry,769
userdetail_dob,576
userdetail_lobby_playage,380
autosetup_dosetup,503
autosetup_getlevel,366
video_advert_play,1253
video_advert_has_finished,1204
get_npc_vislevel,832
get_entity_screen_position,872
if_get_gamescreen,428
if_set_gamescreen_enabled,779
get_entity_overlay_height,1125
get_npc_stat,263
is_npc_active,47
is_targeted_entity,973
npc_type,1071
get_loc_screen_position,674
get_obj_screen_position,502
get_loc_overlay_height,384
get_obj_overlay_height,1195
get_loc_bounding_box,519
get_obj_bounding_box,1138
get_entity_bounding_box,946
quest_finished,954
sound_group_start,774
sound_group_stop,901
sound_vorbis_volume_rate_group,349
preload_percent,214
shader_preload_throttle,670
fps_stats,824
runjavascript,807
worldmap_3dview_active,888
worldmap_3dview_getcoordfine,714
worldmap_getmap,831
worldmap_getmapname,802
worldmap_getsize,354
worldmap_getdisplayposition,900
worldmap_getconfigorigin,201
worldmap_getconfigbounds,1132
worldmap_listelement_start,353
worldmap_listelement_next,661
worldmap_coordinmap,254
worldmap_getconfigzoom,25
worldmap_isloaded,467
worldmap_getdisplaycoord,351
worldmap_getdisableelements,15
worldmap_getcurrentmap,820
player_group_find,257
player_group_member_count,302
player_group_member_get_same_world_var,610
player_group_member_get_rank,140
player_group_member_get_team,1114
player_group_member_get_last_seen_node_id,619
player_group_member_get_status,244
player_group_member_is_online,859
player_group_member_get_displayname,548
player_group_member_get_join_xp,114
player_group_member_is_owner,640
player_group_banned_count,613
player_group_banned_get_displayname,1088
player_group_get_displayname,518
player_group_get_max_size,1061
player_group_get_overall_status,697
player_group_get_owner_slot,642
ttv_login,809
ttv_login_getstate,125
ttv_logout,521
ttv_library_getstate,543
ttv_library_request,1207
ttv_stream_getstate,304
ttv_stream_start,667
ttv_stream_stop,1001
ttv_stream_settitle,394
ttv_stream_getviewers,1145
ttv_stream_getquality,312
ttv_chat_sendmessage,568
ttv_webcam_supported,757
ttv_webcam_getdevice_count,940
ttv_webcam_getdevice_byindex,474
ttv_webcam_getdevice_byuniquename,166
ttv_webcam_getcap_count,1234
ttv_webcam_getcap_byindex,1130
ttv_webcam_getcap_byuniqueid,960
ttv_webcam_start,664
ttv_webcam_stop,1047
ttv_webcam_flip,516
ttv_livestreams_update,466
ttv_livestreams_getstream_start,904
ttv_livestreams_getstream_next,1052
ttv_hasprerequisites,327
os_ismac,1127
os_iswindows,638
os_islinux,1121
os_physicalmemorysize,331
os_driver_outdated,1201
os_driver_vendor,1250
telemetry_get_group_count,523
telemetry_get_group_index,751
telemetry_get_group_id,146
telemetry_get_row_count,986
telemetry_get_row_index,439
telemetry_get_row_id,980
telemetry_is_row_pinned,514
telemetry_get_column_count,840
telemetry_get_column_index,903
telemetry_get_column_id,1158
telemetry_get_grid_value,1199
db_find,495
db_find_with_count,258
db_findnext,922
db_getfield,9
db_getfieldcount,719
detail_brightness,962
detail_removeroofs_option,762
detail_grounddecor_on,812
detail_flickering_on,1225
detail_spotshadows_on,436
detail_hardshadows,148
detail_shadowquality,326
detail_lightdetail_high,162
detail_waterdetail_high,782
detail_fog_on,173
detail_antialiasing,11
detail_antialiasing_quality,1010
detail_stereo,399
detail_soundvol,1083
detail_musicvol,913
detail_bgsoundvol,39
detail_removeroofs_option_override,360
detail_particles,655
detail_antialiasing_default,422
detail_buildarea,775
detail_bloom,841
detail_customcursors,485
detail_idleanims,231
detail_groundblending,827
detail_toolkit,1049
detail_toolkit_default,469
detail_cpuusage,1068
detail_texturing,208
detail_maxscreensize,854
detail_speechvol,703
detail_loginvol,100
detail_loadingscreentype,1168
detail_drawdistance,658
detail_skydetail,97
detailget_brightness,990
detailget_removeroofs_option,291
detailget_grounddecor_on,19
detailget_flickering_on,1058
detailget_spotshadows_on,266
detailget_hardshadows,298
detailget_shadowquality,279
detailget_lightdetail_high,333
detailget_waterdetail_high,264
detailget_fog_on,813
detailget_antialiasing,317
detailget_antialiasing_quality,324
detailget_stereo,280
detailget_soundvol,58
detailget_musicvol,94
detailget_bgsoundvol,1179
detailget_particles,593
detailget_antialiasing_default,1255
detailget_bloom,309
detailget_idleanims,319
detailget_groundblending,777
detailget_toolkit,870
detailget_toolkit_default,856
detailget_cpuusage,1249
detailget_texturing,398
detailget_maxscreensize,991
detailget_speechvol,834
detailget_loginvol,1172
detailget_safemode,475
detailget_canchoosesafemode,547
detailget_chosesafemode,692
detailget_skydetail,1246
detailget_drawdistance,410
detailcanmod_grounddecor,794
detailcanmod_spotshadows,70
detailcanmod_hardshadows,939
detailcanmod_shadowquality,221
detailcanmod_waterdetail,1095
detailcanmod_antialiasing,218
detailcanmod_antialiasing_quality,1017
detailcanmod_particles,746
detailcanmod_buildarea,41
detailcanmod_bloom,975
detailcanmod_groundblending,977
detailcanmod_texturing,1036
detailcanmod_maxscreensize,14
detailcanmod_toolkit_default,106
detailcanmod_skydetail,561
detailcanset_hardshadows,165
detailcanset_shadowquality,969
detailcanset_waterdetail,828
detailcanset_antialiasing_quality,618
detailcanset_particles,344
detailcanset_buildarea,1216
detailcanset_bloom,310
detailcanset_texturing,897
detailcanset_maxscreensize,230
detailcanset_toolkit_default,1241
detailcanset_skydetail,554
detail_lightingquality,1086
detail_antialiasingmode,158
detail_ambientocclusion,381
detail_reflections,974
detail_vsync,357
detailget_lightingquality,55
detailget_antialiasingmode,1233
detailget_ambientocclusion,402
detailget_reflections,1023
detailget_vsync,202
detailcanmod_lightingquality,362
detailcanmod_antialiasingmode,863
detailcanmod_ambientocclusion,437
detailcanmod_reflections,145
detailcanmod_vsync,507
detailcanset_lightingquality,1099
detailcanset_antialiasingmode,270
detailcanset_ambientocclusion,361
detailcanset_reflections,419
detailcanset_vsync,42
autosetup_setultra,677
unknown_command_7,66
unknown_command_8,755
autosetup_dosetupstatus,1039
