// Incomplete, bruteforced from opcodes-909-1176.txt and opcodes-910-1730.txt and opcodes-883-596.txt
cam2_getpositionpoint_point,741
cam2_setlookatentity_player,1274
cam2_setlookatentity_npc,1187
cam2_setpositionentity_player,517
cam2_setpositionentity_npc,303
cam2_setfieldofviewscreen,882
cam2_removealleffects,1348
cam2_setlookatacceleration_axis,607
cam2_setpositionacceleration_axis,1072
cam2_setlookatmaxspeed_axis,696
cam2_setpositionmaxspeed_axis,526
cam2_setcollisionmode,835
cam2_setpositionpointcollision,1331
cam2_updateeffect_ztilt,646
cam2_setlinearmovementmode,14
cam2_setspringproperties,1227
cam2_setpositionangularinterpolation,714
cam2_enable,213
cam2_setsnapdistances,529
cam2_resetsnapdistances,466
cam2_setlookatorientation_vector,1163
cam2_setlookatorientation_xrotation,359
cam2_setlookatorientation_yrotation,1180
cam2_setlookatorientation_xmovement,414
cam2_setlookatorientation_zmovement,261
cam2_setlookatorientation_maxdistanceclamping,1054
login_continue,253
login_resetreply,237
resend_uid_passport_request,129
create_availablerequest,654
create_name_availablerequest,340
create_suggest_name_request,176
create_createrequest,189
create_connectrequest,536
create_step_reached,1315
lobby_entergame,1142
lobby_enterlobby,1127
lobby_leavelobby,1115
lobby_enterlobby_sso,972
sso_logout,1267
shop_open,999
sso_available,147
sso_displayname,31
create_setunder13,744
login_cancel,764
lobby_enterlobby_social_network,99
viewport_setfov,5
viewport_setzoom,760
viewport_clampfov,1364
worldlist_sort,880
worldlist_pingworlds,1061
if_triggerop,1335
cc_triggerop,248
force_interface_drag,391
cancel_interface_drag,1245
targetmode_active,47
targetmode_cancel,1199
autosetup_sethigh,501
autosetup_setmedium,1273
autosetup_setlow,1369
autosetup_setmin,140
autosetup_setcustom,113
autosetup_blackflaglast,468
video_advert_force_remove,981
video_advert_allow_skip,1027
bug_report,320
array_sort,159
cc_find,1277
if_find,173
cc_getx,103
cc_gety,1156
cc_getwidth,1131
cc_getheight,623
cc_gethide,1259
cc_getlayer,97
cc_getparentlayer,669
cc_getcolour,33
cc_getscrollx,816
cc_getscrolly,1343
cc_gettext,587
cc_getscrollheight,753
cc_getmodelzoom,1264
cc_getmodelangle_x,1379
cc_getmodelangle_z,1366
cc_getmodelangle_y,109
cc_gettrans,1320
cc_getmodelxof,1252
cc_getmodelyof,1322
cc_getgraphic,1151
cc_param,160
cc_get2dangle,777
cc_getgraphicdimensions,69
cc_getfontmetrics,701
cc_getinvobject,771
cc_getinvcount,1095
cc_getid,388
cc_gettargetmask,970
cc_getop,1248
cc_getopbase,946
if_getx,784
if_gety,106
if_getwidth,1272
if_getheight,440
if_gethide,827
if_getlayer,1046
if_getparentlayer,872
if_getcolour,1362
if_getscrollx,783
if_getscrolly,1109
if_gettext,263
if_getscrollwidth,118
if_getscrollheight,448
if_getmodelzoom,423
if_getmodelangle_x,1047
if_getmodelangle_z,328
if_getmodelangle_y,609
if_gettrans,874
if_getmodelxof,759
if_getmodelyof,1145
if_getgraphic,1341
if_get2dangle,879
if_getmodel,925
if_getgraphicdimensions,294
if_getfontmetrics,1058
if_getinvobject,1164
if_getinvcount,1005
if_hassub,1352
if_getnextsubid,1113
if_hassubmodal,1355
if_hassuboverlay,302
if_gettargetmask,325
if_getop,674
if_getcharindexatpos,710
if_getcharposatindex,212
clientclock,715
inv_getobj,778
inv_getnum,807
inv_total,1209
inv_totalcat,165
inv_size,348
inv_stockbase,530
inv_getvar,419
stat,1135
stat_base,451
stat_visible_xp,818
stat_base_actual,60
stat_visible_xp_actual,933
facing_fine,338
coord,229
coordx,1133
coordy,204
coordz,301
coordx_fine,788
coordy_fine,849
coordz_fine,645
coordlevel_fine,242
movecoord_fine,313
coord_gridtofine,216
map_members,1336
map_preload,270
map_loadedpercent,1034
invother_getobj,342
invother_getnum,594
invother_getvar,1065
staffmodlevel,535
reboottimer,215
map_world,1186
runenergy_visible,426
runweight_visible,486
playermod,1093
playermodlevel,834
playermember,324
comlevel_active,128
gender,514
map_quickchat,290
inv_freespace,356
inv_totalparam,59
map_lang,1224
movecoord,64
applet_hasfocus,470
get_mousex,357
get_mousey,496
get_active_minimenu_entry,705
get_minimenu_length,441
npc_find_active_minimenu_entry,177
get_currentcursor,415
get_mousebuttons,397
get_minimenu_target,1298
enum_string,82
enum,958
enum_hasoutput,267
enum_getoutputcount,513
enum_getreversecount,959
enum_getreverseindex,195
friend_count,819
friend_getname,1193
friend_getworld,651
friend_getrank,230
friend_getnotes,480
friend_getworldflags,1312
friend_test,427
friend_getworldname,1094
clan_getchatdisplayname,137
clan_getchatcount,862
clan_getchatusername,534
clan_getchatuserworld,509
clan_getchatuserrank,471
clan_getchatminkick,993
clan_getchatrank,644
ignore_count,144
ignore_getname,854
ignore_getnotes,257
ignore_test,971
clan_isself,1092
clan_getchatownername,96
clan_getchatuserworldname,157
friend_platform,1310
friend_getslotfromname,1139
playercountry,100
clan_getchatusername_unfiltered,245
ignore_getname_unfiltered,1041
friend_is_referrer,1389
friend_is_referred,40
activeclansettings_find_listened,722
activeclansettings_find_affined,709
activeclansettings_getclanname,138
activeclansettings_getallowunaffined,322
activeclansettings_getranktalk,66
activeclansettings_getaffinedcount,262
activeclansettings_getaffineddisplayname,386
activeclansettings_getaffinedrank,621
activeclansettings_getbannedcount,1067
activeclansettings_getbanneddisplayname,278
activeclansettings_getaffinedextrainfo,730
activeclansettings_getcurrentowner_slot,560
activeclansettings_getaffinedslot,462
activeclansettings_getsortedaffinedslot,11
activeclansettings_getaffinedjoinruneday,428
activeclanchannel_find_listened,275
activeclanchannel_find_affined,209
activeclanchannel_getclanname,988
activeclanchannel_getrankkick,17
activeclanchannel_getranktalk,1232
activeclanchannel_getusercount,123
activeclanchannel_getuserdisplayname,132
activeclanchannel_getuserrank,502
activeclanchannel_getuserworld,1017
activeclanchannel_getuserslot,490
activeclanchannel_getsorteduserslot,1190
clanprofile_find,1064
stockmarket_getoffertype,268
stockmarket_getofferitem,567
stockmarket_getofferprice,952
stockmarket_getoffercount,1153
stockmarket_getoffercompletedcount,1184
stockmarket_getoffercompletedgold,588
stockmarket_isofferempty,360
stockmarket_isofferfinished,376
stockmarket_isofferadding,1023
add,592
sub,1021
multiply,581
divide,935
random,1275
randominc,188
interpolate,620
addpercent,1337
setbit,432
clearbit,1171
testbit,205
modulo,220
pow,392
invpow,1360
and,1108
or,865
min,888
max,775
scale,579
bitcount,345
setbit_range,653
clearbit_range,362
getbit_range,476
abs,684
random_sound_pitch,435
hsvtorgb,76
not,381
append_num,550
append,1284
get_col_tag,222
lowercase,1070
fromdate,910
tostring,46
compare,1068
paraheight,1152
parawidth,1339
paraline,851
text_switch,1130
escape,1166
append_char,298
char_isprintable,1116
char_isalphanumeric,1326
char_isnumeric,1037
string_length,134
substring,1383
removetags,666
string_indexof_char,747
string_indexof_string,1212
char_tolowercase,4
char_touppercase,1361
tostring_localised,1291
stringwidth,791
string_distance,695
format_datetime_from_minutes,557
clanforumqfc_tostring,187
oc_name,355
oc_iop,789
oc_cost,1221
oc_stackable,1183
oc_category,1376
oc_hasvarobj,813
oc_cert,1090
oc_uncert,886
oc_wearpos,690
oc_wearpos2,1338
oc_members,662
oc_param,24
oc_icursor,585
oc_find,374
oc_findnext,998
oc_minimenu_colour,61
oc_tradeable,608
nc_param,3
lc_param,399
struct_param,617
seqlength,861
bas_getanim_ready,1086
chat_getfilter_public,1118
chat_gethistory_byuid,852
chat_lastuid,472
chat_clear,602
chat_getfilter_private,1026
chat_playername,95
chat_getfilter_trade,954
chat_getnextuid,949
chat_getprevuid,249
chat_playername_unfiltered,186
chatcat_getdesc,41
chatcat_getsubcatcount,458
chatcat_getsubcat,201
chatcat_getphrasecount,1119
chatcat_getphrase,643
chatphrase_gettext,876
chatphrase_getautoresponsecount,984
chatphrase_getautoresponse,855
chatcat_getsubcatshortcut,81
chatphrase_getdynamiccommandcount,145
chatphrase_getdynamiccommand,806
chatphrase_getdynamiccommandparam_enum,460
chatphrase_find,1066
chatphrase_findnext,569
keyheld_alt,94
keyheld_ctrl,192
keyheld_shift,410
fullscreen_enter,850
fullscreen_modecount,665
fullscreen_getmode,525
fullscreen_lastmode,731
getwindowmode,378
getdefaultwindowmode,664
spline_length,803
minimenuopen,1179
getclipboard,1314
has_html5,631
has_nxt,1371
clienttype,111
cam_getangle_xa,532
cam_getangle_ya,1098
cam2_getcontrolmode,1149
cam2_getlookatmode,938
cam2_getpositionmode,219
cam2_getpositionentity_angleoffsets,891
cam2_addeffect_shake,136
cam2_addeffect_ztilt,506
cam2_isenabled,488
login_reply,1033
login_hoptime,32
login_ban_duration,640
create_reply,800
create_email_validate_reply,44
create_name_validate_reply,1324
create_suggest_name_reply,86
create_connect_reply,286
login_disallowresult,1280
lobby_entergamereply,1172
lobby_enterlobbyreply,236
userflowflags,749
create_under13,953
login_last_transfer_reply,1281
login_inprogress,161
login_queue_position,1213
login_disallowtrigger,1262
login_accountappeal,1105
viewport_geteffectivesize,563
viewport_getzoom,1016
date_minutes,1006
date_runeday,1253
date_runeday_fromdate,72
date_isleapyear,636
date_runeday_todate,71
date_minutes_fromruneday,295
worldlist_fetch,1377
worldlist_start,92
worldlist_next,928
worldlist_switch,1381
worldlist_specific,694
worldlist_specific_thisworld,845
if_gettop,932
mec_text,948
mec_sprite,822
mec_category,383
mec_param,832
userdetail_quickchat,774
userdetail_lobby_membership,1363
userdetail_lobby_unreadmessages,1185
userdetail_lobby_lastloginday,1207
userdetail_lobby_emailstatus,673
userdetail_lobby_ccexpiry,1103
userdetail_lobby_graceexpiry,1162
userdetail_dob,1231
userdetail_lobby_playage,29
autosetup_dosetup,752
autosetup_getlevel,754
video_advert_play,769
video_advert_has_finished,786
get_npc_vislevel,393
get_entity_screen_position,838
if_get_gamescreen,929
if_set_gamescreen_enabled,926
get_entity_overlay_height,638
get_npc_stat,143
is_npc_active,287
is_targeted_entity,413
npc_type,795
get_loc_screen_position,799
get_obj_screen_position,78
get_loc_overlay_height,285
get_obj_overlay_height,1120
get_loc_bounding_box,1370
get_obj_bounding_box,1295
get_entity_bounding_box,780
quest_getname,104
quest_getsortname,169
quest_type,1189
quest_getdifficulty,384
quest_getmembers,1229
quest_points,156
quest_questreq_count,493
quest_questreq,707
quest_pointsreq,433
quest_statreq_count,1081
quest_statreq_stat,1305
quest_statreq_level,763
quest_started,354
quest_finished,1049
quest_param,1167
sound_group_start,986
sound_group_stop,600
sound_vorbis_volume_rate_group,505
preload_percent,310
shader_preload_throttle,367
fps_stats,491
worldmap_3dview_active,751
worldmap_3dview_getcoordfine,210
worldmap_getzoom,703
worldmap_getmap,291
worldmap_getmapname,659
worldmap_getsize,1254
worldmap_getdisplayposition,314
worldmap_getconfigorigin,52
worldmap_getconfigbounds,88
worldmap_listelement_start,1243
worldmap_listelement_next,434
worldmap_coordinmap,373
worldmap_getconfigzoom,1222
worldmap_isloaded,1255
worldmap_getdisplaycoord,562
worldmap_getdisableelements,214
worldmap_getcurrentmap,347
player_group_find,996
player_group_member_count,860
player_group_member_get_same_world_var,316
player_group_member_get_rank,122
player_group_member_get_team,655
player_group_member_get_last_seen_node_id,172
player_group_member_get_status,1117
player_group_member_is_online,10
player_group_member_get_displayname,90
player_group_member_is_owner,281
player_group_banned_count,1096
player_group_banned_get_displayname,73
player_group_get_displayname,919
player_group_get_max_size,1234
player_group_get_overall_status,497
player_group_get_owner_slot,442
ttv_login,62
ttv_login_getstate,776
ttv_logout,1317
ttv_library_getstate,721
ttv_library_request,1001
ttv_stream_getstate,528
ttv_stream_start,146
ttv_stream_stop,1265
ttv_stream_settitle,726
ttv_stream_getviewers,979
ttv_stream_getquality,570
ttv_chat_sendmessage,1309
ttv_webcam_supported,578
ttv_webcam_getdevice_count,1141
ttv_webcam_getdevice_byindex,333
ttv_webcam_getdevice_byuniquename,430
ttv_webcam_getcap_count,279
ttv_webcam_getcap_byindex,586
ttv_webcam_getcap_byuniqueid,1084
ttv_webcam_start,647
ttv_webcam_stop,1384
ttv_webcam_flip,520
ttv_livestreams_update,164
ttv_livestreams_getstream_start,437
ttv_livestreams_getstream_next,1283
ttv_hasprerequisites,1211
os_ismac,226
os_iswindows,947
os_islinux,912
os_physicalmemorysize,689
os_driver_outdated,6
os_driver_vendor,317
telemetry_get_group_count,944
telemetry_get_group_index,1178
telemetry_get_group_id,412
telemetry_get_row_count,670
telemetry_get_row_index,1388
telemetry_get_row_id,1101
telemetry_is_row_pinned,539
telemetry_get_column_count,154
telemetry_get_column_index,1169
telemetry_get_column_id,738
telemetry_get_grid_value,772
db_find,228
db_find_with_count,523
db_findnext,1266
db_getfield,68
db_getfieldcount,1009
detail_brightness,524
detail_removeroofs_option,293
detail_grounddecor_on,178
detail_flickering_on,167
detail_spotshadows_on,1297
detail_hardshadows,34
detail_shadowquality,551
detail_lightdetail_high,1102
detail_waterdetail_high,680
detail_fog_on,272
detail_antialiasing,1140
detail_antialiasing_quality,593
detail_stereo,243
detail_soundvol,1358
detail_musicvol,1218
detail_bgsoundvol,166
detail_removeroofs_option_override,1136
detail_particles,547
detail_antialiasing_default,408
detail_buildarea,484
detail_bloom,406
detail_customcursors,438
detail_idleanims,461
detail_groundblending,1306
detail_toolkit,379
detail_toolkit_default,13
detail_cpuusage,116
detail_texturing,558
detail_maxscreensize,193
detail_speechvol,1107
detail_loginvol,828
detail_loadingscreentype,544
detail_drawdistance,748
detail_skydetail,233
detailget_brightness,152
detailget_removeroofs_option,951
detailget_grounddecor_on,380
detailget_flickering_on,950
detailget_spotshadows_on,740
detailget_hardshadows,182
detailget_shadowquality,1316
detailget_lightdetail_high,559
detailget_waterdetail_high,790
detailget_fog_on,1278
detailget_antialiasing,1175
detailget_antialiasing_quality,148
detailget_stereo,1144
detailget_soundvol,964
detailget_musicvol,331
detailget_bgsoundvol,956
detailget_particles,1039
detailget_antialiasing_default,284
detailget_bloom,409
detailget_idleanims,719
detailget_groundblending,522
detailget_toolkit,961
detailget_toolkit_default,660
detailget_cpuusage,39
detailget_texturing,1390
detailget_maxscreensize,1099
detailget_speechvol,616
detailget_loginvol,130
detailget_safemode,1174
detailget_chosesafemode,254
detailget_skydetail,622
detailget_drawdistance,856
detailcanmod_grounddecor,1020
detailcanmod_spotshadows,1247
detailcanmod_hardshadows,897
detailcanmod_shadowquality,840
detailcanmod_waterdetail,171
detailcanmod_antialiasing,150
detailcanmod_antialiasing_quality,244
detailcanmod_particles,957
detailcanmod_buildarea,1121
detailcanmod_bloom,330
detailcanmod_groundblending,794
detailcanmod_texturing,716
detailcanmod_maxscreensize,312
detailcanmod_toolkit_default,283
detailcanmod_skydetail,1080
detailcanset_grounddecor,149
detailcanset_hardshadows,727
detailcanset_shadowquality,115
detailcanset_waterdetail,1205
detailcanset_antialiasing_quality,344
detailcanset_particles,531
detailcanset_buildarea,577
detailcanset_bloom,762
detailcanset_texturing,27
detailcanset_maxscreensize,494
detailcanset_skydetail,1158
detail_lightingquality,1365
detail_antialiasingmode,453
detail_ambientocclusion,495
detail_reflections,1176
detail_vsync,288
detail_anisotropicfiltering,42
detail_volumetriclighting,922
detail_maxforegroundfps,1353
detail_maxbackgroundfps,595
detailget_lightingquality,1386
detailget_antialiasingmode,22
detailget_ambientocclusion,1345
detailget_reflections,725
detailget_vsync,1299
detailget_anisotropicfiltering,297
detailget_volumetriclighting,105
detailget_maxforegroundfps,411
detailget_maxbackgroundfps,649
detailcanmod_lightingquality,1097
detailcanmod_antialiasingmode,1192
detailcanmod_ambientocclusion,142
detailcanmod_reflections,573
detailcanmod_vsync,976
detailcanmod_anisotropicfiltering,25
detailcanmod_volumetriclighting,394
detailcanmod_maxforegroundfps,973
detailcanmod_maxbackgroundfps,824
detailcanset_lightingquality,1285
detailcanset_antialiasingmode,1260
detailcanset_ambientocclusion,499
detailcanset_reflections,885
detailcanset_vsync,1296
detailcanset_anisotropicfiltering,743
detailcanset_volumetriclighting,126
detailcanset_maxforegroundfps,447
detailcanset_maxbackgroundfps,503
autosetup_setultra,635
unknown_command_7,901
unknown_command_8,1048
autosetup_dosetupstatus,1073
unknown_command_15,199
unknown_command_16,1328
unknown_command_17,923
unknown_command_18,217
unknown_command_19,798
unknown_command_20,200
cc_setswipeunknown1,1036
cc_setswipeunknown2,683
cc_setswipeflags,319
cc_setswipedeadtime,255
cc_setswipedeadzone,533
if_setonswipevertical,500
if_setonswipehorizontal,974
if_setonswipecomplete,1014
unknown_command_21,739
if_setonpinchvertical,131
if_setonpinchhorizontal,443
if_setpinchdeadzone,240
if_setpinchflags,1356
unknown_command_26,464
minimenu_close,180
unknown_command_27,1052
unknown_command_28,1148
unknown_command_29,1161
unknown_command_34,597
unknown_command_35,8
unknown_command_36,833
interface_setpickingradius,565
unknown_command_38,757
unknown_command_39,311
window_getinsets,1251
if_setsubtractinsets,1150
unknown_command_40,158
show_software_license,555
marketing_init,119
marketing_sendevent,1238
openurlraw,179
