// Incomplete, bruteforced from opcodes-892-938.txt and opcodes-910-1730.txt and opcodes-883-596.txt
if_set2dangle,618
if_settiling,727
if_setmodel,476
if_setmodelangle,199
if_setmodelanim,265
if_setmodelorthog,1194
if_setmodeltint,400
if_setmodellighting,1022
if_resetmodellighting,398
if_settext,1142
if_settextfont,639
if_settextalign,672
if_settextshadow,1006
if_settextantimacro,195
if_setoutline,909
if_setgraphicshadow,646
if_setvflip,880
if_sethflip,659
if_setscrollsize,393
if_setmodelzoom,185
if_setlinedirection,294
if_setmaxlines,1100
if_setparam_int,357
if_setparam_string,119
if_setrecol,169
if_setretex,1124
if_setclickmask,59
if_setobject,876
if_setnpchead,528
if_setnpcmodel,297
if_setobject_nonum,26
if_setplayermodel_self,1293
if_setobject_alwaysnum,285
if_setop,110
if_setdraggable,1288
if_setdragrenderbehaviour,472
if_setopbase,296
if_settargetverb,506
if_clearops,970
if_settargetcursors,822
if_setopcursor,180
if_setpausetext,669
if_setopkey,1096
if_setoptkey,228
if_setopkeyrate,793
if_setopkeyignoreheld,912
if_setmouseovercursor,586
if_setonclick,253
if_setonhold,422
if_setonrelease,1153
if_setonmouseover,807
if_setonmouseleave,354
if_setondrag,1299
if_setontargetleave,113
if_setonvartransmit,395
if_setontimer,452
if_setonop,383
if_setondragcomplete,919
if_setonclickrepeat,1053
if_setonmouserepeat,969
if_setoninvtransmit,641
if_setonstattransmit,1074
if_setontargetenter,899
if_setonscrollwheel,152
if_setonchattransmit,1150
if_setonkey,647
if_setongamepadbutton,741
if_setongamepadbuttonheld,43
if_setongamepadaxis,189
if_setongamepadtrigger,129
if_setonfriendtransmit,122
if_setonclantransmit,1202
if_setonmisctransmit,810
if_setondialogabort,85
if_setonsubchange,924
if_setonstocktransmit,510
if_setoncamfinished,628
if_setonresize,1070
if_setonvarctransmit,1118
if_setonvarcstrtransmit,24
if_setonclansettingstransmit,5
if_setonclanchanneltransmit,856
if_setonvarclantransmit,695
if_setonplayergrouptransmit,166
if_setonplayergroupvarptransmit,415
if_setoncameraupdatetransmit,920
if_clearscripthooks,1049
if_callonresize,387
if_npc_setcustombodymodel,533
if_npc_setcustomrecol,437
cc_npc_setcustomrecol,1090
mes,689
return,491
if_close,493
resume_countdialog,86
resume_namedialog,765
resume_stringdialog,946
abort_dialog,1179
opplayer,700
resume_objdialog,1056
cc_dragpickup,686
if_opensubclient,910
if_closesubclient,723
mes_typed,843
setup_messagebox,205
resume_hsldialog,722
resume_clanforumqfcdialog,666
sound_synth,468
sound_synth_volume,832
sound_jingle_volume,945
sound_vorbis_volume,878
sound_speech_volume,1223
sound_vorbis_rate,635
email_validation_add_new_address,453
friend_setrank,49
friend_setnotes,759
friend_add,1238
friend_del,232
ignore_add,151
ignore_del,536
ignore_setnotes,1059
clan_kickuser,298
clan_joinchat,973
clan_leavechat,29
ignore_add_temp,140
activeclanchannel_kickuser,636
chat_setfilter,61
chat_sendabusereport,1050
chat_setmode,1261
chat_sendpublic,133
chat_sendprivate,608
activechatphrase_prepare,157
activechatphrase_send,1208
activechatphrase_sendprivate,101
activechatphrase_setdynamicint,186
activechatphrase_setdynamicobj,287
worldmap_3dview_enable,503
worldmap_3dview_disable,281
worldmap_3dview_setloddistance,1244
worldmap_setcategorypriority,18
worldmap_3dview_settextfont,494
worldmap_disabletextsize,1242
worldmap_disabletype,679
worldmap_setzoom,1152
worldmap_setmap,163
worldmap_jumptosourcecoord,894
worldmap_jumptodisplaycoord,724
worldmap_setmap_coord_override,612
worldmap_flashelementcategory,981
worldmap_disableelementcategory,704
worldmap_closemap,637
setwindowmode,892
setdefaultwindowmode,711
openurl,22
urlencode,1252
spline_new,1031
spline_addpoint,220
quit,433
openurl_nologin,801
formatminimenu,815
setdefaultcursors,726
sethardcodedopcursors,1249
notify_accountcreated,837
notify_accountcreatestarted,1207
openurl_shim,248
cam_moveto,564
cam_lookat,897
cam_movealong,378
cam_reset,97
cam_forceangle,193
cam_inc_x,1133
cam_dec_x,1301
cam_inc_y,37
cam_dec_y,1184
cam_followcoord,772
cam_smoothreset,740
cam2_setlookatmode,63
cam2_setpositionmode,742
cam2_setdepthplanes,1197
cam2_setfieldofview,965
cam2_setlookatpoint_point,225
cam2_setpositionpoint_point,825
cam2_getpositionpoint_point,512
cam2_setlookatentity_player,908
cam2_setlookatentity_npc,1188
cam2_setpositionentity_player,525
cam2_setpositionentity_npc,953
cam2_setfieldofviewscreen,484
cam2_removealleffects,1005
cam2_setlookatacceleration_axis,874
cam2_setpositionacceleration_axis,15
cam2_setlookatmaxspeed_axis,656
cam2_setpositionmaxspeed_axis,1240
cam2_setcollisionmode,662
cam2_setpositionpointcollision,121
cam2_updateeffect_ztilt,379
cam2_setlinearmovementmode,1024
cam2_setspringproperties,471
cam2_setpositionangularinterpolation,477
cam2_enable,329
cam2_setsnapdistances,962
cam2_resetsnapdistances,35
cam2_setlookatorientation_vector,461
cam2_setlookatorientation_xrotation,104
cam2_setlookatorientation_yrotation,120
cam2_setlookatorientation_xmovement,131
cam2_setlookatorientation_zmovement,148
cam2_setlookatorientation_maxdistanceclamping,648
login_continue,986
login_resetreply,567
resend_uid_passport_request,90
create_availablerequest,342
create_name_availablerequest,436
create_suggest_name_request,771
create_createrequest,516
create_connectrequest,519
create_step_reached,1020
lobby_entergame,324
lobby_enterlobby,978
lobby_leavelobby,12
create_setunder13,717
login_cancel,172
lobby_enterlobby_social_network,581
viewport_setfov,1134
viewport_setzoom,430
viewport_clampfov,798
worldlist_sort,952
worldlist_pingworlds,1104
if_triggerop,868
cc_triggerop,1160
force_interface_drag,158
cancel_interface_drag,76
targetmode_active,591
targetmode_cancel,1241
autosetup_sethigh,224
autosetup_setmedium,496
autosetup_setlow,102
autosetup_setmin,23
autosetup_setcustom,784
autosetup_blackflaglast,1192
video_advert_force_remove,1159
video_advert_allow_skip,257
bug_report,715
array_sort,499
cc_find,80
if_find,1128
cc_getx,937
cc_gety,137
cc_getwidth,819
cc_getheight,786
cc_gethide,213
cc_getlayer,302
cc_getparentlayer,497
cc_getcolour,171
cc_getscrollx,658
cc_getscrolly,1
cc_gettext,1221
cc_getscrollheight,112
cc_getmodelzoom,434
cc_getmodelangle_x,543
cc_getmodelangle_z,606
cc_getmodelangle_y,964
cc_gettrans,615
cc_getmodelxof,853
cc_getmodelyof,904
cc_getgraphic,1092
cc_param,1284
cc_get2dangle,98
cc_getgraphicdimensions,1007
cc_getfontmetrics,314
cc_getinvobject,789
cc_getinvcount,81
cc_getid,818
cc_gettargetmask,481
cc_getop,568
cc_getopbase,702
if_getx,1228
if_gety,463
if_getwidth,365
if_getheight,347
if_gethide,243
if_getlayer,333
if_getparentlayer,128
if_getcolour,389
if_getscrollx,598
if_getscrolly,691
if_gettext,315
if_getscrollwidth,66
if_getscrollheight,1276
if_getmodelzoom,883
if_getmodelangle_x,419
if_getmodelangle_z,197
if_getmodelangle_y,57
if_gettrans,985
if_getmodelxof,540
if_getmodelyof,44
if_getgraphic,698
if_get2dangle,1215
if_getmodel,336
if_getgraphicdimensions,766
if_getfontmetrics,914
if_getinvobject,1203
if_getinvcount,668
if_hassub,1304
if_getnextsubid,269
if_hassubmodal,1071
if_hassuboverlay,693
if_gettargetmask,289
if_getop,1120
if_getcharindexatpos,570
if_getcharposatindex,1109
clientclock,1290
inv_getobj,399
inv_getnum,605
inv_total,239
inv_totalcat,787
inv_size,226
inv_stockbase,1038
inv_getvar,882
stat,814
stat_base,276
stat_visible_xp,13
stat_base_actual,763
stat_visible_xp_actual,252
facing_fine,922
coord,1121
coordx,317
coordy,115
coordz,905
coordx_fine,303
coordy_fine,812
coordz_fine,865
coordlevel_fine,318
movecoord_fine,211
coord_gridtofine,209
map_members,898
map_preload,792
map_loadedpercent,1258
invother_getobj,39
invother_getnum,230
staffmodlevel,1001
reboottimer,573
map_world,826
runenergy_visible,1206
runweight_visible,1137
playermod,649
playermodlevel,701
playermember,413
comlevel_active,947
gender,545
map_quickchat,1209
inv_freespace,1085
inv_totalparam,1227
map_lang,58
movecoord,730
applet_hasfocus,788
frombilling,3
get_mousex,597
get_mousey,406
get_active_minimenu_entry,332
get_minimenu_length,1097
npc_find_active_minimenu_entry,355
get_currentcursor,1295
get_mousebuttons,139
get_minimenu_target,866
enum_string,467
enum,900
enum_hasoutput,1233
enum_getoutputcount,562
enum_getreversecount,240
enum_getreverseindex,414
friend_count,495
friend_getname,426
friend_getworld,527
friend_getrank,147
friend_getnotes,1083
friend_getworldflags,441
friend_test,447
friend_getworldname,1078
clan_getchatdisplayname,968
clan_getchatcount,1075
clan_getchatusername,17
clan_getchatuserworld,1016
clan_getchatuserrank,1048
clan_getchatminkick,737
clan_getchatrank,1102
ignore_count,994
ignore_getname,1012
ignore_getnotes,944
ignore_test,550
clan_isself,532
clan_getchatownername,571
clan_getchatuserworldname,1143
friend_platform,363
friend_getslotfromname,1105
playercountry,350
clan_getchatusername_unfiltered,1170
ignore_getname_unfiltered,71
friend_is_referrer,403
friend_is_referred,125
activeclansettings_find_listened,392
activeclansettings_find_affined,845
activeclansettings_getclanname,1154
activeclansettings_getallowunaffined,1305
activeclansettings_getranktalk,1000
activeclansettings_getrankkick,1040
activeclansettings_getaffinedcount,96
activeclansettings_getaffineddisplayname,593
activeclansettings_getaffinedrank,479
activeclansettings_getbannedcount,734
activeclansettings_getbanneddisplayname,1191
activeclansettings_getcurrentowner_slot,30
activeclansettings_getaffinedslot,482
activeclansettings_getsortedaffinedslot,373
activeclanchannel_find_listened,847
activeclanchannel_find_affined,306
activeclanchannel_getclanname,546
activeclanchannel_getrankkick,1069
activeclanchannel_getranktalk,578
activeclanchannel_getusercount,247
activeclanchannel_getuserdisplayname,779
activeclanchannel_getuserrank,1110
activeclanchannel_getuserworld,1229
activeclanchannel_getuserslot,1167
activeclanchannel_getsorteduserslot,1214
clanprofile_find,1213
stockmarket_getoffertype,1082
stockmarket_getofferitem,1008
stockmarket_getofferprice,1296
stockmarket_getoffercount,1250
stockmarket_getoffercompletedcount,714
stockmarket_getoffercompletedgold,282
stockmarket_isofferempty,1076
stockmarket_isofferfinished,396
stockmarket_isofferadding,78
add,1237
sub,1212
multiply,182
divide,65
random,713
randominc,824
interpolate,219
addpercent,1068
setbit,1187
clearbit,218
testbit,852
modulo,1111
pow,47
invpow,688
and,428
or,458
min,376
max,440
scale,671
bitcount,971
setbit_range,594
getbit_range,328
random_sound_pitch,42
hsvtorgb,27
not,201
append_num,1220
append,382
append_signnum,411
get_col_tag,427
lowercase,728
fromdate,192
tostring,975
compare,179
paraheight,198
parawidth,685
paraline,881
text_switch,836
escape,483
append_char,1291
char_isprintable,204
char_isalphanumeric,502
char_isnumeric,261
string_length,703
substring,1119
removetags,1224
string_indexof_char,773
string_indexof_string,235
char_tolowercase,1162
char_touppercase,632
tostring_localised,998
stringwidth,371
string_distance,1089
format_datetime_from_minutes,627
clanforumqfc_tostring,895
oc_name,1034
oc_iop,553
oc_cost,159
oc_stackable,1029
oc_category,557
oc_hasvarobj,369
oc_cert,421
oc_uncert,596
oc_wearpos,268
oc_wearpos2,625
oc_members,258
oc_param,417
oc_icursor,657
oc_find,161
oc_findnext,8
oc_minimenu_colour,872
oc_tradeable,987
nc_param,1103
lc_param,1260
struct_param,1256
seqlength,1095
bas_getanim_ready,739
chat_getfilter_public,828
chat_gethistory_byuid,808
chat_lastuid,1251
chat_clear,10
chat_getfilter_private,610
chat_playername,756
chat_getfilter_trade,936
chat_getnextuid,469
chat_getprevuid,956
chat_playername_unfiltered,19
chatcat_getdesc,725
chatcat_getsubcatcount,51
chatcat_getsubcat,443
chatcat_getphrasecount,1145
chatcat_getphrase,929
chatphrase_gettext,935
chatphrase_getautoresponsecount,860
chatphrase_getautoresponse,796
chatcat_getsubcatshortcut,558
chatphrase_getdynamiccommandcount,864
chatphrase_getdynamiccommand,31
chatphrase_getdynamiccommandparam_enum,60
chatphrase_find,103
chatphrase_findnext,692
keyheld_alt,511
keyheld_ctrl,1026
keyheld_shift,1043
fullscreen_enter,267
fullscreen_modecount,1156
fullscreen_getmode,153
fullscreen_lastmode,1077
getwindowmode,867
getdefaultwindowmode,251
spline_length,888
minimenuopen,1183
getclipboard,537
has_html5,521
has_nxt,84
clienttype,1185
cam_getangle_xa,237
cam_getangle_ya,1255
cam2_getcontrolmode,116
cam2_getlookatmode,249
cam2_getpositionmode,990
cam2_getpositionentity_angleoffsets,397
cam2_addeffect_shake,256
cam2_addeffect_ztilt,1037
cam2_isenabled,277
login_reply,1161
login_hoptime,1217
login_ban_duration,141
create_reply,731
create_email_validate_reply,999
create_name_validate_reply,974
create_suggest_name_reply,304
create_connect_reply,114
login_disallowresult,473
lobby_entergamereply,312
lobby_enterlobbyreply,489
userflowflags,873
create_under13,349
login_last_transfer_reply,601
login_inprogress,1175
login_queue_position,699
login_disallowtrigger,54
login_accountappeal,980
viewport_geteffectivesize,1172
viewport_getzoom,1014
date_minutes,305
date_runeday,547
date_runeday_fromdate,207
date_runeday_todate,590
date_minutes_fromruneday,678
worldlist_fetch,374
worldlist_start,55
worldlist_next,291
worldlist_switch,1211
worldlist_specific,95
worldlist_specific_thisworld,2
if_gettop,1094
mec_text,574
mec_sprite,681
mec_category,926
mec_param,551
userdetail_quickchat,619
userdetail_lobby_membership,948
userdetail_lobby_unreadmessages,983
userdetail_lobby_lastloginday,514
userdetail_lobby_emailstatus,381
userdetail_lobby_ccexpiry,1009
userdetail_lobby_graceexpiry,1231
userdetail_dob,1116
userdetail_lobby_playage,9
autosetup_dosetup,21
autosetup_getlevel,661
video_advert_play,14
video_advert_has_finished,755
get_npc_vislevel,288
get_entity_screen_position,1021
if_get_gamescreen,1259
if_set_gamescreen_enabled,804
get_entity_overlay_height,1080
get_npc_stat,1262
is_npc_active,308
is_targeted_entity,444
npc_type,390
get_loc_screen_position,1066
get_obj_screen_position,34
get_loc_overlay_height,53
get_obj_overlay_height,976
get_loc_bounding_box,271
get_obj_bounding_box,126
get_entity_bounding_box,706
quest_finished,16
sound_group_start,963
sound_group_stop,270
sound_vorbis_volume_rate_group,360
preload_percent,559
shader_preload_throttle,301
fps_stats,32
runjavascript,869
worldmap_3dview_active,642
worldmap_3dview_getcoordfine,1263
worldmap_getmap,299
worldmap_getmapname,802
worldmap_getsize,752
worldmap_getdisplayposition,1230
worldmap_getconfigorigin,951
worldmap_getconfigbounds,1181
worldmap_listelement_start,144
worldmap_listelement_next,996
worldmap_coordinmap,1084
worldmap_getconfigzoom,761
worldmap_isloaded,341
worldmap_getdisplaycoord,335
worldmap_getdisableelements,791
worldmap_getcurrentmap,709
player_group_find,582
player_group_member_count,462
player_group_member_get_same_world_var,38
player_group_member_get_rank,750
player_group_member_get_team,75
player_group_member_get_last_seen_node_id,408
player_group_member_get_status,100
player_group_member_is_online,221
player_group_member_get_displayname,431
player_group_member_get_join_xp,1114
player_group_member_is_owner,1190
player_group_banned_count,99
player_group_banned_get_displayname,1140
player_group_get_displayname,262
player_group_get_max_size,176
player_group_get_overall_status,1275
player_group_get_owner_slot,1271
ttv_login,674
ttv_login_getstate,754
ttv_logout,1178
ttv_library_getstate,542
ttv_library_request,943
ttv_stream_getstate,858
ttv_stream_start,614
ttv_stream_stop,155
ttv_stream_settitle,300
ttv_stream_getviewers,577
ttv_stream_getquality,487
ttv_chat_sendmessage,1088
ttv_webcam_supported,118
ttv_webcam_getdevice_count,569
ttv_webcam_getdevice_byindex,280
ttv_webcam_getdevice_byuniquename,617
ttv_webcam_getcap_count,530
ttv_webcam_getcap_byindex,250
ttv_webcam_getcap_byuniqueid,89
ttv_webcam_start,918
ttv_webcam_stop,375
ttv_webcam_flip,64
ttv_livestreams_update,708
ttv_livestreams_getstream_start,967
ttv_livestreams_getstream_next,841
ttv_hasprerequisites,831
os_ismac,380
os_iswindows,142
os_islinux,1122
os_physicalmemorysize,861
os_driver_outdated,816
os_driver_vendor,938
telemetry_get_group_count,838
telemetry_get_group_index,620
telemetry_get_group_id,1011
telemetry_get_row_count,609
telemetry_get_row_index,293
telemetry_get_row_id,432
telemetry_is_row_pinned,1169
telemetry_get_column_count,174
telemetry_get_column_index,370
telemetry_get_column_id,50
telemetry_get_grid_value,200
db_find,823
db_find_with_count,1196
db_findnext,795
db_getfield,135
db_getfieldcount,863
detail_brightness,603
detail_removeroofs_option,187
detail_grounddecor_on,729
detail_flickering_on,56
detail_spotshadows_on,340
detail_hardshadows,906
detail_shadowquality,241
detail_lightdetail_high,167
detail_waterdetail_high,6
detail_fog_on,1072
detail_antialiasing,1039
detail_antialiasing_quality,173
detail_stereo,438
detail_soundvol,716
detail_musicvol,891
detail_bgsoundvol,1195
detail_removeroofs_option_override,684
detail_particles,1264
detail_antialiasing_default,203
detail_buildarea,500
detail_bloom,560
detail_customcursors,517
detail_idleanims,687
detail_groundblending,70
detail_toolkit,46
detail_toolkit_default,191
detail_cpuusage,450
detail_texturing,1107
detail_maxscreensize,310
detail_speechvol,1045
detail_loginvol,871
detail_loadingscreentype,242
detail_drawdistance,1267
detail_skydetail,1226
detailget_brightness,839
detailget_removeroofs_option,36
detailget_grounddecor_on,507
detailget_flickering_on,40
detailget_spotshadows_on,830
detailget_hardshadows,782
detailget_shadowquality,385
detailget_lightdetail_high,911
detailget_waterdetail_high,1222
detailget_fog_on,626
detailget_antialiasing,111
detailget_antialiasing_quality,1106
detailget_stereo,420
detailget_soundvol,902
detailget_musicvol,449
detailget_bgsoundvol,1234
detailget_particles,923
detailget_antialiasing_default,7
detailget_bloom,475
detailget_idleanims,1136
detailget_groundblending,367
detailget_toolkit,94
detailget_toolkit_default,697
detailget_cpuusage,896
detailget_texturing,164
detailget_maxscreensize,156
detailget_speechvol,611
detailget_loginvol,309
detailget_safemode,682
detailget_canchoosesafemode,456
detailget_chosesafemode,274
detailget_skydetail,1151
detailget_drawdistance,595
detailcanmod_grounddecor,651
detailcanmod_spotshadows,446
detailcanmod_hardshadows,1125
detailcanmod_shadowquality,719
detailcanmod_waterdetail,123
detailcanmod_antialiasing,1281
detailcanmod_antialiasing_quality,1176
detailcanmod_particles,405
detailcanmod_buildarea,388
detailcanmod_bloom,589
detailcanmod_groundblending,707
detailcanmod_texturing,753
detailcanmod_maxscreensize,667
detailcanmod_toolkit_default,279
detailcanmod_skydetail,275
detailcanset_grounddecor,1216
detailcanset_hardshadows,705
detailcanset_shadowquality,690
detailcanset_waterdetail,1101
detailcanset_antialiasing_quality,234
detailcanset_particles,154
detailcanset_buildarea,655
detailcanset_bloom,368
detailcanset_texturing,278
detailcanset_maxscreensize,1265
detailcanset_toolkit_default,1025
detailcanset_skydetail,855
detail_lightingquality,515
detail_antialiasingmode,587
detail_ambientocclusion,762
detail_reflections,1198
detail_vsync,633
detail_anisotropicfiltering,67
detail_volumetriclighting,1158
detail_maxforegroundfps,958
detail_maxbackgroundfps,720
detailget_lightingquality,377
detailget_antialiasingmode,813
detailget_ambientocclusion,505
detailget_reflections,236
detailget_vsync,954
detailget_anisotropicfiltering,331
detailget_volumetriclighting,1015
detailget_maxforegroundfps,146
detailget_maxbackgroundfps,572
detailcanmod_lightingquality,534
detailcanmod_antialiasingmode,1193
detailcanmod_ambientocclusion,811
detailcanmod_reflections,295
detailcanmod_vsync,931
detailcanmod_anisotropicfiltering,1282
detailcanmod_volumetriclighting,206
detailcanmod_maxforegroundfps,1086
detailcanmod_maxbackgroundfps,1073
detailcanset_lightingquality,1165
detailcanset_antialiasingmode,809
detailcanset_ambientocclusion,28
detailcanset_reflections,982
detailcanset_vsync,190
detailcanset_anisotropicfiltering,1243
detailcanset_volumetriclighting,439
detailcanset_maxforegroundfps,1277
detailcanset_maxbackgroundfps,933
autosetup_setultra,127
unknown_command_7,676
unknown_command_8,229
autosetup_dosetupstatus,429
unknown_command_18,162
unknown_command_19,746
