// Incomplete, bruteforced from opcodes-777-2001.txt and opcodes-780-770.txt and opcodes-742-544.txt
cc_setonvartransmit,700
cc_setontimer,938
cc_setonop,784
cc_setondragcomplete,1059
cc_setonmouserepeat,26
cc_setoninvtransmit,78
cc_setonstattransmit,344
cc_setontargetenter,98
cc_setonscrollwheel,1008
cc_setonmisctransmit,757
cc_setonvarctransmit,1046
cc_setonvarcstrtransmit,1029
cc_clearscripthooks,93
if_setposition,906
if_setsize,255
if_sethide,636
if_setnoclickthrough,454
if_setscrollpos,488
if_setcolour,284
if_setfill,474
if_settrans,326
if_setgraphic,299
if_set2dangle,444
if_settiling,1003
if_setmodel,675
if_setmodelangle,33
if_setmodelanim,802
if_setmodeltint,781
if_settext,734
if_settextfont,664
if_settextalign,365
if_settextshadow,867
if_settextantimacro,253
if_setoutline,737
if_setgraphicshadow,602
if_setvflip,82
if_sethflip,389
if_setscrollsize,366
if_setmodelzoom,280
if_setlinedirection,423
if_setmaxlines,297
if_setparam_int,877
if_setrecol,841
if_setretex,440
if_setclickmask,390
if_setobject,893
if_setnpchead,266
if_setplayerhead_self,116
if_setnpcmodel,52
if_setobject_nonum,386
if_setplayermodel_self,915
if_setobject_alwaysnum,1101
if_setop,754
if_setdraggable,823
if_setdragrenderbehaviour,961
if_setopbase,663
if_settargetverb,478
if_clearops,525
if_settargetcursors,490
if_setopcursor,375
if_setpausetext,166
if_setopchar,232
if_setopkey,656
if_setoptkey,615
if_setopkeyrate,580
if_setmouseovercursor,954
if_setonclick,654
if_setonhold,422
if_setonrelease,1033
if_setonmouseover,69
if_setonmouseleave,286
if_setondrag,239
if_setontargetleave,504
if_setonvartransmit,471
if_setontimer,75
if_setonop,846
if_setondragcomplete,153
if_setonclickrepeat,557
if_setonmouserepeat,690
if_setoninvtransmit,945
if_setonstattransmit,410
if_setontargetenter,230
if_setonscrollwheel,238
if_setonchattransmit,1056
if_setonkey,1040
if_setonfriendtransmit,592
if_setonclantransmit,1073
if_setonmisctransmit,1044
if_setondialogabort,313
if_setonsubchange,603
if_setonstocktransmit,888
if_setoncamfinished,289
if_setonresize,30
if_setonvarctransmit,70
if_setonvarcstrtransmit,128
if_setonclansettingstransmit,645
if_setonclanchanneltransmit,866
if_setonvarclantransmit,818
if_clearscripthooks,407
if_callonresize,320
if_npc_setcustombodymodel,83
cc_npc_setcustomrecol,329
mes,384
return,549
if_close,323
resume_countdialog,415
resume_namedialog,310
resume_stringdialog,843
opplayer,392
resume_objdialog,855
cc_dragpickup,256
if_opensubclient,109
if_closesubclient,186
mes_typed,962
setup_messagebox,451
resume_hsldialog,189
resume_clanforumqfcdialog,640
sound_synth,47
sound_jingle,916
sound_vorbis_volume,822
sound_vorbis_rate,251
email_validation_add_new_address,898
friend_setrank,847
friend_add,606
friend_del,624
ignore_add,693
ignore_del,1088
clan_kickuser,694
clan_joinchat,726
clan_leavechat,930
ignore_add_temp,470
activeclanchannel_kickuser,785
chat_setfilter,1096
chat_sendabusereport,896
chat_setmode,934
chat_sendpublic,745
chat_sendprivate,1027
activechatphrase_prepare,63
activechatphrase_send,565
activechatphrase_sendprivate,710
activechatphrase_sendclan,19
activechatphrase_setdynamicint,665
activechatphrase_setdynamicobj,114
activechatphrase_sendclanchannel_affined,695
activechatphrase_sendclanchannel_listened,949
worldmap_3dview_enable,712
worldmap_3dview_setloddistance,31
worldmap_setcategorypriority,81
worldmap_3dview_settextfont,937
worldmap_disabletextsize,881
worldmap_disabletype,1050
worldmap_setzoom,245
worldmap_setmap,324
worldmap_jumptosourcecoord,605
worldmap_jumptodisplaycoord,167
worldmap_setmap_coord_override,989
worldmap_flashelementcategory,936
worldmap_disableelementcategory,758
worldmap_closemap,788
setwindowmode,372
setdefaultwindowmode,747
openurl,165
spline_new,260
spline_addpoint,787
quit,561
openurl_nologin,295
writeconsole,316
formatminimenu,175
setdefaultcursors,874
sethardcodedopcursors,662
notify_accountcreated,920
notify_accountcreatestarted,150
openurl_shim,393
cam_moveto,1117
cam_lookat,1018
cam_movealong,499
cam_reset,883
cam_forceangle,74
cam_inc_x,89
cam_dec_x,748
cam_inc_y,291
cam_dec_y,140
cam_followcoord,484
cam_smoothreset,496
cam2_setlookatmode,1014
cam2_setpositionmode,1016
cam2_setdepthplanes,889
cam2_setfieldofview,862
cam2_setlookatpoint_point,798
cam2_setpositionpoint_point,1116
cam2_setlookatentity_player,376
cam2_setpositionentity_player,262
cam2_setfieldofviewscreen,32
cam2_removealleffects,193
cam2_setlookatacceleration_axis,768
cam2_setpositionacceleration_axis,518
cam2_setlookatmaxspeed_axis,932
cam2_setpositionmaxspeed_axis,421
cam2_setcollisionmode,649
cam2_setlinearmovementmode,84
cam2_setspringproperties,241
cam2_setpositionangularinterpolation,680
cam2_enable,206
cam2_setsnapdistances,999
cam2_resetsnapdistances,1089
login_continue,208
login_resetreply,794
resend_uid_passport_request,928
create_availablerequest,48
create_name_availablerequest,622
create_suggest_name_request,147
create_createrequest,406
create_connectrequest,149
create_step_reached,1031
lobby_entergame,685
lobby_enterlobby,894
lobby_leavelobby,411
create_setunder13,34
login_cancel,519
lobby_enterlobby_social_network,658
detail_brightness,703
detail_removeroofs_option,830
detail_grounddecor_on,856
detail_flickering_on,182
detail_spotshadows_on,581
detail_hardshadows,683
detail_lightdetail_high,555
detail_waterdetail_high,816
detail_fog_on,611
detail_antialiasing,515
detail_antialiasing_quality,225
detail_stereo,1035
detail_soundvol,197
detail_musicvol,532
detail_bgsoundvol,501
detail_particles,1093
detail_antialiasing_default,739
detail_bloom,646
detail_customcursors,1049
detail_idleanims,41
detail_groundblending,842
detail_toolkit,770
detail_toolkit_default,1067
detail_cpuusage,620
detail_texturing,355
detail_maxscreensize,827
detail_speechvol,959
detail_loginvol,541
detail_loadingscreentype,145
detail_drawdistance,203
detail_skydetail,104
viewport_setfov,1098
viewport_setzoom,1064
viewport_clampfov,192
worldlist_sort,795
worldlist_pingworlds,224
force_interface_drag,1009
cancel_interface_drag,753
autosetup_sethigh,699
autosetup_setmedium,970
autosetup_setlow,350
autosetup_setmin,54
autosetup_setcustom,110
autosetup_blackflaglast,11
video_advert_force_remove,983
video_advert_allow_skip,395
boost_advert_launch,706
bug_report,967
array_sort,278
cc_find,705
if_find,22
cc_getx,311
cc_gety,254
cc_getwidth,1086
cc_getheight,631
cc_gethide,58
cc_getlayer,199
cc_getparentlayer,536
cc_getcolour,804
cc_getscrolly,1072
cc_gettext,774
cc_getmodelzoom,996
cc_getmodelangle_x,633
cc_getmodelangle_z,1041
cc_getmodelangle_y,986
cc_gettrans,268
cc_getmodelxof,1109
cc_getmodelyof,773
cc_getgraphic,950
cc_param,684
cc_get2dangle,1066
cc_getgraphicdimensions,482
cc_getfontmetrics,132
cc_getinvobject,892
cc_getinvcount,351
cc_getid,1104
cc_gettargetmask,477
cc_getop,1119
cc_getopbase,126
if_getx,458
if_gety,829
if_getwidth,958
if_getheight,39
if_gethide,272
if_getlayer,715
if_getparentlayer,309
if_getcolour,1083
if_getscrollx,742
if_getscrolly,169
if_gettext,432
if_getscrollwidth,1047
if_getscrollheight,162
if_getmodelzoom,722
if_getmodelangle_x,498
if_getmodelangle_z,551
if_getmodelangle_y,368
if_gettrans,94
if_getmodelxof,673
if_getmodelyof,100
if_getgraphic,158
if_get2dangle,204
if_getmodel,607
if_getgraphicdimensions,777
if_getfontmetrics,1075
if_getinvobject,711
if_hassub,729
if_getnextsubid,67
if_hassubmodal,307
if_hassuboverlay,448
if_gettargetmask,657
if_getop,801
if_getopbase,436
if_getcharindexatpos,1012
if_getcharposatindex,87
clientclock,868
inv_getobj,772
inv_getnum,879
inv_total,1019
inv_size,539
inv_stockbase,97
stat,155
stat_base,586
stat_visible_xp,242
stat_base_actual,809
stat_visible_xp_actual,23
coord,609
coordx,701
coordy,202
coordz,931
coordx_fine,364
coordy_fine,237
coordz_fine,476
movecoord_fine,276
coord_gridtofine,517
map_members,766
map_preload,398
map_loadedpercent,215
invother_getobj,831
invother_getnum,246
staffmodlevel,373
reboottimer,1007
map_world,621
runenergy_visible,792
runweight_visible,844
playermod,836
playermodlevel,322
playermember,924
comlevel_active,585
gender,369
map_quickchat,106
inv_freespace,533
inv_totalparam,61
map_lang,1112
movecoord,1121
applet_hasfocus,188
frombilling,575
get_mousex,146
get_mousey,273
get_active_minimenu_entry,832
get_minimenu_length,527
npc_find_active_minimenu_entry,218
player_find_active_minimenu_entry,491
get_currentcursor,891
get_mousebuttons,505
get_minimenu_target,1038
enum_string,62
enum,588
enum_hasoutput,740
enum_getoutputcount,414
enum_getreversecount,764
enum_getreverseindex,524
friend_count,343
friend_getname,91
friend_getworld,249
friend_getrank,305
friend_getworldflags,935
friend_test,382
friend_getworldname,679
clan_getchatdisplayname,450
clan_getchatcount,27
clan_getchatusername,1
clan_getchatuserworld,1030
clan_getchatuserrank,408
clan_getchatminkick,713
clan_getchatrank,283
ignore_count,447
ignore_getname,835
ignore_test,614
clan_isself,998
clan_getchatownername,49
clan_getchatuserworldname,494
friend_platform,261
friend_getslotfromname,50
playercountry,306
clan_getchatusername_unfiltered,647
ignore_getname_unfiltered,819
friend_is_referrer,187
friend_is_referred,135
activeclansettings_find_listened,446
activeclansettings_find_affined,672
activeclansettings_getclanname,550
activeclansettings_getallowunaffined,876
activeclansettings_getranktalk,991
activeclansettings_getrankkick,627
activeclansettings_getaffinedcount,1103
activeclansettings_getaffineddisplayname,1001
activeclansettings_getaffinedrank,800
activeclansettings_getbannedcount,352
activeclansettings_getbanneddisplayname,721
activeclansettings_getcurrentowner_slot,864
activeclansettings_getaffinedslot,625
activeclansettings_getsortedaffinedslot,1024
activeclanchannel_find_listened,973
activeclanchannel_find_affined,510
activeclanchannel_getclanname,362
activeclanchannel_getrankkick,90
activeclanchannel_getranktalk,576
activeclanchannel_getusercount,910
activeclanchannel_getuserdisplayname,1105
activeclanchannel_getuserrank,661
activeclanchannel_getuserworld,394
activeclanchannel_getuserslot,51
activeclanchannel_getsorteduserslot,909
clanprofile_find,870
stockmarket_getoffertype,220
stockmarket_getofferitem,834
stockmarket_getofferprice,676
stockmarket_getoffercount,495
stockmarket_getoffercompletedcount,216
stockmarket_getoffercompletedgold,593
stockmarket_isofferempty,975
stockmarket_isofferfinished,264
stockmarket_isofferadding,543
add,1107
sub,639
multiply,170
divide,86
random,589
randominc,438
interpolate,101
setbit,502
clearbit,969
testbit,514
modulo,424
pow,939
invpow,359
and,308
or,115
min,363
max,980
scale,449
random_sound_pitch,0
hsvtorgb,981
append_num,160
append,380
append_signnum,317
get_col_tag,707
lowercase,674
fromdate,966
tostring,568
compare,339
paraheight,850
parawidth,944
text_switch,88
escape,129
append_char,1060
char_isprintable,247
char_isalphanumeric,708
char_isnumeric,686
string_length,978
substring,1082
removetags,117
string_indexof_char,179
string_indexof_string,271
char_tolowercase,10
char_touppercase,226
tostring_localised,573
stringwidth,704
string_distance,211
format_datetime_from_minutes,574
clanforumqfc_tostring,96
oc_name,988
oc_iop,865
oc_cost,157
oc_stackable,1052
oc_category,71
oc_cert,997
oc_uncert,741
oc_wearpos,537
oc_wearpos2,427
oc_members,719
oc_param,1058
oc_icursor,431
oc_find,302
oc_findnext,265
oc_minimenu_colour,290
nc_param,1102
struct_param,2
bas_getanim_ready,943
chat_gethistory_byuid,849
chat_getfilter_private,1028
chat_playername,122
chat_getfilter_trade,171
chat_playername_unfiltered,955
chatcat_getdesc,285
chatcat_getsubcatcount,275
chatcat_getsubcat,209
chatcat_getphrasecount,776
chatcat_getphrase,112
chatphrase_gettext,1092
chatphrase_getautoresponsecount,619
chatphrase_getautoresponse,853
chatcat_getsubcatshortcut,948
chatphrase_getdynamiccommandcount,821
chatphrase_getdynamiccommand,38
chatphrase_getdynamiccommandparam_enum,947
chatphrase_find,1106
chatphrase_findnext,724
keyheld_alt,161
keyheld_ctrl,790
keyheld_shift,903
worldmap_3dview_active,442
worldmap_3dview_getcoordfine,927
worldmap_getmap,9
worldmap_getmapname,698
worldmap_getsize,860
worldmap_getdisplayposition,618
worldmap_getconfigorigin,361
worldmap_getconfigbounds,583
worldmap_listelement_start,1042
worldmap_listelement_next,381
worldmap_coordinmap,1081
worldmap_getconfigzoom,760
worldmap_isloaded,650
worldmap_getdisplaycoord,76
worldmap_getdisableelements,556
worldmap_getcurrentmap,378
fullscreen_enter,918
fullscreen_modecount,905
fullscreen_getmode,68
fullscreen_lastmode,861
getwindowmode,233
getdefaultwindowmode,933
spline_length,608
minimenuopen,901
getclipboard,759
java_version_supported,1068
has_html5,95
cam_getangle_xa,848
cam_getangle_ya,7
cam2_getcontrolmode,651
cam2_getlookatmode,487
cam2_getpositionmode,600
cam2_getpositionentity_angleoffsets,1000
cam2_addeffect_shake,582
cam2_isenabled,292
login_hoptime,616
login_ban_duration,435
create_reply,670
create_email_validate_reply,513
create_name_validate_reply,473
create_suggest_name_reply,604
create_connect_reply,102
login_disallowresult,1090
lobby_entergamereply,29
lobby_enterlobbyreply,503
has_signonkey,634
userflowflags,439
create_under13,358
login_last_transfer_reply,584
login_inprogress,1017
login_queue_position,105
login_disallowtrigger,294
login_accountappeal,1021
detailget_brightness,467
detailget_removeroofs_option,334
detailget_grounddecor_on,354
detailget_flickering_on,73
detailget_spotshadows_on,337
detailget_hardshadows,692
detailget_lightdetail_high,489
detailget_waterdetail_high,960
detailget_fog_on,465
detailget_antialiasing,479
detailget_antialiasing_quality,691
detailget_stereo,53
detailget_soundvol,151
detailget_musicvol,538
detailget_bgsoundvol,1063
detailget_particles,1061
detailget_antialiasing_default,335
detailget_bloom,522
detailget_idleanims,743
detailget_groundblending,1120
detailget_toolkit,725
detailget_toolkit_default,198
detailget_cpuusage,402
detailget_texturing,1113
detailget_maxscreensize,1111
detailget_speechvol,671
detailget_loginvol,534
detailget_safemode,45
detailget_canchoosesafemode,1026
detailget_chosesafemode,869
detailget_skydetail,921
detailget_drawdistance,528
viewport_geteffectivesize,642
date_minutes,304
date_runeday,434
date_runeday_fromdate,641
date_runeday_todate,899
date_minutes_fromruneday,1108
worldlist_fetch,570
worldlist_start,1005
worldlist_next,964
worldlist_switch,130
worldlist_specific,370
worldlist_specific_thisworld,139
mec_text,572
userdetail_quickchat,92
userdetail_lobby_membership,749
userdetail_lobby_recoveryday,595
userdetail_lobby_unreadmessages,838
userdetail_lobby_lastloginday,562
userdetail_lobby_lastloginaddress,925
userdetail_lobby_emailstatus,35
userdetail_lobby_ccexpiry,36
userdetail_lobby_graceexpiry,480
userdetail_dob,887
userdetail_lobby_playage,1025
autosetup_dosetup,1085
autosetup_getlevel,912
video_advert_play,871
video_advert_has_finished,511
boost_advert_exists,1095
boost_advert_available,43
detailcanmod_antialiasing_quality,417
detailcanmod_particles,461
detailcanmod_maxscreensize,714
detailcanmod_toolkit_default,825
detailcanmod_skydetail,840
detailcanset_antialiasing_quality,531
detailcanset_particles,200
detailcanset_maxscreensize,733
detailcanset_toolkit_default,257
detailcanset_skydetail,668
get_npc_vislevel,728
get_entity_screen_position,875
if_get_gamescreen,385
if_set_gamescreen_enabled,529
get_entity_overlay_height,660
get_npc_stat,778
is_targeted_entity,176
npc_type,767
get_loc_screen_position,388
get_obj_screen_position,108
get_loc_overlay_height,456
get_obj_overlay_height,131
get_loc_bounding_box,597
get_obj_bounding_box,963
get_entity_bounding_box,507
quest_finished,677
preload_percent,942
shader_preload_throttle,987
fps_stats,1080
entity_if_find,917
set_entity_if,598
