// Incomplete, bruteforced from opcodes-877-610.txt and opcodes-910-1730.txt
if_getmodelzoom,1071
if_getmodelangle_x,953
if_getmodelangle_z,382
if_getmodelangle_y,870
if_gettrans,505
if_getmodelxof,343
if_getmodelyof,668
if_getgraphic,1004
if_get2dangle,820
if_getmodel,50
if_getgraphicdimensions,905
if_getfontmetrics,154
if_getinvobject,1155
if_getinvcount,494
if_hassub,165
if_getnextsubid,100
if_hassubmodal,769
if_hassuboverlay,932
if_gettargetmask,53
if_getop,764
if_getopbase,1244
if_getcharindexatpos,1193
if_getcharposatindex,1077
clientclock,1087
inv_getobj,730
inv_getnum,1139
inv_total,17
inv_totalcat,547
inv_size,588
inv_stockbase,854
inv_getvar,444
stat,511
stat_base,924
stat_visible_xp,1006
stat_base_actual,825
stat_visible_xp_actual,566
facing_fine,1033
coord,520
coordx,738
coordy,195
coordz,21
coordx_fine,1242
coordy_fine,669
coordz_fine,936
coordlevel_fine,577
movecoord_fine,1023
coord_gridtofine,1027
map_members,701
map_preload,583
map_loadedpercent,672
invother_getobj,586
invother_getnum,861
staffmodlevel,979
reboottimer,853
map_world,986
runenergy_visible,256
runweight_visible,1052
playermod,901
playermodlevel,667
playermember,832
comlevel_active,690
gender,992
map_quickchat,437
inv_freespace,724
inv_totalparam,549
map_lang,712
movecoord,51
applet_hasfocus,286
frombilling,1089
get_mousex,1017
get_mousey,273
get_active_minimenu_entry,115
get_minimenu_length,12
npc_find_active_minimenu_entry,534
get_currentcursor,172
get_mousebuttons,818
get_minimenu_target,35
enum_string,132
enum,137
enum_hasoutput,1253
enum_getoutputcount,1054
enum_getreversecount,1164
enum_getreverseindex,413
friend_count,487
friend_getname,760
friend_getworld,946
friend_getrank,1255
friend_getnotes,915
friend_getworldflags,1116
friend_test,320
friend_getworldname,939
clan_getchatdisplayname,926
clan_getchatcount,1268
clan_getchatusername,835
clan_getchatuserworld,1265
clan_getchatuserrank,815
clan_getchatminkick,72
clan_getchatrank,411
ignore_count,732
ignore_getname,87
ignore_getnotes,603
ignore_test,632
clan_isself,283
clan_getchatownername,568
clan_getchatuserworldname,698
friend_platform,459
friend_getslotfromname,94
playercountry,1029
clan_getchatusername_unfiltered,304
ignore_getname_unfiltered,990
friend_is_referrer,319
friend_is_referred,323
activeclansettings_find_listened,449
activeclansettings_find_affined,1041
activeclansettings_getclanname,326
activeclansettings_getallowunaffined,1177
activeclansettings_getranktalk,217
activeclansettings_getrankkick,602
activeclansettings_getaffinedcount,774
activeclansettings_getaffineddisplayname,499
activeclansettings_getaffinedrank,88
activeclansettings_getbannedcount,864
activeclansettings_getbanneddisplayname,1145
activeclansettings_getcurrentowner_slot,1007
activeclansettings_getaffinedslot,1076
activeclansettings_getsortedaffinedslot,285
activeclanchannel_find_listened,228
activeclanchannel_find_affined,422
activeclanchannel_getclanname,1141
activeclanchannel_getrankkick,1058
activeclanchannel_getranktalk,625
activeclanchannel_getusercount,1252
activeclanchannel_getuserdisplayname,258
activeclanchannel_getuserrank,185
activeclanchannel_getuserworld,606
activeclanchannel_getuserslot,95
activeclanchannel_getsorteduserslot,221
clanprofile_find,1162
stockmarket_getoffertype,183
stockmarket_getofferitem,808
stockmarket_getofferprice,1090
stockmarket_getoffercount,1108
stockmarket_getoffercompletedcount,1008
stockmarket_getoffercompletedgold,1165
stockmarket_isofferempty,682
stockmarket_isofferfinished,1045
stockmarket_isofferadding,484
add,1059
sub,1263
multiply,361
divide,178
random,447
randominc,317
interpolate,930
addpercent,532
setbit,443
clearbit,1143
testbit,713
modulo,65
pow,970
invpow,651
and,722
or,1213
min,23
max,476
scale,436
random_sound_pitch,533
hsvtorgb,641
append_num,1275
append,161
append_signnum,766
get_col_tag,1183
lowercase,133
fromdate,314
tostring,984
compare,429
paraheight,542
parawidth,1276
paraline,125
text_switch,428
escape,238
append_char,1256
char_isprintable,836
char_isalphanumeric,349
char_isnumeric,394
string_length,966
substring,66
removetags,1206
string_indexof_char,908
string_indexof_string,1115
char_tolowercase,948
char_touppercase,1251
tostring_localised,999
stringwidth,1069
string_distance,156
format_datetime_from_minutes,234
clanforumqfc_tostring,261
oc_name,621
oc_iop,253
oc_cost,1150
oc_stackable,680
oc_category,388
oc_hasvarobj,381
oc_cert,510
oc_uncert,778
oc_wearpos,483
oc_wearpos2,1236
oc_members,617
oc_param,1187
oc_icursor,799
oc_find,472
oc_findnext,1106
oc_minimenu_colour,694
nc_param,714
lc_param,391
struct_param,220
seqlength,601
bas_getanim_ready,923
chat_getfilter_public,687
chat_gethistory_byuid,977
chat_lastuid,235
chat_clear,783
chat_getfilter_private,639
chat_playername,789
chat_getfilter_trade,739
chat_getnextuid,985
chat_getprevuid,1227
chat_playername_unfiltered,521
chatcat_getdesc,351
chatcat_getsubcatcount,1098
chatcat_getsubcat,325
chatcat_getphrasecount,458
chatcat_getphrase,1140
chatphrase_gettext,1088
chatphrase_getautoresponsecount,692
chatphrase_getautoresponse,99
chatcat_getsubcatshortcut,843
chatphrase_getdynamiccommandcount,307
chatphrase_getdynamiccommand,473
chatphrase_getdynamiccommandparam_enum,584
chatphrase_find,92
chatphrase_findnext,1192
keyheld_alt,222
keyheld_ctrl,741
keyheld_shift,1021
fullscreen_enter,402
fullscreen_modecount,60
fullscreen_getmode,377
fullscreen_lastmode,268
getwindowmode,678
getdefaultwindowmode,831
spline_length,1031
minimenuopen,498
getclipboard,280
has_html5,502
has_nxt,79
cam_getangle_xa,162
cam_getangle_ya,404
cam2_getcontrolmode,1137
cam2_getlookatmode,112
cam2_getpositionmode,875
cam2_getpositionentity_angleoffsets,46
cam2_addeffect_shake,548
cam2_addeffect_ztilt,993
cam2_isenabled,809
login_reply,911
login_hoptime,975
login_ban_duration,822
create_reply,403
create_email_validate_reply,446
create_name_validate_reply,954
create_suggest_name_reply,1129
create_connect_reply,942
login_disallowresult,342
lobby_entergamereply,578
lobby_enterlobbyreply,916
userflowflags,315
create_under13,241
login_last_transfer_reply,771
login_inprogress,1100
login_queue_position,753
login_disallowtrigger,886
login_accountappeal,1005
viewport_geteffectivesize,34
viewport_getzoom,1151
date_minutes,596
date_runeday,270
date_runeday_fromdate,523
date_runeday_todate,759
date_minutes_fromruneday,441
worldlist_fetch,891
worldlist_start,747
worldlist_next,143
worldlist_switch,1014
worldlist_specific,1170
worldlist_specific_thisworld,788
if_gettop,1259
mec_text,192
mec_category,957
mec_param,297
userdetail_quickchat,272
userdetail_lobby_membership,827
userdetail_lobby_unreadmessages,1024
userdetail_lobby_lastloginday,686
userdetail_lobby_emailstatus,1166
userdetail_lobby_ccexpiry,198
userdetail_lobby_graceexpiry,1111
userdetail_dob,442
userdetail_lobby_playage,1266
autosetup_dosetup,921
autosetup_getlevel,855
video_advert_play,613
video_advert_has_finished,574
get_npc_vislevel,900
get_entity_screen_position,491
if_get_gamescreen,312
if_set_gamescreen_enabled,393
get_entity_overlay_height,598
get_npc_stat,1148
is_npc_active,1156
is_targeted_entity,513
npc_type,1235
get_loc_screen_position,48
get_obj_screen_position,1095
get_loc_overlay_height,797
get_obj_overlay_height,768
get_loc_bounding_box,679
get_obj_bounding_box,955
get_entity_bounding_box,485
quest_finished,233
sound_group_start,1224
sound_group_stop,371
sound_vorbis_volume_rate_group,1222
preload_percent,907
shader_preload_throttle,70
fps_stats,1261
runjavascript,950
worldmap_3dview_active,654
worldmap_3dview_getcoordfine,15
worldmap_getmap,1245
worldmap_getmapname,462
worldmap_getsize,817
worldmap_getdisplayposition,697
worldmap_getconfigorigin,1233
worldmap_getconfigbounds,543
worldmap_listelement_start,607
worldmap_listelement_next,359
worldmap_coordinmap,1070
worldmap_getconfigzoom,216
worldmap_isloaded,47
worldmap_getdisplaycoord,433
worldmap_getdisableelements,400
worldmap_getcurrentmap,994
player_group_find,149
player_group_member_count,224
player_group_member_get_same_world_var,700
player_group_member_get_rank,167
player_group_member_get_team,333
player_group_member_get_last_seen_node_id,707
player_group_member_get_status,1025
player_group_member_is_online,251
player_group_member_get_displayname,18
player_group_member_get_join_xp,245
player_group_member_is_owner,113
player_group_banned_count,445
player_group_banned_get_displayname,869
player_group_get_displayname,550
player_group_get_max_size,229
player_group_get_overall_status,961
player_group_get_owner_slot,350
ttv_login,367
ttv_login_getstate,1228
ttv_logout,1231
ttv_library_getstate,517
ttv_library_request,729
ttv_stream_getstate,755
ttv_stream_start,475
ttv_stream_stop,1050
ttv_stream_settitle,399
ttv_stream_getviewers,671
ttv_stream_getquality,515
ttv_chat_sendmessage,76
ttv_webcam_supported,427
ttv_webcam_getdevice_count,486
ttv_webcam_getdevice_byindex,767
ttv_webcam_getdevice_byuniquename,594
ttv_webcam_getcap_count,567
ttv_webcam_getcap_byindex,163
ttv_webcam_getcap_byuniqueid,565
ttv_webcam_start,1104
ttv_webcam_stop,1184
ttv_webcam_flip,899
ttv_livestreams_update,30
ttv_livestreams_getstream_start,506
ttv_livestreams_getstream_next,215
ttv_hasprerequisites,440
os_ismac,121
os_iswindows,1119
os_islinux,159
os_physicalmemorysize,736
os_driver_outdated,960
os_driver_vendor,978
telemetry_get_group_count,1081
telemetry_get_group_index,885
telemetry_get_group_id,763
telemetry_get_row_count,536
telemetry_get_row_index,795
telemetry_get_row_id,309
telemetry_is_row_pinned,865
telemetry_get_column_count,695
telemetry_get_column_index,937
telemetry_get_column_id,1092
telemetry_get_grid_value,1046
db_find,561
db_find_with_count,1160
db_findnext,210
db_getfield,279
db_getfieldcount,489
detail_brightness,592
detail_removeroofs_option,691
detail_grounddecor_on,938
detail_flickering_on,1176
detail_spotshadows_on,397
detail_hardshadows,0
detail_shadowquality,328
detail_lightdetail_high,97
detail_waterdetail_high,1189
detail_fog_on,497
detail_antialiasing,620
detail_antialiasing_quality,1096
detail_stereo,656
detail_soundvol,514
detail_musicvol,1159
detail_bgsoundvol,103
detail_removeroofs_option_override,453
detail_particles,231
detail_antialiasing_default,1174
detail_buildarea,765
detail_bloom,646
detail_customcursors,857
detail_idleanims,1218
detail_groundblending,610
detail_toolkit,482
detail_toolkit_default,78
detail_cpuusage,503
detail_texturing,860
detail_maxscreensize,685
detail_speechvol,616
detail_loginvol,33
detail_loadingscreentype,951
detail_drawdistance,57
detail_skydetail,184
detailget_brightness,981
detailget_removeroofs_option,1194
detailget_grounddecor_on,1246
detailget_flickering_on,1225
detailget_spotshadows_on,109
detailget_hardshadows,98
detailget_shadowquality,389
detailget_lightdetail_high,338
detailget_waterdetail_high,670
detailget_fog_on,785
detailget_antialiasing,202
detailget_antialiasing_quality,176
detailget_stereo,41
detailget_soundvol,362
detailget_musicvol,595
detailget_bgsoundvol,80
detailget_particles,628
detailget_antialiasing_default,931
detailget_bloom,796
detailget_idleanims,1209
detailget_groundblending,798
detailget_toolkit,116
detailget_toolkit_default,634
detailget_cpuusage,244
detailget_texturing,1269
detailget_maxscreensize,794
detailget_speechvol,579
detailget_loginvol,282
detailget_safemode,481
detailget_canchoosesafemode,450
detailget_chosesafemode,141
detailget_skydetail,752
detailget_drawdistance,1178
detailcanmod_grounddecor,522
detailcanmod_spotshadows,209
detailcanmod_hardshadows,201
detailcanmod_shadowquality,935
detailcanmod_waterdetail,438
detailcanmod_antialiasing,344
detailcanmod_antialiasing_quality,1127
detailcanmod_particles,284
detailcanmod_buildarea,1201
detailcanmod_bloom,55
detailcanmod_groundblending,524
detailcanmod_texturing,194
detailcanmod_maxscreensize,623
detailcanmod_toolkit_default,44
detailcanmod_skydetail,335
detailcanset_hardshadows,337
detailcanset_shadowquality,1144
detailcanset_waterdetail,715
detailcanset_antialiasing_quality,819
detailcanset_particles,802
detailcanset_buildarea,998
detailcanset_bloom,1195
detailcanset_texturing,988
detailcanset_maxscreensize,1179
detailcanset_toolkit_default,31
detailcanset_skydetail,982
detail_lightingquality,1000
detail_antialiasingmode,313
detail_ambientocclusion,662
detail_reflections,952
detail_vsync,572
detail_anisotropicfiltering,496
detail_volumetriclighting,1094
detailget_lightingquality,784
detailget_antialiasingmode,1212
detailget_ambientocclusion,674
detailget_reflections,298
detailget_vsync,887
detailget_anisotropicfiltering,709
detailget_volumetriclighting,902
detailcanmod_lightingquality,452
detailcanmod_antialiasingmode,964
detailcanmod_ambientocclusion,581
detailcanmod_reflections,852
detailcanmod_vsync,706
detailcanmod_anisotropicfiltering,299
detailcanmod_volumetriclighting,1248
detailcanset_lightingquality,1271
detailcanset_antialiasingmode,608
detailcanset_ambientocclusion,1186
detailcanset_reflections,45
detailcanset_vsync,1223
detailcanset_anisotropicfiltering,1258
detailcanset_volumetriclighting,909
autosetup_setultra,461
unknown_command_7,1102
unknown_command_8,1260
autosetup_dosetupstatus,327
