// Incomplete, bruteforced from opcodes-780-770.txt and opcodes-783-1109.txt and opcodes-742-544.txt
setdefaultwindowmode,224
openurl,339
spline_new,503
spline_addpoint,536
quit,921
openurl_nologin,1104
writeconsole,1056
formatminimenu,82
setdefaultcursors,482
sethardcodedopcursors,638
notify_accountcreated,745
notify_accountcreatestarted,909
openurl_shim,946
cam_moveto,662
cam_lookat,204
cam_movealong,292
cam_reset,549
cam_forceangle,943
cam_inc_x,609
cam_dec_x,51
cam_inc_y,17
cam_dec_y,671
cam_followcoord,87
cam_smoothreset,991
cam2_setlookatmode,780
cam2_setpositionmode,947
cam2_setdepthplanes,768
cam2_setfieldofview,1026
cam2_setlookatpoint_point,607
cam2_setpositionpoint_point,215
cam2_setlookatentity_player,151
cam2_setpositionentity_player,1077
cam2_setfieldofviewscreen,568
cam2_removealleffects,601
cam2_setlookatacceleration_axis,647
cam2_setpositionacceleration_axis,113
cam2_setlookatmaxspeed_axis,1073
cam2_setpositionmaxspeed_axis,135
cam2_setcollisionmode,147
cam2_setlinearmovementmode,555
cam2_setspringproperties,623
cam2_setpositionangularinterpolation,551
cam2_enable,812
cam2_setsnapdistances,0
cam2_resetsnapdistances,126
login_continue,599
login_resetreply,874
resend_uid_passport_request,456
create_availablerequest,237
create_name_availablerequest,45
create_suggest_name_request,1107
create_createrequest,819
create_connectrequest,285
create_step_reached,596
lobby_entergame,211
lobby_enterlobby,708
lobby_leavelobby,553
create_setunder13,295
login_cancel,885
lobby_enterlobby_social_network,751
detail_brightness,256
detail_removeroofs_option,876
detail_grounddecor_on,236
detail_flickering_on,191
detail_spotshadows_on,621
detail_hardshadows,491
detail_lightdetail_high,145
detail_waterdetail_high,788
detail_fog_on,954
detail_antialiasing,427
detail_antialiasing_quality,100
detail_stereo,968
detail_soundvol,814
detail_musicvol,32
detail_bgsoundvol,849
detail_particles,907
detail_antialiasing_default,740
detail_bloom,259
detail_customcursors,830
detail_idleanims,132
detail_groundblending,779
detail_toolkit,1002
detail_toolkit_default,948
detail_cpuusage,209
detail_texturing,840
detail_maxscreensize,771
detail_speechvol,815
detail_loginvol,567
detail_loadingscreentype,230
detail_drawdistance,870
detail_skydetail,429
viewport_setfov,355
viewport_setzoom,175
viewport_clampfov,238
worldlist_sort,773
worldlist_pingworlds,168
force_interface_drag,67
cancel_interface_drag,30
autosetup_sethigh,843
autosetup_setmedium,497
autosetup_setlow,1055
autosetup_setmin,73
autosetup_setcustom,318
autosetup_blackflaglast,1040
video_advert_force_remove,739
video_advert_allow_skip,94
boost_advert_launch,980
bug_report,392
array_sort,540
cc_find,965
if_find,1016
cc_getx,1028
cc_gety,725
cc_getwidth,252
cc_getheight,937
cc_gethide,509
cc_getlayer,864
cc_getparentlayer,681
cc_getcolour,63
cc_getscrollx,38
cc_getscrolly,178
cc_gettext,674
cc_getmodelzoom,993
cc_getmodelangle_x,261
cc_getmodelangle_z,153
cc_getmodelangle_y,507
cc_gettrans,889
cc_getmodelxof,272
cc_getmodelyof,635
cc_getgraphic,1081
cc_param,260
cc_get2dangle,1023
cc_getgraphicdimensions,554
cc_getfontmetrics,1070
cc_getinvobject,882
cc_getinvcount,352
cc_getid,72
cc_gettargetmask,516
cc_getop,28
cc_getopbase,334
if_getx,958
if_gety,520
if_getwidth,951
if_getheight,527
if_gethide,873
if_getlayer,982
if_getparentlayer,595
if_getcolour,300
if_getscrollx,70
if_getscrolly,560
if_gettext,732
if_getscrollwidth,310
if_getscrollheight,835
if_getmodelzoom,547
if_getmodelangle_x,5
if_getmodelangle_z,227
if_getmodelangle_y,829
if_gettrans,719
if_getmodelxof,866
if_getmodelyof,365
if_getgraphic,691
if_get2dangle,245
if_getmodel,933
if_getgraphicdimensions,886
if_getfontmetrics,328
if_getinvobject,423
if_hassub,911
if_getnextsubid,713
if_hassubmodal,161
if_hassuboverlay,337
if_gettargetmask,984
if_getop,824
if_getopbase,548
if_getcharindexatpos,343
if_getcharposatindex,688
clientclock,66
inv_getobj,506
inv_getnum,910
inv_total,927
inv_size,264
inv_stockbase,383
stat,624
stat_base,378
stat_visible_xp,879
stat_base_actual,1027
stat_visible_xp_actual,80
coord,611
coordx,431
coordy,976
coordz,667
coordx_fine,434
coordy_fine,670
coordz_fine,198
movecoord_fine,382
coord_gridtofine,458
map_members,464
map_preload,604
map_loadedpercent,190
invother_getobj,276
invother_getnum,50
staffmodlevel,117
reboottimer,962
map_world,181
runenergy_visible,399
runweight_visible,658
playermod,311
playermodlevel,899
playermember,1120
comlevel_active,742
gender,766
map_quickchat,857
inv_freespace,1084
inv_totalparam,180
map_lang,664
movecoord,571
applet_hasfocus,640
frombilling,401
get_mousex,474
get_mousey,736
get_active_minimenu_entry,1048
get_minimenu_length,938
npc_find_active_minimenu_entry,842
player_find_active_minimenu_entry,644
get_currentcursor,793
get_mousebuttons,154
get_minimenu_target,515
enum_string,614
enum,1086
enum_hasoutput,533
enum_getoutputcount,569
enum_getreversecount,150
enum_getreverseindex,76
friend_count,949
friend_getname,23
friend_getworld,761
friend_getrank,448
friend_getworldflags,488
friend_test,1059
friend_getworldname,724
clan_getchatdisplayname,822
clan_getchatcount,317
clan_getchatusername,1000
clan_getchatuserworld,1088
clan_getchatuserrank,336
clan_getchatminkick,397
clan_getchatrank,964
ignore_count,25
ignore_getname,442
ignore_test,749
clan_isself,1034
clan_getchatownername,1069
clan_getchatuserworldname,883
friend_platform,31
friend_getslotfromname,35
playercountry,262
clan_getchatusername_unfiltered,116
ignore_getname_unfiltered,999
friend_is_referrer,559
friend_is_referred,877
activeclansettings_find_listened,305
activeclansettings_find_affined,926
activeclansettings_getclanname,764
activeclansettings_getallowunaffined,1032
activeclansettings_getranktalk,1113
activeclansettings_getrankkick,377
activeclansettings_getaffinedcount,357
activeclansettings_getaffineddisplayname,278
activeclansettings_getaffinedrank,34
activeclansettings_getbannedcount,735
activeclansettings_getbanneddisplayname,306
activeclansettings_getcurrentowner_slot,994
activeclansettings_getaffinedslot,613
activeclansettings_getsortedaffinedslot,986
activeclanchannel_find_listened,975
activeclanchannel_find_affined,359
activeclanchannel_getclanname,226
activeclanchannel_getrankkick,728
activeclanchannel_getranktalk,459
activeclanchannel_getusercount,56
activeclanchannel_getuserdisplayname,48
activeclanchannel_getuserrank,1035
activeclanchannel_getuserworld,471
activeclanchannel_getuserslot,1064
activeclanchannel_getsorteduserslot,785
clanprofile_find,973
stockmarket_getoffertype,1083
stockmarket_getofferitem,243
stockmarket_getofferprice,583
stockmarket_getoffercount,632
stockmarket_getoffercompletedcount,1096
stockmarket_getoffercompletedgold,13
stockmarket_isofferempty,11
stockmarket_isofferfinished,1
stockmarket_isofferadding,498
add,298
sub,702
multiply,1037
divide,258
random,1044
randominc,344
interpolate,1099
setbit,831
clearbit,62
testbit,65
modulo,335
pow,642
invpow,179
and,86
or,163
min,460
max,341
scale,320
random_sound_pitch,7
hsvtorgb,902
append_num,277
append,249
append_signnum,495
get_col_tag,590
lowercase,1102
fromdate,346
tostring,241
compare,781
paraheight,1093
parawidth,250
text_switch,324
escape,58
append_char,961
char_isprintable,358
char_isalphanumeric,682
char_isnumeric,208
string_length,171
substring,867
removetags,942
string_indexof_char,709
string_indexof_string,983
char_tolowercase,96
char_touppercase,808
tostring_localised,248
stringwidth,811
string_distance,696
format_datetime_from_minutes,665
clanforumqfc_tostring,480
oc_name,752
oc_iop,918
oc_cost,617
oc_stackable,450
oc_category,627
oc_cert,449
oc_uncert,192
oc_wearpos,376
oc_wearpos2,636
oc_members,977
oc_param,501
oc_icursor,4
oc_find,865
oc_findnext,461
oc_minimenu_colour,166
nc_param,806
struct_param,158
bas_getanim_ready,529
chat_gethistory_byuid,483
chat_getfilter_private,239
chat_playername,290
chat_getfilter_trade,929
chat_playername_unfiltered,280
chatcat_getdesc,896
chatcat_getsubcatcount,931
chatcat_getsubcat,74
chatcat_getphrasecount,1018
chatcat_getphrase,375
chatphrase_gettext,199
chatphrase_getautoresponsecount,105
chatphrase_getautoresponse,1085
chatcat_getsubcatshortcut,684
chatphrase_getdynamiccommandcount,454
chatphrase_getdynamiccommand,823
chatphrase_getdynamiccommandparam_enum,770
chatphrase_find,141
chatphrase_findnext,581
keyheld_alt,436
keyheld_ctrl,418
keyheld_shift,746
worldmap_3dview_active,1011
worldmap_3dview_getcoordfine,967
worldmap_getmap,969
worldmap_getmapname,1012
worldmap_getsize,304
worldmap_getdisplayposition,462
worldmap_getconfigorigin,805
worldmap_getconfigbounds,748
worldmap_listelement_start,1049
worldmap_listelement_next,294
worldmap_coordinmap,370
worldmap_getconfigzoom,389
worldmap_isloaded,660
worldmap_getdisplaycoord,59
worldmap_getdisableelements,1101
worldmap_getcurrentmap,321
fullscreen_enter,494
fullscreen_modecount,513
fullscreen_getmode,266
fullscreen_lastmode,68
getwindowmode,888
getdefaultwindowmode,887
spline_length,345
minimenuopen,380
getclipboard,519
java_version_supported,763
has_html5,146
cam_getangle_xa,645
cam_getangle_ya,455
cam2_getcontrolmode,710
cam2_getlookatmode,398
cam2_getpositionmode,783
cam2_getpositionentity_angleoffsets,809
cam2_addeffect_shake,715
cam2_isenabled,289
login_hoptime,409
login_ban_duration,798
create_reply,565
create_email_validate_reply,915
create_name_validate_reply,769
create_suggest_name_reply,1053
create_connect_reply,368
login_disallowresult,137
lobby_entergamereply,832
lobby_enterlobbyreply,1097
has_signonkey,391
userflowflags,712
create_under13,235
login_last_transfer_reply,680
login_inprogress,206
login_queue_position,981
login_disallowtrigger,1036
login_accountappeal,19
detailget_brightness,616
detailget_removeroofs_option,505
detailget_grounddecor_on,699
detailget_flickering_on,834
detailget_spotshadows_on,1062
detailget_hardshadows,244
detailget_lightdetail_high,173
detailget_waterdetail_high,747
detailget_fog_on,782
detailget_antialiasing,821
detailget_antialiasing_quality,1091
detailget_stereo,379
detailget_soundvol,675
detailget_musicvol,46
detailget_bgsoundvol,939
detailget_particles,493
detailget_antialiasing_default,88
detailget_bloom,487
detailget_idleanims,15
detailget_groundblending,974
detailget_toolkit,203
detailget_toolkit_default,274
detailget_cpuusage,207
detailget_texturing,723
detailget_maxscreensize,707
detailget_speechvol,925
detailget_loginvol,21
detailget_safemode,841
detailget_canchoosesafemode,386
detailget_chosesafemode,479
detailget_skydetail,89
detailget_drawdistance,185
viewport_geteffectivesize,657
date_minutes,523
date_runeday,489
date_runeday_fromdate,3
date_runeday_todate,390
date_minutes_fromruneday,476
worldlist_fetch,1065
worldlist_start,20
worldlist_next,839
worldlist_switch,24
worldlist_specific,347
worldlist_specific_thisworld,189
mec_text,894
userdetail_quickchat,85
userdetail_lobby_membership,502
userdetail_lobby_recoveryday,603
userdetail_lobby_unreadmessages,1090
userdetail_lobby_lastloginday,1033
userdetail_lobby_lastloginaddress,1005
userdetail_lobby_emailstatus,1047
userdetail_lobby_ccexpiry,40
userdetail_lobby_graceexpiry,844
userdetail_dob,1058
userdetail_lobby_playage,205
autosetup_dosetup,492
autosetup_getlevel,293
video_advert_play,269
video_advert_has_finished,308
boost_advert_exists,738
boost_advert_available,687
detailcanmod_antialiasing_quality,288
detailcanmod_particles,169
detailcanmod_maxscreensize,928
detailcanmod_toolkit_default,862
detailcanmod_skydetail,1039
detailcanset_antialiasing_quality,125
detailcanset_particles,800
detailcanset_maxscreensize,384
detailcanset_toolkit_default,110
detailcanset_skydetail,628
get_npc_vislevel,443
get_entity_screen_position,743
if_get_gamescreen,726
if_set_gamescreen_enabled,1105
get_entity_overlay_height,61
get_npc_stat,1092
is_targeted_entity,759
npc_type,579
get_loc_screen_position,884
get_obj_screen_position,327
get_loc_overlay_height,564
get_obj_overlay_height,574
get_loc_bounding_box,197
get_obj_bounding_box,641
get_entity_bounding_box,1100
quest_finished,286
preload_percent,966
shader_preload_throttle,1117
fps_stats,118
set_entity_if,350
entity_if_find,734
