// Incomplete, bruteforced from opcodes-789-1512.txt and opcodes-789-627.txt and opcodes-791-1583.txt
if_setgraphicshadow,558
if_setvflip,617
if_sethflip,342
if_setscrollsize,418
if_setmodelzoom,526
if_setlinedirection,483
if_setmaxlines,897
if_setparam_int,1071
if_setrecol,315
if_setretex,922
if_setclickmask,497
if_setobject,309
if_setnpchead,1066
if_setnpcmodel,1086
if_setobject_nonum,947
if_setplayermodel_self,173
if_setobject_alwaysnum,738
if_setop,623
if_setdraggable,754
if_setdragrenderbehaviour,562
if_setopbase,162
if_settargetverb,975
if_clearops,750
if_settargetcursors,1067
if_setopcursor,117
if_setpausetext,412
if_setopchar,1016
if_setopkey,824
if_setoptkey,1039
if_setopkeyrate,439
if_setmouseovercursor,181
if_setonclick,578
if_setonhold,1046
if_setonrelease,297
if_setonmouseover,147
if_setonmouseleave,564
if_setondrag,90
if_setontargetleave,1100
if_setonvartransmit,288
if_setontimer,42
if_setonop,253
if_setondragcomplete,406
if_setonclickrepeat,776
if_setonmouserepeat,60
if_setoninvtransmit,646
if_setonstattransmit,300
if_setontargetenter,871
if_setonscrollwheel,799
if_setonchattransmit,484
if_setonkey,640
if_setonfriendtransmit,779
if_setonclantransmit,301
if_setonmisctransmit,177
if_setondialogabort,711
if_setonsubchange,247
if_setonstocktransmit,122
if_setoncamfinished,428
if_setonresize,1131
if_setonvarctransmit,555
if_setonvarcstrtransmit,877
if_setonclansettingstransmit,806
if_setonclanchanneltransmit,674
if_setonvarclantransmit,627
if_clearscripthooks,784
if_callonresize,983
if_npc_setcustombodymodel,1118
cc_npc_setcustomrecol,240
mes,138
return,374
if_close,575
resume_countdialog,292
resume_namedialog,679
resume_stringdialog,1115
opplayer,460
resume_objdialog,308
cc_dragpickup,461
if_opensubclient,652
if_closesubclient,289
mes_typed,423
setup_messagebox,307
resume_hsldialog,183
resume_clanforumqfcdialog,482
sound_synth,1062
sound_jingle,266
sound_vorbis_volume,272
sound_speech_volume,184
sound_vorbis_rate,576
email_validation_add_new_address,34
friend_setrank,279
friend_setnotes,856
friend_add,649
friend_del,557
ignore_add,116
ignore_del,635
ignore_setnotes,186
clan_kickuser,235
clan_joinchat,577
clan_leavechat,119
ignore_add_temp,473
activeclanchannel_kickuser,224
chat_setfilter,1055
chat_sendabusereport,583
chat_setmode,660
chat_sendpublic,790
chat_sendprivate,123
activechatphrase_prepare,621
activechatphrase_send,488
activechatphrase_sendprivate,891
activechatphrase_sendclan,202
activechatphrase_setdynamicint,1008
activechatphrase_setdynamicobj,365
activechatphrase_sendclanchannel_affined,965
activechatphrase_sendclanchannel_listened,625
worldmap_3dview_enable,393
worldmap_3dview_disable,514
worldmap_3dview_setloddistance,364
worldmap_setcategorypriority,93
worldmap_3dview_settextfont,515
worldmap_disabletextsize,833
worldmap_disabletype,163
worldmap_setzoom,1129
worldmap_setmap,325
worldmap_jumptosourcecoord,113
worldmap_jumptodisplaycoord,1076
worldmap_setmap_coord_override,925
worldmap_flashelementcategory,231
worldmap_disableelementcategory,249
worldmap_closemap,740
setwindowmode,280
setdefaultwindowmode,843
openurl,239
spline_new,1057
spline_addpoint,318
quit,15
openurl_nologin,409
writeconsole,730
formatminimenu,52
setdefaultcursors,13
sethardcodedopcursors,1109
notify_accountcreated,17
notify_accountcreatestarted,761
openurl_shim,886
cam_moveto,1082
cam_lookat,2
cam_movealong,551
cam_reset,741
cam_forceangle,527
cam_inc_x,30
cam_dec_x,528
cam_inc_y,597
cam_dec_y,1093
cam_followcoord,335
cam_smoothreset,553
cam2_setlookatmode,966
cam2_setpositionmode,689
cam2_setdepthplanes,949
cam2_setfieldofview,787
cam2_setlookatpoint_point,517
cam2_setpositionpoint_point,275
cam2_setlookatentity_player,709
cam2_setlookatentity_npc,994
cam2_setpositionentity_player,258
cam2_setpositionentity_npc,628
cam2_setfieldofviewscreen,958
cam2_removealleffects,396
cam2_setlookatacceleration_axis,793
cam2_setpositionacceleration_axis,826
cam2_setlookatmaxspeed_axis,128
cam2_setpositionmaxspeed_axis,451
cam2_setcollisionmode,547
cam2_updateeffect_ztilt,698
cam2_setlinearmovementmode,210
cam2_setspringproperties,608
cam2_setpositionangularinterpolation,589
cam2_enable,125
cam2_setsnapdistances,463
cam2_resetsnapdistances,49
login_continue,59
login_resetreply,127
resend_uid_passport_request,771
create_availablerequest,151
create_name_availablerequest,844
create_suggest_name_request,206
create_createrequest,1084
create_connectrequest,293
create_step_reached,111
lobby_entergame,917
lobby_enterlobby,900
lobby_leavelobby,65
create_setunder13,431
login_cancel,287
lobby_enterlobby_social_network,71
detail_brightness,747
detail_removeroofs_option,1112
detail_grounddecor_on,498
detail_flickering_on,242
detail_spotshadows_on,1059
detail_hardshadows,662
detail_lightdetail_high,178
detail_waterdetail_high,751
detail_fog_on,507
detail_antialiasing,619
detail_antialiasing_quality,282
detail_stereo,89
detail_soundvol,197
detail_musicvol,688
detail_bgsoundvol,1101
detail_particles,19
detail_antialiasing_default,212
detail_buildarea,371
detail_bloom,902
detail_customcursors,1102
detail_idleanims,868
detail_groundblending,1088
detail_toolkit,330
detail_toolkit_default,1014
detail_cpuusage,94
detail_texturing,209
detail_maxscreensize,807
detail_speechvol,644
detail_loginvol,839
detail_loadingscreentype,641
detail_drawdistance,973
detail_skydetail,270
viewport_setfov,432
viewport_setzoom,985
viewport_clampfov,1041
worldlist_sort,572
worldlist_pingworlds,78
force_interface_drag,1091
cancel_interface_drag,84
autosetup_sethigh,205
autosetup_setmedium,637
autosetup_setlow,401
autosetup_setmin,413
autosetup_setcustom,768
autosetup_blackflaglast,11
video_advert_force_remove,456
video_advert_allow_skip,445
boost_advert_launch,665
bug_report,141
array_sort,1094
cc_find,546
if_find,333
cc_getx,48
cc_gety,837
cc_getwidth,494
cc_getheight,96
cc_gethide,690
cc_getlayer,41
cc_getparentlayer,898
cc_getcolour,58
cc_getscrollx,733
cc_getscrolly,400
cc_gettext,110
cc_getmodelzoom,475
cc_getmodelangle_x,1035
cc_getmodelangle_z,77
cc_getmodelangle_y,832
cc_gettrans,343
cc_getmodelxof,1023
cc_getmodelyof,872
cc_getgraphic,222
cc_param,794
cc_get2dangle,797
cc_getgraphicdimensions,1132
cc_getfontmetrics,367
cc_getinvobject,585
cc_getinvcount,291
cc_getid,57
cc_gettargetmask,79
cc_getop,14
cc_getopbase,677
if_getx,963
if_gety,454
if_getwidth,1051
if_getheight,436
if_gethide,901
if_getlayer,529
if_getparentlayer,694
if_getcolour,559
if_getscrollx,523
if_getscrolly,989
if_gettext,208
if_getscrollwidth,164
if_getscrollheight,513
if_getmodelzoom,1011
if_getmodelangle_x,530
if_getmodelangle_z,124
if_getmodelangle_y,680
if_gettrans,146
if_getmodelxof,188
if_getmodelyof,700
if_getgraphic,911
if_get2dangle,762
if_getmodel,726
if_getgraphicdimensions,964
if_getfontmetrics,864
if_getinvobject,148
if_hassub,1054
if_getnextsubid,501
if_hassubmodal,1030
if_hassuboverlay,108
if_gettargetmask,466
if_getop,362
if_getopbase,430
if_getcharindexatpos,137
if_getcharposatindex,600
clientclock,570
inv_getobj,618
inv_getnum,211
inv_total,746
inv_totalcat,721
inv_size,666
inv_stockbase,889
stat,818
stat_base,294
stat_visible_xp,992
stat_base_actual,446
stat_visible_xp_actual,671
coord,67
coordx,795
coordy,858
coordz,234
coordx_fine,584
coordy_fine,22
coordz_fine,145
movecoord_fine,245
coord_gridtofine,85
map_members,998
map_preload,1108
map_loadedpercent,862
invother_getobj,924
invother_getnum,961
staffmodlevel,914
reboottimer,1075
map_world,53
runenergy_visible,550
runweight_visible,1060
playermod,723
playermodlevel,1026
playermember,888
comlevel_active,967
gender,885
map_quickchat,248
inv_freespace,920
inv_totalparam,317
map_lang,745
movecoord,425
applet_hasfocus,708
frombilling,909
get_mousex,707
get_mousey,284
get_active_minimenu_entry,496
get_minimenu_length,487
npc_find_active_minimenu_entry,791
player_find_active_minimenu_entry,939
get_currentcursor,337
get_mousebuttons,37
get_minimenu_target,753
enum_string,326
enum,356
enum_hasoutput,290
enum_getoutputcount,238
enum_getreversecount,492
enum_getreverseindex,1045
friend_count,385
friend_getname,171
friend_getworld,106
friend_getrank,543
friend_getnotes,755
friend_getworldflags,656
friend_test,695
friend_getworldname,352
clan_getchatdisplayname,277
clan_getchatcount,175
clan_getchatusername,1050
clan_getchatuserworld,838
clan_getchatuserrank,149
clan_getchatminkick,699
clan_getchatrank,521
ignore_count,681
ignore_getname,935
ignore_getnotes,1119
ignore_test,1078
clan_isself,574
clan_getchatownername,143
clan_getchatuserworldname,731
friend_platform,341
friend_getslotfromname,29
playercountry,161
clan_getchatusername_unfiltered,993
ignore_getname_unfiltered,1033
friend_is_referrer,704
friend_is_referred,109
activeclansettings_find_listened,565
activeclansettings_find_affined,449
activeclansettings_getclanname,696
activeclansettings_getallowunaffined,134
activeclansettings_getranktalk,218
activeclansettings_getrankkick,944
activeclansettings_getaffinedcount,46
activeclansettings_getaffineddisplayname,524
activeclansettings_getaffinedrank,927
activeclansettings_getbannedcount,615
activeclansettings_getbanneddisplayname,1043
activeclansettings_getcurrentowner_slot,447
activeclansettings_getaffinedslot,531
activeclansettings_getsortedaffinedslot,587
activeclanchannel_find_listened,490
activeclanchannel_find_affined,51
activeclanchannel_getclanname,971
activeclanchannel_getrankkick,471
activeclanchannel_getranktalk,629
activeclanchannel_getusercount,369
activeclanchannel_getuserdisplayname,379
activeclanchannel_getuserrank,953
activeclanchannel_getuserworld,74
activeclanchannel_getuserslot,1133
activeclanchannel_getsorteduserslot,340
clanprofile_find,233
stockmarket_getoffertype,509
stockmarket_getofferitem,472
stockmarket_getofferprice,363
stockmarket_getoffercount,321
stockmarket_getoffercompletedcount,508
stockmarket_getoffercompletedgold,203
stockmarket_isofferempty,845
stockmarket_isofferfinished,33
stockmarket_isofferadding,159
add,893
sub,785
multiply,663
divide,669
random,448
randominc,92
interpolate,544
setbit,633
clearbit,853
testbit,926
modulo,598
pow,691
invpow,607
and,651
or,157
min,5
max,377
scale,713
random_sound_pitch,915
hsvtorgb,606
append_num,655
append,107
append_signnum,144
get_col_tag,56
lowercase,4
fromdate,725
tostring,397
compare,664
paraheight,654
parawidth,450
text_switch,76
escape,261
append_char,904
char_isprintable,767
char_isalphanumeric,102
char_isnumeric,516
string_length,602
substring,478
removetags,452
string_indexof_char,376
string_indexof_string,459
char_tolowercase,759
char_touppercase,1007
tostring_localised,453
stringwidth,9
string_distance,634
format_datetime_from_minutes,153
clanforumqfc_tostring,786
oc_name,283
oc_iop,1056
oc_cost,44
oc_stackable,579
oc_category,443
oc_cert,978
oc_uncert,511
oc_wearpos,1017
oc_wearpos2,940
oc_members,866
oc_param,610
oc_icursor,1003
oc_find,560
oc_findnext,697
oc_minimenu_colour,8
nc_param,1020
struct_param,867
bas_getanim_ready,133
chat_getfilter_public,35
chat_gethistory_byuid,836
chat_getfilter_private,869
chat_playername,354
chat_getfilter_trade,348
chat_playername_unfiltered,988
chatcat_getdesc,673
chatcat_getsubcatcount,612
chatcat_getsubcat,232
chatcat_getphrasecount,1034
chatcat_getphrase,441
chatphrase_gettext,984
chatphrase_getautoresponsecount,414
chatphrase_getautoresponse,624
chatcat_getsubcatshortcut,1064
chatphrase_getdynamiccommandcount,647
chatphrase_getdynamiccommand,296
chatphrase_getdynamiccommandparam_enum,467
chatphrase_find,168
chatphrase_findnext,764
keyheld_alt,632
keyheld_ctrl,808
keyheld_shift,304
worldmap_3dview_active,732
worldmap_3dview_getcoordfine,931
worldmap_getmap,12
worldmap_getmapname,172
worldmap_getsize,132
worldmap_getdisplayposition,20
worldmap_getconfigorigin,1069
worldmap_getconfigbounds,438
worldmap_listelement_start,541
worldmap_listelement_next,828
worldmap_coordinmap,519
worldmap_getconfigzoom,851
worldmap_isloaded,75
worldmap_getdisplaycoord,1042
worldmap_getdisableelements,626
worldmap_getcurrentmap,518
fullscreen_enter,932
fullscreen_modecount,667
fullscreen_getmode,271
fullscreen_lastmode,302
getwindowmode,882
getdefaultwindowmode,1103
spline_length,150
minimenuopen,236
getclipboard,805
java_version_supported,353
has_html5,426
cam_getangle_xa,256
cam_getangle_ya,816
cam2_getcontrolmode,465
cam2_getlookatmode,552
cam2_getpositionmode,972
cam2_getpositionentity_angleoffsets,1126
cam2_addeffect_shake,112
cam2_addeffect_ztilt,722
cam2_isenabled,1049
login_hoptime,815
login_ban_duration,23
create_reply,1098
create_email_validate_reply,3
create_name_validate_reply,477
create_suggest_name_reply,613
create_connect_reply,27
login_disallowresult,408
lobby_entergamereply,47
lobby_enterlobbyreply,1032
has_signonkey,702
userflowflags,703
create_under13,830
login_last_transfer_reply,941
login_inprogress,749
login_queue_position,500
login_disallowtrigger,129
login_accountappeal,728
detailget_brightness,912
detailget_removeroofs_option,563
detailget_grounddecor_on,361
detailget_flickering_on,831
detailget_spotshadows_on,306
detailget_hardshadows,295
detailget_lightdetail_high,936
detailget_waterdetail_high,262
detailget_fog_on,919
detailget_antialiasing,962
detailget_antialiasing_quality,923
detailget_stereo,91
detailget_soundvol,950
detailget_musicvol,63
detailget_bgsoundvol,1029
detailget_particles,1047
detailget_antialiasing_default,810
detailget_bloom,1099
detailget_idleanims,910
detailget_groundblending,512
detailget_toolkit,189
detailget_toolkit_default,568
detailget_cpuusage,435
detailget_texturing,68
detailget_maxscreensize,194
detailget_speechvol,569
detailget_loginvol,582
detailget_safemode,479
detailget_canchoosesafemode,176
detailget_chosesafemode,809
detailget_skydetail,968
detailget_drawdistance,1048
viewport_geteffectivesize,648
date_minutes,684
date_runeday,778
date_runeday_fromdate,336
date_runeday_todate,716
date_minutes_fromruneday,489
worldlist_fetch,894
worldlist_start,770
worldlist_next,493
worldlist_switch,1125
worldlist_specific,470
worldlist_specific_thisworld,223
mec_text,834
userdetail_quickchat,200
userdetail_lobby_membership,609
userdetail_lobby_recoveryday,100
userdetail_lobby_unreadmessages,1002
userdetail_lobby_lastloginday,403
userdetail_lobby_emailstatus,474
userdetail_lobby_ccexpiry,95
userdetail_lobby_graceexpiry,312
userdetail_dob,1096
userdetail_lobby_playage,381
autosetup_dosetup,1095
autosetup_getlevel,1040
video_advert_play,160
video_advert_has_finished,622
boost_advert_exists,130
boost_advert_available,420
detailcanmod_antialiasing_quality,1077
detailcanmod_particles,566
detailcanmod_buildarea,468
detailcanmod_maxscreensize,344
detailcanmod_toolkit_default,50
detailcanmod_skydetail,522
detailcanset_antialiasing_quality,503
detailcanset_particles,82
detailcanset_buildarea,982
detailcanset_maxscreensize,252
detailcanset_toolkit_default,765
detailcanset_skydetail,780
get_npc_vislevel,820
get_entity_screen_position,328
if_get_gamescreen,422
if_set_gamescreen_enabled,586
get_entity_overlay_height,737
get_npc_stat,187
is_targeted_entity,386
npc_type,638
get_loc_screen_position,495
get_obj_screen_position,311
get_loc_overlay_height,69
get_obj_overlay_height,611
get_loc_bounding_box,169
get_obj_bounding_box,1027
get_entity_bounding_box,215
quest_finished,969
sound_group_start,1068
sound_group_stop,1105
sound_vorbis_volume_rate_group,98
preload_percent,739
shader_preload_throttle,801
fps_stats,152
