// Incomplete, bruteforced from opcodes-877-1518.txt
if_npc_setcustombodymodel,491
if_npc_setcustomrecol,922
cc_npc_setcustomrecol,54
mes,1067
return,1057
if_close,559
resume_countdialog,414
resume_namedialog,687
resume_stringdialog,334
abort_dialog,775
opplayer,1005
resume_objdialog,1030
cc_dragpickup,1049
if_opensubclient,959
if_closesubclient,271
mes_typed,167
setup_messagebox,834
resume_hsldialog,506
resume_clanforumqfcdialog,128
sound_synth,941
sound_synth_volume,174
sound_jingle_volume,157
sound_vorbis_volume,25
sound_speech_volume,842
sound_vorbis_rate,222
email_validation_add_new_address,807
friend_setrank,302
friend_setnotes,580
friend_add,203
friend_del,1089
ignore_add,115
ignore_del,206
ignore_setnotes,973
clan_kickuser,911
clan_joinchat,142
clan_leavechat,999
ignore_add_temp,1038
activeclanchannel_kickuser,436
chat_setfilter,1098
chat_sendabusereport,1172
chat_setmode,849
chat_sendpublic,196
chat_sendprivate,992
activechatphrase_prepare,468
activechatphrase_send,391
activechatphrase_sendprivate,1141
activechatphrase_setdynamicint,156
activechatphrase_setdynamicobj,83
worldmap_3dview_enable,607
worldmap_3dview_disable,1187
worldmap_3dview_setloddistance,177
worldmap_setcategorypriority,853
worldmap_3dview_settextfont,1201
worldmap_disabletextsize,51
worldmap_disabletype,164
worldmap_setzoom,114
worldmap_setmap,645
worldmap_jumptosourcecoord,891
worldmap_jumptodisplaycoord,897
worldmap_setmap_coord_override,368
worldmap_flashelementcategory,278
worldmap_disableelementcategory,1000
worldmap_closemap,851
setwindowmode,46
setdefaultwindowmode,377
openurl,892
urlencode,1032
spline_new,868
spline_addpoint,1065
quit,989
openurl_nologin,690
formatminimenu,783
setdefaultcursors,253
sethardcodedopcursors,395
notify_accountcreated,1247
notify_accountcreatestarted,30
openurl_shim,57
cam_moveto,321
cam_lookat,789
cam_movealong,655
cam_reset,1194
cam_forceangle,1206
cam_inc_x,1256
cam_dec_x,706
cam_inc_y,673
cam_dec_y,926
cam_followcoord,760
cam_smoothreset,1131
cam2_setlookatmode,975
cam2_setpositionmode,1169
cam2_setdepthplanes,1077
cam2_setfieldofview,369
cam2_setlookatpoint_point,960
cam2_setpositionpoint_point,886
cam2_getpositionpoint_point,520
cam2_setlookatentity_player,474
cam2_setlookatentity_npc,875
cam2_setpositionentity_player,139
cam2_setpositionentity_npc,772
cam2_setfieldofviewscreen,958
cam2_removealleffects,160
cam2_setlookatacceleration_axis,604
cam2_setpositionacceleration_axis,384
cam2_setlookatmaxspeed_axis,716
cam2_setpositionmaxspeed_axis,394
cam2_setcollisionmode,1269
cam2_setpositionpointcollision,672
cam2_updateeffect_ztilt,2
cam2_setlinearmovementmode,155
cam2_setspringproperties,793
cam2_setpositionangularinterpolation,703
cam2_enable,1133
cam2_setsnapdistances,623
cam2_resetsnapdistances,110
cam2_setlookatorientation_vector,508
cam2_setlookatorientation_xrotation,899
cam2_setlookatorientation_yrotation,699
cam2_setlookatorientation_xmovement,1165
cam2_setlookatorientation_zmovement,123
cam2_setlookatorientation_maxdistanceclamping,733
login_continue,929
login_resetreply,1076
resend_uid_passport_request,1115
create_availablerequest,642
create_name_availablerequest,528
create_suggest_name_request,213
create_createrequest,839
create_connectrequest,416
create_step_reached,1255
lobby_entergame,890
lobby_enterlobby,974
lobby_leavelobby,500
create_setunder13,1195
login_cancel,178
lobby_enterlobby_social_network,359
viewport_setfov,622
viewport_setzoom,1085
viewport_clampfov,108
worldlist_sort,1109
worldlist_pingworlds,542
if_triggerop,1237
force_interface_drag,910
cancel_interface_drag,1147
targetmode_active,821
targetmode_cancel,747
autosetup_sethigh,1197
autosetup_setmedium,538
autosetup_setlow,1202
autosetup_setmin,593
autosetup_setcustom,846
autosetup_blackflaglast,502
video_advert_force_remove,991
video_advert_allow_skip,1244
bug_report,373
array_sort,1031
cc_find,841
if_find,1170
cc_getx,1093
cc_gety,1111
cc_getwidth,258
cc_getheight,1090
cc_gethide,356
cc_getlayer,982
cc_getparentlayer,398
cc_getcolour,185
cc_getscrollx,1146
cc_getscrolly,1020
cc_gettext,571
cc_getmodelzoom,289
cc_getmodelangle_x,1126
cc_getmodelangle_z,566
cc_getmodelangle_y,683
cc_gettrans,620
cc_getmodelxof,228
cc_getmodelyof,149
cc_getgraphic,721
cc_param,1007
cc_get2dangle,588
cc_getgraphicdimensions,774
cc_getfontmetrics,476
cc_getinvobject,90
cc_getinvcount,43
cc_getid,684
cc_gettargetmask,587
cc_getop,1249
cc_getopbase,918
if_getx,570
if_gety,666
if_getwidth,1117
if_getheight,678
if_gethide,7
if_getlayer,1218
if_getparentlayer,954
if_getcolour,353
if_getscrollx,1033
if_getscrolly,543
if_gettext,1028
if_getscrollwidth,1167
if_getscrollheight,354
if_getmodelzoom,1215
if_getmodelangle_x,501
if_getmodelangle_z,738
if_getmodelangle_y,778
if_gettrans,260
if_getmodelxof,867
if_getmodelyof,874
if_getgraphic,1063
if_get2dangle,715
if_getmodel,470
if_getgraphicdimensions,229
if_getfontmetrics,1079
if_getinvobject,702
if_getinvcount,1050
if_hassub,272
if_getnextsubid,374
if_hassubmodal,1264
if_hassuboverlay,714
if_gettargetmask,344
if_getop,1019
if_getopbase,4
if_getcharindexatpos,88
if_getcharposatindex,1069
clientclock,963
inv_getobj,850
inv_getnum,1231
inv_total,437
inv_totalcat,392
inv_size,75
inv_stockbase,592
inv_getvar,810
stat,439
stat_base,66
stat_visible_xp,935
stat_base_actual,844
stat_visible_xp_actual,812
facing_fine,611
coord,262
coordx,717
coordy,320
coordz,1168
coordx_fine,1135
coordy_fine,259
coordz_fine,1059
coordlevel_fine,576
movecoord_fine,586
coord_gridtofine,560
map_members,1205
map_preload,522
map_loadedpercent,375
invother_getobj,104
invother_getnum,688
staffmodlevel,907
reboottimer,829
map_world,1185
runenergy_visible,422
runweight_visible,443
playermod,32
playermodlevel,494
playermember,609
comlevel_active,326
gender,735
map_quickchat,383
inv_freespace,1236
inv_totalparam,734
map_lang,111
movecoord,835
applet_hasfocus,218
frombilling,193
get_mousex,188
get_mousey,109
get_active_minimenu_entry,224
get_minimenu_length,446
npc_find_active_minimenu_entry,597
get_currentcursor,15
get_mousebuttons,274
get_minimenu_target,1044
enum_string,969
enum,535
enum_hasoutput,556
enum_getoutputcount,1154
enum_getreversecount,818
enum_getreverseindex,680
friend_count,762
friend_getname,988
friend_getworld,340
friend_getrank,976
friend_getnotes,610
friend_getworldflags,1242
friend_test,1257
friend_getworldname,618
clan_getchatdisplayname,1053
clan_getchatcount,674
clan_getchatusername,525
clan_getchatuserworld,657
clan_getchatuserrank,463
clan_getchatminkick,480
clan_getchatrank,42
ignore_count,953
ignore_getname,1217
ignore_getnotes,801
ignore_test,662
clan_isself,612
clan_getchatownername,58
clan_getchatuserworldname,791
friend_platform,1072
friend_getslotfromname,1029
playercountry,1183
clan_getchatusername_unfiltered,798
ignore_getname_unfiltered,650
friend_is_referrer,1178
friend_is_referred,483
activeclansettings_find_listened,8
activeclansettings_find_affined,896
activeclansettings_getclanname,418
activeclansettings_getallowunaffined,1024
activeclansettings_getranktalk,151
activeclansettings_getrankkick,1161
activeclansettings_getaffinedcount,1143
activeclansettings_getaffineddisplayname,1180
activeclansettings_getaffinedrank,194
activeclansettings_getbannedcount,233
activeclansettings_getbanneddisplayname,732
activeclansettings_getcurrentowner_slot,186
activeclansettings_getaffinedslot,928
activeclansettings_getsortedaffinedslot,920
activeclanchannel_find_listened,419
activeclanchannel_find_affined,945
activeclanchannel_getclanname,44
activeclanchannel_getrankkick,85
activeclanchannel_getranktalk,745
activeclanchannel_getusercount,594
activeclanchannel_getuserdisplayname,1142
activeclanchannel_getuserrank,765
activeclanchannel_getuserworld,624
activeclanchannel_getuserslot,883
activeclanchannel_getsorteduserslot,1056
clanprofile_find,759
stockmarket_getoffertype,481
stockmarket_getofferitem,296
stockmarket_getofferprice,1233
stockmarket_getoffercount,318
stockmarket_getoffercompletedcount,930
stockmarket_getoffercompletedgold,1186
stockmarket_isofferempty,73
stockmarket_isofferfinished,944
stockmarket_isofferadding,718
add,1199
sub,304
multiply,327
divide,455
random,426
randominc,76
interpolate,1122
addpercent,445
setbit,376
clearbit,74
testbit,613
modulo,877
pow,1037
invpow,254
and,816
or,18
min,5
max,441
scale,838
random_sound_pitch,16
hsvtorgb,782
append_num,1219
append,551
append_signnum,631
get_col_tag,1064
lowercase,906
fromdate,20
tostring,1088
compare,1228
paraheight,1026
parawidth,299
paraline,936
text_switch,1148
escape,1055
append_char,1043
char_isprintable,59
char_isalphanumeric,660
char_isnumeric,125
string_length,150
substring,1268
removetags,364
string_indexof_char,40
string_indexof_string,856
char_tolowercase,283
char_touppercase,737
tostring_localised,904
stringwidth,1159
string_distance,248
format_datetime_from_minutes,19
clanforumqfc_tostring,1156
oc_name,536
oc_iop,1175
oc_cost,1267
oc_stackable,13
oc_category,797
oc_hasvarobj,81
oc_cert,562
oc_uncert,634
oc_wearpos,184
oc_wearpos2,879
oc_members,408
oc_param,209
oc_icursor,341
oc_find,743
oc_findnext,1158
oc_minimenu_colour,198
nc_param,385
lc_param,208
struct_param,749
seqlength,412
bas_getanim_ready,306
chat_getfilter_public,712
chat_gethistory_byuid,215
chat_lastuid,239
chat_clear,509
chat_getfilter_private,116
chat_playername,400
chat_getfilter_trade,547
chat_getnextuid,449
chat_getprevuid,995
chat_playername_unfiltered,681
chatcat_getdesc,126
chatcat_getsubcatcount,529
chatcat_getsubcat,915
chatcat_getphrasecount,162
chatcat_getphrase,349
chatphrase_gettext,55
chatphrase_getautoresponsecount,1144
chatphrase_getautoresponse,705
chatcat_getsubcatshortcut,626
chatphrase_getdynamiccommandcount,1116
chatphrase_getdynamiccommand,651
chatphrase_getdynamiccommandparam_enum,243
chatphrase_find,659
chatphrase_findnext,965
keyheld_alt,293
keyheld_ctrl,479
keyheld_shift,1061
fullscreen_enter,859
fullscreen_modecount,216
fullscreen_getmode,1245
fullscreen_lastmode,596
getwindowmode,1123
getdefaultwindowmode,751
spline_length,1101
minimenuopen,263
getclipboard,937
has_html5,1080
has_nxt,52
cam_getangle_xa,865
cam_getangle_ya,980
cam2_getcontrolmode,616
cam2_getlookatmode,971
cam2_getpositionmode,1164
cam2_getpositionentity_angleoffsets,1105
cam2_addeffect_shake,831
cam2_addeffect_ztilt,669
cam2_isenabled,1091
login_reply,223
login_hoptime,84
login_ban_duration,871
create_reply,885
create_email_validate_reply,298
create_name_validate_reply,315
create_suggest_name_reply,517
create_connect_reply,1216
login_disallowresult,1060
lobby_entergamereply,516
lobby_enterlobbyreply,854
userflowflags,927
create_under13,269
login_last_transfer_reply,1241
login_inprogress,453
login_queue_position,847
login_disallowtrigger,1211
login_accountappeal,917
viewport_geteffectivesize,168
viewport_getzoom,658
date_minutes,781
date_runeday,129
date_runeday_fromdate,731
date_runeday_todate,338
date_minutes_fromruneday,739
worldlist_fetch,1014
worldlist_start,1192
worldlist_next,671
worldlist_switch,0
worldlist_specific,769
worldlist_specific_thisworld,450
if_gettop,311
mec_text,1251
mec_category,133
mec_param,1258
userdetail_quickchat,1039
userdetail_lobby_membership,404
userdetail_lobby_unreadmessages,741
userdetail_lobby_lastloginday,701
userdetail_lobby_emailstatus,970
userdetail_lobby_ccexpiry,1259
userdetail_lobby_graceexpiry,294
userdetail_dob,987
userdetail_lobby_playage,172
autosetup_dosetup,347
autosetup_getlevel,837
video_advert_play,308
video_advert_has_finished,633
get_npc_vislevel,132
get_entity_screen_position,956
if_get_gamescreen,117
if_set_gamescreen_enabled,352
get_entity_overlay_height,92
get_npc_stat,857
is_npc_active,396
is_targeted_entity,417
npc_type,78
get_loc_screen_position,785
get_obj_screen_position,102
get_loc_overlay_height,707
get_obj_overlay_height,977
get_loc_bounding_box,884
get_obj_bounding_box,425
get_entity_bounding_box,33
quest_finished,444
sound_group_start,24
sound_group_stop,67
sound_vorbis_volume_rate_group,640
preload_percent,553
shader_preload_throttle,317
fps_stats,895
runjavascript,357
worldmap_3dview_active,1010
worldmap_3dview_getcoordfine,77
worldmap_getmap,484
worldmap_getmapname,312
worldmap_getsize,335
worldmap_getdisplayposition,217
worldmap_getconfigorigin,1118
worldmap_getconfigbounds,93
worldmap_listelement_start,1252
worldmap_listelement_next,486
worldmap_coordinmap,997
worldmap_getconfigzoom,966
worldmap_isloaded,952
worldmap_getdisplaycoord,1132
worldmap_getdisableelements,159
worldmap_getcurrentmap,1235
player_group_find,99
player_group_member_count,748
player_group_member_get_same_world_var,275
player_group_member_get_rank,629
player_group_member_get_team,6
player_group_member_get_last_seen_node_id,533
player_group_member_get_status,1207
player_group_member_is_online,266
player_group_member_get_displayname,770
player_group_member_get_join_xp,35
player_group_member_is_owner,1275
player_group_banned_count,512
player_group_banned_get_displayname,1213
player_group_get_displayname,872
player_group_get_max_size,3
player_group_get_overall_status,309
player_group_get_owner_slot,119
ttv_login,647
ttv_login_getstate,1153
ttv_logout,813
ttv_library_getstate,608
ttv_library_request,1182
ttv_stream_getstate,1157
ttv_stream_start,389
ttv_stream_stop,89
ttv_stream_settitle,777
ttv_stream_getviewers,247
ttv_stream_getquality,939
ttv_chat_sendmessage,382
ttv_webcam_supported,862
ttv_webcam_getdevice_count,407
ttv_webcam_getdevice_byindex,913
ttv_webcam_getdevice_byuniquename,710
ttv_webcam_getcap_count,343
ttv_webcam_getcap_byindex,900
ttv_webcam_getcap_byuniqueid,790
ttv_webcam_start,550
ttv_webcam_stop,176
ttv_webcam_flip,1002
ttv_livestreams_update,664
ttv_livestreams_getstream_start,639
ttv_livestreams_getstream_next,214
ttv_hasprerequisites,575
os_ismac,1150
os_iswindows,1200
os_islinux,1073
os_physicalmemorysize,303
os_driver_outdated,722
os_driver_vendor,614
telemetry_get_group_count,579
telemetry_get_group_index,694
telemetry_get_group_id,656
telemetry_get_row_count,256
telemetry_get_row_index,270
telemetry_get_row_id,348
telemetry_is_row_pinned,381
telemetry_get_column_count,232
telemetry_get_column_index,602
telemetry_get_column_id,869
telemetry_get_grid_value,605
db_find,61
db_find_with_count,305
db_findnext,148
db_getfield,864
db_getfieldcount,1041
detail_brightness,1023
detail_removeroofs_option,113
detail_grounddecor_on,22
detail_flickering_on,843
detail_spotshadows_on,1110
detail_hardshadows,796
detail_shadowquality,1097
detail_lightdetail_high,1087
detail_waterdetail_high,1015
detail_fog_on,504
detail_antialiasing,387
detail_antialiasing_quality,1004
detail_stereo,1239
detail_soundvol,888
detail_musicvol,465
detail_bgsoundvol,365
detail_removeroofs_option_override,280
detail_particles,820
detail_antialiasing_default,564
detail_buildarea,1120
detail_bloom,946
detail_customcursors,539
detail_idleanims,569
detail_groundblending,485
detail_toolkit,855
detail_toolkit_default,225
detail_cpuusage,69
detail_texturing,1160
detail_maxscreensize,817
detail_speechvol,1151
detail_loginvol,1086
detail_loadingscreentype,459
detail_drawdistance,169
detail_skydetail,1162
detailget_brightness,1174
detailget_removeroofs_option,627
detailget_grounddecor_on,380
detailget_flickering_on,65
detailget_spotshadows_on,730
detailget_hardshadows,192
detailget_shadowquality,572
detailget_lightdetail_high,830
detailget_waterdetail_high,532
detailget_fog_on,667
detailget_antialiasing,367
detailget_antialiasing_quality,130
detailget_stereo,833
detailget_soundvol,825
detailget_musicvol,628
detailget_bgsoundvol,292
detailget_particles,758
detailget_antialiasing_default,968
detailget_bloom,250
detailget_idleanims,329
detailget_groundblending,207
detailget_toolkit,447
detailget_toolkit_default,313
detailget_cpuusage,397
detailget_texturing,234
detailget_maxscreensize,565
detailget_speechvol,784
detailget_loginvol,1096
detailget_safemode,140
detailget_canchoosesafemode,1179
detailget_chosesafemode,297
detailget_skydetail,998
detailget_drawdistance,1092
detailcanmod_grounddecor,121
detailcanmod_spotshadows,1012
detailcanmod_hardshadows,1016
detailcanmod_shadowquality,526
detailcanmod_waterdetail,47
detailcanmod_antialiasing,429
detailcanmod_antialiasing_quality,938
detailcanmod_particles,648
detailcanmod_buildarea,145
detailcanmod_bloom,729
detailcanmod_groundblending,1066
detailcanmod_texturing,967
detailcanmod_maxscreensize,925
detailcanmod_toolkit_default,431
detailcanmod_skydetail,284
detailcanset_hardshadows,1250
detailcanset_shadowquality,1045
detailcanset_waterdetail,1230
detailcanset_antialiasing_quality,709
detailcanset_particles,567
detailcanset_buildarea,241
detailcanset_bloom,766
detailcanset_texturing,725
detailcanset_maxscreensize,138
detailcanset_toolkit_default,1008
detailcanset_skydetail,163
detail_lightingquality,345
detail_antialiasingmode,530
detail_ambientocclusion,179
detail_reflections,1017
detail_vsync,957
detail_anisotropicfiltering,205
detail_volumetriclighting,1196
detailget_lightingquality,521
detailget_antialiasingmode,931
detailget_ambientocclusion,137
detailget_reflections,527
detailget_vsync,442
detailget_anisotropicfiltering,591
detailget_volumetriclighting,1052
detailcanmod_lightingquality,267
detailcanmod_antialiasingmode,1058
detailcanmod_ambientocclusion,1062
detailcanmod_reflections,268
detailcanmod_vsync,361
detailcanmod_anisotropicfiltering,881
detailcanmod_volumetriclighting,840
detailcanset_lightingquality,1166
detailcanset_antialiasingmode,103
detailcanset_ambientocclusion,668
detailcanset_reflections,405
detailcanset_vsync,420
detailcanset_anisotropicfiltering,1042
detailcanset_volumetriclighting,1243
autosetup_setultra,643
unknown_command_7,458
unknown_command_8,158
autosetup_dosetupstatus,728
