// Incomplete, bruteforced from opcodes-803-509.txt and opcodes-803-318.txt
// Only one gamepack jar is archived for 799, 800 and 801 (inner.pack-1.jar each), so no jar match is possible; 802's 101 jars and 803's 97 both exclude it.
bug_report,139
array_sort,844
cc_find,153
if_find,910
cc_getx,103
cc_gety,522
cc_getwidth,955
cc_getheight,621
cc_gethide,1140
cc_getlayer,497
cc_getparentlayer,441
cc_getcolour,54
cc_getscrollx,767
cc_getscrolly,443
cc_gettext,1046
cc_getmodelzoom,37
cc_getmodelangle_x,765
cc_getmodelangle_z,631
cc_getmodelangle_y,351
cc_gettrans,586
cc_getmodelxof,653
cc_getmodelyof,420
cc_getgraphic,1017
cc_param,354
cc_get2dangle,1077
cc_getgraphicdimensions,141
cc_getfontmetrics,16
cc_getinvobject,455
cc_getinvcount,447
cc_getid,915
cc_gettargetmask,956
cc_getop,953
cc_getopbase,804
if_getx,815
if_gety,535
if_getwidth,647
if_getheight,909
if_gethide,628
if_getlayer,797
if_getparentlayer,880
if_getcolour,708
if_getscrollx,302
if_getscrolly,185
if_gettext,1013
if_getscrollwidth,1106
if_getscrollheight,335
if_getmodelzoom,239
if_getmodelangle_x,816
if_getmodelangle_z,410
if_getmodelangle_y,58
if_gettrans,801
if_getmodelxof,771
if_getmodelyof,321
if_getgraphic,163
if_get2dangle,352
if_getmodel,42
if_getgraphicdimensions,206
if_getfontmetrics,660
if_getinvobject,661
if_getinvcount,279
if_hassub,177
if_getnextsubid,1033
if_hassubmodal,534
if_hassuboverlay,729
if_gettargetmask,751
if_getop,332
if_getopbase,310
if_getcharindexatpos,998
if_getcharposatindex,291
clientclock,365
inv_getobj,798
inv_getnum,510
inv_total,622
inv_totalcat,940
inv_size,211
inv_stockbase,262
stat,1142
stat_base,908
stat_visible_xp,935
stat_base_actual,398
stat_visible_xp_actual,1074
coord,757
coordx,1103
coordy,479
coordz,884
coordx_fine,878
coordy_fine,592
coordz_fine,538
movecoord_fine,362
coord_gridtofine,713
map_members,242
map_preload,672
map_loadedpercent,827
invother_getobj,1095
invother_getnum,275
staffmodlevel,487
reboottimer,763
map_world,573
runenergy_visible,6
runweight_visible,201
playermod,1067
playermodlevel,625
playermember,178
comlevel_active,157
gender,552
map_quickchat,626
inv_freespace,571
inv_totalparam,174
map_lang,315
movecoord,74
applet_hasfocus,789
frombilling,984
get_mousex,717
get_mousey,1024
get_active_minimenu_entry,172
get_minimenu_length,635
npc_find_active_minimenu_entry,12
player_find_active_minimenu_entry,685
get_currentcursor,25
get_mousebuttons,35
get_minimenu_target,458
enum_string,22
enum,649
enum_hasoutput,1134
enum_getoutputcount,280
enum_getreversecount,728
enum_getreverseindex,1000
friend_count,692
friend_getname,82
friend_getworld,630
friend_getrank,859
friend_getnotes,834
friend_getworldflags,774
friend_test,1112
friend_getworldname,23
clan_getchatdisplayname,446
clan_getchatcount,976
clan_getchatusername,602
clan_getchatuserworld,650
clan_getchatuserrank,360
clan_getchatminkick,792
clan_getchatrank,369
ignore_count,854
ignore_getname,232
ignore_getnotes,274
ignore_test,560
clan_isself,162
clan_getchatownername,520
clan_getchatuserworldname,99
friend_platform,419
friend_getslotfromname,885
playercountry,603
clan_getchatusername_unfiltered,1018
ignore_getname_unfiltered,164
friend_is_referrer,52
friend_is_referred,4
activeclansettings_find_listened,1084
activeclansettings_find_affined,805
activeclansettings_getclanname,116
activeclansettings_getallowunaffined,995
activeclansettings_getranktalk,960
activeclansettings_getrankkick,39
activeclansettings_getaffinedcount,379
activeclansettings_getaffineddisplayname,459
activeclansettings_getaffinedrank,858
activeclansettings_getbannedcount,75
activeclansettings_getbanneddisplayname,793
activeclansettings_getcurrentowner_slot,478
activeclansettings_getaffinedslot,171
activeclansettings_getsortedaffinedslot,800
activeclanchannel_find_listened,382
activeclanchannel_find_affined,720
activeclanchannel_getclanname,155
activeclanchannel_getrankkick,1121
activeclanchannel_getranktalk,743
activeclanchannel_getusercount,556
activeclanchannel_getuserdisplayname,41
activeclanchannel_getuserrank,973
