// Incomplete, bruteforced from opcodes-896-774.txt and opcodes-910-1730.txt and opcodes-883-596.txt
cc_setonscrollwheel,1119
cc_setonmisctransmit,186
cc_setonvarctransmit,163
cc_setonvarcstrtransmit,451
cc_clearscripthooks,840
if_setposition,902
if_setsize,898
if_sethide,1227
if_setnoclickthrough,1027
if_setscrollpos,260
if_setcolour,676
if_setfill,1235
if_settrans,579
if_setgraphic,1093
if_set2dangle,912
if_settiling,215
if_setmodel,10
if_setmodelangle,862
if_setmodelanim,323
if_setmodelorthog,598
if_setmodeltint,964
if_setmodellighting,21
if_resetmodellighting,726
if_settext,1063
if_settextfont,1087
if_settextalign,843
if_settextshadow,86
if_settextantimacro,175
if_setoutline,851
if_setgraphicshadow,291
if_setvflip,732
if_sethflip,388
if_setscrollsize,264
if_setmodelzoom,1074
if_setlinedirection,440
if_setmaxlines,1239
if_setparam_int,1088
if_setparam_string,1049
if_setrecol,752
if_setretex,222
if_setclickmask,930
if_setobject,652
if_setnpchead,584
if_setnpcmodel,290
if_setobject_nonum,340
if_setplayermodel_self,1065
if_setobject_alwaysnum,519
if_setop,888
if_setdraggable,821
if_setdragrenderbehaviour,795
if_setopbase,1322
if_settargetverb,760
if_clearops,986
if_settargetcursors,1299
if_setopcursor,1151
if_setpausetext,255
if_setopkey,321
if_setoptkey,78
if_setopkeyrate,467
if_setopkeyignoreheld,233
if_setmouseovercursor,1013
if_setonclick,407
if_setonhold,74
if_setonrelease,919
if_setonmouseover,558
if_setonmouseleave,936
if_setondrag,171
if_setontargetleave,893
if_setonvartransmit,17
if_setontimer,507
if_setonop,1032
if_setondragcomplete,1089
if_setonclickrepeat,1016
if_setonmouserepeat,587
if_setoninvtransmit,161
if_setonstattransmit,324
if_setontargetenter,460
if_setonscrollwheel,1042
if_setonchattransmit,808
if_setonkey,860
if_setongamepadbutton,424
if_setongamepadbuttonheld,307
if_setongamepadaxis,1263
if_setongamepadtrigger,476
if_setonfriendtransmit,899
if_setonclantransmit,1135
if_setonmisctransmit,849
if_setondialogabort,756
if_setonsubchange,133
if_setonstocktransmit,453
if_setoncamfinished,1209
if_setonresize,1010
if_setonvarctransmit,696
if_setonvarcstrtransmit,144
if_setonclansettingstransmit,471
if_setonclanchanneltransmit,327
if_setonvarclantransmit,1156
if_setonplayergrouptransmit,665
if_setonplayergroupvarptransmit,365
if_setoncameraupdatetransmit,115
if_clearscripthooks,1116
if_callonresize,1281
if_npc_setcustombodymodel,538
if_npc_setcustomrecol,372
cc_npc_setcustomrecol,224
mes,680
return,1326
if_close,177
resume_countdialog,247
resume_namedialog,464
resume_stringdialog,1224
abort_dialog,1232
opplayer,147
resume_objdialog,1338
cc_dragpickup,192
if_opensubclient,403
if_closesubclient,249
mes_typed,311
setup_messagebox,234
resume_hsldialog,278
resume_clanforumqfcdialog,644
sound_synth,1066
sound_synth_volume,87
sound_jingle_volume,729
sound_vorbis_volume,395
sound_speech_volume,977
sound_vorbis_rate,85
email_validation_add_new_address,104
friend_setrank,349
friend_setnotes,1341
friend_add,205
friend_del,379
ignore_add,1107
ignore_del,348
ignore_setnotes,184
clan_kickuser,1336
clan_joinchat,1158
clan_leavechat,526
ignore_add_temp,1339
activeclanchannel_kickuser,265
chat_setfilter,237
chat_sendabusereport,292
chat_setmode,220
chat_sendpublic,1098
chat_sendprivate,1311
activechatphrase_prepare,411
activechatphrase_send,156
activechatphrase_sendprivate,1150
activechatphrase_setdynamicint,1125
activechatphrase_setdynamicobj,404
worldmap_3dview_enable,1254
worldmap_3dview_disable,392
worldmap_3dview_setloddistance,591
worldmap_setcategorypriority,658
worldmap_3dview_settextfont,506
worldmap_disabletextsize,945
worldmap_disabletype,318
worldmap_setzoom,1297
worldmap_setmap,1220
worldmap_jumptosourcecoord,811
worldmap_jumptodisplaycoord,1276
worldmap_setmap_coord_override,603
worldmap_flashelementcategory,514
worldmap_disableelementcategory,820
worldmap_closemap,268
setwindowmode,787
setdefaultwindowmode,509
openurl,400
urlencode,698
spline_new,602
spline_addpoint,1101
quit,992
openurl_nologin,667
formatminimenu,856
setdefaultcursors,1192
sethardcodedopcursors,59
notify_accountcreated,1108
notify_accountcreatestarted,1207
openurl_shim,956
cam_moveto,524
cam_lookat,1226
cam_movealong,9
cam_reset,282
cam_forceangle,1017
cam_inc_x,295
cam_dec_x,1115
cam_inc_y,833
cam_dec_y,1205
cam_followcoord,482
cam_smoothreset,13
cam2_setlookatmode,178
cam2_setpositionmode,785
cam2_setdepthplanes,1138
cam2_setfieldofview,894
cam2_setlookatpoint_point,24
cam2_setpositionpoint_point,734
cam2_getpositionpoint_point,722
cam2_setlookatentity_player,503
cam2_setlookatentity_npc,116
cam2_setpositionentity_player,330
cam2_setpositionentity_npc,308
cam2_setfieldofviewscreen,434
cam2_removealleffects,39
cam2_setlookatacceleration_axis,328
cam2_setpositionacceleration_axis,792
cam2_setlookatmaxspeed_axis,805
cam2_setpositionmaxspeed_axis,815
cam2_setcollisionmode,706
cam2_setpositionpointcollision,1110
cam2_updateeffect_ztilt,1041
cam2_setlinearmovementmode,909
cam2_setspringproperties,267
cam2_setpositionangularinterpolation,626
cam2_enable,118
cam2_setsnapdistances,556
cam2_resetsnapdistances,1222
cam2_setlookatorientation_vector,757
cam2_setlookatorientation_xrotation,941
cam2_setlookatorientation_yrotation,259
cam2_setlookatorientation_xmovement,36
cam2_setlookatorientation_zmovement,1140
cam2_setlookatorientation_maxdistanceclamping,1262
login_continue,1146
login_resetreply,1123
resend_uid_passport_request,699
create_availablerequest,616
create_name_availablerequest,1104
create_suggest_name_request,527
create_createrequest,143
create_connectrequest,500
create_step_reached,61
lobby_entergame,1269
lobby_enterlobby,528
lobby_leavelobby,406
create_setunder13,525
login_cancel,71
lobby_enterlobby_social_network,766
viewport_setfov,1001
viewport_setzoom,578
viewport_clampfov,201
worldlist_sort,132
worldlist_pingworlds,159
if_triggerop,981
cc_triggerop,543
force_interface_drag,126
cancel_interface_drag,473
targetmode_active,923
targetmode_cancel,76
autosetup_sethigh,415
autosetup_setmedium,12
autosetup_setlow,377
autosetup_setmin,730
autosetup_setcustom,777
autosetup_blackflaglast,857
video_advert_force_remove,694
video_advert_allow_skip,1199
bug_report,336
array_sort,1324
cc_find,999
if_find,920
cc_getx,660
cc_gety,1159
cc_getwidth,707
cc_getheight,498
cc_gethide,742
cc_getlayer,592
cc_getparentlayer,124
cc_getcolour,921
cc_getscrollx,523
cc_getscrolly,1000
cc_gettext,1131
cc_getscrollheight,1183
cc_getmodelzoom,1086
cc_getmodelangle_x,139
cc_getmodelangle_z,470
cc_getmodelangle_y,1212
cc_gettrans,235
cc_getmodelxof,834
cc_getmodelyof,879
cc_getgraphic,522
cc_param,103
cc_get2dangle,356
cc_getgraphicdimensions,521
cc_getfontmetrics,693
cc_getinvobject,374
cc_getinvcount,910
cc_getid,594
cc_gettargetmask,768
cc_getop,5
cc_getopbase,606
if_getx,561
if_gety,397
if_getwidth,405
if_getheight,570
if_gethide,620
if_getlayer,1143
if_getparentlayer,636
if_getcolour,1230
if_getscrollx,1190
if_getscrolly,1053
if_gettext,617
if_getscrollwidth,803
if_getscrollheight,1144
if_getmodelzoom,326
if_getmodelangle_x,689
if_getmodelangle_z,1204
if_getmodelangle_y,505
if_gettrans,719
if_getmodelxof,937
if_getmodelyof,16
if_getgraphic,432
if_get2dangle,92
if_getmodel,317
if_getgraphicdimensions,650
if_getfontmetrics,1182
if_getinvobject,691
if_getinvcount,427
if_hassub,42
if_getnextsubid,593
if_hassubmodal,870
if_hassuboverlay,574
if_gettargetmask,572
if_getop,158
if_getcharindexatpos,1145
if_getcharposatindex,683
clientclock,219
inv_getobj,628
inv_getnum,905
inv_total,95
inv_totalcat,943
inv_size,837
inv_stockbase,692
inv_getvar,1040
stat,1298
stat_base,1141
stat_visible_xp,1283
stat_base_actual,179
stat_visible_xp_actual,26
facing_fine,130
coord,881
coordx,203
coordy,686
coordz,753
coordx_fine,1023
coordy_fine,439
coordz_fine,585
coordlevel_fine,425
movecoord_fine,7
coord_gridtofine,907
map_members,200
map_preload,751
map_loadedpercent,839
invother_getobj,351
invother_getnum,1304
staffmodlevel,889
reboottimer,189
map_world,793
runenergy_visible,708
runweight_visible,866
playermod,886
playermodlevel,1050
playermember,677
comlevel_active,933
gender,111
map_quickchat,1172
inv_freespace,540
inv_totalparam,258
map_lang,534
movecoord,583
applet_hasfocus,1068
frombilling,744
get_mousex,577
get_mousey,640
get_active_minimenu_entry,651
get_minimenu_length,515
npc_find_active_minimenu_entry,1198
get_currentcursor,1165
get_mousebuttons,22
get_minimenu_target,1320
enum_string,113
enum,946
enum_hasoutput,304
enum_getoutputcount,736
enum_getreversecount,428
enum_getreverseindex,891
friend_count,951
friend_getname,1024
friend_getworld,903
friend_getrank,723
friend_getnotes,501
friend_getworldflags,531
friend_test,1078
friend_getworldname,196
clan_getchatdisplayname,816
clan_getchatcount,799
clan_getchatusername,547
clan_getchatuserworld,2
clan_getchatuserrank,1095
clan_getchatminkick,853
clan_getchatrank,825
ignore_count,20
ignore_getname,438
ignore_getnotes,429
ignore_test,57
clan_isself,120
clan_getchatownername,134
clan_getchatuserworldname,1200
friend_platform,363
friend_getslotfromname,713
playercountry,463
clan_getchatusername_unfiltered,443
ignore_getname_unfiltered,1234
friend_is_referrer,876
friend_is_referred,359
activeclansettings_find_listened,492
activeclansettings_find_affined,1331
activeclansettings_getclanname,1329
activeclansettings_getallowunaffined,1216
activeclansettings_getranktalk,352
activeclansettings_getrankkick,830
activeclansettings_getaffinedcount,1215
activeclansettings_getaffineddisplayname,1170
activeclansettings_getaffinedrank,608
activeclansettings_getbannedcount,1081
activeclansettings_getbanneddisplayname,227
activeclansettings_getcurrentowner_slot,1057
activeclansettings_getaffinedslot,662
activeclansettings_getsortedaffinedslot,319
activeclanchannel_find_listened,496
activeclanchannel_find_affined,1258
activeclanchannel_getclanname,1147
activeclanchannel_getrankkick,353
activeclanchannel_getranktalk,955
activeclanchannel_getusercount,774
activeclanchannel_getuserdisplayname,421
activeclanchannel_getuserrank,31
activeclanchannel_getuserworld,1206
activeclanchannel_getuserslot,573
activeclanchannel_getsorteduserslot,1342
clanprofile_find,790
stockmarket_getoffertype,350
stockmarket_getofferitem,300
stockmarket_getofferprice,883
stockmarket_getoffercount,932
stockmarket_getoffercompletedcount,1178
stockmarket_getoffercompletedgold,80
stockmarket_isofferempty,838
stockmarket_isofferfinished,710
stockmarket_isofferadding,1062
add,1261
sub,193
multiply,1073
divide,1315
random,273
randominc,1194
interpolate,150
addpercent,1067
setbit,1248
clearbit,1005
testbit,788
modulo,417
pow,334
invpow,339
and,875
or,449
min,262
max,1007
scale,98
bitcount,402
setbit_range,1097
getbit_range,973
abs,479
random_sound_pitch,510
hsvtorgb,1217
not,872
append_num,1332
append,1310
append_signnum,625
get_col_tag,1284
lowercase,1077
fromdate,900
tostring,466
compare,807
paraheight,1228
parawidth,275
paraline,697
text_switch,927
escape,782
append_char,202
char_isprintable,345
char_isalphanumeric,1002
char_isnumeric,637
string_length,678
substring,1243
removetags,765
string_indexof_char,1121
string_indexof_string,344
char_tolowercase,717
char_touppercase,720
tostring_localised,393
stringwidth,1188
string_distance,62
format_datetime_from_minutes,1250
clanforumqfc_tostring,826
oc_name,582
oc_iop,1292
oc_cost,154
oc_stackable,288
oc_category,633
oc_hasvarobj,604
oc_cert,218
oc_uncert,655
oc_wearpos,906
oc_wearpos2,1314
oc_members,614
oc_param,994
oc_icursor,1249
oc_find,140
oc_findnext,596
oc_minimenu_colour,518
oc_tradeable,647
nc_param,1286
lc_param,166
struct_param,669
seqlength,1334
bas_getanim_ready,1090
chat_getfilter_public,624
chat_gethistory_byuid,502
chat_lastuid,762
chat_clear,435
chat_getfilter_private,422
chat_playername,668
chat_getfilter_trade,666
chat_getnextuid,892
chat_getprevuid,1
chat_playername_unfiltered,84
chatcat_getdesc,922
chatcat_getsubcatcount,223
chatcat_getsubcat,446
chatcat_getphrasecount,759
chatcat_getphrase,1167
chatphrase_gettext,138
chatphrase_getautoresponsecount,491
chatphrase_getautoresponse,256
chatcat_getsubcatshortcut,254
chatphrase_getdynamiccommandcount,297
chatphrase_getdynamiccommand,929
chatphrase_getdynamiccommandparam_enum,27
chatphrase_find,827
chatphrase_findnext,550
keyheld_alt,408
keyheld_ctrl,829
keyheld_shift,91
fullscreen_enter,601
fullscreen_modecount,298
fullscreen_getmode,1317
fullscreen_lastmode,51
getwindowmode,58
getdefaultwindowmode,747
spline_length,1022
minimenuopen,817
getclipboard,969
has_html5,786
has_nxt,229
clienttype,1177
cam_getangle_xa,1306
cam_getangle_ya,1133
cam2_getcontrolmode,102
cam2_getlookatmode,316
cam2_getpositionmode,337
cam2_getpositionentity_angleoffsets,976
cam2_addeffect_shake,880
cam2_addeffect_ztilt,430
cam2_isenabled,599
login_reply,861
login_hoptime,728
login_ban_duration,313
create_reply,645
create_email_validate_reply,416
create_name_validate_reply,797
create_suggest_name_reply,252
create_connect_reply,263
login_disallowresult,207
lobby_entergamereply,776
lobby_enterlobbyreply,381
userflowflags,1169
create_under13,1059
login_last_transfer_reply,37
login_inprogress,399
login_queue_position,155
login_disallowtrigger,846
login_accountappeal,269
viewport_geteffectivesize,1293
viewport_getzoom,38
date_minutes,567
date_runeday,266
date_runeday_fromdate,1036
date_runeday_todate,497
date_minutes_fromruneday,1328
worldlist_fetch,1246
worldlist_start,242
worldlist_next,127
worldlist_switch,183
worldlist_specific,452
worldlist_specific_thisworld,714
if_gettop,854
mec_text,305
mec_sprite,230
mec_category,968
mec_param,89
userdetail_quickchat,661
userdetail_lobby_membership,740
userdetail_lobby_unreadmessages,1031
userdetail_lobby_lastloginday,310
userdetail_lobby_emailstatus,1225
userdetail_lobby_ccexpiry,483
userdetail_lobby_graceexpiry,322
userdetail_dob,354
userdetail_lobby_playage,314
autosetup_dosetup,302
autosetup_getlevel,868
video_advert_play,315
video_advert_has_finished,94
get_npc_vislevel,162
get_entity_screen_position,198
if_get_gamescreen,77
if_set_gamescreen_enabled,1308
get_entity_overlay_height,952
get_npc_stat,564
is_npc_active,69
is_targeted_entity,690
npc_type,1288
get_loc_screen_position,1014
get_obj_screen_position,188
get_loc_overlay_height,612
get_obj_overlay_height,331
get_loc_bounding_box,52
get_obj_bounding_box,1083
get_entity_bounding_box,468
quest_finished,301
sound_group_start,798
sound_group_stop,1085
sound_vorbis_volume_rate_group,539
preload_percent,566
shader_preload_throttle,335
fps_stats,562
runjavascript,18
worldmap_3dview_active,623
worldmap_3dview_getcoordfine,998
worldmap_getmap,30
worldmap_getmapname,445
worldmap_getsize,122
worldmap_getdisplayposition,639
worldmap_getconfigorigin,72
worldmap_getconfigbounds,46
worldmap_listelement_start,342
worldmap_listelement_next,852
worldmap_coordinmap,1253
worldmap_getconfigzoom,1277
worldmap_isloaded,211
worldmap_getdisplaycoord,1142
worldmap_getdisableelements,1080
worldmap_getcurrentmap,231
player_group_find,1214
player_group_member_count,199
player_group_member_get_same_world_var,56
player_group_member_get_rank,974
player_group_member_get_team,1047
player_group_member_get_last_seen_node_id,296
player_group_member_get_status,940
player_group_member_is_online,358
player_group_member_get_displayname,329
player_group_member_get_join_xp,131
player_group_member_is_owner,1168
player_group_banned_count,809
player_group_banned_get_displayname,836
player_group_get_displayname,731
player_group_get_max_size,431
player_group_get_overall_status,413
player_group_get_owner_slot,1026
ttv_login,789
ttv_login_getstate,1240
ttv_logout,967
ttv_library_getstate,916
ttv_library_request,272
ttv_stream_getstate,4
ttv_stream_start,261
ttv_stream_stop,1282
ttv_stream_settitle,157
ttv_stream_getviewers,47
ttv_stream_getquality,772
ttv_chat_sendmessage,469
ttv_webcam_supported,794
ttv_webcam_getdevice_count,595
ttv_webcam_getdevice_byindex,1045
ttv_webcam_getdevice_byuniquename,180
ttv_webcam_getcap_count,343
ttv_webcam_getcap_byindex,448
ttv_webcam_getcap_byuniqueid,1272
ttv_webcam_start,1218
ttv_webcam_stop,1264
ttv_webcam_flip,887
ttv_livestreams_update,1316
ttv_livestreams_getstream_start,55
ttv_livestreams_getstream_next,289
ttv_hasprerequisites,824
os_ismac,191
os_iswindows,1313
os_islinux,1155
os_physicalmemorysize,750
os_driver_outdated,605
os_driver_vendor,873
telemetry_get_group_count,1094
telemetry_get_group_index,685
telemetry_get_group_id,553
telemetry_get_row_count,1043
telemetry_get_row_index,68
telemetry_get_row_id,1221
telemetry_is_row_pinned,1291
telemetry_get_column_count,243
telemetry_get_column_index,1252
telemetry_get_column_id,121
telemetry_get_grid_value,1265
db_find,494
db_find_with_count,1139
db_findnext,43
db_getfield,1267
db_getfieldcount,858
detail_brightness,848
detail_removeroofs_option,383
detail_grounddecor_on,1163
detail_flickering_on,867
detail_spotshadows_on,1330
detail_hardshadows,148
detail_shadowquality,1245
detail_lightdetail_high,1079
detail_waterdetail_high,90
detail_fog_on,486
detail_antialiasing,1004
detail_antialiasing_quality,280
detail_stereo,687
detail_soundvol,896
detail_musicvol,1236
detail_bgsoundvol,1229
detail_removeroofs_option_override,209
detail_particles,362
detail_antialiasing_default,436
detail_buildarea,213
detail_bloom,146
detail_customcursors,129
detail_idleanims,63
detail_groundblending,1305
detail_toolkit,458
detail_toolkit_default,1082
detail_cpuusage,530
detail_texturing,533
detail_maxscreensize,804
detail_speechvol,1323
detail_loginvol,1030
detail_loadingscreentype,737
detail_drawdistance,187
detail_skydetail,1117
detailget_brightness,149
detailget_removeroofs_option,410
detailget_grounddecor_on,993
detailget_flickering_on,508
detailget_spotshadows_on,869
detailget_hardshadows,420
detailget_shadowquality,1344
detailget_lightdetail_high,908
detailget_waterdetail_high,844
detailget_fog_on,195
detailget_antialiasing,1191
detailget_antialiasing_quality,557
detailget_stereo,1149
detailget_soundvol,1213
detailget_musicvol,119
detailget_bgsoundvol,537
detailget_particles,270
detailget_antialiasing_default,545
detailget_bloom,953
detailget_idleanims,1076
detailget_groundblending,767
detailget_toolkit,216
detailget_toolkit_default,347
detailget_cpuusage,210
detailget_texturing,741
detailget_maxscreensize,277
detailget_speechvol,88
detailget_loginvol,721
detailget_safemode,712
detailget_canchoosesafemode,1075
detailget_chosesafemode,928
detailget_skydetail,1325
detailget_drawdistance,208
detailcanmod_grounddecor,19
detailcanmod_spotshadows,1270
detailcanmod_hardshadows,915
detailcanmod_shadowquality,965
detailcanmod_waterdetail,474
detailcanmod_antialiasing,174
detailcanmod_antialiasing_quality,488
detailcanmod_particles,895
detailcanmod_buildarea,23
detailcanmod_bloom,110
detailcanmod_groundblending,40
detailcanmod_texturing,828
detailcanmod_maxscreensize,442
detailcanmod_toolkit_default,239
detailcanmod_skydetail,1285
detailcanset_grounddecor,1060
detailcanset_hardshadows,309
detailcanset_shadowquality,1260
detailcanset_waterdetail,643
detailcanset_antialiasing_quality,1055
detailcanset_particles,376
detailcanset_buildarea,14
detailcanset_bloom,70
detailcanset_texturing,779
detailcanset_maxscreensize,931
detailcanset_toolkit_default,1211
detailcanset_skydetail,283
detail_lightingquality,629
detail_antialiasingmode,1312
detail_ambientocclusion,1189
detail_reflections,845
detail_vsync,984
detail_anisotropicfiltering,136
detail_volumetriclighting,641
detail_maxforegroundfps,541
detail_maxbackgroundfps,1164
detailget_lightingquality,1278
detailget_antialiasingmode,901
detailget_ambientocclusion,1137
detailget_reflections,991
detailget_vsync,1130
detailget_anisotropicfiltering,632
detailget_volumetriclighting,565
detailget_maxforegroundfps,1152
detailget_maxbackgroundfps,738
detailcanmod_lightingquality,715
detailcanmod_antialiasingmode,167
detailcanmod_ambientocclusion,673
detailcanmod_reflections,137
detailcanmod_vsync,773
detailcanmod_anisotropicfiltering,917
detailcanmod_volumetriclighting,459
detailcanmod_maxforegroundfps,214
detailcanmod_maxbackgroundfps,884
detailcanset_lightingquality,681
detailcanset_antialiasingmode,1301
detailcanset_ambientocclusion,274
detailcanset_reflections,935
detailcanset_vsync,1251
detailcanset_anisotropicfiltering,1335
detailcanset_volumetriclighting,1280
detailcanset_maxforegroundfps,461
detailcanset_maxbackgroundfps,841
autosetup_setultra,568
unknown_command_7,831
unknown_command_8,465
autosetup_dosetupstatus,50
unknown_command_18,1309
unknown_command_19,874
