// Incomplete, bruteforced from opcodes-865-1201.txt and opcodes-910-1730.txt
stockmarket_isofferadding,163
add,894
sub,1166
multiply,784
divide,347
random,318
randominc,815
interpolate,364
addpercent,749
setbit,1123
clearbit,1017
testbit,510
modulo,917
pow,541
invpow,650
and,701
or,977
min,1135
max,1085
scale,72
random_sound_pitch,766
hsvtorgb,889
append_num,903
append,863
append_signnum,778
get_col_tag,1006
lowercase,131
fromdate,648
tostring,776
compare,994
paraheight,870
parawidth,140
paraline,175
text_switch,548
escape,713
append_char,403
char_isprintable,1175
char_isalphanumeric,1015
char_isnumeric,100
string_length,14
substring,1184
removetags,222
string_indexof_char,800
string_indexof_string,204
char_tolowercase,838
char_touppercase,804
tostring_localised,416
stringwidth,835
string_distance,782
format_datetime_from_minutes,1097
clanforumqfc_tostring,564
oc_name,1241
oc_iop,803
oc_cost,192
oc_stackable,61
oc_category,972
oc_hasvarobj,941
oc_cert,761
oc_uncert,104
oc_wearpos,231
oc_wearpos2,1001
oc_members,321
oc_param,395
oc_icursor,260
oc_find,146
oc_findnext,1120
oc_minimenu_colour,1147
nc_param,663
lc_param,346
struct_param,739
seqlength,688
bas_getanim_ready,855
chat_getfilter_public,957
chat_gethistory_byuid,783
chat_lastuid,577
chat_clear,437
chat_getfilter_private,249
chat_playername,623
chat_getfilter_trade,666
chat_getnextuid,703
chat_getprevuid,1247
chat_playername_unfiltered,613
chatcat_getdesc,1257
chatcat_getsubcatcount,303
chatcat_getsubcat,898
chatcat_getphrasecount,369
chatcat_getphrase,83
chatphrase_gettext,1205
chatphrase_getautoresponsecount,312
chatphrase_getautoresponse,144
chatcat_getsubcatshortcut,305
chatphrase_getdynamiccommandcount,702
chatphrase_getdynamiccommand,801
chatphrase_getdynamiccommandparam_enum,1028
chatphrase_find,370
chatphrase_findnext,220
keyheld_alt,264
keyheld_ctrl,887
keyheld_shift,705
fullscreen_enter,826
fullscreen_modecount,907
fullscreen_getmode,927
fullscreen_lastmode,630
getwindowmode,497
getdefaultwindowmode,1082
spline_length,37
minimenuopen,1023
getclipboard,1007
has_html5,214
has_nxt,377
cam_getangle_xa,34
cam_getangle_ya,1195
cam2_getcontrolmode,381
cam2_getlookatmode,115
cam2_getpositionmode,690
cam2_getpositionentity_angleoffsets,1256
cam2_addeffect_shake,844
cam2_addeffect_ztilt,780
cam2_isenabled,520
login_reply,1217
login_hoptime,182
login_ban_duration,392
create_reply,922
create_email_validate_reply,602
create_name_validate_reply,581
create_suggest_name_reply,470
create_connect_reply,19
login_disallowresult,1003
lobby_entergamereply,1031
lobby_enterlobbyreply,79
userflowflags,1072
create_under13,1065
login_last_transfer_reply,70
login_inprogress,379
login_queue_position,1137
login_disallowtrigger,199
login_accountappeal,121
viewport_geteffectivesize,1056
viewport_getzoom,732
date_minutes,754
date_runeday,764
date_runeday_fromdate,1117
date_runeday_todate,1226
date_minutes_fromruneday,660
worldlist_fetch,1101
worldlist_start,905
worldlist_next,821
worldlist_switch,752
worldlist_specific,335
worldlist_specific_thisworld,794
if_gettop,789
mec_text,225
mec_category,879
mec_param,194
userdetail_quickchat,250
userdetail_lobby_membership,505
userdetail_lobby_unreadmessages,20
userdetail_lobby_lastloginday,511
userdetail_lobby_emailstatus,316
userdetail_lobby_ccexpiry,142
userdetail_lobby_graceexpiry,1066
userdetail_dob,671
userdetail_lobby_playage,930
autosetup_dosetup,405
autosetup_getlevel,956
video_advert_play,419
video_advert_has_finished,101
get_npc_vislevel,374
get_entity_screen_position,1057
if_get_gamescreen,673
if_set_gamescreen_enabled,256
get_entity_overlay_height,421
get_npc_stat,26
is_npc_active,678
is_targeted_entity,788
npc_type,406
get_loc_screen_position,871
get_obj_screen_position,270
get_loc_overlay_height,118
get_obj_overlay_height,864
get_loc_bounding_box,117
get_obj_bounding_box,286
get_entity_bounding_box,410
quest_finished,245
sound_group_start,113
sound_group_stop,95
sound_vorbis_volume_rate_group,935
preload_percent,819
shader_preload_throttle,411
fps_stats,482
runjavascript,196
worldmap_3dview_active,475
worldmap_3dview_getcoordfine,1126
worldmap_getmap,753
worldmap_getmapname,487
worldmap_getsize,473
worldmap_getdisplayposition,949
worldmap_getconfigorigin,605
worldmap_getconfigbounds,1151
worldmap_listelement_start,558
worldmap_listelement_next,640
worldmap_coordinmap,29
worldmap_getconfigzoom,280
worldmap_isloaded,1051
worldmap_getdisplaycoord,1084
worldmap_getdisableelements,152
worldmap_getcurrentmap,469
player_group_find,980
player_group_member_count,627
player_group_member_get_same_world_var,608
player_group_member_get_rank,341
player_group_member_get_team,1202
player_group_member_get_last_seen_node_id,816
player_group_member_get_status,932
player_group_member_is_online,748
player_group_member_get_displayname,642
player_group_member_get_join_xp,293
player_group_member_is_owner,1063
player_group_banned_count,434
player_group_banned_get_displayname,496
player_group_get_displayname,1220
player_group_get_max_size,116
player_group_get_overall_status,1064
player_group_get_owner_slot,13
ttv_login,1236
ttv_login_getstate,813
ttv_logout,700
ttv_library_getstate,1191
ttv_library_request,269
ttv_stream_getstate,529
ttv_stream_start,85
ttv_stream_stop,502
ttv_stream_settitle,55
ttv_stream_getviewers,856
ttv_stream_getquality,1106
ttv_chat_sendmessage,561
ttv_webcam_supported,120
ttv_webcam_getdevice_count,559
ttv_webcam_getdevice_byindex,812
ttv_webcam_getdevice_byuniquename,1046
ttv_webcam_getcap_count,597
ttv_webcam_getcap_byindex,160
ttv_webcam_getcap_byuniqueid,1077
ttv_webcam_start,1251
ttv_webcam_stop,1138
ttv_webcam_flip,609
ttv_livestreams_update,1253
ttv_livestreams_getstream_start,1098
ttv_livestreams_getstream_next,726
ttv_hasprerequisites,119
os_ismac,998
os_iswindows,512
os_islinux,755
os_physicalmemorysize,257
os_driver_outdated,1136
os_driver_vendor,151
telemetry_get_group_count,915
telemetry_get_group_index,763
telemetry_get_group_id,38
telemetry_get_row_count,489
telemetry_get_row_index,22
telemetry_get_row_id,534
telemetry_is_row_pinned,400
telemetry_get_column_count,1259
telemetry_get_column_index,1011
telemetry_get_column_id,409
telemetry_get_grid_value,232
db_find,969
db_find_with_count,255
db_findnext,1073
db_getfield,183
db_getfieldcount,774
detail_brightness,499
detail_removeroofs_option,390
detail_grounddecor_on,551
detail_flickering_on,353
detail_spotshadows_on,478
detail_hardshadows,187
detail_shadowquality,1110
detail_lightdetail_high,488
detail_waterdetail_high,180
detail_fog_on,42
detail_antialiasing,15
detail_antialiasing_quality,106
detail_stereo,697
detail_soundvol,171
detail_musicvol,1233
detail_bgsoundvol,129
detail_removeroofs_option_override,327
detail_particles,1014
detail_antialiasing_default,616
detail_buildarea,1229
detail_bloom,938
detail_customcursors,569
detail_idleanims,1218
detail_groundblending,12
detail_toolkit,302
detail_toolkit_default,836
detail_cpuusage,984
detail_texturing,32
detail_maxscreensize,68
detail_speechvol,765
detail_loginvol,528
detail_loadingscreentype,723
detail_drawdistance,897
detail_skydetail,810
detailget_brightness,1142
detailget_removeroofs_option,646
detailget_grounddecor_on,658
detailget_flickering_on,1227
detailget_spotshadows_on,834
detailget_hardshadows,738
detailget_shadowquality,611
detailget_lightdetail_high,562
detailget_waterdetail_high,314
detailget_fog_on,243
detailget_antialiasing,51
detailget_antialiasing_quality,1070
detailget_stereo,1262
detailget_soundvol,587
detailget_musicvol,906
detailget_bgsoundvol,1094
detailget_particles,860
detailget_antialiasing_default,525
detailget_bloom,912
detailget_idleanims,408
detailget_groundblending,683
detailget_toolkit,516
detailget_toolkit_default,1047
detailget_cpuusage,389
detailget_texturing,653
detailget_maxscreensize,1129
detailget_speechvol,914
detailget_loginvol,80
detailget_safemode,259
detailget_canchoosesafemode,468
detailget_chosesafemode,63
detailget_skydetail,811
detailget_drawdistance,139
detailcanmod_grounddecor,1060
detailcanmod_spotshadows,1107
detailcanmod_hardshadows,0
detailcanmod_shadowquality,1158
detailcanmod_waterdetail,823
detailcanmod_antialiasing,195
detailcanmod_antialiasing_quality,1088
detailcanmod_particles,145
detailcanmod_buildarea,56
detailcanmod_bloom,342
detailcanmod_groundblending,829
detailcanmod_texturing,354
detailcanmod_maxscreensize,435
detailcanmod_toolkit_default,568
detailcanmod_skydetail,925
detailcanset_hardshadows,583
detailcanset_shadowquality,153
detailcanset_waterdetail,791
detailcanset_antialiasing_quality,1155
detailcanset_particles,674
detailcanset_buildarea,890
detailcanset_bloom,858
detailcanset_texturing,423
detailcanset_maxscreensize,81
detailcanset_toolkit_default,714
detailcanset_skydetail,533
detail_lightingquality,989
detail_antialiasingmode,538
detail_ambientocclusion,319
detail_reflections,1125
detail_vsync,1248
detailget_lightingquality,8
detailget_antialiasingmode,1100
detailget_ambientocclusion,633
detailget_reflections,422
detailget_vsync,1118
detailcanmod_lightingquality,114
detailcanmod_antialiasingmode,367
detailcanmod_ambientocclusion,292
detailcanmod_reflections,944
detailcanmod_vsync,721
detailcanset_lightingquality,94
detailcanset_antialiasingmode,1044
detailcanset_ambientocclusion,251
detailcanset_reflections,740
detailcanset_vsync,621
autosetup_setultra,654
unknown_command_7,91
unknown_command_8,711
autosetup_dosetupstatus,444
