// Incomplete, bruteforced from opcodes-841-1179.txt and opcodes-839-724.txt
if_getmodelangle_x,601
if_getmodelangle_z,739
if_getmodelangle_y,1068
if_gettrans,1046
if_getmodelxof,559
if_getmodelyof,191
if_getgraphic,1115
if_get2dangle,205
if_getmodel,325
if_getgraphicdimensions,860
if_getfontmetrics,461
if_getinvobject,75
if_getinvcount,181
if_hassub,713
if_getnextsubid,1138
if_hassubmodal,183
if_hassuboverlay,569
if_gettargetmask,17
if_getop,253
if_getopbase,486
if_getcharindexatpos,514
if_getcharposatindex,1167
clientclock,213
inv_getobj,197
inv_getnum,925
inv_total,79
inv_totalcat,899
inv_size,445
inv_stockbase,903
stat,385
stat_base,548
stat_visible_xp,301
stat_base_actual,60
stat_visible_xp_actual,263
facing_fine,565
coord,913
coordx,507
coordy,368
coordz,61
coordx_fine,12
coordy_fine,793
coordz_fine,230
coordlevel_fine,459
movecoord_fine,988
coord_gridtofine,624
map_members,773
map_preload,1074
map_loadedpercent,431
invother_getobj,704
invother_getnum,1159
staffmodlevel,1006
reboottimer,503
map_world,409
runenergy_visible,1047
runweight_visible,300
playermod,411
playermodlevel,557
playermember,671
comlevel_active,887
gender,1071
map_quickchat,900
inv_freespace,533
inv_totalparam,892
map_lang,366
movecoord,774
applet_hasfocus,98
frombilling,547
get_mousex,430
get_mousey,584
get_active_minimenu_entry,222
get_minimenu_length,268
npc_find_active_minimenu_entry,171
get_currentcursor,504
get_mousebuttons,466
get_minimenu_target,645
enum_string,429
enum,982
enum_hasoutput,254
enum_getoutputcount,21
enum_getreversecount,1098
enum_getreverseindex,117
friend_count,697
friend_getname,454
friend_getworld,65
friend_getrank,571
friend_getnotes,63
friend_getworldflags,76
friend_test,916
friend_getworldname,360
clan_getchatdisplayname,867
clan_getchatcount,689
clan_getchatusername,1045
clan_getchatuserworld,352
clan_getchatuserrank,41
clan_getchatminkick,1190
clan_getchatrank,1118
ignore_count,285
ignore_getname,772
ignore_getnotes,766
ignore_test,846
clan_isself,878
clan_getchatownername,1195
clan_getchatuserworldname,407
friend_platform,675
friend_getslotfromname,257
playercountry,631
clan_getchatusername_unfiltered,402
ignore_getname_unfiltered,292
friend_is_referrer,1023
friend_is_referred,333
activeclansettings_find_listened,401
activeclansettings_find_affined,170
activeclansettings_getclanname,965
activeclansettings_getallowunaffined,822
activeclansettings_getranktalk,666
activeclansettings_getrankkick,517
activeclansettings_getaffinedcount,1055
activeclansettings_getaffineddisplayname,717
activeclansettings_getaffinedrank,638
activeclansettings_getbannedcount,780
activeclansettings_getbanneddisplayname,527
activeclansettings_getcurrentowner_slot,980
activeclansettings_getaffinedslot,453
activeclansettings_getsortedaffinedslot,540
activeclanchannel_find_listened,424
activeclanchannel_find_affined,750
activeclanchannel_getclanname,844
activeclanchannel_getrankkick,1043
activeclanchannel_getranktalk,88
activeclanchannel_getusercount,55
activeclanchannel_getuserdisplayname,317
activeclanchannel_getuserrank,377
activeclanchannel_getuserworld,7
activeclanchannel_getuserslot,702
activeclanchannel_getsorteduserslot,303
clanprofile_find,930
stockmarket_getoffertype,35
stockmarket_getofferitem,1145
stockmarket_getofferprice,243
stockmarket_getoffercount,993
stockmarket_getoffercompletedcount,641
stockmarket_getoffercompletedgold,408
stockmarket_isofferempty,439
stockmarket_isofferfinished,977
stockmarket_isofferadding,531
add,275
sub,1001
multiply,106
divide,630
random,685
randominc,961
interpolate,1102
addpercent,616
setbit,596
clearbit,27
testbit,72
modulo,1137
pow,436
invpow,164
and,472
or,260
min,857
max,308
scale,369
random_sound_pitch,627
hsvtorgb,594
append_num,722
append,1161
append_signnum,962
get_col_tag,1007
lowercase,341
fromdate,1165
tostring,922
compare,236
paraheight,485
parawidth,708
paraline,806
text_switch,915
escape,220
append_char,659
char_isprintable,716
char_isalphanumeric,462
char_isnumeric,606
string_length,1194
substring,350
removetags,110
string_indexof_char,30
string_indexof_string,362
char_tolowercase,612
char_touppercase,1193
tostring_localised,215
stringwidth,963
string_distance,570
format_datetime_from_minutes,80
clanforumqfc_tostring,614
oc_name,530
oc_iop,586
oc_cost,661
oc_stackable,390
oc_category,663
oc_hasvarobj,271
oc_cert,1197
oc_uncert,1092
oc_wearpos,179
oc_wearpos2,541
oc_members,798
oc_param,1062
oc_icursor,1157
oc_find,319
oc_findnext,585
oc_minimenu_colour,1090
nc_param,877
lc_param,128
struct_param,591
seqlength,320
bas_getanim_ready,782
chat_gethistory_byuid,113
chat_getfilter_private,615
chat_playername,1179
chat_getfilter_trade,647
chat_getnextuid,16
chat_getprevuid,510
chat_playername_unfiltered,1127
chatcat_getdesc,64
chatcat_getsubcatcount,396
chatcat_getsubcat,469
chatcat_getphrasecount,1003
chatcat_getphrase,177
chatphrase_gettext,1060
chatphrase_getautoresponsecount,219
chatphrase_getautoresponse,38
chatcat_getsubcatshortcut,600
chatphrase_getdynamiccommandcount,787
chatphrase_getdynamiccommand,206
chatphrase_getdynamiccommandparam_enum,942
chatphrase_find,758
chatphrase_findnext,280
keyheld_alt,52
keyheld_ctrl,423
keyheld_shift,1189
worldmap_3dview_active,539
worldmap_3dview_getcoordfine,421
worldmap_getmap,932
worldmap_getmapname,707
worldmap_getsize,270
worldmap_getdisplayposition,1
worldmap_getconfigorigin,120
worldmap_getconfigbounds,1120
worldmap_listelement_start,523
worldmap_listelement_next,282
worldmap_coordinmap,1053
worldmap_getconfigzoom,1109
worldmap_isloaded,827
worldmap_getdisplaycoord,1174
worldmap_getdisableelements,832
worldmap_getcurrentmap,1016
fullscreen_enter,86
fullscreen_modecount,871
fullscreen_getmode,162
fullscreen_lastmode,91
getwindowmode,131
getdefaultwindowmode,394
spline_length,1033
minimenuopen,137
getclipboard,1147
has_html5,447
cam_getangle_xa,771
cam_getangle_ya,1013
cam2_getcontrolmode,391
cam2_getlookatmode,104
cam2_getpositionmode,994
cam2_getpositionentity_angleoffsets,907
cam2_addeffect_shake,1028
cam2_addeffect_ztilt,167
cam2_isenabled,1088
login_reply,217
login_hoptime,1122
login_ban_duration,208
create_reply,906
create_email_validate_reply,849
create_name_validate_reply,741
create_suggest_name_reply,1009
create_connect_reply,112
login_disallowresult,442
lobby_entergamereply,1106
lobby_enterlobbyreply,312
has_signonkey,509
userflowflags,500
create_under13,379
login_last_transfer_reply,484
login_inprogress,543
login_queue_position,291
login_disallowtrigger,830
login_accountappeal,1014
detailget_brightness,422
detailget_removeroofs_option,262
detailget_grounddecor_on,628
detailget_flickering_on,132
detailget_spotshadows_on,1067
detailget_hardshadows,643
detailget_lightdetail_high,950
detailget_waterdetail_high,473
detailget_fog_on,768
detailget_antialiasing,70
detailget_antialiasing_quality,226
detailget_stereo,843
detailget_soundvol,413
detailget_musicvol,66
detailget_bgsoundvol,792
detailget_particles,525
detailget_antialiasing_default,1025
detailget_bloom,214
detailget_idleanims,678
detailget_groundblending,521
detailget_toolkit,59
detailget_toolkit_default,1136
detailget_cpuusage,574
detailget_texturing,155
detailget_maxscreensize,620
detailget_speechvol,940
detailget_loginvol,861
detailget_safemode,192
detailget_canchoosesafemode,129
detailget_chosesafemode,522
detailget_skydetail,699
detailget_drawdistance,667
viewport_geteffectivesize,959
viewport_getzoom,90
date_minutes,740
date_runeday,931
date_runeday_fromdate,976
date_runeday_todate,255
date_minutes_fromruneday,532
worldlist_fetch,684
worldlist_start,1019
worldlist_next,420
worldlist_switch,392
worldlist_specific,719
worldlist_specific_thisworld,152
if_gettop,902
mec_text,240
mec_category,926
mec_param,560
userdetail_quickchat,639
userdetail_lobby_membership,140
userdetail_lobby_unreadmessages,405
userdetail_lobby_lastloginday,425
userdetail_lobby_emailstatus,1187
userdetail_lobby_ccexpiry,1065
userdetail_lobby_graceexpiry,873
userdetail_dob,613
userdetail_lobby_playage,723
autosetup_dosetup,536
autosetup_getlevel,39
video_advert_play,125
video_advert_has_finished,1050
detailcanmod_grounddecor,947
detailcanmod_spotshadows,340
detailcanmod_hardshadows,345
detailcanmod_antialiasing,310
detailcanmod_antialiasing_quality,701
detailcanmod_particles,346
detailcanmod_buildarea,646
detailcanmod_bloom,371
detailcanmod_groundblending,909
detailcanmod_texturing,736
detailcanmod_maxscreensize,433
detailcanmod_toolkit_default,918
detailcanmod_skydetail,31
detailcanset_antialiasing_quality,1119
detailcanset_particles,542
detailcanset_buildarea,349
detailcanset_maxscreensize,715
detailcanset_toolkit_default,444
detailcanset_skydetail,506
get_npc_vislevel,964
get_entity_screen_position,1121
if_get_gamescreen,1143
if_set_gamescreen_enabled,443
get_entity_overlay_height,18
get_npc_stat,1199
is_targeted_entity,359
npc_type,654
get_loc_screen_position,948
get_obj_screen_position,96
get_loc_overlay_height,172
get_obj_overlay_height,261
get_loc_bounding_box,141
get_obj_bounding_box,835
get_entity_bounding_box,311
quest_finished,869
sound_group_start,198
sound_group_stop,347
sound_vorbis_volume_rate_group,241
preload_percent,513
shader_preload_throttle,501
fps_stats,1008
runjavascript,483
player_group_find,251
player_group_member_count,807
player_group_member_get_same_world_var,721
player_group_member_get_rank,458
player_group_member_get_team,15
player_group_member_get_last_seen_node_id,986
player_group_member_get_status,1178
player_group_member_is_online,777
player_group_member_get_displayname,357
player_group_member_get_join_xp,554
player_group_member_is_owner,763
player_group_banned_count,801
player_group_banned_get_displayname,862
player_group_get_displayname,546
player_group_get_max_size,700
player_group_get_overall_status,438
player_group_get_owner_slot,1107
ttv_login,1081
ttv_login_getstate,519
ttv_logout,478
ttv_library_getstate,173
ttv_library_request,562
ttv_stream_getstate,493
ttv_stream_start,1142
ttv_stream_stop,1072
ttv_stream_settitle,397
ttv_stream_getviewers,626
ttv_stream_getquality,1158
ttv_chat_sendmessage,967
ttv_webcam_supported,790
ttv_webcam_getdevice_count,816
ttv_webcam_getdevice_byindex,970
ttv_webcam_getdevice_byuniquename,121
ttv_webcam_getcap_count,805
ttv_webcam_getcap_byindex,40
ttv_webcam_getcap_byuniqueid,437
ttv_webcam_start,705
ttv_webcam_stop,1042
ttv_webcam_flip,1152
ttv_livestreams_update,512
ttv_livestreams_getstream_start,956
ttv_livestreams_getstream_next,881
ttv_hasprerequisites,1027
os_ismac,632
os_iswindows,561
os_islinux,836
os_physicalmemorysize,188
