// Incomplete, bruteforced from opcodes-902-500.txt and opcodes-910-1730.txt and opcodes-883-596.txt
resume_hsldialog,393
resume_clanforumqfcdialog,274
sound_synth,901
sound_synth_volume,163
sound_jingle_volume,330
sound_vorbis_volume,1289
sound_speech_volume,660
sound_vorbis_rate,816
friend_setrank,776
friend_setnotes,1338
friend_add,1229
friend_del,431
ignore_add,1224
ignore_del,180
ignore_setnotes,536
clan_kickuser,984
clan_joinchat,430
clan_leavechat,332
ignore_add_temp,1129
activeclanchannel_kickuser,836
chat_setfilter,982
chat_sendabusereport,1096
chat_setmode,712
chat_sendpublic,1225
chat_sendprivate,563
activechatphrase_prepare,1226
activechatphrase_send,1261
activechatphrase_sendprivate,291
activechatphrase_setdynamicint,352
activechatphrase_setdynamicobj,470
worldmap_3dview_enable,215
worldmap_3dview_disable,255
worldmap_3dview_setloddistance,1259
worldmap_setcategorypriority,811
worldmap_3dview_settextfont,789
worldmap_disabletextsize,209
worldmap_disabletype,131
worldmap_setzoom,450
worldmap_setmap,1346
worldmap_jumptosourcecoord,528
worldmap_jumptodisplaycoord,1303
worldmap_setmap_coord_override,281
worldmap_flashelementcategory,416
worldmap_disableelementcategory,1109
worldmap_closemap,244
setwindowmode,138
setdefaultwindowmode,566
openurl,349
urlencode,235
spline_new,36
spline_addpoint,262
quit,125
openurl_nologin,1178
formatminimenu,1202
setdefaultcursors,159
sethardcodedopcursors,936
notify_accountcreated,1006
notify_accountcreatestarted,294
openurl_shim,1083
cam_moveto,584
cam_lookat,959
cam_movealong,1094
cam_reset,478
cam_forceangle,653
cam_inc_x,1328
cam_dec_x,112
cam_inc_y,1047
cam_dec_y,884
cam_followcoord,24
cam_smoothreset,1135
cam2_setlookatmode,1214
cam2_setpositionmode,607
cam2_setdepthplanes,634
cam2_setfieldofview,60
cam2_setlookatpoint_point,1237
cam2_setpositionpoint_point,214
cam2_getpositionpoint_point,734
cam2_setlookatentity_player,295
cam2_setlookatentity_npc,1033
cam2_setpositionentity_player,586
cam2_setpositionentity_npc,960
cam2_setfieldofviewscreen,212
cam2_removealleffects,1067
cam2_setlookatacceleration_axis,226
cam2_setpositionacceleration_axis,1235
cam2_setlookatmaxspeed_axis,830
cam2_setpositionmaxspeed_axis,784
cam2_setcollisionmode,1163
cam2_setpositionpointcollision,203
cam2_updateeffect_ztilt,1257
cam2_setlinearmovementmode,432
cam2_setspringproperties,709
cam2_setpositionangularinterpolation,664
cam2_enable,1311
cam2_setsnapdistances,711
cam2_resetsnapdistances,201
cam2_setlookatorientation_vector,802
cam2_setlookatorientation_xrotation,1287
cam2_setlookatorientation_yrotation,494
cam2_setlookatorientation_xmovement,5
cam2_setlookatorientation_zmovement,925
cam2_setlookatorientation_maxdistanceclamping,1148
login_continue,593
login_resetreply,207
resend_uid_passport_request,520
create_availablerequest,1248
create_name_availablerequest,17
create_suggest_name_request,1110
create_createrequest,842
create_connectrequest,766
create_step_reached,1356
lobby_entergame,818
lobby_enterlobby,101
lobby_leavelobby,527
lobby_enterlobby_sso,168
sso_logout,992
shop_open,382
sso_available,625
create_setunder13,1105
login_cancel,1359
lobby_enterlobby_social_network,1090
viewport_setfov,491
viewport_setzoom,955
viewport_clampfov,1213
worldlist_sort,1150
worldlist_pingworlds,1175
if_triggerop,740
cc_triggerop,405
force_interface_drag,257
cancel_interface_drag,1281
targetmode_active,834
targetmode_cancel,412
autosetup_sethigh,1123
autosetup_setmedium,867
autosetup_setlow,676
autosetup_setmin,1265
autosetup_setcustom,1028
autosetup_blackflaglast,862
video_advert_force_remove,435
video_advert_allow_skip,1066
bug_report,1086
array_sort,160
cc_find,40
if_find,710
cc_getx,657
cc_gety,979
cc_getwidth,736
cc_getheight,572
cc_gethide,719
cc_getlayer,1208
cc_getparentlayer,621
cc_getcolour,983
cc_getscrollx,312
cc_getscrolly,297
cc_gettext,582
cc_getscrollheight,497
cc_getmodelzoom,275
cc_getmodelangle_x,403
cc_getmodelangle_z,438
cc_getmodelangle_y,537
cc_gettrans,1232
cc_getmodelxof,665
cc_getmodelyof,389
cc_getgraphic,754
cc_param,1351
cc_get2dangle,863
cc_getgraphicdimensions,341
cc_getfontmetrics,1293
cc_getinvobject,510
cc_getinvcount,475
cc_getid,1072
cc_gettargetmask,703
cc_getop,488
cc_getopbase,1043
if_getx,1093
if_gety,826
if_getwidth,949
if_getheight,269
if_gethide,283
if_getlayer,1127
if_getparentlayer,798
if_getcolour,942
if_getscrollx,778
if_getscrolly,687
if_gettext,1258
if_getscrollwidth,636
if_getscrollheight,550
if_getmodelzoom,1306
if_getmodelangle_x,398
if_getmodelangle_z,185
if_getmodelangle_y,1008
if_gettrans,1372
if_getmodelxof,613
if_getmodelyof,521
if_getgraphic,326
if_get2dangle,1319
if_getmodel,415
if_getgraphicdimensions,71
if_getfontmetrics,1104
if_getinvobject,1295
if_getinvcount,793
if_hassub,218
if_getnextsubid,1184
if_hassubmodal,800
if_hassuboverlay,1007
if_gettargetmask,298
if_getop,493
if_getcharindexatpos,641
if_getcharposatindex,678
clientclock,779
inv_getobj,803
inv_getnum,456
inv_total,1143
inv_totalcat,314
inv_size,749
inv_stockbase,783
inv_getvar,1275
stat,506
stat_base,968
stat_visible_xp,845
stat_base_actual,130
stat_visible_xp_actual,1340
facing_fine,164
coord,947
coordx,270
coordy,817
coordz,1107
coordx_fine,307
coordy_fine,762
coordz_fine,981
coordlevel_fine,1122
movecoord_fine,158
coord_gridtofine,224
map_members,617
map_preload,1063
map_loadedpercent,505
invother_getobj,969
invother_getnum,1238
invother_getvar,276
staffmodlevel,547
reboottimer,1348
map_world,978
runenergy_visible,23
runweight_visible,133
playermod,366
playermodlevel,167
playermember,161
comlevel_active,143
gender,1330
map_quickchat,555
inv_freespace,885
inv_totalparam,454
map_lang,1373
movecoord,1039
applet_hasfocus,781
get_mousex,989
get_mousey,580
get_active_minimenu_entry,148
get_minimenu_length,504
npc_find_active_minimenu_entry,742
get_currentcursor,907
get_mousebuttons,1181
get_minimenu_target,482
enum_string,95
enum,287
enum_hasoutput,724
enum_getoutputcount,899
enum_getreversecount,931
enum_getreverseindex,483
friend_count,650
friend_getname,266
friend_getworld,363
friend_getrank,136
friend_getnotes,1089
friend_getworldflags,950
friend_test,82
friend_getworldname,1180
clan_getchatdisplayname,868
clan_getchatcount,1364
clan_getchatusername,322
clan_getchatuserworld,732
clan_getchatuserrank,529
clan_getchatminkick,452
clan_getchatrank,1041
ignore_count,819
ignore_getname,715
ignore_getnotes,328
ignore_test,210
clan_isself,254
clan_getchatownername,953
clan_getchatuserworldname,938
friend_platform,379
friend_getslotfromname,1138
playercountry,673
clan_getchatusername_unfiltered,573
ignore_getname_unfiltered,336
friend_is_referrer,788
friend_is_referred,1021
activeclansettings_find_listened,1171
activeclansettings_find_affined,1269
activeclansettings_getclanname,659
activeclansettings_getallowunaffined,231
activeclansettings_getranktalk,477
activeclansettings_getaffinedcount,448
activeclansettings_getaffineddisplayname,455
activeclansettings_getaffinedrank,623
activeclansettings_getbannedcount,310
activeclansettings_getbanneddisplayname,451
activeclansettings_getaffinedextrainfo,557
activeclansettings_getcurrentowner_slot,1197
activeclansettings_getaffinedslot,1144
activeclansettings_getsortedaffinedslot,32
activeclansettings_getaffinedjoinruneday,1191
activeclanchannel_find_listened,987
activeclanchannel_find_affined,100
activeclanchannel_getclanname,1128
activeclanchannel_getrankkick,15
activeclanchannel_getranktalk,640
activeclanchannel_getusercount,370
activeclanchannel_getuserdisplayname,935
activeclanchannel_getuserrank,1221
activeclanchannel_getuserworld,3
activeclanchannel_getuserslot,820
activeclanchannel_getsorteduserslot,594
clanprofile_find,897
stockmarket_getoffertype,459
stockmarket_getofferitem,1088
stockmarket_getofferprice,41
stockmarket_getoffercount,1142
stockmarket_getoffercompletedcount,801
stockmarket_getoffercompletedgold,86
stockmarket_isofferempty,638
stockmarket_isofferfinished,135
stockmarket_isofferadding,219
add,702
sub,661
multiply,1332
divide,376
random,234
randominc,98
interpolate,642
addpercent,827
setbit,866
clearbit,1176
testbit,198
modulo,1262
pow,187
invpow,540
and,188
or,1095
min,564
max,1036
scale,1220
bitcount,679
setbit_range,1114
getbit_range,651
abs,902
random_sound_pitch,1362
hsvtorgb,381
not,152
append_num,729
append,1020
get_col_tag,9
lowercase,124
fromdate,716
tostring,746
compare,569
paraheight,35
parawidth,911
paraline,739
text_switch,228
escape,1042
append_char,271
char_isprintable,141
char_isalphanumeric,345
char_isnumeric,1019
string_length,64
substring,1003
removetags,1011
string_indexof_char,647
string_indexof_string,434
char_tolowercase,449
char_touppercase,881
tostring_localised,738
stringwidth,1358
string_distance,202
format_datetime_from_minutes,80
clanforumqfc_tostring,96
oc_name,1046
oc_iop,56
oc_cost,34
oc_stackable,169
oc_category,1159
oc_hasvarobj,814
oc_cert,498
oc_uncert,965
oc_wearpos,771
oc_wearpos2,418
oc_members,701
oc_param,1216
oc_icursor,1198
oc_find,850
oc_findnext,632
oc_minimenu_colour,1101
oc_tradeable,288
nc_param,1013
lc_param,466
struct_param,1151
seqlength,108
bas_getanim_ready,764
chat_getfilter_public,123
chat_gethistory_byuid,1186
chat_lastuid,595
chat_clear,581
chat_getfilter_private,1102
chat_playername,253
chat_getfilter_trade,62
chat_getnextuid,52
chat_getprevuid,1119
chat_playername_unfiltered,1049
chatcat_getdesc,128
chatcat_getsubcatcount,490
chatcat_getsubcat,277
chatcat_getphrasecount,567
chatcat_getphrase,457
chatphrase_gettext,824
chatphrase_getautoresponsecount,63
chatphrase_getautoresponse,833
chatcat_getsubcatshortcut,699
chatphrase_getdynamiccommandcount,137
chatphrase_getdynamiccommand,898
chatphrase_getdynamiccommandparam_enum,383
chatphrase_find,973
chatphrase_findnext,1173
keyheld_alt,318
keyheld_ctrl,1357
keyheld_shift,301
fullscreen_enter,344
fullscreen_modecount,831
fullscreen_getmode,1167
fullscreen_lastmode,68
getwindowmode,810
getdefaultwindowmode,4
spline_length,1201
minimenuopen,44
getclipboard,1369
has_html5,545
has_nxt,1245
clienttype,556
cam_getangle_xa,940
cam_getangle_ya,1267
cam2_getcontrolmode,1160
cam2_getlookatmode,502
cam2_getpositionmode,1377
cam2_getpositionentity_angleoffsets,106
cam2_addeffect_shake,421
cam2_addeffect_ztilt,977
cam2_isenabled,559
login_reply,972
login_hoptime,31
login_ban_duration,242
create_reply,975
create_email_validate_reply,1025
create_name_validate_reply,838
create_suggest_name_reply,561
create_connect_reply,115
login_disallowresult,915
lobby_entergamereply,1288
lobby_enterlobbyreply,976
userflowflags,1157
create_under13,1336
login_last_transfer_reply,468
login_inprogress,267
login_queue_position,535
login_disallowtrigger,285
login_accountappeal,1378
viewport_geteffectivesize,147
viewport_getzoom,1097
date_minutes,722
date_runeday,551
date_runeday_fromdate,55
date_isleapyear,27
date_runeday_todate,39
date_minutes_fromruneday,280
worldlist_fetch,66
worldlist_start,223
worldlist_next,946
worldlist_switch,1012
worldlist_specific,429
worldlist_specific_thisworld,855
if_gettop,752
mec_text,966
mec_sprite,1255
mec_category,246
mec_param,872
userdetail_quickchat,401
userdetail_lobby_membership,998
userdetail_lobby_unreadmessages,361
userdetail_lobby_lastloginday,1168
userdetail_lobby_emailstatus,753
userdetail_lobby_ccexpiry,1155
userdetail_lobby_graceexpiry,222
userdetail_dob,465
userdetail_lobby_playage,206
autosetup_dosetup,315
autosetup_getlevel,51
video_advert_play,1280
video_advert_has_finished,1250
get_npc_vislevel,957
get_entity_screen_position,1058
if_get_gamescreen,273
if_set_gamescreen_enabled,629
get_entity_overlay_height,139
get_npc_stat,1070
is_npc_active,1077
is_targeted_entity,316
npc_type,1325
get_loc_screen_position,327
get_obj_screen_position,190
get_loc_overlay_height,924
get_obj_overlay_height,67
get_loc_bounding_box,354
get_obj_bounding_box,517
get_entity_bounding_box,1219
quest_finished,1194
sound_group_start,1120
sound_group_stop,860
sound_vorbis_volume_rate_group,1312
preload_percent,990
shader_preload_throttle,162
fps_stats,245
runjavascript,205
worldmap_3dview_active,748
worldmap_3dview_getcoordfine,1082
worldmap_getzoom,637
worldmap_getmap,1059
worldmap_getmapname,0
worldmap_getsize,374
worldmap_getdisplayposition,1207
worldmap_getconfigorigin,698
worldmap_getconfigbounds,346
worldmap_listelement_start,165
worldmap_listelement_next,763
worldmap_coordinmap,1246
worldmap_getconfigzoom,13
worldmap_isloaded,795
worldmap_getdisplaycoord,22
worldmap_getdisableelements,1085
worldmap_getcurrentmap,772
player_group_find,1035
player_group_member_count,321
player_group_member_get_same_world_var,469
player_group_member_get_rank,440
player_group_member_get_team,1030
player_group_member_get_last_seen_node_id,386
player_group_member_get_status,260
player_group_member_is_online,175
player_group_member_get_displayname,887
player_group_member_get_join_xp,1022
player_group_member_is_owner,284
player_group_banned_count,1161
player_group_banned_get_displayname,1076
player_group_get_displayname,874
player_group_get_max_size,1342
player_group_get_overall_status,247
player_group_get_owner_slot,513
ttv_login,76
ttv_login_getstate,410
ttv_logout,929
ttv_library_getstate,472
ttv_library_request,694
ttv_stream_getstate,994
ttv_stream_start,479
ttv_stream_stop,539
ttv_stream_settitle,59
ttv_stream_getviewers,758
ttv_stream_getquality,404
ttv_chat_sendmessage,306
ttv_webcam_supported,1276
ttv_webcam_getdevice_count,1152
ttv_webcam_getdevice_byindex,1044
ttv_webcam_getdevice_byuniquename,72
ttv_webcam_getcap_count,195
ttv_webcam_getcap_byindex,1081
ttv_webcam_getcap_byuniqueid,249
ttv_webcam_start,442
ttv_webcam_stop,1064
ttv_webcam_flip,1285
ttv_livestreams_update,325
ttv_livestreams_getstream_start,1370
ttv_livestreams_getstream_next,1334
ttv_hasprerequisites,399
os_ismac,941
os_iswindows,356
os_islinux,518
os_physicalmemorysize,20
os_driver_outdated,999
os_driver_vendor,19
telemetry_get_group_count,320
telemetry_get_group_index,533
telemetry_get_group_id,507
telemetry_get_row_count,358
telemetry_get_row_index,590
telemetry_get_row_id,362
telemetry_is_row_pinned,1302
telemetry_get_column_count,997
telemetry_get_column_index,433
telemetry_get_column_id,750
telemetry_get_grid_value,1211
db_find,905
db_find_with_count,208
db_findnext,939
db_getfield,230
db_getfieldcount,888
detail_brightness,954
detail_removeroofs_option,1029
detail_grounddecor_on,1218
detail_flickering_on,99
detail_spotshadows_on,917
detail_hardshadows,1239
detail_shadowquality,714
detail_lightdetail_high,42
detail_waterdetail_high,1204
detail_fog_on,116
detail_antialiasing,804
detail_antialiasing_quality,200
detail_stereo,769
detail_soundvol,1017
detail_musicvol,419
detail_bgsoundvol,717
detail_removeroofs_option_override,14
detail_particles,319
detail_antialiasing_default,914
detail_buildarea,114
detail_bloom,768
detail_customcursors,1264
detail_idleanims,574
detail_groundblending,107
detail_toolkit,707
detail_toolkit_default,596
detail_cpuusage,799
detail_texturing,174
detail_maxscreensize,334
detail_speechvol,672
detail_loginvol,21
detail_loadingscreentype,1068
detail_drawdistance,87
detail_skydetail,690
detailget_brightness,290
detailget_removeroofs_option,889
detailget_grounddecor_on,394
detailget_flickering_on,857
detailget_spotshadows_on,33
detailget_hardshadows,461
detailget_shadowquality,409
detailget_lightdetail_high,304
detailget_waterdetail_high,1177
detailget_fog_on,806
detailget_antialiasing,191
detailget_antialiasing_quality,340
detailget_stereo,1124
detailget_soundvol,856
detailget_musicvol,227
detailget_bgsoundvol,413
detailget_particles,252
detailget_antialiasing_default,1368
detailget_bloom,633
detailget_idleanims,1309
detailget_groundblending,368
detailget_toolkit,1060
detailget_toolkit_default,367
detailget_cpuusage,792
detailget_texturing,1134
detailget_maxscreensize,1233
detailget_speechvol,278
detailget_loginvol,654
detailget_safemode,1014
detailget_chosesafemode,1367
detailget_skydetail,293
detailget_drawdistance,103
detailcanmod_grounddecor,496
detailcanmod_spotshadows,1126
detailcanmod_hardshadows,757
detailcanmod_shadowquality,849
detailcanmod_waterdetail,900
detailcanmod_antialiasing,503
detailcanmod_antialiasing_quality,1190
detailcanmod_particles,608
detailcanmod_buildarea,631
detailcanmod_bloom,1374
detailcanmod_groundblending,178
detailcanmod_texturing,170
detailcanmod_maxscreensize,486
detailcanmod_toolkit_default,323
detailcanmod_skydetail,251
detailcanset_grounddecor,927
detailcanset_hardshadows,6
detailcanset_shadowquality,37
detailcanset_waterdetail,1308
detailcanset_antialiasing_quality,176
detailcanset_particles,1108
detailcanset_buildarea,1158
detailcanset_bloom,980
detailcanset_texturing,1253
detailcanset_maxscreensize,945
detailcanset_skydetail,919
detail_lightingquality,1286
detail_antialiasingmode,579
detail_ambientocclusion,484
detail_reflections,91
detail_vsync,46
detail_anisotropicfiltering,216
detail_volumetriclighting,777
detail_maxforegroundfps,1098
detail_maxbackgroundfps,127
detailget_lightingquality,132
detailget_antialiasingmode,1210
detailget_ambientocclusion,688
detailget_reflections,916
detailget_vsync,1071
detailget_anisotropicfiltering,1363
detailget_volumetriclighting,372
detailget_maxforegroundfps,835
detailget_maxbackgroundfps,775
detailcanmod_lightingquality,562
detailcanmod_antialiasingmode,876
detailcanmod_ambientocclusion,630
detailcanmod_reflections,553
detailcanmod_vsync,591
detailcanmod_anisotropicfiltering,541
detailcanmod_volumetriclighting,1282
detailcanmod_maxforegroundfps,377
detailcanmod_maxbackgroundfps,878
detailcanset_lightingquality,1147
detailcanset_antialiasingmode,921
detailcanset_ambientocclusion,669
detailcanset_reflections,869
detailcanset_vsync,508
detailcanset_anisotropicfiltering,705
detailcanset_volumetriclighting,985
detailcanset_maxforegroundfps,839
detailcanset_maxbackgroundfps,184
autosetup_setultra,996
unknown_command_7,692
unknown_command_8,296
autosetup_dosetupstatus,355
unknown_command_15,846
unknown_command_16,841
unknown_command_17,1343
unknown_command_18,196
unknown_command_19,543
cc_setswipeunknown1,1200
cc_setswipeunknown2,153
cc_setswipeflags,460
cc_setswipedeadtime,674
cc_setswipedeadzone,199
if_setonswipevertical,870
if_setonswipehorizontal,146
if_setonswipecomplete,782
unknown_command_21,812
if_setonpinchvertical,1139
if_setonpinchhorizontal,956
if_setpinchdeadzone,58
if_setpinchflags,546
unknown_command_26,77
minimenu_close,445
unknown_command_27,487
unknown_command_28,387
unknown_command_29,93
unknown_command_34,930
unknown_command_35,74
unknown_command_36,603
interface_setpickingradius,357
unknown_command_38,144
unknown_command_39,606
window_getinsets,554
if_setsubtractinsets,828
unknown_command_40,1002
