// Incomplete, bruteforced from opcodes-870-1157.txt and opcodes-910-1730.txt
autosetup_setmedium,863
autosetup_setlow,276
autosetup_setmin,639
autosetup_setcustom,907
autosetup_blackflaglast,368
video_advert_force_remove,844
video_advert_allow_skip,99
bug_report,222
array_sort,673
cc_find,759
if_find,443
cc_getx,994
cc_gety,322
cc_getwidth,937
cc_getheight,386
cc_gethide,7
cc_getlayer,42
cc_getparentlayer,814
cc_getcolour,668
cc_getscrollx,996
cc_getscrolly,230
cc_gettext,219
cc_getmodelzoom,1229
cc_getmodelangle_x,296
cc_getmodelangle_z,270
cc_getmodelangle_y,806
cc_gettrans,287
cc_getmodelxof,279
cc_getmodelyof,342
cc_getgraphic,901
cc_param,646
cc_get2dangle,977
cc_getmodel,841
cc_getgraphicdimensions,1141
cc_getfontmetrics,571
cc_getinvobject,16
cc_getinvcount,437
cc_getid,468
cc_gettargetmask,756
cc_getop,188
cc_getopbase,895
if_getx,1053
if_gety,1159
if_getwidth,938
if_getheight,409
if_gethide,882
if_getlayer,573
if_getparentlayer,1105
if_getcolour,1180
if_getscrollx,149
if_getscrolly,196
if_gettext,858
if_getscrollwidth,212
if_getscrollheight,840
if_getmodelzoom,411
if_getmodelangle_x,384
if_getmodelangle_z,392
if_getmodelangle_y,828
if_gettrans,82
if_getmodelxof,351
if_getmodelyof,1033
if_getgraphic,477
if_get2dangle,304
if_getmodel,967
if_getgraphicdimensions,854
if_getfontmetrics,983
if_getinvobject,822
if_getinvcount,642
if_hassub,834
if_getnextsubid,796
if_hassubmodal,156
if_hassuboverlay,306
if_gettargetmask,433
if_getop,986
if_getopbase,630
if_getcharindexatpos,534
if_getcharposatindex,559
clientclock,206
inv_getobj,920
inv_getnum,715
inv_total,1171
inv_totalcat,105
inv_size,1108
inv_stockbase,1114
inv_getvar,737
stat,1042
stat_base,664
stat_visible_xp,761
stat_base_actual,548
stat_visible_xp_actual,476
facing_fine,191
coord,1252
coordx,566
coordy,714
coordz,44
coordx_fine,182
coordy_fine,640
coordz_fine,135
coordlevel_fine,245
movecoord_fine,913
coord_gridtofine,324
map_members,851
map_preload,266
map_loadedpercent,1109
invother_getobj,953
invother_getnum,1193
staffmodlevel,941
reboottimer,623
map_world,211
runenergy_visible,904
runweight_visible,824
playermod,1025
playermodlevel,262
playermember,177
comlevel_active,215
gender,410
map_quickchat,1220
inv_freespace,632
inv_totalparam,1018
map_lang,880
movecoord,820
applet_hasfocus,902
frombilling,884
get_mousex,216
get_mousey,688
get_active_minimenu_entry,1094
get_minimenu_length,900
npc_find_active_minimenu_entry,225
get_currentcursor,678
get_mousebuttons,1221
get_minimenu_target,852
enum_string,507
enum,1185
enum_hasoutput,495
enum_getoutputcount,704
enum_getreversecount,148
enum_getreverseindex,970
friend_count,1095
friend_getname,523
friend_getworld,491
friend_getrank,550
friend_getnotes,1054
friend_getworldflags,954
friend_test,449
friend_getworldname,1211
clan_getchatdisplayname,611
clan_getchatcount,214
clan_getchatusername,1134
clan_getchatuserworld,460
clan_getchatuserrank,868
clan_getchatminkick,424
clan_getchatrank,1009
ignore_count,552
ignore_getname,1205
ignore_getnotes,218
ignore_test,208
clan_isself,366
clan_getchatownername,272
clan_getchatuserworldname,1187
friend_platform,1177
friend_getslotfromname,730
playercountry,0
clan_getchatusername_unfiltered,393
ignore_getname_unfiltered,658
friend_is_referrer,1152
friend_is_referred,432
activeclansettings_find_listened,91
activeclansettings_find_affined,240
activeclansettings_getclanname,614
activeclansettings_getallowunaffined,601
activeclansettings_getranktalk,515
activeclansettings_getrankkick,1066
activeclansettings_getaffinedcount,705
activeclansettings_getaffineddisplayname,107
activeclansettings_getaffinedrank,1119
activeclansettings_getbannedcount,202
activeclansettings_getbanneddisplayname,1160
activeclansettings_getcurrentowner_slot,116
activeclansettings_getaffinedslot,1261
activeclansettings_getsortedaffinedslot,450
activeclanchannel_find_listened,43
activeclanchannel_find_affined,588
activeclanchannel_getclanname,563
activeclanchannel_getrankkick,524
activeclanchannel_getranktalk,742
activeclanchannel_getusercount,282
activeclanchannel_getuserdisplayname,217
activeclanchannel_getuserrank,289
activeclanchannel_getuserworld,625
activeclanchannel_getuserslot,1035
activeclanchannel_getsorteduserslot,591
clanprofile_find,702
stockmarket_getoffertype,1122
stockmarket_getofferitem,1168
stockmarket_getofferprice,602
stockmarket_getoffercount,65
stockmarket_getoffercompletedcount,1070
stockmarket_getoffercompletedgold,1111
stockmarket_isofferempty,788
stockmarket_isofferfinished,768
stockmarket_isofferadding,547
add,538
sub,734
multiply,4
divide,340
random,943
randominc,536
interpolate,1129
addpercent,209
setbit,978
clearbit,619
testbit,405
modulo,551
pow,1069
invpow,484
and,1259
or,856
min,314
max,965
scale,1125
random_sound_pitch,457
hsvtorgb,918
append_num,53
append,793
append_signnum,747
get_col_tag,1115
lowercase,676
fromdate,136
tostring,258
compare,564
paraheight,586
parawidth,290
paraline,145
text_switch,760
escape,50
append_char,54
char_isprintable,345
char_isalphanumeric,779
char_isnumeric,894
string_length,526
substring,47
removetags,333
string_indexof_char,789
string_indexof_string,736
char_tolowercase,997
char_touppercase,337
tostring_localised,1045
stringwidth,251
string_distance,1055
format_datetime_from_minutes,798
clanforumqfc_tostring,239
oc_name,876
oc_iop,243
oc_cost,163
oc_stackable,210
oc_category,180
oc_hasvarobj,681
oc_cert,72
oc_uncert,775
oc_wearpos,176
oc_wearpos2,147
oc_members,690
oc_param,992
oc_icursor,232
oc_find,487
oc_findnext,1179
oc_minimenu_colour,620
nc_param,1026
lc_param,629
struct_param,696
seqlength,389
bas_getanim_ready,711
chat_getfilter_public,1110
chat_gethistory_byuid,1184
chat_lastuid,234
chat_clear,295
chat_getfilter_private,767
chat_playername,1213
chat_getfilter_trade,1008
chat_getnextuid,1226
chat_getprevuid,187
chat_playername_unfiltered,929
chatcat_getdesc,1136
chatcat_getsubcatcount,1236
chatcat_getsubcat,1085
chatcat_getphrasecount,603
chatcat_getphrase,516
chatphrase_gettext,1133
chatphrase_getautoresponsecount,657
chatphrase_getautoresponse,391
chatcat_getsubcatshortcut,699
chatphrase_getdynamiccommandcount,436
chatphrase_getdynamiccommand,686
chatphrase_getdynamiccommandparam_enum,991
chatphrase_find,998
chatphrase_findnext,22
keyheld_alt,773
keyheld_ctrl,407
keyheld_shift,151
fullscreen_enter,1244
fullscreen_modecount,857
fullscreen_getmode,189
fullscreen_lastmode,528
getwindowmode,1247
getdefaultwindowmode,1198
spline_length,265
minimenuopen,849
getclipboard,428
has_html5,633
has_nxt,124
cam_getangle_xa,127
cam_getangle_ya,817
cam2_getcontrolmode,692
cam2_getlookatmode,1233
cam2_getpositionmode,350
cam2_getpositionentity_angleoffsets,76
cam2_addeffect_shake,1237
cam2_addeffect_ztilt,326
cam2_isenabled,1098
login_reply,1170
login_hoptime,415
login_ban_duration,827
create_reply,1150
create_email_validate_reply,271
create_name_validate_reply,338
create_suggest_name_reply,57
create_connect_reply,1083
login_disallowresult,1165
lobby_entergamereply,1104
lobby_enterlobbyreply,769
userflowflags,20
create_under13,700
login_last_transfer_reply,687
login_inprogress,923
login_queue_position,73
login_disallowtrigger,1199
login_accountappeal,292
viewport_geteffectivesize,501
viewport_getzoom,975
date_minutes,832
date_runeday,1166
date_runeday_fromdate,671
date_runeday_todate,319
date_minutes_fromruneday,329
worldlist_fetch,123
worldlist_start,971
worldlist_next,86
worldlist_switch,121
worldlist_specific,69
worldlist_specific_thisworld,1249
if_gettop,317
mec_text,666
mec_category,555
mec_param,1218
userdetail_quickchat,129
userdetail_lobby_membership,423
userdetail_lobby_unreadmessages,274
userdetail_lobby_lastloginday,78
userdetail_lobby_emailstatus,665
userdetail_lobby_ccexpiry,948
userdetail_lobby_graceexpiry,92
userdetail_dob,1049
userdetail_lobby_playage,1202
autosetup_dosetup,777
autosetup_getlevel,1068
video_advert_play,18
video_advert_has_finished,944
get_npc_vislevel,160
get_entity_screen_position,175
if_get_gamescreen,435
if_set_gamescreen_enabled,638
get_entity_overlay_height,744
get_npc_stat,867
is_npc_active,241
is_targeted_entity,748
npc_type,238
get_loc_screen_position,786
get_obj_screen_position,377
get_loc_overlay_height,1260
get_obj_overlay_height,1051
get_loc_bounding_box,799
get_obj_bounding_box,1127
get_entity_bounding_box,398
quest_finished,220
sound_group_start,537
sound_group_stop,29
sound_vorbis_volume_rate_group,1077
preload_percent,883
shader_preload_throttle,34
fps_stats,1061
runjavascript,562
worldmap_3dview_active,626
worldmap_3dview_getcoordfine,1155
worldmap_getmap,452
worldmap_getmapname,1250
worldmap_getsize,1040
worldmap_getdisplayposition,269
worldmap_getconfigorigin,408
worldmap_getconfigbounds,1142
worldmap_listelement_start,445
worldmap_listelement_next,244
worldmap_coordinmap,444
worldmap_getconfigzoom,774
worldmap_isloaded,813
worldmap_getdisplaycoord,1192
worldmap_getdisableelements,797
worldmap_getcurrentmap,615
player_group_find,985
player_group_member_count,417
player_group_member_get_same_world_var,505
player_group_member_get_rank,590
player_group_member_get_team,1064
player_group_member_get_last_seen_node_id,741
player_group_member_get_status,675
player_group_member_is_online,1175
player_group_member_get_displayname,605
player_group_member_get_join_xp,610
player_group_member_is_owner,203
player_group_banned_count,667
player_group_banned_get_displayname,805
player_group_get_displayname,242
player_group_get_max_size,718
player_group_get_overall_status,617
player_group_get_owner_slot,679
ttv_login,118
ttv_login_getstate,1251
ttv_logout,1118
ttv_library_getstate,908
ttv_library_request,125
ttv_stream_getstate,101
ttv_stream_start,119
ttv_stream_stop,823
ttv_stream_settitle,517
ttv_stream_getviewers,541
ttv_stream_getquality,466
ttv_chat_sendmessage,164
ttv_webcam_supported,87
ttv_webcam_getdevice_count,1167
ttv_webcam_getdevice_byindex,36
ttv_webcam_getdevice_byuniquename,1079
ttv_webcam_getcap_count,935
ttv_webcam_getcap_byindex,506
ttv_webcam_getcap_byuniqueid,330
ttv_webcam_start,100
ttv_webcam_stop,838
ttv_webcam_flip,80
ttv_livestreams_update,637
ttv_livestreams_getstream_start,597
ttv_livestreams_getstream_next,356
ttv_hasprerequisites,1071
os_ismac,363
os_iswindows,302
os_islinux,310
os_physicalmemorysize,114
os_driver_outdated,1195
os_driver_vendor,1216
telemetry_get_group_count,818
telemetry_get_group_index,1188
telemetry_get_group_id,412
telemetry_get_row_count,545
telemetry_get_row_index,355
telemetry_get_row_id,706
telemetry_is_row_pinned,1003
telemetry_get_column_count,1120
telemetry_get_column_index,479
telemetry_get_column_id,458
telemetry_get_grid_value,420
db_find,810
db_find_with_count,1010
db_findnext,1073
db_getfield,510
db_getfieldcount,932
detail_brightness,178
detail_removeroofs_option,915
detail_grounddecor_on,224
detail_flickering_on,25
detail_spotshadows_on,627
detail_hardshadows,861
detail_shadowquality,1262
detail_lightdetail_high,1149
detail_waterdetail_high,1174
detail_fog_on,300
detail_antialiasing,713
detail_antialiasing_quality,14
detail_stereo,233
detail_soundvol,950
detail_musicvol,577
detail_bgsoundvol,198
detail_removeroofs_option_override,1078
detail_particles,311
detail_antialiasing_default,1099
detail_buildarea,680
detail_bloom,141
detail_customcursors,201
detail_idleanims,237
detail_groundblending,380
detail_toolkit,104
detail_toolkit_default,1138
detail_cpuusage,320
detail_texturing,323
detail_maxscreensize,569
detail_speechvol,85
detail_loginvol,609
detail_loadingscreentype,762
detail_drawdistance,511
detail_skydetail,1207
detailget_brightness,795
detailget_removeroofs_option,1032
detailget_grounddecor_on,357
detailget_flickering_on,870
detailget_spotshadows_on,1240
detailget_hardshadows,1080
detailget_shadowquality,267
detailget_lightdetail_high,55
detailget_waterdetail_high,1092
detailget_fog_on,887
detailget_antialiasing,1029
detailget_antialiasing_quality,1058
detailget_stereo,1215
detailget_soundvol,836
detailget_musicvol,959
detailget_bgsoundvol,612
detailget_particles,371
detailget_antialiasing_default,677
detailget_bloom,853
detailget_idleanims,931
detailget_groundblending,1203
detailget_toolkit,1143
detailget_toolkit_default,850
detailget_cpuusage,557
detailget_texturing,139
detailget_maxscreensize,1181
detailget_speechvol,1057
detailget_loginvol,656
detailget_safemode,493
detailget_canchoosesafemode,641
detailget_chosesafemode,95
detailget_skydetail,30
detailget_drawdistance,585
detailcanmod_grounddecor,1100
detailcanmod_spotshadows,278
detailcanmod_hardshadows,406
detailcanmod_shadowquality,467
detailcanmod_waterdetail,1151
detailcanmod_antialiasing,719
detailcanmod_antialiasing_quality,1209
detailcanmod_particles,514
detailcanmod_buildarea,695
detailcanmod_bloom,426
detailcanmod_groundblending,717
detailcanmod_texturing,845
detailcanmod_maxscreensize,722
detailcanmod_toolkit_default,429
detailcanmod_skydetail,503
detailcanset_hardshadows,71
detailcanset_shadowquality,956
detailcanset_waterdetail,872
detailcanset_antialiasing_quality,752
detailcanset_particles,254
detailcanset_buildarea,1013
detailcanset_bloom,1123
detailcanset_texturing,1088
detailcanset_maxscreensize,336
detailcanset_toolkit_default,1031
detailcanset_skydetail,1190
detail_lightingquality,316
detail_antialiasingmode,369
detail_ambientocclusion,697
detail_reflections,226
detail_vsync,807
detailget_lightingquality,543
detailget_antialiasingmode,648
detailget_ambientocclusion,390
detailget_reflections,352
detailget_vsync,980
detailcanmod_lightingquality,349
detailcanmod_antialiasingmode,373
detailcanmod_ambientocclusion,335
detailcanmod_reflections,778
detailcanmod_vsync,1072
detailcanset_lightingquality,655
detailcanset_antialiasingmode,131
detailcanset_ambientocclusion,185
detailcanset_reflections,746
detailcanset_vsync,670
autosetup_setultra,486
unknown_command_7,691
unknown_command_8,204
autosetup_dosetupstatus,52
