// Incomplete, bruteforced from opcodes-783-1109.txt and opcodes-787-521.txt and opcodes-742-544.txt
if_settextalign,743
if_settextshadow,937
if_settextantimacro,184
if_setoutline,21
if_setgraphicshadow,1098
if_setvflip,546
if_sethflip,529
if_setscrollsize,978
if_setmodelzoom,903
if_setlinedirection,202
if_setmaxlines,828
if_setparam_int,551
if_setrecol,763
if_setretex,1105
if_setclickmask,193
if_setobject,307
if_setnpchead,480
if_setnpcmodel,347
if_setobject_nonum,124
if_setplayermodel_self,628
if_setobject_alwaysnum,795
if_setop,186
if_setdraggable,711
if_setdragrenderbehaviour,241
if_setopbase,112
if_settargetverb,377
if_clearops,627
if_settargetcursors,114
if_setopcursor,360
if_setpausetext,873
if_setopchar,263
if_setopkey,479
if_setoptkey,83
if_setopkeyrate,657
if_setmouseovercursor,698
if_setonclick,1109
if_setonhold,632
if_setonrelease,865
if_setonmouseover,544
if_setonmouseleave,542
if_setondrag,808
if_setontargetleave,442
if_setonvartransmit,166
if_setontimer,450
if_setonop,690
if_setondragcomplete,852
if_setonclickrepeat,481
if_setonmouserepeat,764
if_setoninvtransmit,892
if_setonstattransmit,324
if_setontargetenter,576
if_setonscrollwheel,669
if_setonchattransmit,426
if_setonkey,659
if_setonfriendtransmit,973
if_setonclantransmit,514
if_setonmisctransmit,707
if_setondialogabort,651
if_setonsubchange,857
if_setonstocktransmit,137
if_setoncamfinished,877
if_setonresize,1038
if_setonvarctransmit,44
if_setonvarcstrtransmit,292
if_setonclansettingstransmit,543
if_setonclanchanneltransmit,815
if_setonvarclantransmit,454
if_clearscripthooks,13
if_callonresize,365
if_npc_setcustombodymodel,131
cc_npc_setcustomrecol,372
mes,211
return,1012
if_close,921
resume_countdialog,89
resume_namedialog,264
resume_stringdialog,1002
opplayer,85
resume_objdialog,138
cc_dragpickup,401
if_opensubclient,606
if_closesubclient,1090
mes_typed,183
setup_messagebox,174
resume_hsldialog,469
resume_clanforumqfcdialog,1124
sound_synth,837
sound_jingle,603
sound_vorbis_volume,974
sound_vorbis_rate,332
email_validation_add_new_address,309
friend_setrank,153
friend_add,126
friend_del,213
ignore_add,517
ignore_del,86
clan_kickuser,618
clan_joinchat,988
clan_leavechat,248
ignore_add_temp,932
activeclanchannel_kickuser,530
chat_setfilter,228
chat_sendabusereport,312
chat_setmode,951
chat_sendpublic,1014
chat_sendprivate,839
activechatphrase_prepare,600
activechatphrase_send,804
activechatphrase_sendprivate,1051
activechatphrase_sendclan,334
activechatphrase_setdynamicint,967
activechatphrase_setdynamicobj,1025
activechatphrase_sendclanchannel_affined,16
activechatphrase_sendclanchannel_listened,1040
worldmap_3dview_enable,927
worldmap_3dview_disable,647
worldmap_3dview_setloddistance,52
worldmap_setcategorypriority,203
worldmap_3dview_settextfont,100
worldmap_disabletextsize,76
worldmap_disabletype,34
worldmap_setzoom,985
worldmap_setmap,817
worldmap_jumptosourcecoord,54
worldmap_jumptodisplaycoord,665
worldmap_setmap_coord_override,864
worldmap_flashelementcategory,301
worldmap_disableelementcategory,150
worldmap_closemap,456
setwindowmode,913
setdefaultwindowmode,875
openurl,658
spline_new,642
spline_addpoint,833
quit,608
openurl_nologin,825
writeconsole,333
formatminimenu,866
setdefaultcursors,591
sethardcodedopcursors,218
notify_accountcreated,909
notify_accountcreatestarted,165
openurl_shim,673
cam_moveto,1007
cam_lookat,303
cam_movealong,88
cam_reset,247
cam_forceangle,1018
cam_inc_x,684
cam_dec_x,527
cam_inc_y,1110
cam_dec_y,783
cam_followcoord,712
cam_smoothreset,797
cam2_setlookatmode,858
cam2_setpositionmode,803
cam2_setdepthplanes,999
cam2_setfieldofview,863
cam2_setlookatpoint_point,135
cam2_setpositionpoint_point,548
cam2_setlookatentity_player,646
cam2_setpositionentity_player,629
cam2_setfieldofviewscreen,842
cam2_removealleffects,42
cam2_setlookatacceleration_axis,24
cam2_setpositionacceleration_axis,586
cam2_setlookatmaxspeed_axis,101
cam2_setpositionmaxspeed_axis,471
cam2_setcollisionmode,719
cam2_setlinearmovementmode,506
cam2_setspringproperties,1104
cam2_setpositionangularinterpolation,1022
cam2_enable,643
cam2_setsnapdistances,434
cam2_resetsnapdistances,343
login_continue,1113
login_resetreply,277
resend_uid_passport_request,583
create_availablerequest,944
create_name_availablerequest,705
create_suggest_name_request,756
create_createrequest,1094
create_connectrequest,761
create_step_reached,685
lobby_entergame,939
lobby_enterlobby,758
lobby_leavelobby,470
create_setunder13,67
login_cancel,314
lobby_enterlobby_social_network,859
detail_brightness,269
detail_removeroofs_option,55
detail_grounddecor_on,1108
detail_flickering_on,1077
detail_spotshadows_on,425
detail_hardshadows,590
detail_lightdetail_high,715
detail_waterdetail_high,841
detail_fog_on,505
detail_antialiasing,1016
detail_antialiasing_quality,513
detail_stereo,1036
detail_soundvol,451
detail_musicvol,916
detail_bgsoundvol,612
detail_particles,848
detail_antialiasing_default,176
detail_bloom,619
detail_customcursors,396
detail_idleanims,531
detail_groundblending,818
detail_toolkit,422
detail_toolkit_default,994
detail_cpuusage,320
detail_texturing,580
detail_maxscreensize,118
detail_speechvol,855
detail_loginvol,1096
detail_loadingscreentype,472
detail_drawdistance,497
detail_skydetail,850
viewport_setfov,133
viewport_setzoom,518
viewport_clampfov,660
worldlist_sort,751
worldlist_pingworlds,388
force_interface_drag,427
cancel_interface_drag,204
autosetup_sethigh,604
autosetup_setmedium,282
autosetup_setlow,630
autosetup_setmin,798
autosetup_setcustom,558
autosetup_blackflaglast,845
video_advert_force_remove,786
video_advert_allow_skip,696
boost_advert_launch,310
bug_report,724
array_sort,132
cc_find,464
if_find,281
cc_getx,3
cc_gety,462
cc_getwidth,757
cc_getheight,215
cc_gethide,735
cc_getlayer,177
cc_getparentlayer,856
cc_getcolour,749
cc_getscrollx,1073
cc_getscrolly,834
cc_gettext,563
cc_getmodelzoom,693
cc_getmodelangle_x,482
cc_getmodelangle_z,806
cc_getmodelangle_y,832
cc_gettrans,836
cc_getmodelxof,1039
cc_getmodelyof,532
cc_getgraphic,984
cc_param,1008
cc_get2dangle,392
cc_getgraphicdimensions,571
cc_getfontmetrics,908
cc_getinvobject,640
cc_getinvcount,293
cc_getid,748
cc_gettargetmask,348
cc_getop,1089
cc_getopbase,687
if_getx,654
if_gety,80
if_getwidth,644
if_getheight,521
if_gethide,1117
if_getlayer,934
if_getparentlayer,1095
if_getcolour,953
if_getscrollx,58
if_getscrolly,1116
if_gettext,1088
if_getscrollwidth,793
if_getscrollheight,538
if_getmodelzoom,1045
if_getmodelangle_x,376
if_getmodelangle_z,170
if_getmodelangle_y,244
if_gettrans,560
if_getmodelxof,670
if_getmodelyof,777
if_getgraphic,260
if_get2dangle,449
if_getmodel,867
if_getgraphicdimensions,148
if_getfontmetrics,597
if_getinvobject,605
if_hassub,779
if_getnextsubid,573
if_hassubmodal,674
if_hassuboverlay,423
if_gettargetmask,467
if_getop,147
if_getopbase,525
if_getcharindexatpos,305
if_getcharposatindex,639
clientclock,106
inv_getobj,311
inv_getnum,1120
inv_total,1101
inv_size,577
inv_stockbase,961
stat,935
stat_base,526
stat_visible_xp,359
stat_base_actual,846
stat_visible_xp_actual,122
coord,587
coordx,998
coordy,926
coordz,890
coordx_fine,1123
coordy_fine,43
coordz_fine,555
movecoord_fine,607
coord_gridtofine,822
map_members,1071
map_preload,943
map_loadedpercent,502
invother_getobj,862
invother_getnum,444
staffmodlevel,871
reboottimer,436
map_world,814
runenergy_visible,992
runweight_visible,1037
playermod,335
playermodlevel,524
playermember,276
comlevel_active,209
gender,130
map_quickchat,807
inv_freespace,539
inv_totalparam,954
map_lang,623
movecoord,484
applet_hasfocus,1050
frombilling,706
get_mousex,357
get_mousey,1068
get_active_minimenu_entry,483
get_minimenu_length,1081
npc_find_active_minimenu_entry,581
player_find_active_minimenu_entry,993
get_currentcursor,420
get_mousebuttons,37
get_minimenu_target,190
enum_string,771
enum,119
enum_hasoutput,18
enum_getoutputcount,468
enum_getreversecount,1093
enum_getreverseindex,914
friend_count,408
friend_getname,594
friend_getworld,898
friend_getrank,621
friend_getworldflags,66
friend_test,272
friend_getworldname,117
clan_getchatdisplayname,796
clan_getchatcount,844
clan_getchatusername,65
clan_getchatuserworld,726
clan_getchatuserrank,976
clan_getchatminkick,635
clan_getchatrank,466
ignore_count,1035
ignore_getname,1004
ignore_test,501
clan_isself,163
clan_getchatownername,143
clan_getchatuserworldname,374
friend_platform,116
friend_getslotfromname,98
playercountry,125
clan_getchatusername_unfiltered,35
ignore_getname_unfiltered,351
friend_is_referrer,547
friend_is_referred,445
activeclansettings_find_listened,1009
activeclansettings_find_affined,688
activeclansettings_getclanname,650
activeclansettings_getallowunaffined,782
activeclansettings_getranktalk,1083
activeclansettings_getrankkick,625
activeclansettings_getaffinedcount,473
activeclansettings_getaffineddisplayname,261
activeclansettings_getaffinedrank,237
activeclansettings_getbannedcount,298
activeclansettings_getbanneddisplayname,256
activeclansettings_getcurrentowner_slot,10
activeclansettings_getaffinedslot,341
activeclansettings_getsortedaffinedslot,71
activeclanchannel_find_listened,286
activeclanchannel_find_affined,271
activeclanchannel_getclanname,266
activeclanchannel_getrankkick,579
activeclanchannel_getranktalk,175
activeclanchannel_getusercount,39
activeclanchannel_getuserdisplayname,489
activeclanchannel_getuserrank,400
activeclanchannel_getuserworld,291
activeclanchannel_getuserslot,344
activeclanchannel_getsorteduserslot,31
clanprofile_find,960
stockmarket_getoffertype,488
stockmarket_getofferitem,47
stockmarket_getofferprice,438
stockmarket_getoffercount,1011
stockmarket_getoffercompletedcount,721
stockmarket_getoffercompletedgold,519
stockmarket_isofferempty,851
stockmarket_isofferfinished,460
stockmarket_isofferadding,308
add,234
sub,1006
multiply,64
divide,185
random,207
randominc,440
interpolate,38
setbit,410
clearbit,268
testbit,737
modulo,443
pow,46
invpow,1023
and,810
or,879
min,740
max,92
scale,738
random_sound_pitch,905
hsvtorgb,725
append_num,397
append,556
append_signnum,1058
get_col_tag,94
lowercase,824
fromdate,62
tostring,671
compare,405
paraheight,304
parawidth,323
text_switch,452
escape,789
append_char,40
char_isprintable,838
char_isalphanumeric,1118
char_isnumeric,975
string_length,437
substring,49
removetags,378
string_indexof_char,860
string_indexof_string,412
char_tolowercase,1034
char_touppercase,592
tostring_localised,369
stringwidth,284
string_distance,717
format_datetime_from_minutes,402
clanforumqfc_tostring,329
oc_name,959
oc_iop,273
oc_cost,537
oc_stackable,338
oc_category,747
oc_cert,835
oc_uncert,805
oc_wearpos,700
oc_wearpos2,843
oc_members,253
oc_param,500
oc_icursor,766
oc_find,614
oc_findnext,17
oc_minimenu_colour,431
nc_param,78
struct_param,120
bas_getanim_ready,26
chat_gethistory_byuid,791
chat_getfilter_private,966
chat_playername,490
chat_getfilter_trade,1102
chat_playername_unfiltered,1033
chatcat_getdesc,1063
chatcat_getsubcatcount,95
chatcat_getsubcat,794
chatcat_getphrasecount,240
chatcat_getphrase,441
chatphrase_gettext,235
chatphrase_getautoresponsecount,504
chatphrase_getautoresponse,430
chatcat_getsubcatshortcut,567
chatphrase_getdynamiccommandcount,840
chatphrase_getdynamiccommand,790
chatphrase_getdynamiccommandparam_enum,279
chatphrase_find,316
chatphrase_findnext,9
keyheld_alt,648
keyheld_ctrl,754
keyheld_shift,491
worldmap_3dview_active,499
worldmap_3dview_getcoordfine,231
worldmap_getmap,61
worldmap_getmapname,242
worldmap_getsize,105
worldmap_getdisplayposition,584
worldmap_getconfigorigin,290
worldmap_getconfigbounds,413
worldmap_listelement_start,874
worldmap_listelement_next,681
worldmap_coordinmap,245
worldmap_getconfigzoom,399
worldmap_isloaded,759
worldmap_getdisplaycoord,102
worldmap_getdisableelements,1070
worldmap_getcurrentmap,588
fullscreen_enter,53
fullscreen_modecount,676
fullscreen_getmode,568
fullscreen_lastmode,541
getwindowmode,380
getdefaultwindowmode,661
spline_length,596
minimenuopen,569
getclipboard,924
java_version_supported,391
has_html5,656
cam_getangle_xa,275
cam_getangle_ya,752
cam2_getcontrolmode,154
cam2_getlookatmode,350
cam2_getpositionmode,1082
cam2_getpositionentity_angleoffsets,395
cam2_addeffect_shake,957
cam2_isenabled,564
login_hoptime,1103
login_ban_duration,683
create_reply,327
create_email_validate_reply,216
create_name_validate_reply,41
create_suggest_name_reply,695
create_connect_reply,893
login_disallowresult,151
lobby_entergamereply,475
lobby_enterlobbyreply,230
has_signonkey,1
userflowflags,746
create_under13,1055
login_last_transfer_reply,830
login_inprogress,366
login_queue_position,294
login_disallowtrigger,1078
login_accountappeal,361
detailget_brightness,613
detailget_removeroofs_option,609
detailget_grounddecor_on,733
detailget_flickering_on,968
detailget_spotshadows_on,1047
detailget_hardshadows,1026
detailget_lightdetail_high,87
detailget_waterdetail_high,356
detailget_fog_on,208
detailget_antialiasing,861
detailget_antialiasing_quality,515
detailget_stereo,915
detailget_soundvol,1062
detailget_musicvol,774
detailget_bgsoundvol,931
detailget_particles,27
detailget_antialiasing_default,802
detailget_bloom,285
detailget_idleanims,809
detailget_groundblending,876
detailget_toolkit,56
detailget_toolkit_default,99
detailget_cpuusage,478
detailget_texturing,23
detailget_maxscreensize,745
detailget_speechvol,7
detailget_loginvol,121
detailget_safemode,741
detailget_canchoosesafemode,321
detailget_chosesafemode,109
detailget_skydetail,84
detailget_drawdistance,510
viewport_geteffectivesize,678
date_minutes,570
date_runeday,772
date_runeday_fromdate,582
date_runeday_todate,432
date_minutes_fromruneday,156
worldlist_fetch,463
worldlist_start,762
worldlist_next,1067
worldlist_switch,1061
worldlist_specific,60
worldlist_specific_thisworld,995
mec_text,386
userdetail_quickchat,847
userdetail_lobby_membership,933
userdetail_lobby_recoveryday,775
userdetail_lobby_unreadmessages,918
userdetail_lobby_lastloginday,540
userdetail_lobby_lastloginaddress,633
userdetail_lobby_emailstatus,358
userdetail_lobby_ccexpiry,385
userdetail_lobby_graceexpiry,1021
userdetail_dob,708
userdetail_lobby_playage,129
autosetup_dosetup,249
autosetup_getlevel,1097
video_advert_play,97
video_advert_has_finished,831
boost_advert_exists,200
boost_advert_available,730
detailcanmod_antialiasing_quality,680
detailcanmod_particles,869
detailcanmod_maxscreensize,104
detailcanmod_toolkit_default,70
detailcanmod_skydetail,246
detailcanset_antialiasing_quality,727
detailcanset_particles,252
detailcanset_maxscreensize,214
detailcanset_toolkit_default,157
detailcanset_skydetail,319
get_npc_vislevel,354
get_entity_screen_position,565
if_get_gamescreen,907
if_set_gamescreen_enabled,722
get_entity_overlay_height,262
get_npc_stat,617
is_targeted_entity,474
npc_type,1052
get_loc_screen_position,11
get_obj_screen_position,578
get_loc_overlay_height,728
get_obj_overlay_height,349
get_loc_bounding_box,362
get_obj_bounding_box,179
get_entity_bounding_box,280
quest_finished,498
preload_percent,111
shader_preload_throttle,68
fps_stats,689
