// Incomplete, bruteforced from opcodes-787-521.txt and opcodes-788-465.txt and opcodes-789-627.txt
lobby_entergame,640
lobby_enterlobby,143
lobby_leavelobby,108
create_setunder13,134
login_cancel,410
lobby_enterlobby_social_network,432
detail_brightness,608
detail_removeroofs_option,105
detail_grounddecor_on,988
detail_flickering_on,577
detail_spotshadows_on,54
detail_hardshadows,868
detail_lightdetail_high,228
detail_waterdetail_high,748
detail_fog_on,292
detail_antialiasing,303
detail_antialiasing_quality,12
detail_stereo,363
detail_soundvol,913
detail_musicvol,84
detail_bgsoundvol,13
detail_particles,355
detail_antialiasing_default,666
detail_bloom,153
detail_customcursors,539
detail_idleanims,622
detail_groundblending,86
detail_toolkit,485
detail_toolkit_default,120
detail_cpuusage,904
detail_texturing,997
detail_maxscreensize,50
detail_speechvol,152
detail_loginvol,699
detail_loadingscreentype,663
detail_drawdistance,339
detail_skydetail,280
viewport_setfov,207
viewport_setzoom,138
viewport_clampfov,1022
worldlist_sort,459
worldlist_pingworlds,973
force_interface_drag,628
cancel_interface_drag,94
autosetup_sethigh,537
autosetup_setmedium,190
autosetup_setlow,380
autosetup_setmin,611
autosetup_setcustom,648
autosetup_blackflaglast,91
video_advert_force_remove,573
video_advert_allow_skip,198
boost_advert_launch,269
bug_report,960
array_sort,551
cc_find,884
if_find,43
cc_getx,723
cc_gety,558
cc_getwidth,204
cc_getheight,450
cc_gethide,703
cc_getlayer,773
cc_getparentlayer,411
cc_getcolour,242
cc_getscrollx,422
cc_getscrolly,449
cc_gettext,409
cc_getmodelzoom,568
cc_getmodelangle_x,293
cc_getmodelangle_z,761
cc_getmodelangle_y,208
cc_gettrans,75
cc_getmodelxof,896
cc_getmodelyof,214
cc_getgraphic,17
cc_param,767
cc_get2dangle,191
cc_getgraphicdimensions,716
cc_getfontmetrics,974
cc_getinvobject,629
cc_getinvcount,590
cc_getid,971
cc_gettargetmask,1104
cc_getop,245
cc_getopbase,768
if_getx,289
if_gety,335
if_getwidth,344
if_getheight,467
if_gethide,217
if_getlayer,90
if_getparentlayer,968
if_getcolour,718
if_getscrollx,1072
if_getscrolly,649
if_gettext,543
if_getscrollwidth,811
if_getscrollheight,1080
if_getmodelzoom,774
if_getmodelangle_x,642
if_getmodelangle_z,1052
if_getmodelangle_y,810
if_gettrans,1009
if_getmodelxof,550
if_getmodelyof,1004
if_getgraphic,83
if_get2dangle,451
if_getmodel,121
if_getgraphicdimensions,876
if_getfontmetrics,473
if_getinvobject,684
if_hassub,362
if_getnextsubid,18
if_hassubmodal,364
if_hassuboverlay,776
if_gettargetmask,739
if_getop,917
if_getopbase,777
if_getcharindexatpos,721
if_getcharposatindex,990
clientclock,1077
inv_getobj,460
inv_getnum,263
inv_total,678
inv_totalcat,898
inv_size,1100
inv_stockbase,1030
stat,142
stat_base,1116
stat_visible_xp,800
stat_base_actual,895
stat_visible_xp_actual,219
coord,1120
coordx,176
coordy,857
coordz,1092
coordx_fine,38
coordy_fine,1130
coordz_fine,681
movecoord_fine,130
coord_gridtofine,850
map_members,874
map_preload,586
map_loadedpercent,1045
invother_getobj,734
invother_getnum,1083
staffmodlevel,653
reboottimer,23
map_world,729
runenergy_visible,720
runweight_visible,471
playermod,507
playermodlevel,129
playermember,135
comlevel_active,261
gender,692
map_quickchat,1097
inv_freespace,655
inv_totalparam,400
map_lang,847
movecoord,74
applet_hasfocus,882
frombilling,724
get_mousex,632
get_mousey,520
get_active_minimenu_entry,369
get_minimenu_length,463
npc_find_active_minimenu_entry,408
player_find_active_minimenu_entry,831
get_currentcursor,1031
get_mousebuttons,89
get_minimenu_target,140
enum_string,1001
enum,264
enum_hasoutput,797
enum_getoutputcount,343
enum_getreversecount,1121
enum_getreverseindex,391
friend_count,781
friend_getname,931
friend_getworld,497
friend_getrank,599
friend_getworldflags,825
friend_test,1048
friend_getworldname,385
clan_getchatdisplayname,714
clan_getchatcount,491
clan_getchatusername,848
clan_getchatuserworld,128
clan_getchatuserrank,921
clan_getchatminkick,123
clan_getchatrank,382
ignore_count,5
ignore_getname,713
ignore_test,731
clan_isself,1047
clan_getchatownername,229
clan_getchatuserworldname,1124
friend_platform,727
friend_getslotfromname,258
playercountry,220
clan_getchatusername_unfiltered,807
ignore_getname_unfiltered,475
friend_is_referrer,818
friend_is_referred,243
activeclansettings_find_listened,557
activeclansettings_find_affined,676
activeclansettings_getclanname,883
activeclansettings_getallowunaffined,436
activeclansettings_getranktalk,47
activeclansettings_getrankkick,864
activeclansettings_getaffinedcount,62
activeclansettings_getaffineddisplayname,613
activeclansettings_getaffinedrank,707
activeclansettings_getbannedcount,538
activeclansettings_getbanneddisplayname,808
activeclansettings_getcurrentowner_slot,157
activeclansettings_getaffinedslot,185
activeclansettings_getsortedaffinedslot,928
activeclanchannel_find_listened,576
activeclanchannel_find_affined,567
activeclanchannel_getclanname,1119
activeclanchannel_getrankkick,962
activeclanchannel_getranktalk,615
activeclanchannel_getusercount,829
activeclanchannel_getuserdisplayname,1096
activeclanchannel_getuserrank,37
activeclanchannel_getuserworld,860
activeclanchannel_getuserslot,182
activeclanchannel_getsorteduserslot,1094
clanprofile_find,294
stockmarket_getoffertype,626
stockmarket_getofferitem,886
stockmarket_getofferprice,46
stockmarket_getoffercount,535
stockmarket_getoffercompletedcount,285
stockmarket_getoffercompletedgold,236
stockmarket_isofferempty,270
stockmarket_isofferfinished,601
stockmarket_isofferadding,687
add,759
sub,79
multiply,1086
divide,694
random,2
randominc,1008
interpolate,184
setbit,618
clearbit,173
testbit,122
modulo,600
pow,920
invpow,104
and,715
or,593
min,916
max,374
scale,958
random_sound_pitch,65
hsvtorgb,1042
append_num,330
append,498
append_signnum,232
get_col_tag,541
lowercase,949
fromdate,384
tostring,127
compare,698
paraheight,517
parawidth,63
text_switch,162
escape,630
append_char,1098
char_isprintable,564
char_isalphanumeric,1040
char_isnumeric,119
string_length,796
substring,975
removetags,503
string_indexof_char,57
string_indexof_string,1070
char_tolowercase,444
char_touppercase,784
tostring_localised,961
stringwidth,398
string_distance,1073
format_datetime_from_minutes,733
clanforumqfc_tostring,812
oc_name,97
oc_iop,560
oc_cost,73
oc_stackable,967
oc_category,946
oc_cert,976
oc_uncert,469
oc_wearpos,287
oc_wearpos2,274
oc_members,838
oc_param,909
oc_icursor,195
oc_find,6
oc_findnext,247
oc_minimenu_colour,1075
nc_param,948
struct_param,834
bas_getanim_ready,966
chat_getfilter_public,1069
chat_gethistory_byuid,722
chat_getfilter_private,1034
chat_playername,1005
chat_getfilter_trade,757
chat_playername_unfiltered,741
chatcat_getdesc,549
chatcat_getsubcatcount,863
chatcat_getsubcat,187
chatcat_getphrasecount,302
chatcat_getphrase,749
chatphrase_gettext,227
chatphrase_getautoresponsecount,851
chatphrase_getautoresponse,323
chatcat_getsubcatshortcut,742
chatphrase_getdynamiccommandcount,352
chatphrase_getdynamiccommand,211
chatphrase_getdynamiccommandparam_enum,518
chatphrase_find,414
chatphrase_findnext,383
keyheld_alt,202
keyheld_ctrl,80
keyheld_shift,283
worldmap_3dview_active,496
worldmap_3dview_getcoordfine,602
worldmap_getmap,762
worldmap_getmapname,373
worldmap_getsize,1090
worldmap_getdisplayposition,209
worldmap_getconfigorigin,1064
worldmap_getconfigbounds,201
worldmap_listelement_start,596
worldmap_listelement_next,361
worldmap_coordinmap,454
worldmap_getconfigzoom,159
worldmap_isloaded,448
worldmap_getdisplaycoord,1050
worldmap_getdisableelements,480
worldmap_getcurrentmap,319
fullscreen_enter,348
fullscreen_modecount,35
fullscreen_getmode,1125
fullscreen_lastmode,798
getwindowmode,233
getdefaultwindowmode,223
spline_length,1055
minimenuopen,1115
getclipboard,365
java_version_supported,338
has_html5,308
cam_getangle_xa,853
cam_getangle_ya,685
cam2_getcontrolmode,101
cam2_getlookatmode,820
cam2_getpositionmode,179
cam2_getpositionentity_angleoffsets,278
cam2_addeffect_shake,924
cam2_addeffect_ztilt,595
cam2_isenabled,375
login_hoptime,315
login_ban_duration,351
create_reply,433
create_email_validate_reply,771
create_name_validate_reply,892
create_suggest_name_reply,144
create_connect_reply,562
login_disallowresult,114
lobby_entergamereply,755
lobby_enterlobbyreply,1029
has_signonkey,890
userflowflags,763
create_under13,652
login_last_transfer_reply,141
login_inprogress,327
login_queue_position,899
login_disallowtrigger,638
login_accountappeal,428
detailget_brightness,1111
detailget_removeroofs_option,1109
detailget_grounddecor_on,937
detailget_flickering_on,908
detailget_spotshadows_on,780
detailget_hardshadows,695
detailget_lightdetail_high,553
detailget_waterdetail_high,413
detailget_fog_on,452
detailget_antialiasing,935
detailget_antialiasing_quality,1087
detailget_stereo,25
detailget_soundvol,616
detailget_musicvol,779
detailget_bgsoundvol,770
detailget_particles,544
detailget_antialiasing_default,1074
detailget_bloom,168
detailget_idleanims,965
detailget_groundblending,3
detailget_toolkit,44
detailget_toolkit_default,760
detailget_cpuusage,499
detailget_texturing,239
detailget_maxscreensize,181
detailget_speechvol,1056
detailget_loginvol,186
detailget_safemode,192
detailget_canchoosesafemode,1112
detailget_chosesafemode,393
detailget_skydetail,740
detailget_drawdistance,1068
viewport_geteffectivesize,574
date_minutes,394
date_runeday,177
date_runeday_fromdate,430
date_runeday_todate,1024
date_minutes_fromruneday,240
worldlist_fetch,1054
worldlist_start,690
worldlist_next,403
worldlist_switch,736
worldlist_specific,658
worldlist_specific_thisworld,743
mec_text,447
userdetail_quickchat,789
userdetail_lobby_membership,598
userdetail_lobby_recoveryday,862
userdetail_lobby_unreadmessages,231
userdetail_lobby_lastloginday,341
userdetail_lobby_emailstatus,1105
userdetail_lobby_ccexpiry,592
userdetail_lobby_graceexpiry,464
userdetail_dob,55
userdetail_lobby_playage,439
autosetup_dosetup,654
autosetup_getlevel,751
video_advert_play,169
video_advert_has_finished,500
boost_advert_exists,691
boost_advert_available,870
detailcanmod_antialiasing_quality,300
detailcanmod_particles,943
detailcanmod_maxscreensize,1079
detailcanmod_toolkit_default,111
detailcanmod_skydetail,644
detailcanset_antialiasing_quality,386
detailcanset_particles,932
detailcanset_maxscreensize,806
detailcanset_toolkit_default,785
detailcanset_skydetail,728
get_npc_vislevel,548
get_entity_screen_position,693
if_get_gamescreen,1129
if_set_gamescreen_enabled,446
get_entity_overlay_height,297
get_npc_stat,580
is_targeted_entity,371
npc_type,1128
get_loc_screen_position,824
get_obj_screen_position,647
get_loc_overlay_height,1062
get_obj_overlay_height,523
get_loc_bounding_box,170
get_obj_bounding_box,996
get_entity_bounding_box,758
quest_finished,235
preload_percent,329
shader_preload_throttle,643
fps_stats,1
